step,t,N,K,M_u,M_v,xc_x,xc_y,L,h_eff,S_u,R2,R_0.05,R_0.1,R_0.2,R_0.3,R_0.5,R_0.8,R_0.9,R_0.99,N_0.5,N_0.8,N_0.9,R50_over_heff,peak_PK_u,peak_PK_v,S_L2_u,S_L2,outside_v_frac,drift_cfl,n_birth,n_death,drift_cfl_solver_field,drift_cfl_fourier_diag,max_grad_solver_field,max_grad_fourier_diag,solver_field_mode,solver_field_h,solver_field_residual_E,S_dg_raw_80,S_dg_cross_80,peak_dg_80,ppc_80,empty_80,S_dg_raw_160,S_dg_cross_160,peak_dg_160,ppc_160,empty_160
0,0.0,80000,16,31.41592653589793,31.41592653589793,-0.0002461144053557066,-0.00020763951576820277,0.41439197770453007,0.02589949860653313,0.011882306574904297,0.10900599329809484,0.024692277553214487,0.035320200467519616,0.05142628341089237,0.06490162274998629,0.09056928324290048,0.13813065923484336,0.1654953371152117,0.23669132961152062,40000,64000,72000,3.49695121974502,827.5600001658793,429.04362620576006,115.22289533333397,115.22289533333397,0.0004125,0.9347906713346804,0,0,0.9347906713346804,0.9347906713346804,2956.067656895462,2956.067656895462,current_fourier,nan,nan,116.10847073631665,115.03241135973379,1101.1730296354062,12.5,0.7571875,119.0738688117585,115.08299773174079,1589.626345188804,3.125,0.8112109375
5,1e-06,80000,16,31.41592653589793,31.41592653589793,-0.0002397524142966332,-0.00020396507420184626,0.4081232290103287,0.025507701813145545,0.011527553441072046,0.10736644466998078,0.024041388979840095,0.03420026197966695,0.049839783575825816,0.06300876421731677,0.08849656200509307,0.13604107633677623,0.16362320342000958,0.2360816169975101,40000,64000,72000,3.4694055408584807,888.8993450264712,431.3065704127094,117.84591198926816,117.84591198926816,0.0005,0.9436733478331345,0,0,0.9436733478331345,0.9436733478331345,2984.157146349026,2984.157146349026,current_fourier,nan,nan,118.69821023443733,117.70029502614724,1132.1677249254212,12.5,0.756875,121.54766119430208,117.71656211735234,1557.2623467795947,3.125,0.813359375
10,2e-06,80000,16,31.41592653589793,31.41592653589793,-0.0002414296886258168,-0.0001867592194274743,0.40146670872567947,0.025091669295354967,0.011178070249935636,0.10572639334591735,0.0231271753664861,0.033239554667780356,0.04822061344703878,0.06114090303980127,0.08636454156568821,0.13382223624189316,0.16187404105595443,0.23509338449372164,40000,64000,72000,3.441960777861688,962.9713771605462,430.8653659933443,120.66042720188445,120.66042720188445,0.0006375,0.9546525763238722,0,0,0.9546525763238722,0.9546525763238722,3018.87651533117,3018.87651533117,current_fourier,nan,nan,121.59197855305908,120.58327713018154,1245.1153045492733,12.5,0.75796875,124.37338794643742,120.43834304795537,1659.9956665691413,3.125,0.814140625
15,3e-06,80000,16,31.41592653589793,31.41631923497963,-0.0002292006727556767,-0.00017759201070455255,0.3949877394085476,0.024686733713034224,0.01083820580324982,0.1041067039303897,0.022531755029888124,0.03220674018998239,0.04662206653857783,0.0592659921939902,0.08436332534873411,0.1316625798028492,0.16008023733124965,0.2343239383725872,40000,64000,72000,3.41735469460634,1046.4778689744644,433.9066500682253,123.69136835993555,123.69136835993555,0.000737490781365233,0.9759903781444216,0,0,0.9759903781444216,0.9759903781444216,3086.3525693453935,3086.3525693453935,current_fourier,nan,nan,124.50854868142713,123.49259683979295,1286.8220052833985,12.5,0.75984375,127.31914940952032,123.52728931323665,1658.3475903801307,3.125,0.815234375
20,4e-06,80000,16,31.41592653589793,31.41631923497963,-0.00021795359078138625,-0.00016199979301282627,0.38840139436419563,0.024275087147762227,0.010503255928602878,0.10248539373297484,0.02184147625385444,0.03120209451792739,0.04511827848984871,0.05743170726567917,0.0823035078525098,0.12946713145473188,0.1582175126316987,0.23352627131855844,40000,64000,72000,3.390451591441428,1138.041733009127,435.669970490337,126.96215838391163,126.96215838391163,0.0009249884376445294,0.9776787313002114,0,0,0.9776787313002114,0.9776787313002114,3091.6916108124224,3091.6916108124224,current_fourier,nan,nan,127.78505189429357,126.80129718858682,1392.8993798587248,12.5,0.7596875,130.60727583600269,126.87225439054667,1947.9435003223525,3.125,0.816796875
25,4.9999999999999996e-06,80000,16,31.41592653589793,31.41631923497963,-0.00021177618981378014,-0.0001462443047559098,0.38175246997449785,0.023859529373406116,0.010176325736525884,0.10087777622710506,0.02118325786156089,0.030190447302378798,0.04379041444992,0.05556938907097954,0.08021460031205013,0.12725082332483262,0.1563186095089899,0.2325938532143032,40000,64000,72000,3.3619523275868763,1237.2908704616323,439.37901960073424,130.4699307659477,130.4699307659477,0.0011499856251796852,0.9778322226175847,0,0,0.9778322226175847,0.9778322226175847,3092.176992976382,3092.176992976382,current_fourier,nan,nan,131.36092964414166,130.39805757553074,1552.9520891367051,12.5,0.76171875,134.06217234489327,130.38789348435526,2002.0314042666432,3.125,0.818515625
30,6e-06,80000,16,31.41592653589793,31.41631923497963,-0.00020316405036092028,-0.00012906839717689535,0.37477318898759304,0.023423324311724565,0.009857692735540683,0.09928591408422789,0.020444061520791208,0.029343023073858526,0.042405736195472124,0.053843227199339254,0.07816533580915322,0.12492439632919768,0.1543527617469312,0.23157354693681095,40000,64000,72000,3.337072687416427,1362.7492782534628,444.14358393772363,134.21590191986704,134.21590191986704,0.0013374832814589818,0.9819834856811132,0,0,0.9819834856811132,0.9819834856811132,3105.30443942366,3105.30443942366,current_fourier,nan,nan,135.08386807582818,134.14227237144337,1594.2858936659588,12.5,0.76265625,137.7666795372142,134.19961348164765,2233.992977194687,3.125,0.8206640625
35,7e-06,80000,16,31.41592653589793,31.41631923497963,-0.00017677247309310992,-0.00011030636007827844,0.3679917583703345,0.022999484898145905,0.00954490319564846,0.09769802042850438,0.019770634550922286,0.02836945974694158,0.0410803035404778,0.05220673342543088,0.07617157924594092,0.12266391945677817,0.1525293116815221,0.23096941746472632,40000,64000,72000,3.3118819653252958,1505.2441312216013,443.99398843644065,138.24985740572774,138.24985740572774,0.0016874789065136687,0.9939473815592348,0,0,0.9939473815592348,0.9939473815592348,3143.137600087625,3143.137600087625,current_fourier,nan,nan,139.19967166583982,138.32371855700532,1849.41561156411,12.5,0.7628125,141.7005191903379,138.25215212200436,2176.0564601992783,3.125,0.8222265625
40,8e-06,80000,16,31.41592653589793,31.41631923497963,-0.00016944909628752454,-9.006033137423891e-05,0.3611881234989006,0.02257425771868129,0.00924235083175761,0.09613714595179956,0.019000993753909973,0.027488641137351045,0.03986041438954636,0.05059882313140858,0.0741953376473557,0.1203960411663002,0.1506819806962072,0.2301710544411079,40000,64000,72000,3.2867232478681,1653.7044769868123,438.3442820243533,142.53205608672965,142.53205608672965,0.0022749715628554643,1.01673025036538,0,0,1.01673025036538,1.01673025036538,3215.1833571478446,3215.1833571478446,current_fourier,nan,nan,143.5122381978625,142.6361624209494,2055.9725581700513,12.5,0.76609375,146.0010423377547,142.63948141926068,2498.0751093661097,3.125,0.8238671875
45,9e-06,80000,16,31.41592653589793,31.41631923497963,-0.00015613512029324163,-6.563396852218849e-05,0.3540548002919599,0.022128425018247494,0.008946810295190847,0.09458758002608401,0.018369857767636232,0.02661161737821899,0.03866352570296078,0.04909116664668092,0.0721527523598616,0.11801826676398663,0.14887799127400805,0.2293576630993547,40000,64000,72000,3.260636592995803,1819.6822714066773,438.15911412950675,147.09596474251288,147.09596474251288,0.002737465781677729,1.0382555268158422,0,0,1.0382555268158422,1.0382555268158422,3283.2522579960896,3283.2522579960896,current_fourier,nan,nan,148.20954015043787,147.33265404065722,2120.4006128685983,12.5,0.7671875,150.51463924161095,147.24717686998147,2618.7272703688236,3.125,0.8248828125
