step,t,N,K,M_u,M_v,xc_x,xc_y,L,h_eff,S_u,R2,R_0.1,R_0.2,R_0.5,R_0.8,R_0.9,R_0.99,N_0.5,N_0.8,N_0.9,R50_over_heff,peak_PK_u,peak_PK_v,S_L2_u,S_L2,outside_v_frac,drift_cfl,n_birth,n_death
0,0.0,80000,10,31.41592653589793,31.41592653589793,0.0002564925024122629,-0.00013053632664816023,0.41386428799385755,0.041386428799385755,0.011880653383719289,0.10899841000546424,0.035660668770776005,0.051401032442506066,0.09108837467658959,0.13795476266461917,0.165278150478161,0.2330569621376486,40000,64000,72000,2.2009237646023108,832.3523471863231,428.9443519336394,114.84550680511656,114.84550680511656,0.0003,0.764245958935092,0,0
4,1e-06,80000,10,31.41592653589793,31.41592653589793,0.00025340604186275146,-0.00013985552902654654,0.4079281228771489,0.04079281228771489,0.011525736084477484,0.10735798100037781,0.03447268668607888,0.04979451978786985,0.08881463171229378,0.13597604095904964,0.163487164905265,0.2323829401943108,40000,64000,72000,2.1772127669423047,900.1968317162753,428.3742049947733,117.45348830859812,117.45348830859812,0.00035,0.7671315397407608,0,0
8,2e-06,80000,10,31.41592653589793,31.41592653589793,0.00024674611587180277,-0.00015423453665287063,0.4018617533953638,0.040186175339536376,0.011178632437681156,0.10572905200407859,0.033421966138957857,0.048170348678355686,0.08671268195085312,0.13395391779845459,0.1615983064452289,0.23163299675980406,40000,64000,72000,2.15777394136691,975.7151921446448,429.6248465563629,120.23358331277362,120.23358331277362,0.000475,0.7708000855108974,0,0
12,3e-06,80000,10,31.41592653589793,31.41592653589793,0.00024476367712808396,-0.00016222556969381973,0.39587620666374834,0.039587620666374834,0.010836516047619751,0.10409858811540025,0.03233021760851154,0.046596158081510665,0.0845176329912997,0.1319587355545828,0.15966338449882175,0.23098443376675656,40000,64000,72000,2.134951067243296,1059.0614373378282,429.3513986133085,123.20589813016696,123.20589813016696,0.0006125,0.77796432355355,0,0
16,4e-06,80000,10,31.41592653589793,31.41592653589793,0.0002519695381341175,-0.0001752629797072447,0.3900321534948922,0.039003215349489216,0.010502056577304296,0.10247954223797204,0.03132532603299225,0.04513322250880694,0.08235519929269237,0.13001071783163073,0.15773679647028524,0.2300415172410269,40000,64000,72000,2.111497694606629,1144.7349856537328,429.60696431732276,126.35368805407718,126.35368805407718,0.0007625,0.7805578834927436,0,0
20,4.9999999999999996e-06,80000,10,31.41592653589793,31.41592653589793,0.00024935355071481176,-0.00018663116131426087,0.3837414154621992,0.03837414154621992,0.010174754871323216,0.10086998994410189,0.030322302141990432,0.04374506567709342,0.0801121042843428,0.1279138051540664,0.15584647264656648,0.22907264039660083,40000,64000,72000,2.0876585392236437,1243.8097149873925,429.09003089220374,129.7079674101503,129.7079674101503,0.0009,0.7831515266392808,0,0
24,6e-06,80000,10,31.41592653589793,31.41592653589793,0.000247338443595304,-0.00019959675159482386,0.37748137044418895,0.03774813704441889,0.009855582225194674,0.09927528506730501,0.029353744335679173,0.04234969489655296,0.07788444995249659,0.12582712348139632,0.15393319398443245,0.228474435863519,40000,64000,72000,2.0632660589540777,1354.837899245642,428.17802153028293,133.25776385840783,133.25776385840783,0.001,0.7871567044581202,0,0
28,7e-06,80000,10,31.41592653589793,31.41592653589793,0.00024359413056331187,-0.0002032076558180256,0.3710690927517724,0.03710690927517724,0.009543985718642782,0.0976933248417863,0.028559240925172983,0.04105066673566585,0.07574568368898638,0.12368969758392413,0.15206284968906122,0.22781912370036284,40000,64000,72000,2.0412824772678286,1473.8956928549246,427.6086059968936,137.01918794397378,137.01918794397378,0.001225,0.7901365361418168,0,0
32,8e-06,80000,10,31.41592653589793,31.41592653589793,0.00023968653531581508,-0.0002207906022404552,0.3646032523010927,0.03646032523010927,0.009240755707500888,0.0961288495067994,0.027837345235198093,0.039799520123016054,0.07368640113282995,0.12153441743369757,0.15020993272337124,0.226871631996306,40000,64000,72000,2.02100229956202,1594.8428557952946,427.1641280084308,140.94463824429218,140.94463824429218,0.0014875,0.7926681187399307,0,0
36,9e-06,80000,10,31.41592653589793,31.41592653589793,0.0002356333218558071,-0.0002229108631089514,0.35823356836595105,0.035823356836595106,0.008946925890920632,0.09458819107542248,0.027086042251098005,0.0385246400932164,0.07164669623058396,0.11941118945531702,0.14810633132736592,0.22617694106316583,40000,64000,72000,1.9999995130940318,1726.477378185855,428.51708423782975,145.0989230972466,145.0989230972466,0.0019,0.79884058843975,0,0
40,9.999999999999999e-06,80000,10,31.41592653589793,31.41592653589793,0.0002319331716462141,-0.00022610379624817578,0.35203006235530815,0.03520300623553081,0.008658806472499411,0.0930527080342072,0.026367847305764337,0.037396484689349786,0.06947032143355408,0.11734335411843605,0.14632521548610702,0.2252521704981196,40000,64000,72000,1.9734201382902594,1867.5688030079036,431.6513009601436,149.5058958058582,149.5058958058582,0.0023875,0.8037963171771444,0,0
44,1.1e-05,80000,10,31.41592653589793,31.41592653589793,0.00021775778692422222,-0.000232773897186438,0.34593458609424044,0.034593458609424046,0.008379365607586198,0.09153887484334837,0.025803763834805732,0.03629089074274477,0.0674658428059611,0.11531152869808015,0.14434816105794795,0.2243022990100819,40000,64000,72000,1.9502485590608702,2022.696135705263,432.8214793405802,154.14912145052764,154.14912145052764,0.002825,0.8113616721998465,0,0
48,1.2e-05,80000,10,31.41592653589793,31.41592653589793,0.0002139139195157986,-0.0002436477290783972,0.33954885876042434,0.03395488587604244,0.008108508153915912,0.09004725511594405,0.02511196506704713,0.035269291860191496,0.06553730531363139,0.11318295292014145,0.14228453401532629,0.22332994043987237,40000,64000,72000,1.9301288643079366,2189.90261958592,435.6156673935668,159.0205083254084,159.0205083254084,0.0035625,0.8200431004483595,0,0
52,1.3e-05,80000,10,31.41592653589793,31.41592653589793,0.00020337430445828325,-0.00025602573802391325,0.33342323976259924,0.03334232397625993,0.007847141463898208,0.08858409261203846,0.02445506472867063,0.034194368884522236,0.06366983928415815,0.11114107992086641,0.14029835078313477,0.22242970128729725,40000,64000,72000,1.9095801279326456,2372.7294300025255,436.3234185724502,164.2084538578477,164.2084538578477,0.004475,0.8236322777794596,0,0
