step,t,N,K,M_u,M_v,xc_x,xc_y,L,h_eff,S_u,R2,R_0.1,R_0.2,R_0.5,R_0.8,R_0.9,R_0.99,N_0.5,N_0.8,N_0.9,R50_over_heff,peak_PK_u,peak_PK_v,S_L2_u,S_L2,outside_v_frac,drift_cfl,n_birth,n_death
0,0.0,80000,10,31.41592653589793,31.41592653589793,0.00014152332180111126,-0.00017593831783516123,0.41597041424542475,0.04159704142454247,0.011948212486302031,0.10930787934225981,0.03573119634795941,0.05161643994135021,0.0908995602605841,0.13865680474847492,0.16596292863192985,0.23500810496462557,40000,64000,72000,2.185240996657827,823.1287083812697,431.96927910397284,114.7851760753669,114.7851760753669,0.000225,0.7770262968457324,0,0
4,1e-06,80000,10,31.41592653589793,31.415533836816234,0.00015523477948980937,-0.00015790553948949416,0.4100417182253556,0.04100417182253556,0.011617551442762681,0.10778474587232964,0.03470007087135973,0.05012587382306978,0.08891839708765868,0.13668057274178522,0.1642893013368057,0.23444602903018968,40000,64000,72000,2.1685207415600054,881.9321202338341,432.5471051149271,117.1500984469317,117.1500984469317,0.0002750034375429693,0.779310559458611,0,1
8,2e-06,80000,10,31.41592653589793,31.415533836816234,0.00016135700641261072,-0.0001417432825929185,0.40437840834037403,0.040437840834037404,0.011291067385861712,0.10625943433814107,0.033588915586719476,0.048577410083102596,0.086970265985955,0.13479280278012468,0.1626940023673161,0.23385018226985327,40000,64000,72000,2.150714879730924,950.5406966772485,432.6850446012833,119.66290804054906,119.66290804054906,0.0004000050000625008,0.7786715751236087,0,0
12,3e-06,80000,10,31.41592653589793,31.415533836816234,0.00017463647849071768,-0.00013991657453278956,0.3985273887316233,0.03985273887316233,0.010971523966904722,0.10474504268415151,0.032425245887499746,0.047107292446959076,0.08502909494820435,0.1328424629105411,0.16094664913239612,0.2329107502138244,40000,64000,72000,2.133582216741061,1022.2782740675748,433.30253654568185,122.28885443988423,122.28885443988423,0.00043750546881836025,0.7784562725269422,0,0
16,4e-06,80000,10,31.41592653589793,31.415533836816234,0.00018486356906948412,-0.00012297549371541737,0.3928108099944855,0.03928108099944855,0.010657685254530942,0.10323606566762868,0.03142840129003688,0.045760060452911124,0.08310260364068416,0.1309369366648285,0.15911262177744878,0.23203844577586247,40000,64000,72000,2.1155885104549643,1100.7257207468137,433.0216790964987,125.0562259828229,125.0562259828229,0.0005500068750859386,0.7820682389020728,0,0
20,4.9999999999999996e-06,80000,10,31.41592653589793,31.415533836816234,0.0001993037835149621,-0.00011193120654274776,0.3867814792239842,0.03867814792239842,0.010346333161358447,0.10171692662167121,0.03041360961540832,0.04434019881818738,0.08111377277186838,0.12892715974132807,0.15745882427052996,0.23118746812343086,40000,64000,72000,2.097147281576417,1184.0731330720437,433.56158595711264,127.98163398465132,127.98163398465132,0.0006875085938574232,0.7829958418565917,0,0
24,6e-06,80000,10,31.41592653589793,31.415533836816234,0.000200173786684564,-9.971987606554958e-05,0.38084807093324347,0.03808480709332435,0.010042221843800315,0.10021088685267841,0.0294197719925875,0.04295203142262945,0.07915323868377622,0.1269493569777478,0.15568720379248016,0.23043423390242107,40000,64000,72000,2.078341594059183,1274.5120032770153,433.99458290136556,131.04664468455547,131.04664468455547,0.0009000112501406268,0.786463721068628,0,0
28,7e-06,80000,10,31.41592653589793,31.415533836816234,0.0001979528125210431,-7.911073205522554e-05,0.37477838446941764,0.03747783844694176,0.00974319854766953,0.09870764178962807,0.02848289847947675,0.04166547127719868,0.07716605598573245,0.12492612815647254,0.15378608514137032,0.2294718956398453,40000,64000,72000,2.0589782971336037,1372.7542881202985,434.1537528035408,134.28804761468538,134.28804761468538,0.001162514531431643,0.7928532100162936,0,0
32,8e-06,80000,10,31.41592653589793,31.415533836816234,0.00019876045456738788,-6.478724589027098e-05,0.3687998846339015,0.03687998846339015,0.009448830083502236,0.0972050928887074,0.02754199340524199,0.04030601485127249,0.07522886593063173,0.12293329487796717,0.15200529170116742,0.22853278011742567,40000,64000,72000,2.039828890003845,1477.2237460179633,433.20973602955286,137.70817377173097,137.70817377173097,0.0015125189064863311,0.7960870440947189,0,0
36,9e-06,80000,10,31.41592653589793,31.415533836816234,0.00020339901689417778,-4.2304209299245104e-05,0.36265719531438884,0.03626571953143888,0.009160803740497972,0.09571208774495504,0.026617369432005433,0.03899132698199196,0.07332536385709647,0.12088573177146295,0.1502419128259779,0.2277538343382417,40000,64000,72000,2.0218918803894255,1590.0328182860537,432.69972272182673,141.29577171401527,141.29577171401527,0.0018500231252890661,0.7998998977223916,0,0
40,9.999999999999999e-06,80000,10,31.41592653589793,31.415533836816234,0.00019977347196555503,-2.2224365103366308e-05,0.3565522983298615,0.03565522983298615,0.008879541468623634,0.0942313189370903,0.025776064760182182,0.03780442853815969,0.07144093867984168,0.11885076610995383,0.1484090581779785,0.22696827627705612,40000,64000,72000,2.0036594635480003,1712.9084538665554,433.28628352764923,145.0749700501948,145.0749700501948,0.00226252828160352,0.7973403495792557,0,0
44,1.1e-05,80000,10,31.41592653589793,31.415533836816234,0.00018724127909300128,-3.4045348458673463e-06,0.35053965811294374,0.03505396581129437,0.008602903093905559,0.09275183606757097,0.024856536491822356,0.036596831482668624,0.06949618283695044,0.11684655270431457,0.14642461559020153,0.22597753716272637,40000,64000,72000,1.9825483715899217,1840.3235465089344,433.99298437086,149.04034161875802,149.04034161875802,0.0028000350004375053,0.7985147379800327,0,0
48,1.2e-05,80000,10,31.41592653589793,31.415533836816234,0.00018360052851206478,1.9777762757913587e-05,0.3443321914681023,0.03443321914681023,0.00833425865321146,0.09129216096254629,0.02409549041101609,0.03541544198811414,0.06760462250531568,0.11477739715603409,0.14452591381224933,0.2253531754350035,40000,64000,72000,1.963354695855625,1980.2535514011506,435.65950143700314,153.20257328886404,153.20257328886404,0.003350041875523444,0.8016466648800238,0,0
52,1.3e-05,80000,10,31.41592653589793,31.415533836816234,0.00017614705448346457,4.364228332208371e-05,0.3379030507058678,0.03379030507058678,0.00806970388031128,0.08983153054641382,0.023282156554232956,0.034276103492861684,0.06581618937856447,0.11263435023528925,0.14243031002654982,0.22401847440723657,40000,64000,72000,1.9477832248355476,2133.459154072804,434.4704835033707,157.60307711534878,157.60307711534878,0.00428755359441993,0.8044755489174068,0,0
56,1.4e-05,80000,10,31.41592653589793,31.415533836816234,0.00016122271392837785,6.396014501999454e-05,0.33202874736793764,0.033202874736793765,0.0078105601111774555,0.08837737329869821,0.022465341331397718,0.033152366460334495,0.06395753799719667,0.11067624912264587,0.140613528793301,0.22333219778019908,40000,64000,72000,1.9262650750635795,2293.9027324005915,434.94087077677233,162.18891357051902,162.18891357051902,0.005025062813285166,0.8083436374992704,0,0
60,1.4999999999999999e-05,80000,10,31.41592653589793,31.415533836816234,0.0001602719145815611,8.875328581137722e-05,0.3257176601595063,0.03257176601595063,0.007558681817922681,0.08694067987957468,0.02174788935077474,0.03205337986614123,0.06229210275944058,0.10857255338650211,0.13863606091012473,0.2223075861095012,40000,64000,72000,1.9124570257853284,2469.9658496700467,435.85958626537547,167.01084029891962,167.01084029891962,0.006000075000937512,0.804895128498947,0,0
64,1.6e-05,80000,10,31.41592653589793,31.415533836816234,0.00014858839957997838,0.00011808295672887573,0.3193096904833931,0.03193096904833931,0.007311782183648359,0.08550895966884615,0.02101759832723935,0.03091484485059258,0.06048125098572331,0.10643656349446436,0.1366087288330307,0.2212863139930726,40000,64000,72000,1.8941251326936746,2666.0697684443276,436.88440451178974,172.14662770223748,172.14662770223748,0.0072250903136289206,0.8074116995642665,0,0
68,1.7e-05,80000,10,31.41592653589793,31.415533836816234,0.00013211974642104968,0.0001549719807728274,0.3129960124037718,0.03129960124037718,0.007070370460961627,0.08408549494985224,0.020172852720123167,0.029883747510194233,0.058746732223901414,0.1043320041345906,0.13469308428061297,0.2205715294280036,40000,64000,72000,1.8769163150908397,2872.5612894211276,438.21014561853923,177.53088221232343,177.53088221232343,0.008550106876335953,0.8096796247446252,0,0
72,1.8e-05,80000,10,31.41592653589793,31.415533836816234,0.00010823616172104541,0.00018584353499148082,0.3066387547198407,0.03066387547198407,0.006837190237664618,0.08268730396901702,0.01953767772828603,0.028885653749600733,0.05706123191935489,0.10221291823994691,0.13268024596487749,0.2191367667611982,40000,64000,72000,1.8608617156526304,3091.756495829429,438.68891161574635,183.07365103277297,183.07365103277297,0.01023762797034963,0.8190988394608785,0,0
76,1.8999999999999998e-05,80000,10,31.41592653589793,31.415533836816234,8.312482378257136e-05,0.0002144884385125761,0.3004475115302517,0.030044751153025167,0.0066076321039714074,0.08128734282759775,0.018867116569388064,0.027923294614897964,0.05530621977945417,0.10014917051008389,0.13063810460626257,0.2181650076871689,40000,64000,72000,1.8407947364172281,3324.9189303907733,439.1234844133182,188.95845346520454,188.95845346520454,0.012150151876898461,0.8221220066719762,0,0
80,1.9999999999999998e-05,80000,10,31.41592653589793,31.415533836816234,4.4488515866525215e-05,0.00025169856381674754,0.294291603396814,0.029429160339681397,0.006383821752821332,0.07989882197392732,0.01821924589801841,0.026940366096345907,0.05371848246863931,0.09809720113227133,0.12843532885081532,0.21704336401431326,40000,64000,72000,1.825348798559058,3576.1585487021066,439.1519632854937,195.09229143511243,195.09229143511243,0.014262678283478544,0.8371945148562053,0,0
84,2.1e-05,80000,10,31.41592653589793,31.415533836816234,1.1532796327294928e-05,0.00028754320269281476,0.28810946537899323,0.028810946537899323,0.006165272734198988,0.07851925072362184,0.01759972679934165,0.02602359524445801,0.052082124531137586,0.09603648845966441,0.12642204486930264,0.21574754265418755,40000,64000,72000,1.8077200088732324,3852.903034066008,438.9839126936528,201.63805799792442,201.63805799792442,0.01682521031512894,0.8388317877579136,0,0
88,2.2e-05,80000,10,31.41592653589793,31.415533836816234,-1.976966987751526e-05,0.0003308948314167854,0.28180984560423805,0.028180984560423804,0.005953200670671537,0.07715698717984999,0.016983524172644333,0.025121066122192014,0.05049058048490375,0.09393661520141268,0.12442700448234562,0.21479228512912457,40000,64000,72000,1.7916542403493811,4153.588677376936,439.521446051706,208.50379542006888,208.50379542006888,0.019900248753109414,0.8559955768438186,0,0
92,2.3e-05,80000,10,31.41592653589793,31.415533836816234,-4.8807237823512405e-05,0.0003716275495264441,0.27535576766549164,0.027535576766549164,0.005746823230884129,0.07580780455127381,0.016306992283213254,0.024248425419215527,0.048983728382209324,0.09178525588849722,0.12243976779997284,0.2138735699556295,40000,64000,72000,1.7789250901661104,4482.29014768129,440.87581560333297,215.77384549628948,215.77384549628948,0.023725296566207078,0.8587139368022326,0,0
