step,t,N,K,M_u,M_v,xc_x,xc_y,L,h_eff,S_u,R2,R_0.1,R_0.2,R_0.5,R_0.8,R_0.9,R_0.99,N_0.5,N_0.8,N_0.9,R50_over_heff,peak_PK_u,peak_PK_v,S_L2_u,S_L2,outside_v_frac,drift_cfl,n_birth,n_death,drift_cfl_solver_field,drift_cfl_fourier_diag,max_grad_solver_field,max_grad_fourier_diag,solver_field_mode,solver_field_h,solver_field_residual_E,S_dg_raw_80,S_dg_cross_80,peak_dg_80,ppc_80,empty_80,S_dg_raw_160,S_dg_cross_160,peak_dg_160,ppc_160,empty_160
0,0.0,80000,10,31.41592653589793,31.41592653589793,0.0002564925024122629,-0.00013053632664816023,0.41386428799385755,0.041386428799385755,0.011880653383719289,0.10899841000546424,0.035660668770776005,0.051401032442506066,0.09108837467658959,0.13795476266461917,0.165278150478161,0.2330569621376486,40000,64000,72000,2.2009237646023108,832.3523471863231,428.9443519336394,114.84550680511656,114.84550680511656,0.0003,0.7259647736796694,0,0,0.7259647736796694,0.6835623662833513,2295.702185876412,2161.614000229677,two_level_blob_residual,0.03724778591944718,0.0663739861186436,115.82477158554389,114.7607033004864,1053.1174062024807,12.5,0.76203125,118.82517795070565,114.77009326818832,1547.1716720582745,3.125,0.8129296875
5,1e-06,80000,10,31.41592653589793,31.41592653589793,0.000253340243169712,-0.00014305082205378104,0.4077470673198441,0.04077470673198441,0.01152720042581873,0.10736480068355145,0.03442281389387917,0.04988871203381642,0.08887450087340804,0.1359156891066147,0.16342483843730918,0.2322951297002468,40000,64000,72000,2.1796478257363723,895.5261529028766,428.6065309613383,117.39901597272062,117.39901597272062,0.000375,0.7275141532715591,0,0,0.7275141532715591,0.686861278678723,2300.6017543469657,2172.0460772004135,two_level_blob_residual,0.03669723605878597,0.06462014344598754,118.39994668742183,117.35349769802941,1220.3417725679262,12.5,0.7615625,121.2993009212095,117.28078628571515,1644.7320457733722,3.125,0.8136328125
10,2e-06,80000,10,31.41592653589793,31.41592653589793,0.00024860905417652666,-0.00015469408174886772,0.4014693462131654,0.040146934621316535,0.011178575457836393,0.10572878254210816,0.033282448718948844,0.04825612079162231,0.08673381151370363,0.13382311540438846,0.16159128734119105,0.23172274931891781,40000,64000,72000,2.1604093147288808,964.501802146518,429.65259650042424,120.10418654981055,120.10418654981055,0.0004875,0.7285031205521726,0,0,0.7285031205521726,0.6919401710116457,2303.729143485087,2188.1069449632155,two_level_blob_residual,0.03613224115918488,0.0628421009656851,121.05214421622375,120.09551656675251,1280.481647289662,12.5,0.76328125,123.84592368624754,119.95966160659134,1585.9057657214084,3.125,0.8162890625
15,3e-06,80000,10,31.41592653589793,31.41592653589793,0.00025155135907931644,-0.0001693832527939024,0.39555363133798194,0.03955536313379819,0.01083552314608225,0.10409381896194533,0.032093289060039984,0.04675644545237514,0.08459248870171443,0.131851210445994,0.1596849908420397,0.2307723228963424,40000,64000,72000,2.138584555919148,1036.3414962182355,429.3086919379761,122.95555776672708,122.95555776672708,0.000625,0.7307064269989384,0,0,0.7307064269989384,0.6942682065411716,2310.6966102402,2195.4688397103137,two_level_blob_residual,0.03559982682041837,0.061151139511363965,123.86994526744962,122.88521504864842,1333.2415028025805,12.5,0.764375,126.6742527262881,122.9234425964602,1639.3923068141075,3.125,0.8171875
20,4e-06,80000,10,31.41592653589793,31.41592653589793,0.00024975188703076285,-0.00018633902134687305,0.38930086361867083,0.03893008636186708,0.010499991120713164,0.10246946433310347,0.031042299857824498,0.04520322414867453,0.08242280538740146,0.12976695453955694,0.1577946164157989,0.22983865370056805,40000,64000,72000,2.1172006817877627,1114.6126603746723,428.8347405106442,125.95442059945056,125.95442059945056,0.00075,0.7311442318567729,0,0,0.7311442318567729,0.697392380700742,2312.081070761643,2205.3483458615983,two_level_blob_residual,0.03503707772568038,0.05940529070899329,126.78241039954398,125.83043059624919,1413.61979165289,12.5,0.7659375,129.5324247996497,125.87420830386185,1896.6911648837206,3.125,0.81875
25,4.9999999999999996e-06,80000,10,31.41592653589793,31.41592653589793,0.00024826010664280704,-0.0001986851972453641,0.3828631075439277,0.038286310754392774,0.0101712131436919,0.10085243251251752,0.0299180250707863,0.04379305031254484,0.08027343833701436,0.1276210358479759,0.15591974193944846,0.22915185896798887,40000,64000,72000,2.09666162017985,1198.1664194156415,427.53308282692046,129.12277285082837,129.12277285082837,0.0008875,0.733807805856512,0,0,0.733807805856512,0.7001583895287772,2320.504031317223,2214.0952337863223,two_level_blob_residual,0.034457679678953496,0.05761654628283182,129.9469367431545,128.97014291477186,1458.7344131476896,12.5,0.7684375,132.7691079365777,129.1213787307979,2035.032451258518,3.125,0.8201953125
30,6e-06,80000,10,31.41592653589793,31.41592653589793,0.0002490460220946044,-0.00020536605071920977,0.3759958898064454,0.03759958898064454,0.00984905408367213,0.09924240063436661,0.02888170384292305,0.042408155781252004,0.07822481230641648,0.12533196326881513,0.1539672907380178,0.22814290558522798,40000,64000,72000,2.0804698781862996,1289.3480655847434,427.20046828623947,132.45125618895364,132.45125618895364,0.00105,0.7336843936785373,0,0,0.7336843936785373,0.702660225956313,2320.1137677438214,2222.006735230514,two_level_blob_residual,0.033839630082580084,0.05572969071729938,133.2731174262111,132.33356637487205,1570.4045212563065,12.5,0.76828125,135.96052933965618,132.3498010293055,2255.2182523369656,3.125,0.8224609375
35,7e-06,80000,10,31.41592653589793,31.41592653589793,0.00023746235423159146,-0.00022143594267765485,0.3697932947786588,0.03697932947786588,0.009534605631022309,0.09764530521751831,0.027925525915733898,0.04109676498933535,0.07612221930957433,0.12326443159288626,0.1521033864806099,0.2275681482525473,40000,64000,72000,2.0585072900020425,1384.3679562260425,426.82700297135983,135.9302941486442,135.9302941486442,0.001275,0.7359068479925488,0,0,0.7359068479925488,0.7070951699689382,2327.1417853717644,2236.0312596057365,two_level_blob_residual,0.03328139653007929,0.05403624394342663,136.68392370649642,135.74111726909106,1737.4460549746927,12.5,0.7684375,139.32079124028732,135.97405872727688,2171.6984162008534,3.125,0.823203125
40,8e-06,80000,10,31.41592653589793,31.41592653589793,0.00023467644377875296,-0.00022571473323823883,0.3632840570108934,0.03632840570108934,0.009225956448162598,0.09605184250269537,0.026933042717226206,0.03975645451579284,0.07406599755972303,0.1210946856702978,0.15017825467944634,0.2268050982929073,40000,64000,72000,2.0387902009556695,1487.1618276036327,429.16794977494754,139.609647141278,139.609647141278,0.001575,0.7365354178039286,0,0,0.7365354178039286,0.7110560256420236,2329.1294976441472,2248.556585015886,two_level_blob_residual,0.0326955651309804,0.052305015876669456,140.47685397635746,139.66275448055927,1727.5064053828403,12.5,0.7684375,142.94426211456133,139.61096058485637,2605.4050080374072,3.125,0.8245703125
45,9e-06,80000,10,31.41592653589793,31.41592653589793,0.00022391997580330269,-0.0002328423810474361,0.3567913755572695,0.03567913755572695,0.008925082470593631,0.09447265461811492,0.026066727390842873,0.038423803737751276,0.07199602907376024,0.11893045851908982,0.14819104605783448,0.2257571040161842,40000,64000,72000,2.01787470230496,1595.6325940856764,429.83505680308764,143.4545303234827,143.4545303234827,0.0020125,0.7400566833046015,0,0,0.7400566833046015,0.7195953996544607,2340.2647168724466,2275.560456687238,two_level_blob_residual,0.03211122380015425,0.05059878407061692,144.24146278968905,143.4903646022417,1825.4470859179062,12.5,0.770625,146.7738655096941,143.59981408325945,2335.6440919158044,3.125,0.8272265625
