t,seed,N_u,N_v,M_u,M_v,M_v_exact,abs_Mu_drift,abs_Mv_error,rel_Mv_error,E_u_modes,E_v_modes,E_grad_v_particles,G_v,max_v_occupancy
0.0,0,320000,0,10.0,0.0,0.0,0.0,0.0,0.0,9.639339951114847e-05,0.0,0.0,0.0,0
0.02,0,320000,6157,10.0,0.19240625,0.19801326693244747,0.0,0.005607016932447473,0.028316370005451782,0.00011136949026595135,2.4146371479768234e-05,0.00612156224917596,0.08245886365349968,6157
0.04,0,320000,12407,10.0,0.38771875,0.39210560847676823,0.0,0.0043868584767682295,0.011187951362925087,0.00010399105420772097,3.8640177108119826e-05,0.010337528766959671,0.12426452951702266,12407
0.06,0,320000,18451,10.0,0.57659375,0.5823546641575128,0.0,0.0057609141575127865,0.009892449587996429,9.460313346301113e-05,3.543150592141675e-05,0.007846109678298546,0.14606796456807503,18451
0.08,0,320000,24353,10.0,0.76103125,0.7688365361336424,0.0,0.007805286133642397,0.010152074942866202,8.359921284703116e-05,4.113438588629783e-05,0.010054895363950137,0.15415056387228276,24353
0.1,0,320000,30180,10.0,0.943125,0.9516258196404048,0.0,0.008500819640404833,0.00893294345840372,8.755789461654584e-05,4.7846789408390905e-05,0.010268662336394436,0.1558312374690215,30180
0.12,0,320000,35968,10.0,1.124,1.1307956328284252,0.0,0.006795632828425102,0.0060096030008777,8.93097550233349e-05,5.3220494097177325e-05,0.011777037569257704,0.15453576642289532,35968
0.14,0,320000,41574,10.0,1.2991875,1.3064176460119414,0.0,0.007230146011941496,0.005534329725270267,0.00012171351838360513,4.853609314484172e-05,0.011342378198400688,0.15180799662478198,41574
0.16,0,320000,47016,10.0,1.46925,1.4785621103378865,0.0,0.009312110337886592,0.00629808533086145,0.00014527799844124415,5.1844621741521217e-05,0.01115314334045937,0.14740309217820086,47016
0.18,0,320000,52344,10.0,1.63575,1.64729788588728,0.0,0.011547885887279952,0.0070101989362172604,0.00014569829363018935,6.249373497795815e-05,0.010466313290948092,0.14191194390662637,52344
