step,t,N,K,M_u,M_v,xc_x,xc_y,L,h_eff,S_u,R2,R_0.1,R_0.2,R_0.5,R_0.8,R_0.9,R_0.99,N_0.5,N_0.8,N_0.9,R50_over_heff,peak_PK_u,peak_PK_v,S_L2_u,S_L2,outside_v_frac,drift_cfl,n_birth,n_death
0,0.0,80000,10,31.41592653589793,31.41592653589793,0.00014152332180111126,-0.00017593831783516123,0.41597041424542475,0.04159704142454247,0.011948212486302031,0.10930787934225981,0.03573119634795941,0.05161643994135021,0.0908995602605841,0.13865680474847492,0.16596292863192985,0.23500810496462557,40000,64000,72000,2.185240996657827,823.1287083812697,431.96927910397284,114.7851760753669,114.7851760753669,0.000225,0.6419916419250413,0,0
4,1e-06,80000,10,31.41592653589793,31.415533836816234,0.0001552365947197365,-0.00015730772989901298,0.40979122766764475,0.04097912276676448,0.011599689268003885,0.10770185359595202,0.03462613316076054,0.04993101040393389,0.08880653182155673,0.1365970758892149,0.16422829735562944,0.234544985653473,40000,64000,72000,2.167116468720067,896.0696461577468,432.55647872272334,117.34186421107263,117.34186421107263,0.0002750034375429693,0.6470760036939739,0,1
8,2e-06,80000,10,31.41592653589793,31.415533836816234,0.00016104774963574995,-0.000140301549179403,0.40387385725366454,0.04038738572536645,0.01125656452620848,0.1060969581383391,0.03341203625468783,0.04821231339911729,0.08672779140845821,0.13462461908455484,0.16258254213463139,0.23406604788641705,40000,64000,72000,2.1473980018960805,980.8955795120555,432.7047685981616,120.0835458118401,120.0835458118401,0.0004000050000625008,0.6518060124599598,0,0
12,3e-06,80000,10,31.41592653589793,31.415533836816234,0.00017390534973198176,-0.00013726963577920796,0.39765343717366497,0.039765343717366494,0.01092165065936981,0.10450670150459161,0.032161485673896054,0.04662582778029938,0.08468257804022271,0.13255114572455498,0.1608155961314451,0.23324591763645708,40000,64000,72000,2.1295573010032793,1070.0983936797393,433.32044773799254,122.97743872537556,122.97743872537556,0.00043750546881836025,0.656671214316695,0,0
16,4e-06,80000,10,31.41592653589793,31.415533836816234,0.00018335073810056356,-0.00011854361413139252,0.39163951935010044,0.039163951935010044,0.010593753006241316,0.10292595885509795,0.031128868325969332,0.04511277591367794,0.08264207561210037,0.1305465064500335,0.158878546644328,0.232532909429763,40000,64000,72000,2.110156700969283,1168.1288286654978,433.05804811591344,126.05876774075215,126.05876774075215,0.0005625070313378918,0.6615920959838223,0,0
20,4.9999999999999996e-06,80000,10,31.41592653589793,31.415533836816234,0.00019706570639455105,-0.0001049826650216704,0.38542232966346146,0.038542232966346145,0.010269675173024814,0.10133940582529984,0.02999771483347196,0.04361007026678467,0.0805453537729784,0.1284741098878205,0.1571198044946914,0.23175231980162217,40000,64000,72000,2.0897946894594313,1272.8279055853766,433.59560080218563,129.3402687231103,129.3402687231103,0.0007375092188652358,0.666443668842307,0,0
24,6e-06,80000,10,31.41592653589793,31.415533836816234,0.0001970676701364606,-8.93189604908664e-05,0.37910281576961685,0.037910281576961684,0.009954239264057507,0.09977093396404339,0.029009297497541654,0.042107663909469455,0.07841857204886019,0.12636760525653895,0.1553759383961518,0.23111110106084656,40000,64000,72000,2.068530456300162,1386.283755881239,434.0293296413642,132.81332920839907,132.81332920839907,0.0009500118751484393,0.6714562744104411,0,0
28,7e-06,80000,10,31.41592653589793,31.415533836816234,0.0001941616288130909,-6.446760628320171e-05,0.37268600896396575,0.037268600896396574,0.009645272018355786,0.09821034578065482,0.028045222894633296,0.04068529318052116,0.07637045543895404,0.12422866965465525,0.153491752961621,0.2304352911840664,40000,64000,72000,2.049190299664245,1508.0356684030812,434.21822628927674,136.509658830425,136.509658830425,0.001262515781447268,0.6778614823976762,0,0
32,8e-06,80000,10,31.41592653589793,31.415533836816234,0.00019390909313872658,-4.4774611801840724e-05,0.3661431831042404,0.03661431831042404,0.00934245583479424,0.0966563802073833,0.02708474761996159,0.03932739545144417,0.0743407619981423,0.12204772770141346,0.15168259998631328,0.22966809160863405,40000,64000,72000,2.030374056615376,1637.1798285937216,433.29700415228103,140.4291574760933,140.4291574760933,0.001600020000250003,0.6831221026310538,0,0
36,9e-06,80000,10,31.41592653589793,31.415533836816234,0.00019735089441494448,-1.4588610680650794e-05,0.3598402727285717,0.03598402727285717,0.009047548436394385,0.09511860194722369,0.0261332857252371,0.037971794794859896,0.07221911753684815,0.11994675757619057,0.14993699682706452,0.2289956458251859,40000,64000,72000,2.0069770676091943,1775.249938442233,432.71785231009284,144.56368457739003,144.56368457739003,0.0020375254690683632,0.6891141904305025,0,0
