t,seed,N_u,N_v,M_u,M_v,M_v_exact,abs_Mu_drift,G_v,max_v_occupancy,R_0_2,R_0_5,R_0_8,cov_eig0,cov_eig1,cov_eig2,drift_resolution_number
0.0,0,20000,0,88.0,0.0,0.0,0.0,0.0,0,0.45264636635471217,0.6898061142379389,0.9701262422815995,0.20657284840854348,0.20204581388753645,0.19926185518345851,0.0
0.04,0,20000,845,88.0,3.7180000000000004,3.4505293545955604,0.0,1.2375355760136368,845,0.5049771553160955,0.7833976348160552,1.1244922556096764,0.2726873555017718,0.2694673956861439,0.26477682448260853,0.0025467450752555245
0.08,0,20000,1623,88.0,7.1412,6.7657615179760535,0.0,1.8971708534742238,1623,0.506613068652741,0.8359472187963672,1.2399915930183274,0.32589513975691936,0.32098870562882165,0.3189690759384604,0.004299913371486111
0.12,0,20000,2348,88.0,10.3312,9.951001568890142,0.0,2.161737191485081,2348,0.5149493413077257,0.8662431546990521,1.3428751171721165,0.37362341198601173,0.3691262450102456,0.3652685840664944,0.004860175747773617
0.16,0,20000,3046,88.0,13.4024,13.011346570973402,0.0,2.3903489889465956,3046,0.5105158832924805,0.888866052266148,1.4283913877946328,0.41902713777378503,0.40912653284498424,0.40592497452601717,0.005740630958321102
0.2,0,20000,3692,88.0,16.2448,15.951693729137599,0.0,2.6295024067432045,3692,0.5039838428477416,0.9045075514351277,1.4942968287415928,0.4573598293132258,0.44996865296988503,0.4368144622756296,0.006157979218697324
0.24,0,20000,4363,88.0,19.197200000000002,18.776748226143305,0.0,2.8042073563822885,4363,0.49157844691128455,0.9125363119327667,1.558260856937523,0.4947056408565437,0.48278895167249286,0.4693374324615777,0.00676445387405923
0.28,0,20000,4936,88.0,21.718400000000003,21.491030751896158,0.0,2.958541633276581,4936,0.4740318006428052,0.921120613770688,1.6104907439957703,0.5222051913554103,0.5174662052774548,0.501392992942734,0.007346741296594327
0.32,0,20000,5534,88.0,24.349600000000002,24.0988847375152,0.0,2.8366685450601574,5534,0.4689270376335914,0.9206013807587148,1.67987740728474,0.5540440774034407,0.5483070617828648,0.5336788592718619,0.006900661596588839
0.36,0,20000,6074,88.0,26.7256,26.60448330574927,0.0,2.560575757070708,6074,0.47783279795933087,0.9254032217073604,1.725306113650862,0.5868933916224711,0.5815224892832738,0.5654805278245297,0.0060377810293176
0.4,0,20000,6626,88.0,29.154400000000003,29.01183594886374,0.0,3.0120386245370367,6626,0.4810573263984549,0.9399672495843601,1.776407728006156,0.6185068118501719,0.6151712635111388,0.6029248132758906,0.007077285600366455
0.44,0,20000,7162,88.0,31.512800000000002,31.324794944683568,0.0,3.1065032308800467,7162,0.4746490343302957,0.9449563508122218,1.8223909218904373,0.6532490193955949,0.6474959896443101,0.6338670562915797,0.0075164085227742445
0.48,0,20000,7678,88.0,33.7832,33.547061521059604,0.0,2.9697801216299236,7678,0.4699436998989573,0.93775182598275,1.8683690132150839,0.6824133194485199,0.678341686985919,0.6649987063719296,0.007415251926710424
0.52,0,20000,8138,88.0,35.8072,35.68219177862291,0.0,3.201457260210781,8138,0.45505194008862154,0.9396083413264988,1.912344502623204,0.7151146689469815,0.7026002815607082,0.6938528717817898,0.008003593035708953
0.56,0,20000,8571,88.0,37.7124,37.733602381304294,0.0,3.2726061801771236,8571,0.4473006796558786,0.9393300049855091,1.9417675108994594,0.742309733785441,0.7284111972712636,0.7179364832421958,0.007935961284406655
0.6,0,20000,9073,88.0,39.9212,39.70457602372568,0.0,3.4557438902095616,9073,0.4338968914058411,0.9407496659562247,1.9981803426519837,0.7745953044633426,0.76131673306442,0.7538004648781182,0.008532155600528264
