step,t,N,K,M_u,M_v,xc_x,xc_y,L,h_eff,S_u,R2,R_0.05,R_0.1,R_0.2,R_0.3,R_0.5,R_0.8,R_0.9,R_0.99,N_0.5,N_0.8,N_0.9,R50_over_heff,peak_PK_u,peak_PK_v,S_L2_u,S_L2,outside_v_frac,drift_cfl,n_birth,n_death,drift_cfl_solver_field,drift_cfl_fourier_diag,max_grad_solver_field,max_grad_fourier_diag,solver_field_mode,solver_field_h,solver_field_residual_E,S_dg_raw_80,S_dg_cross_80,peak_dg_80,ppc_80,empty_80,S_dg_raw_160,S_dg_cross_160,peak_dg_160,ppc_160,empty_160
0,0.0,80000,10,31.41592653589793,31.41592653589793,-0.0002461144053557066,-0.00020763951576820277,0.3338439591906456,0.03338439591906456,0.011882306574904297,0.10900599329809484,0.024692277553214487,0.035320200467519616,0.05142628341089237,0.06490162274998629,0.09056928324290048,0.13813065923484336,0.1654953371152117,0.23669132961152062,40000,64000,72000,2.7129226319527264,847.323582392669,426.9567842258367,115.19544069678365,115.19544069678365,0.0046875,0.7847560610612728,0,0,0.7847560610612728,0.7847560610612728,2481.616560575796,2481.616560575796,current_fourier,nan,nan,116.10847073631665,115.03241135973379,1101.1730296354062,12.5,0.7571875,119.0738688117585,115.08299773174079,1589.626345188804,3.125,0.8112109375
5,1e-06,80000,10,31.41592653589793,31.41592653589793,-0.00024029334764279946,-0.00020458586985613178,0.3275205212263993,0.03275205212263993,0.011536985757928282,0.1074103615017112,0.024025812298858296,0.03419039274006447,0.049917976162463386,0.06310981527951316,0.08851573075793201,0.1361059960913055,0.1636396989530449,0.23610677126334023,40000,64000,72000,2.7026010592095178,907.2691026101928,425.91628300820094,117.70309694139927,117.70309694139927,0.0055625,0.7901439612439357,0,0,0.7901439612439357,0.7901439612439357,2498.6545969586477,2498.6545969586477,current_fourier,nan,nan,118.5963069754484,117.5862280903795,1119.1749215337165,12.5,0.756875,121.48523887524199,117.63798026090178,1602.9531674973948,3.125,0.8132421875
10,2e-06,80000,10,31.41592653589793,31.41592653589793,-0.00024264121092475014,-0.00018816828098047007,0.3208271213704252,0.032082712137042516,0.011196009257023496,0.10581119627441841,0.023100531569320255,0.03324053276314892,0.048408886968894234,0.06138263434852287,0.08640711584695437,0.13394604234303947,0.16189881125439926,0.23507887916612172,40000,64000,72000,2.6932609524364124,971.8765900180043,426.0374615197979,120.35348217326275,120.35348217326275,0.006675,0.7979542622638027,0,0,0.7979542622638027,0.7979542622638027,2523.3529373929637,2523.3529373929637,current_fourier,nan,nan,121.28178381297664,120.27137841481246,1175.73695222665,12.5,0.7571875,124.09026591273391,120.22769381059221,1624.6669585003322,3.125,0.814140625
15,3e-06,80000,10,31.41592653589793,31.41631923497963,-0.00023123064441105102,-0.00017996870919117272,0.31417241812199853,0.031417241812199855,0.010863685168927642,0.10422900349196304,0.022507617204718423,0.032175701321135765,0.04689844259493776,0.0596094176113818,0.08437880102377238,0.13181121818005917,0.1601157994233164,0.23441164639829806,40000,64000,72000,2.6857482120218026,1041.917184580659,427.66117348655416,123.14819641331115,123.14819641331115,0.007899901251234359,0.8019802166663405,0,0,0.8019802166663405,0.8019802166663405,2536.084123060965,2536.084123060965,current_fourier,nan,nan,123.97924657522367,122.95614989376735,1289.7480179563258,12.5,0.7596875,126.80833721384008,122.97016067946177,1711.289514185611,3.125,0.815
20,4e-06,80000,10,31.41592653589793,31.41631923497963,-0.00022105579530688556,-0.00016552843990678018,0.30788705754999707,0.030788705754999708,0.010535215727045985,0.10264119897509959,0.021767031319193005,0.03116247712309284,0.045460992959359195,0.0579239889157553,0.08229725053141582,0.1297111307894755,0.15822617655023927,0.2336276389094083,40000,64000,72000,2.6729688213039533,1115.9148382189342,427.68271413547615,126.11177167956401,126.11177167956401,0.009412382345220684,0.8067514896863791,0,0,0.8067514896863791,0.8067514896863791,2551.172213142798,2551.172213142798,current_fourier,nan,nan,126.95054386290468,125.9362914090469,1408.2348884119654,12.5,0.75953125,129.73334401924154,125.95957167787061,1793.0647833894445,3.125,0.816875
25,4.9999999999999996e-06,80000,10,31.41592653589793,31.41631923497963,-0.00021639859699002097,-0.00015131326807258085,0.3012072100694744,0.03012072100694744,0.010213687875551176,0.10106279174627611,0.021140094409739445,0.030156163362716794,0.044119747669815856,0.05616516962659227,0.08026051187997277,0.12761291267572497,0.15631925617709433,0.2325612081897474,40000,64000,72000,2.664627844116362,1197.4534283763446,430.3541745071121,129.2301305963,129.2301305963,0.011312358595517555,0.8112662791627323,0,0,0.8112662791627323,0.8112662791627323,2565.4492310442324,2565.4492310442324,current_fourier,nan,nan,130.11015170122423,129.12831414404673,1501.9018192083415,12.5,0.7615625,132.8482065092762,129.22072419022797,2048.7076121752166,3.125,0.8184375
30,6e-06,80000,10,31.41592653589793,31.41631923497963,-0.00020945942607727004,-0.00013596326435885695,0.2947324610840073,0.02947324610840073,0.00989939881145332,0.09949572257867832,0.020423448658756456,0.029285104591253282,0.04271720633131081,0.05451406764206346,0.07828588117494059,0.12533735845749144,0.15437840506161118,0.2315799295727308,40000,64000,72000,2.656167593043877,1289.275887040228,432.77032905580376,132.52505530611288,132.52505530611288,0.013887326408419895,0.8200332430132429,0,0,0.8200332430132429,0.8200332430132429,2593.172804976206,2593.172804976206,current_fourier,nan,nan,133.3833180716552,132.4341613101709,1585.873993728633,12.5,0.76265625,136.02660030386275,132.48184749162803,2222.9295422994683,3.125,0.8201171875
35,7e-06,80000,10,31.41592653589793,31.41631923497963,-0.0001849090781147398,-0.00011875190907181499,0.2882618414105536,0.02882618414105536,0.009589901769787945,0.09792804383723767,0.01980952136287898,0.028298868216442397,0.041336798996885,0.05293166066771613,0.07625418852024798,0.1231660918626563,0.15251279082731625,0.23084275595058798,40000,64000,72000,2.6453098386908533,1387.8643306748677,433.02930611612203,136.01712902429318,136.01712902429318,0.01619979750253122,0.8294393797251411,0,0,0.8294393797251411,0.8294393797251411,2622.9176209687316,2622.9176209687316,current_fourier,nan,nan,136.8526748814894,135.9346056218286,1776.8013156092047,12.5,0.76234375,139.4552086431449,135.8983241621726,2188.089680422057,3.125,0.8224609375
40,8e-06,80000,10,31.41592653589793,31.41631923497963,-0.00017858542804789833,-9.984120162133528e-05,0.2819842809022577,0.02819842809022577,0.009289549344270896,0.09638230825349067,0.01912653755421415,0.02743294201067731,0.04006089603954938,0.05133320408517504,0.0743478577687435,0.12101037679130358,0.15067502399363653,0.2300899330229899,40000,64000,72000,2.636595824804653,1493.958329118394,431.45148986851274,139.674341023947,139.674341023947,0.019374757815527305,0.8505505941136067,0,0,0.8505505941136067,0.8505505941136067,2689.677142608401,2689.677142608401,current_fourier,nan,nan,140.56022787164238,139.65268371424503,1789.8200023432687,12.5,0.76515625,142.97877490307798,139.6581617915114,2330.7388250349413,3.125,0.8233984375
45,9e-06,80000,10,31.41592653589793,31.41631923497963,-0.00016517391592155517,-7.801034138433834e-05,0.2756507180994474,0.02756507180994474,0.008995171416817766,0.09484287752286813,0.018600621442924382,0.02653100665919259,0.038807281205456616,0.04981941115417845,0.07237673086277274,0.11875830325482409,0.14875014697314448,0.2294404644090341,40000,64000,72000,2.6256681412548017,1606.8827943000902,430.9013974842644,143.53496707344485,143.53496707344485,0.022912213597330033,0.8773638282097558,0,0,0.8773638282097558,0.8773638282097558,2774.468033787519,2774.468033787519,current_fourier,nan,nan,144.44473579836998,143.57746576691008,1870.944460208685,12.5,0.76640625,146.8732956874302,143.57179679134143,2358.2883171501935,3.125,0.8243359375
