t,seed,N_u,N_v,M_u,M_v,M_v_exact,abs_Mu_drift,abs_Mv_error,rel_Mv_error,E_u_modes,E_v_modes,E_grad_v_particles,G_v,max_v_occupancy
0.0,5,320000,0,10.0,0.0,0.0,0.0,0.0,0.0,0.00011184954092597112,0.0,0.0,0.0,0
0.02,5,320000,6421,10.0,0.20065625,0.19801326693244747,0.0,0.0026429830675525345,0.013347504985381571,0.00012240202195860762,1.1661816943359871e-05,0.0076247252784165265,0.08480116441473601,6421
0.04,5,320000,12512,10.0,0.391,0.39210560847676823,0.0,0.0011056084767682162,0.002819670142090615,0.00015850685801960517,1.3315024621530874e-05,0.005810358874538654,0.12793899217013735,12512
0.06,5,320000,18630,10.0,0.5821875,0.5823546641575128,0.0,0.00016716415751283353,0.0002870487141279591,0.00011874427034094803,1.9224797222430446e-05,0.007287341123369128,0.15107606116246555,18630
0.08,5,320000,24692,10.0,0.771625,0.7688365361336424,0.0,0.00278846386635756,0.0036268618039151787,7.832206359366827e-05,2.4504882464946265e-05,0.009246972773552783,0.16067639798921987,24692
0.1,5,320000,30357,10.0,0.94865625,0.9516258196404048,0.0,0.0029695696404048455,0.0031205223514500376,6.185754983919891e-05,3.1696982458542013e-05,0.009336326420804222,0.16159055724648524,30357
0.12,5,320000,36079,10.0,1.12746875,1.1307956328284252,0.0,0.003326882828425193,0.0029420725830924554,6.732513990468038e-05,2.9355697995659385e-05,0.007041748853437509,0.15975180659772567,36079
0.14,5,320000,41645,10.0,1.30140625,1.3064176460119414,0.0,0.005011396011941338,0.003835983100227912,8.827143558287231e-05,3.47941092544207e-05,0.008722467327958304,0.15545793900429605,41645
0.16,5,320000,47224,10.0,1.4757500000000001,1.4785621103378865,0.0,0.00281211033788642,0.0019019223597200024,6.336870771136379e-05,4.531364021268289e-05,0.010366511910748609,0.15155597961437883,47224
0.18,5,320000,52839,10.0,1.65121875,1.64729788588728,0.0,0.003920864112719968,0.002380179168753126,7.441217073951769e-05,4.718268848004271e-05,0.008428422018415845,0.14545282595752013,52839
0.2,5,320000,58149,10.0,1.81715625,1.8126924692201818,0.0,0.004463780779818238,0.0024625141084954976,9.558266931197888e-05,4.448776939796822e-05,0.010239523728233736,0.1394191546981756,58149
0.22,5,320000,63243,10.0,1.97634375,1.974812020375215,0.0,0.0015317296247849832,0.0007756331281060129,8.885709920597779e-05,3.729226503889661e-05,0.010021963258546858,0.133801366306428,63243
0.24,5,320000,68352,10.0,2.136,2.1337213893344664,0.0,0.002278610665533698,0.001067904496305595,0.00010197370609551582,3.477023104043601e-05,0.010056076362138315,0.12828000094581604,68352
0.26,5,320000,73276,10.0,2.289875,2.2894841419643375,0.0,0.0003908580356624114,0.00017071882198190812,9.121020405725173e-05,5.14551847820426e-05,0.009950809919016554,0.1224796631396465,73276
0.28,5,320000,78156,10.0,2.442375,2.4421625854427456,0.0,0.00021241455725462544,8.697805728446875e-05,0.00010832198530248069,4.403799192270825e-05,0.009972229190897795,0.11688580013136926,78156
0.3,5,320000,82820,10.0,2.5881250000000002,2.5918177931828215,0.0,0.00369279318282123,0.0014247888846717043,9.594887245531998e-05,4.8094473612560734e-05,0.011565655761684984,0.11199806832145777,82820
0.32,5,320000,87541,10.0,2.73565625,2.7385096292630906,0.0,0.002853379263090705,0.0010419460397729275,0.00011576985445660577,5.5751159798008093e-05,0.010068197020139549,0.10693479204410718,87541
0.34,5,320000,92126,10.0,2.8789375,2.8822967723739037,0.0,0.0033592723739035435,0.0011654845559629155,0.00010716830677877128,6.202089162876181e-05,0.010735828481617074,0.10372852129491997,92126
0.36,5,320000,96585,10.0,3.0182812500000002,3.0232367392896897,0.0,0.004955489289689474,0.0016391337222416025,0.0001229572286971605,6.106630670536098e-05,0.010541303976055709,0.0990164744350712,96585
0.38,5,320000,101119,10.0,3.15996875,3.1613859078764417,0.0,0.0014171578764416992,0.00044827108038626923,0.00012271360718212277,7.191739040424624e-05,0.01079452952267165,0.09496072657812585,101119
0.4,5,320000,105215,10.0,3.28796875,3.2967995396436067,0.0,0.008830789643606618,0.0026785946604934467,0.00012698711645170804,7.823070931614311e-05,0.008892296585625613,0.09042570478564843,105215
0.42,5,320000,109457,10.0,3.4205312500000002,3.4295318018494325,0.0,0.00900055184943227,0.002624425831123237,0.00013490103923997356,7.531343739640703e-05,0.010552064307111348,0.0871964036683721,109457
0.44,5,320000,113540,10.0,3.548125,3.559635789168587,0.0,0.011510789168586832,0.003233698572087728,0.00012882739668035063,8.353980198424024e-05,0.009145952845618036,0.0837505376599967,113540
0.46,5,320000,117731,10.0,3.6790937500000003,3.6871635449307405,0.0,0.008069794930740226,0.0021886186583274566,0.00012962723203584247,7.05790149416002e-05,0.01029941287274053,0.08130148190421607,117731
0.48,5,320000,121727,10.0,3.80396875,3.8121660819385914,0.0,0.00819733193859129,0.002150308187628258,0.00011546556082162448,6.566336855672772e-05,0.009248929605486143,0.07873421707603924,121727
0.5,5,320000,125612,10.0,3.9253750000000003,3.9346934028736658,0.0,0.009318402873665477,0.0023682665762114704,0.00011046474524631757,7.26206767178352e-05,0.00911470382961226,0.07619436778247622,125612
0.52,5,320000,129513,10.0,4.04728125,4.054794520298057,0.0,0.007513270298057151,0.001852934904702611,0.00011913856010915452,7.965811571658829e-05,0.008753504812046283,0.07372602124635744,129513
0.54,5,320000,133349,10.0,4.16715625,4.172517476260103,0.0,0.005361226260103713,0.0012848900671134083,0.0001306876176974168,8.234356174747529e-05,0.008576807272973016,0.07142784568046856,133349
