t,seed,N_u,N_v,M_u,M_v,M_v_exact,abs_Mu_drift,abs_Mv_error,rel_Mv_error,E_u_modes,E_v_modes,E_grad_v_particles,G_v,max_v_occupancy
0.0,6,80000,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0001508980249925374,0.0,0.0,0.0,0
0.02,6,80000,1586,10.0,0.19825,0.19801326693244747,0.0,0.00023673306755253587,0.0011955414463885278,0.00018160550471469372,2.3844597046892232e-05,0.01210201406386466,0.08354089051577557,1586
0.04,6,80000,3030,10.0,0.37875000000000003,0.39210560847676823,0.0,0.0133556084767682,0.03406125336653914,0.00019549728031875276,7.11547413681959e-05,0.019092153572806008,0.13063444974433738,3030
0.06,6,80000,4579,10.0,0.572375,0.5823546641575128,0.0,0.009979664157512835,0.017136746336444863,0.00021549234127589542,5.8287167607129435e-05,0.019044227877415974,0.15035136791254358,4579
0.08,6,80000,6046,10.0,0.75575,0.7688365361336424,0.0,0.013086536133642412,0.017021220400701215,0.0002379297492359776,5.692029346267448e-05,0.01826786022802607,0.1604934892407863,6046
0.1,6,80000,7488,10.0,0.936,0.9516258196404048,0.0,0.01562581964040477,0.016420129969055872,0.0002585507496016248,6.706690789643068e-05,0.0221276036745378,0.16093250887537489,7488
0.12,6,80000,8909,10.0,1.113625,1.1307956328284252,0.0,0.017170632828425125,0.015184558845064458,0.00027651229833167504,7.333906641121299e-05,0.018662478725517653,0.16035755192061665,8909
0.14,6,80000,10370,10.0,1.2962500000000001,1.3064176460119414,0.0,0.010167646011941311,0.00778284497532604,0.00024922030252588724,7.175558912260451e-05,0.019581478573757173,0.15527033781678062,10370
0.16,6,80000,11701,10.0,1.462625,1.4785621103378865,0.0,0.015937110337886473,0.010778789897601573,0.0002089414035118711,7.022742402369063e-05,0.021685960264536498,0.1482449542944693,11701
0.18,6,80000,12964,10.0,1.6205,1.64729788588728,0.0,0.026797885887279937,0.016267783815460832,0.00020408985276662998,0.00013949329051668937,0.021687729878254056,0.14266504153548287,12964
0.2,6,80000,14278,10.0,1.78475,1.8126924692201818,0.0,0.02794246922018173,0.015414897835484774,0.00027511466548606103,0.00012351559833848402,0.01948157251766681,0.13721156044429575,14278
0.22,6,80000,15532,10.0,1.9415,1.974812020375215,0.0,0.03331202037521508,0.01686845129132128,0.0002814737872821893,0.0001393050019687482,0.020163408864263595,0.13010732678453227,15532
0.24,6,80000,16854,10.0,2.10675,2.1337213893344664,0.0,0.026971389334466522,0.012640539420603187,0.0002774985049590403,0.00013856390964954308,0.02055153427703304,0.12331940356445217,16854
0.26,6,80000,18066,10.0,2.25825,2.2894841419643375,0.0,0.031234141964337603,0.013642436473719906,0.00032581423836799955,0.00015419926208452527,0.02166455759909421,0.1205706188255674,18066
0.28,6,80000,19258,10.0,2.40725,2.4421625854427456,0.0,0.03491258544274567,0.01429576624048406,0.0003073514782350794,0.00014722190597570318,0.021876200220688015,0.11572791838403687,19258
0.3,6,80000,20445,10.0,2.555625,2.5918177931828215,0.0,0.036192793182821426,0.013964250603579548,0.0002599736379987271,0.00014690534490052,0.018101031766238236,0.11252344155681215,20445
0.32,6,80000,21702,10.0,2.71275,2.7385096292630906,0.0,0.02575962926309039,0.009406441002736982,0.0002391157340356451,0.00014884580541172295,0.021613934289002813,0.11115492258351833,21702
0.34,6,80000,22813,10.0,2.851625,2.8822967723739037,0.0,0.03067177237390384,0.01064143452120723,0.00024799376027303486,0.00015333164008229564,0.02256051708400653,0.10481711930505141,22813
0.36,6,80000,23936,10.0,2.992,3.0232367392896897,0.0,0.03123673928968973,0.010332217415771684,0.0002105134734987493,0.00014540784619375603,0.017117297442534176,0.09912448344761426,23936
0.38,6,80000,25073,10.0,3.134125,3.1613859078764417,0.0,0.027260907876441642,0.008623087680792906,0.0002821986972092446,0.00013027283903051208,0.01589874417156333,0.09554494045108951,25073
0.4,6,80000,26091,10.0,3.261375,3.2967995396436067,0.0,0.03542453964360659,0.010745130001879363,0.00028631039465980176,0.0001333751502258123,0.018709773062463644,0.09225054334499269,26091
0.42,6,80000,27206,10.0,3.40075,3.4295318018494325,0.0,0.028781801849432576,0.008392341436784901,0.00027113148640303393,0.00013040744716519235,0.018707455819423745,0.08856972399759325,27206
0.44,6,80000,28202,10.0,3.52525,3.559635789168587,0.0,0.03438578916858681,0.009659917813282294,0.00023052063589813315,0.00014528740642889398,0.01748791680460201,0.08533713880851411,28202
0.46,6,80000,29172,10.0,3.6465,3.6871635449307405,0.0,0.040663544930740425,0.011028408269724376,0.00022674861585278815,0.00014624988780452425,0.014808070971196362,0.08160848303151533,29172
0.48,6,80000,30278,10.0,3.7847500000000003,3.8121660819385914,0.0,0.02741608193859113,0.007191733347737384,0.0002234946458702682,0.0001299291839506423,0.01630596381919045,0.07827948560099592,30278
0.5,6,80000,31363,10.0,3.920375,3.9346934028736658,0.0,0.014318402873665814,0.0036390136174799556,0.00024775497627366216,0.00015167489667652486,0.01870236964154446,0.07669313786405559,31363
0.52,6,80000,32304,10.0,4.038,4.054794520298057,0.0,0.01679452029805706,0.004141891830519328,0.00021019801066387837,0.00017812510933650023,0.014982667650649836,0.0733073132079744,32304
