step,t,N,K,M_u,M_v,xc_x,xc_y,L,h_eff,S_u,R2,R_0.05,R_0.1,R_0.2,R_0.3,R_0.5,R_0.8,R_0.9,R_0.99,N_0.5,N_0.8,N_0.9,R50_over_heff,peak_PK_u,peak_PK_v,S_L2_u,S_L2,outside_v_frac,drift_cfl,n_birth,n_death,drift_cfl_solver_field,drift_cfl_fourier_diag,max_grad_solver_field,max_grad_fourier_diag,solver_field_mode,solver_field_h,solver_field_residual_E,S_dg_raw_80,S_dg_cross_80,peak_dg_80,ppc_80,empty_80,S_dg_raw_160,S_dg_cross_160,peak_dg_160,ppc_160,empty_160
0,0.0,320000,10,31.41592653589793,31.41592653589793,0.00020087527646454634,4.0848999423319154e-05,0.4152309897997919,0.04152309897997919,0.01192817355304336,0.1092161780737788,0.02484417822257952,0.0355412643815667,0.05161564230155011,0.06529691309861332,0.09098163486678562,0.13841032993326396,0.1655663280596117,0.23474884871071364,160000,256000,288000,2.1911089755283775,836.1425152287777,426.43640742480244,114.75220402141683,114.75220402141683,0.000278125,0.6839090931573839,0,0,0.6839090931573839,0.6839090931573839,2162.71044687761,2162.71044687761,current_fourier,nan,nan,114.99101272097755,114.71973946245542,921.7340621416508,50.0,0.706875,115.75647938004457,114.71430490055454,1180.9580624402706,12.5,0.7597265625
5,1e-06,320000,10,31.41592653589793,31.41592653589793,0.00020214815756672053,3.9722610471199704e-05,0.4092397249922671,0.040923972499226705,0.011592961984061572,0.10767061801653027,0.02408855047324047,0.03443775592626735,0.05016168513718355,0.06359326896728862,0.08901522205272211,0.13641324166408902,0.16384030735780467,0.2340523260719248,160000,256000,288000,2.1751363960183516,892.9388485752951,426.42288302648205,117.11732304836643,117.11732304836643,0.000353125,0.6860520770860827,0,0,0.6860520770860827,0.6860520770860827,2169.4871570814344,2169.4871570814344,current_fourier,nan,nan,117.37213692356397,117.11615024479865,980.3702587938557,50.0,0.70796875,118.10750408274177,117.08827677078096,1165.2396937838992,12.5,0.761328125
10,2e-06,320000,10,31.41592653589793,31.41592653589793,0.00020327200944831106,3.5698579192541695e-05,0.4030872149719102,0.040308721497191016,0.011262505214804005,0.10612495095312885,0.023343527387096136,0.03337372522871677,0.04869863813116148,0.06192152283932137,0.08707748851129626,0.13436240499063673,0.16205409628873077,0.23314992965828976,160000,256000,288000,2.1602642127303495,953.9121661821024,426.228193978907,119.59829170129443,119.59829170129443,0.00043125,0.6897357521980697,0,0,0.6897357521980697,0.6897357521980697,2181.135960595389,2181.135960595389,current_fourier,nan,nan,119.85015978558968,119.60621891716221,1059.4179262278938,50.0,0.70953125,120.61310668633729,119.63319742755094,1305.164512060123,12.5,0.76265625
15,3e-06,320000,10,31.41592653589793,31.41602471066836,0.00020098080954406475,3.097528329898767e-05,0.3970705739892766,0.03970705739892766,0.010938380991038013,0.10458671517472003,0.0225362055453166,0.03233291621233598,0.047299044194930785,0.06025523416171318,0.0851212841938588,0.13235685799642552,0.16027655329291574,0.23220420905507388,160000,256000,288000,2.1437318645565915,1020.5494949001444,426.04425380025083,122.20329143449416,122.20329143449416,0.0005687482226618041,0.692173306391428,0,0,0.692173306391428,0.692173306391428,2188.844183766496,2188.844183766496,current_fourier,nan,nan,122.45449088549164,122.2074808795282,1157.7761036187244,50.0,0.70828125,123.17791800172061,122.23250750599621,1352.3234850473136,12.5,0.7639453125
20,4e-06,320000,10,31.41592653589793,31.41602471066836,0.00020371564044582857,2.6269476486403145e-05,0.390873662657917,0.0390873662657917,0.010619978487432612,0.10305327984801169,0.021843340019416634,0.03134922583781769,0.04595519790052596,0.05860560330018963,0.0831495088862565,0.13029122088597234,0.15847298220129002,0.23147608179028548,160000,256000,288000,2.1272732555282676,1090.5769427510631,425.8985561023627,124.92916510098541,124.92916510098541,0.0006812478711004028,0.6959353019576848,0,0,0.6959353019576848,0.6959353019576848,2200.740658303322,2200.740658303322,current_fourier,nan,nan,125.15967808949593,124.9157537486014,1165.960024774518,50.0,0.710625,125.87540826688938,124.91040319656418,1402.7744862248333,12.5,0.7643359375
25,4.9999999999999996e-06,320000,10,31.41592653589793,31.415828361127506,0.00020492994109474525,2.0258241677285695e-05,0.38484390797173823,0.03848439079717382,0.010306961009551249,0.1015232042911927,0.021169732534959837,0.03035940772301745,0.04460325258036373,0.05703789491451179,0.08119176856696436,0.12828130265724608,0.15665888570770162,0.2308249722173074,160000,256000,288000,2.1097324625683522,1165.0146297331248,425.73171721047987,127.78105024389735,127.78105024389735,0.0008375026171956787,0.6975355647727766,0,0,0.6975355647727766,0.6975355647727766,2205.8011336538852,2205.8011336538852,current_fourier,nan,nan,127.99994901475411,127.7595492710664,1265.0785773178795,50.0,0.7109375,128.72633493298108,127.79235583651626,1552.7373020646996,12.5,0.764375
30,6e-06,320000,10,31.41592653589793,31.41592653589793,0.00020315277555695151,1.9700299377023126e-05,0.37845158678050705,0.0378451586780507,0.010000074766506625,0.10000037383183437,0.0204824978863432,0.029392458844169165,0.04325510549357392,0.055469192487820854,0.07925937118008318,0.12615052892683568,0.15478165936049526,0.2299805724604338,160000,256000,288000,2.0943067475114523,1244.7949703030204,425.7632539897483,130.7665019938715,130.7665019938715,0.00105,0.7005579366628725,0,0,0.7005579366628725,0.7005579366628725,2215.358712762656,2215.358712762656,current_fourier,nan,nan,130.98061990853785,130.7507674753065,1331.4664205515471,50.0,0.71296875,131.67322829294687,130.77159758672292,1695.7886974037572,12.5,0.7667578125
35,7e-06,320000,10,31.41592653589793,31.415828361127506,0.0002041263368641185,1.6224072686559536e-05,0.3722338031943575,0.03722338031943575,0.009698511672887966,0.09848102189197655,0.019791054998060484,0.02847175934653237,0.04193584489349983,0.053902708285382135,0.07735801091580538,0.12407793439811916,0.15289162232145145,0.22889152995729775,160000,256000,288000,2.0782102606466886,1331.2347709505198,425.9961837715399,133.90364836043625,133.90364836043625,0.0013000040625126953,0.7030156905617415,0,1,0.7030156905617415,0.7030156905617415,2223.1308130112416,2223.1308130112416,current_fourier,nan,nan,134.12613041042064,133.90084875620295,1522.264178430119,50.0,0.71359375,134.77317353550285,133.8727231747053,1776.6129126768612,12.5,0.7676953125
40,8e-06,320000,10,31.41592653589793,31.415828361127506,0.00020198395190460357,1.5952211364398683e-05,0.36592001418011627,0.036592001418011624,0.009403241288903587,0.09697031137881112,0.01915174659194108,0.027555343492243575,0.04064819579940003,0.05238001458285903,0.07545743326153413,0.12197333806003875,0.1509755307835841,0.22819434907398045,160000,256000,288000,2.062129163134319,1424.847502080762,426.42749814364464,137.19090136076204,137.19090136076204,0.001593754980484314,0.7051377280543272,0,0,0.7051377280543272,0.7051377280543272,2229.8412847680847,2229.8412847680847,current_fourier,nan,nan,137.41062753495927,137.188028312572,1543.991902253344,50.0,0.7125,138.0678407135019,137.17511656850687,1814.0871027463643,12.5,0.76796875
45,9e-06,320000,10,31.41592653589793,31.415828361127506,0.00020238589338641183,1.6425570817552842e-05,0.3594641360634875,0.035946413606348745,0.009113846518588908,0.0954664680324401,0.018508078231001267,0.026636677712967398,0.03939186227958572,0.050864500611539805,0.07356820889734081,0.11982137868782916,0.1490346190951945,0.2274902646461352,160000,256000,288000,2.046607756283854,1525.6834424461972,426.9879752773664,140.64169114039606,140.64169114039606,0.0020062562695508422,0.7092056867373144,0,0,0.7092056867373144,0.7092056867373144,2242.7052996337834,2242.7052996337834,current_fourier,nan,nan,140.8715071170889,140.66342132850434,1683.7196754857046,50.0,0.71328125,141.5099916301432,140.6629261084151,1923.7655082250851,12.5,0.769296875
50,9.999999999999999e-06,320000,10,31.41592653589793,31.41573018635708,0.0002007415595807024,1.4355497418265634e-05,0.353154272207632,0.0353154272207632,0.008831249043133007,0.09397472555497573,0.017895600768468668,0.02575819217369864,0.03817086856899127,0.04933351693732848,0.07172031765968863,0.11771809073587734,0.14707681811354767,0.22636494291969125,160000,256000,288000,2.0308494984741876,1634.351721029088,427.45274428282676,144.23605658081894,144.23605658081894,0.002462515390721192,0.7107446169862908,0,0,0.7107446169862908,0.7107446169862908,2247.5718243806787,2247.5718243806787,current_fourier,nan,nan,144.43726359641752,144.23837675090667,1797.0624910384145,50.0,0.715,145.07957331200893,144.27587806010862,2021.061298134929,12.5,0.770234375
55,1.1e-05,320000,10,31.41592653589793,31.41563201158666,0.0002050200989186684,1.2680092131039479e-05,0.34675713455955903,0.0346757134559559,0.008553771893776034,0.09248660386118648,0.01724571458650423,0.024887551753011165,0.03696983373428895,0.047873206536776736,0.06989298185616824,0.115585711519853,0.14515121193852343,0.22539518523127952,160000,256000,288000,2.0156177015634964,1750.4757564715583,427.14283042590284,148.00992917958456,148.00992917958456,0.0029500276565092797,0.7152301865124627,0,0,0.7152301865124627,0.7152301865124627,2261.7564406864244,2261.7564406864244,current_fourier,nan,nan,148.2129128005776,148.01140687357318,1891.3276460755494,50.0,0.714375,148.82021052837933,148.0525642785349,1984.484100644642,12.5,0.7706640625
60,1.2e-05,320000,10,31.41592653589793,31.41573018635708,0.00020711577918617536,1.1487766742427857e-05,0.3403522044169246,0.03403522044169246,0.008282629237639064,0.0910089514148969,0.016656067056698358,0.024090582305522915,0.03578695047922422,0.04644038688699297,0.06815494053501711,0.11345073480564154,0.14310073387832487,0.22461772448822068,160000,256000,288000,2.002482712041691,1874.2043074579797,427.9274438639118,151.95649008954464,151.95649008954464,0.0035343970899818123,0.719340470206647,0,0,0.719340470206647,0.719340470206647,2274.754298989498,2274.754298989498,current_fourier,nan,nan,152.172367381101,151.97087205713777,2030.0339636437861,50.0,0.71609375,152.7814248298828,152.00852257412893,2240.9460217281826,12.5,0.7716015625
65,1.3e-05,320000,10,31.41592653589793,31.41573018635708,0.0002089589010976651,1.1612641094147136e-05,0.3339580133237247,0.03339580133237247,0.008017336728391415,0.08953958190873695,0.01609146068174552,0.023265801505161183,0.0346198382884406,0.04505334447112211,0.06636256022188404,0.11131933777457491,0.14109760786045622,0.22360062114606044,160000,256000,288000,1.9871528028751024,2008.0104209945628,427.4661041906096,156.09632681455636,156.09632681455636,0.004400027500171876,0.7238133972844663,0,0,0.7238133972844663,0.7238133972844663,2288.8989363632477,2288.8989363632477,current_fourier,nan,nan,156.29855685414446,156.11022724885555,2141.826169342172,50.0,0.71578125,156.87164686587786,156.1141000674726,2385.5322772751006,12.5,0.7735546875
70,1.4e-05,320000,10,31.41592653589793,31.415828361127506,0.00020375656183485924,8.775148615122527e-06,0.3277448811035078,0.03277448811035078,0.007757798543163675,0.08807836592014906,0.015523867285513747,0.022501132508637698,0.03350446081946376,0.043691537208739695,0.06456801746967003,0.10924829370116927,0.13899656155473067,0.2228347963574852,160000,256000,288000,1.9700694409710178,2149.860024942463,427.3589343894132,160.42375923380294,160.42375923380294,0.0053843918262244566,0.7274075036759466,0,0,0.7274075036759466,0.7274075036759466,2300.2644987132944,2300.2644987132944,current_fourier,nan,nan,160.63171288281308,160.45701728625068,2292.298049832971,50.0,0.71703125,161.19820062741238,160.4637064949916,2910.0274053688895,12.5,0.774140625
