step,t,N,K,M_u,M_v,xc_x,xc_y,L,h_eff,S_u,R2,R_0.1,R_0.2,R_0.5,R_0.8,R_0.9,R_0.99,N_0.5,N_0.8,N_0.9,R50_over_heff,peak_PK_u,peak_PK_v,S_L2_u,S_L2,outside_v_frac,drift_cfl,n_birth,n_death
0,0.0,80000,10,31.41592653589793,31.41592653589793,-0.0002461144053557066,-0.00020763951576820277,0.41439197770453007,0.041439197770453004,0.011882306574904297,0.10900599329809484,0.035320200467519616,0.05142628341089237,0.09056928324290048,0.13813065923484336,0.1654953371152117,0.23669132961152062,40000,64000,72000,2.185594512340638,847.690488474699,426.35308400583705,115.17945949561457,115.17945949561457,0.0004125,0.8100371481092331,0,0
4,1e-06,80000,10,31.41592653589793,31.41592653589793,-0.00023736035693708597,-0.00020272028800933268,0.4079111875749556,0.04079111875749556,0.011525542779166452,0.1073570807127618,0.03419662933924488,0.04978966391001883,0.08851417279234325,0.13597039585831852,0.16363805627794814,0.23626584953068122,40000,64000,72000,2.169937365987991,911.0109745574059,426.0733054054523,117.80345078927151,117.80345078927151,0.0004875,0.813577239838726,0,0
8,2e-06,80000,10,31.41592653589793,31.41592653589793,-0.00023885380826171458,-0.00019117923121461352,0.4014854255497259,0.04014854255497259,0.01117538804273627,0.10571370792255974,0.033130346812016764,0.048252666479864606,0.08644813632615667,0.13382847518324195,0.16182127089549042,0.23519305114718417,40000,64000,72000,2.1532073351800824,976.2932830400749,427.06578762530796,120.59206986794547,120.59206986794547,0.00065,0.8209895300483979,0,0
12,3e-06,80000,10,31.41592653589793,31.41631923497963,-0.00023313687030238024,-0.000177055250706178,0.395042094209783,0.0395042094209783,0.010833237418932447,0.10408283921440867,0.032099559555198824,0.04667928799002601,0.08439961335374553,0.13168069806992766,0.15997567144771477,0.23439279223973336,40000,64000,72000,2.136471393575744,1046.0273961975802,427.2387226210279,123.55234929000909,123.55234929000909,0.0007499906251171861,0.8210867749039663,1,0
16,4e-06,80000,10,31.41592653589793,31.41631923497963,-0.00021969330333946715,-0.00016170621522627703,0.3885867753535299,0.03885867753535299,0.010500291992614725,0.10247093242776083,0.031124838060054068,0.04523212627384893,0.08237938535525852,0.1295289251178433,0.15813586224550588,0.23375877682370727,40000,64000,72000,2.119973982138509,1126.6924935913803,428.09805986395565,126.69274284640741,126.69274284640741,0.0009124885938925763,0.8218473136185986,0,0
20,4.9999999999999996e-06,80000,10,31.41592653589793,31.41631923497963,-0.00020682403470871839,-0.0001484064275783124,0.3817379351874982,0.03817379351874982,0.010172876254500102,0.10086067744418586,0.030137041284234303,0.04378827540677976,0.08031839763937001,0.12724597839583274,0.15635170590121583,0.2330505256359701,40000,64000,72000,2.1040192822314094,1215.9060932051887,428.1301791971847,130.03938773445827,130.03938773445827,0.0011749853126835914,0.8244601268689018,0,0
24,6e-06,80000,10,31.41592653589793,31.41631923497963,-0.00019886551675099781,-0.00013138545156712262,0.37520882059725136,0.03752088205972513,0.009853651161611044,0.09926555878859013,0.029222328564696694,0.042490724356513375,0.07820478353026725,0.12506960686575044,0.1543594663408959,0.23191990707344334,40000,64000,72000,2.0843002412838305,1310.2505826705344,428.37411287479785,133.54939975688347,133.54939975688347,0.0012999837502031225,0.827512016997778,0,0
28,7e-06,80000,10,31.41592653589793,31.41631923497963,-0.00018975191999144624,-0.00011456011214760669,0.3682216242309952,0.03682216242309952,0.009543214961457444,0.09768937998297177,0.028216825346102054,0.04121205667015666,0.07616247965991398,0.12274054141033174,0.15240109079803152,0.23130241663627638,40000,64000,72000,2.0683869346069486,1418.0825031081451,429.53611824201795,137.2870214134829,137.2870214134829,0.0016499793752578092,0.8313948635002333,0,0
32,8e-06,80000,10,31.41592653589793,31.41631923497963,-0.00017049051733515342,-9.477212429890757e-05,0.3610455927779841,0.03610455927779841,0.009241788968763882,0.09613422371228617,0.02727614108900824,0.03994809356564483,0.07414202887350199,0.12034853092599469,0.1504239989490677,0.2302663336736704,40000,64000,72000,2.053536460673369,1529.3369349962713,428.7889728224254,141.17041783335102,141.17041783335102,0.002237472031599605,0.8365993997584062,0,0
36,9e-06,80000,10,31.41592653589793,31.41631923497963,-0.0001490097224803684,-7.187988970267271e-05,0.35438303611511374,0.035438303611511374,0.008945866868557717,0.09458259284116564,0.026272244287328196,0.03879348957375441,0.07203910035154039,0.11812767870503792,0.1487713816336884,0.22972741292443308,40000,64000,72000,2.032803295023976,1656.104162842119,429.30933803832096,145.33043871029398,145.33043871029398,0.0027749653129335882,0.8395843288714986,0,0
