t,N,M_raw,M_clip,xc_x_raw,xc_y_raw,xc_x_clip,xc_y_clip,R_0.05_raw,R_0.1_raw,R_0.2_raw,R_0.3_raw,R_0.5_raw,R_0.8_raw,R_0.05_clip,R_0.1_clip,R_0.2_clip,R_0.3_clip,R_0.5_clip,R_0.8_clip,S_L2,peak,u_min
0.0,320,31.41592653016307,31.41592653016307,-3.4834855678699686e-18,-3.533949646715684e-18,-3.4834855678699686e-18,-3.533949646715684e-18,0.02470529422006547,0.03538600986529038,0.051586168810059875,0.06520408827936496,0.09083023996457858,0.13840171688535158,0.02470529422006547,0.03538600986529038,0.051586168810059875,0.06520408827936496,0.09083023996457858,0.13840171688535158,114.86813748577772,840.2294489451787,4.662094662272682e-16
5.012531328320803e-07,320,31.415926530163066,31.415926530163066,-8.257468152575759e-10,-8.257468162405726e-10,-8.257468152575759e-10,-8.257468162405726e-10,0.024295389831551606,0.03483771393337413,0.050763858188755145,0.06421264234376388,0.08973158715161733,0.13732072903550052,0.024295389831551606,0.03483771393337413,0.050763858188755145,0.06421264234376388,0.08973158715161733,0.13732072903550052,116.17494233790025,870.4442263839758,5.089235437907356e-16
1.0025062656641605e-06,320,31.41592653016306,31.41592653016306,-1.906989270038034e-09,-1.906989268715832e-09,-1.906989270038034e-09,-1.906989268715832e-09,0.023847053639094104,0.03429058309455043,0.04993756866132691,0.06323152470526387,0.08859167812137658,0.13623366712307455,0.023847053639094104,0.03429058309455043,0.04993756866132691,0.06323152470526387,0.08859167812137658,0.13623366712307455,117.51450752031806,901.6446868523544,5.432289473797917e-16
1.5037593984962408e-06,320,31.415926530163055,31.415926530163055,-3.0512947751172425e-09,-3.0512947699207607e-09,-3.0512947751172425e-09,-3.0512947699207607e-09,0.023489528432775415,0.03371376966535121,0.04907377021187881,0.062278071264968655,0.08741625871188109,0.13508706317934568,0.023489528432775415,0.03371376966535121,0.04907377021187881,0.062278071264968655,0.08741625871188109,0.13508706317934568,118.88741000978798,933.9348996132607,5.732745651743873e-16
2.005012531328321e-06,320,31.41592653016305,31.41592653016305,-4.2213306040332505e-09,-4.221330605108463e-09,-4.2213306040332505e-09,-4.221330605108463e-09,0.0230700358412754,0.033145628132338914,0.048462690144950714,0.06133478267922981,0.08631438530694782,0.13404026019156765,0.0230700358412754,0.033145628132338914,0.048462690144950714,0.06133478267922981,0.08631438530694782,0.13404026019156765,120.2941472127414,967.3624032705275,6.001337421687828e-16
2.5062656641604014e-06,320,31.41592653016305,31.41592653016305,-5.411350927076519e-09,-5.41135092908229e-09,-5.411350927076519e-09,-5.41135092908229e-09,0.02259516261108522,0.0326609676604465,0.04755320509646441,0.0605240097861019,0.08526726626560113,0.13296415123940455,0.02259516261108522,0.0326609676604465,0.04755320509646441,0.0605240097861019,0.08526726626560113,0.13296415123940455,121.73520828744726,1001.9676320569971,6.245825796154271e-16
3.0075187969924816e-06,320,31.41592653016304,31.41592653016304,-6.620205822624255e-09,-6.620205822898803e-09,-6.620205822624255e-09,-6.620205822898803e-09,0.022229976847895978,0.03194793928877315,0.04682288922028117,0.05953760374140593,0.0841534528557071,0.1318134136168417,0.022229976847895978,0.03194793928877315,0.04682288922028117,0.05953760374140593,0.0841534528557071,0.1318134136168417,123.21108458795008,1037.7911545977154,6.471981539863019e-16
3.508771929824562e-06,320,31.41592653016304,31.41592653016304,-7.847383311968616e-09,-7.847383316204778e-09,-7.847383311968616e-09,-7.847383316204778e-09,0.02201187862281803,0.031604163095042895,0.04618866181254598,0.058625558287310184,0.08304153898748745,0.13074069470618838,0.02201187862281803,0.031604163095042895,0.04618866181254598,0.058625558287310184,0.08304153898748745,0.13074069470618838,124.72227126851016,1074.8746972749468,6.68407463863908e-16
4.010025062656642e-06,320,31.41592653016304,31.41592653016304,-9.092451186476485e-09,-9.092451185754725e-09,-9.092451186476485e-09,-9.092451185754725e-09,0.021525679622489448,0.03101418928587489,0.04543821416700743,0.05783362378429598,0.0819763062596998,0.12969584540528561,0.021525679622489448,0.03101418928587489,0.04543821416700743,0.05783362378429598,0.0819763062596998,0.12969584540528561,126.26926760571541,1113.2613158701563,6.885267172138671e-16
4.511278195488723e-06,320,31.415926530163034,31.415926530163034,-1.0354979056160217e-08,-1.035497905655882e-08,-1.0354979056160217e-08,-1.035497905655882e-08,0.021151408597892267,0.030412782778185155,0.0445968028239259,0.05689032400326975,0.08094532292551121,0.12850712114861476,0.021151408597892267,0.030412782778185155,0.0445968028239259,0.05689032400326975,0.08094532292551121,0.12850712114861476,127.85257713379652,1152.9954522317682,7.077914378678116e-16
5.012531328320803e-06,320,31.41592653016303,31.41592653016303,-1.1634527839086234e-08,-1.1634527835373459e-08,-1.1634527839086234e-08,-1.1634527835373459e-08,0.0207608423987143,0.029890454949101374,0.043928817330626826,0.056094018352141096,0.07982525952152895,0.1273441921425452,0.0207608423987143,0.029890454949101374,0.043928817330626826,0.056094018352141096,0.07982525952152895,0.1273441921425452,129.47270775140768,1194.1229760147255,7.263786617746749e-16
5.5137844611528826e-06,320,31.415926530163024,31.415926530163024,-1.2930648758406724e-08,-1.2930648753000904e-08,-1.2930648758406724e-08,-1.2930648753000904e-08,0.020491209228646126,0.029527814625667552,0.0432943655869422,0.055242700487056096,0.07875338204590066,0.12626313082589352,0.020491209228646126,0.029527814625667552,0.0432943655869422,0.055242700487056096,0.07875338204590066,0.12626313082589352,131.13017182224408,1236.6912250389482,7.444229659434176e-16
