t,seed,N_u,N_v,M_u,M_v,M_v_exact,abs_Mu_drift,abs_Mv_error,rel_Mv_error,E_u_modes,E_v_modes,E_grad_v_particles,G_v,max_v_occupancy
0.0,3,320000,0,10.0,0.0,0.0,0.0,0.0,0.0,5.9989483503212346e-05,0.0,0.0,0.0,0
0.02,3,320000,6264,10.0,0.19575,0.19801326693244747,0.0,0.0022632669324474664,0.011429875217500367,4.878662954983293e-05,1.3849400288995952e-05,0.004706385760865379,0.08524813587655584,6264
0.04,3,320000,12423,10.0,0.38821875,0.39210560847676823,0.0,0.003886858476768229,0.009912784700702695,7.276519269403328e-05,2.5555097355082e-05,0.005018452559889785,0.130917939929388,12423
0.06,3,320000,18366,10.0,0.5739375,0.5823546641575128,0.0,0.008417164157512813,0.01445367346664914,8.916943702659963e-05,3.399217192765524e-05,0.006706298689330228,0.15109821865748516,18366
0.08,3,320000,24419,10.0,0.76309375,0.7688365361336424,0.0,0.00574278613364243,0.007469450089510567,9.514278960366388e-05,2.5930323470472817e-05,0.007273241361036956,0.1626698194182235,24419
0.1,3,320000,30171,10.0,0.94284375,0.9516258196404048,0.0,0.008782069640404844,0.009228490294350529,0.00010120389817959675,3.0021723126694788e-05,0.007044247170735303,0.16216577812949354,30171
0.12,3,320000,35902,10.0,1.1219375,1.1307956328284252,0.0,0.00885813282842518,0.007833540006047421,8.68444102748473e-05,4.5098887216139885e-05,0.008325928442184886,0.15822109456023667,35902
0.14,3,320000,41660,10.0,1.3018750000000001,1.3064176460119414,0.0,0.00454264601194132,0.003477177475218976,9.168329625608607e-05,3.6013415027592455e-05,0.007764400875330651,0.1568699249218074,41660
0.16,3,320000,47136,10.0,1.473,1.4785621103378865,0.0,0.00556211033788645,0.0037618374628952014,0.00011165582815319976,3.4871501828348555e-05,0.006986295708557242,0.15042842807804577,47136
0.18,3,320000,52566,10.0,1.6426875,1.64729788588728,0.0,0.004610385887279911,0.002798756634594131,0.0001114042230401715,3.220515202701462e-05,0.008667927541518409,0.14753923960960982,52566
0.2,3,320000,57886,10.0,1.8089375,1.8126924692201818,0.0,0.003754969220181703,0.002071487184915093,0.00011752942385204517,2.5945639807664355e-05,0.006782364520523252,0.13926164215585898,57886
0.22,3,320000,63081,10.0,1.97128125,1.974812020375215,0.0,0.0035307703752149866,0.0017879020072726409,0.00010471267448940329,3.7870020396509116e-05,0.009668029152936016,0.13417257128871443,63081
0.24,3,320000,68043,10.0,2.12634375,2.1337213893344664,0.0,0.007377639334466224,0.003457639489084092,0.00013713549162666075,4.766150697491085e-05,0.010007001837025157,0.1281727109543367,68043
0.26,3,320000,72938,10.0,2.2793125,2.2894841419643375,0.0,0.010171641964337397,0.004442765851878889,0.00011468756462398288,5.333234801210596e-05,0.01124949478290134,0.12269569506178003,72938
0.28,3,320000,77743,10.0,2.42946875,2.4421625854427456,0.0,0.012693835442745716,0.005197784749635913,0.00012238389490182864,4.979736164617373e-05,0.011237842279547869,0.11692598671854695,77743
0.3,3,320000,82473,10.0,2.57728125,2.5918177931828215,0.0,0.014536543182821493,0.0056086285158843015,9.1514682638031e-05,5.022476641240572e-05,0.01085726878498281,0.11299695567113746,82473
0.32,3,320000,87261,10.0,2.72690625,2.7385096292630906,0.0,0.01160337926309074,0.0042371146477265115,9.016001972765749e-05,5.501815118733356e-05,0.010029608765076345,0.10860389178540632,87261
0.34,3,320000,91996,10.0,2.874875,2.8822967723739037,0.0,0.0074217723739038455,0.002574950797932983,8.812051683222933e-05,4.864448323398044e-05,0.009398538451004367,0.1034792177188358,91996
0.36,3,320000,96507,10.0,3.01584375,3.0232367392896897,0.0,0.007392989289689567,0.0024453888091564248,8.123592468535962e-05,5.510022044869292e-05,0.008265023809367321,0.09953118119837616,96507
0.38,3,320000,100987,10.0,3.1558437500000003,3.1613859078764417,0.0,0.0055421578764414114,0.0017530785667872406,9.786275864172607e-05,6.260275627064621e-05,0.008783964807459578,0.0958706500712613,100987
0.4,3,320000,105394,10.0,3.2935625,3.2967995396436067,0.0,0.003237039643606554,0.0009818733607189496,9.522910036075648e-05,6.502769702122683e-05,0.008943616595767926,0.09289826678835778,105394
0.42,3,320000,109600,10.0,3.4250000000000003,3.4295318018494325,0.0,0.004531801849432249,0.0013214054020401266,8.810627561110433e-05,6.504826989277449e-05,0.00874288261492089,0.08889043037766954,109600
0.44,3,320000,113692,10.0,3.5528750000000002,3.559635789168587,0.0,0.0067607891685868005,0.001899292390856059,0.0001069789972946709,5.965131979760282e-05,0.009727296858945848,0.08606885463822792,113692
0.46,3,320000,117735,10.0,3.67921875,3.6871635449307405,0.0,0.007944794930740517,0.0021547172600096184,0.00010222992449484873,5.753882863161665e-05,0.009294995328545446,0.0833836514879716,117735
0.48,3,320000,121653,10.0,3.80165625,3.8121660819385914,0.0,0.01050983193859123,0.0027569186946982886,8.675884745715907e-05,6.285129452407979e-05,0.009470337521965974,0.07949909698891523,121653
0.5,3,320000,125479,10.0,3.92121875,3.9346934028736658,0.0,0.013474652873665782,0.003424575054265905,8.454655587945511e-05,6.810253856661075e-05,0.0103279230167096,0.07687371012887195,125479
0.52,3,320000,129421,10.0,4.04440625,4.054794520298057,0.0,0.010388270298057556,0.0025619720669085694,9.298755375666265e-05,6.317941341738993e-05,0.01028655746005503,0.07426541122469739,129421
0.54,3,320000,133277,10.0,4.1649062500000005,4.172517476260103,0.0,0.00761122626010291,0.0018241328654481702,0.00010053284876168269,7.256346405038005e-05,0.010711206293299348,0.07198766279354309,133277
0.56,3,320000,136877,10.0,4.27740625,4.2879093615118515,0.0,0.010503111511851237,0.002449471438488616,0.00011033824920297394,6.488925224653412e-05,0.009183942107662787,0.06945690170920338,136877
