step,t,N,K,M_u,M_v,xc_x,xc_y,L,h_eff,S_u,R2,R_0.5,R_0.8,R_0.9,R_0.99,N_0.5,N_0.8,N_0.9,R50_over_heff,peak_PK_u,peak_PK_v,S_L2_u,S_L2,outside_v_frac,drift_cfl,n_birth,n_death,S_dg_raw_80,S_dg_cross_80,peak_dg_80,ppc_80,empty_80,S_dg_raw_160,S_dg_cross_160,peak_dg_160,ppc_160,empty_160,S_dg_raw_320,S_dg_cross_320,peak_dg_320,ppc_320,empty_320
40,9.999999999999999e-06,320000,10,31.41592653589793,31.41573018635708,0.00020773631495932338,4.55481783218186e-06,0.3531839421655978,0.03531839421655978,0.008830613288671203,0.09397134291192823,0.07172811513787275,0.11772798072186592,0.14708675561097234,0.22649985730687602,160000,256000,288000,2.0308996693921464,1622.404676061736,425.11842939820303,144.16989648436416,144.16989648436416,0.0024343902149388435,0.7916638858134227,0,0,144.3839973843268,144.16814793667413,1745.4749727570766,50.0,0.71484375,145.01392481406063,144.14837265118362,1988.6509254310042,12.5,0.7703515625,147.3905118516127,144.0608049399494,2598.0533393585124,3.125,0.827236328125
44,1.1e-05,320000,10,31.41592653589793,31.41573018635708,0.00020886214839843477,1.4567334818627043e-06,0.34669970291381325,0.03466997029138132,0.00855327777250618,0.09248393250995646,0.06989249062102952,0.11556656763793774,0.145101225186375,0.22560919595600054,160000,256000,288000,2.0159374246249135,1733.4474276498854,424.9925575889783,147.91630826133905,147.91630826133905,0.0029781436133975835,0.7956012520485015,0,0,148.1424574360994,147.94351216715958,2033.5871774158004,50.0,0.7146875,148.75611172069807,147.98410335815026,2180.750117510808,12.5,0.7708203125,151.11168254192438,147.97113330313454,2637.703085204274,3.125,0.828388671875
48,1.2e-05,320000,10,31.41592653589793,31.41573018635708,0.0002109206578438351,-5.585345476585346e-07,0.34035969836202773,0.03403596983620277,0.008282403887037543,0.09100771333814263,0.06809258579287894,0.11345323278734257,0.14309245331622647,0.2247150643315659,160000,256000,288000,2.000606597096329,1853.2627453746406,425.91632742709936,151.83006398926315,151.83006398926315,0.0036187726173288583,0.7977429328239077,0,0,152.05307052357128,151.86042677362923,2136.8427078242476,50.0,0.71515625,152.6502996557105,151.90443258041304,2250.426583695015,12.5,0.7723046875,154.9963953947717,151.95160162219474,2791.369253456373,3.125,0.82974609375
52,1.3e-05,320000,10,31.41592653589793,31.415533836816234,0.00021747476527882964,-2.0557719274010623e-06,0.33382730455193355,0.033382730455193355,0.008017145811258551,0.08953851579771999,0.06629102898655553,0.11127576818397784,0.1410606727469165,0.2236165017649617,160000,256000,288000,1.9857881030891718,1981.6836206591136,427.4040250066277,155.92983270995697,155.92983270995697,0.004406305078813485,0.8023891141368141,0,0,156.14004017630347,155.94486821517927,2216.437740463502,50.0,0.71703125,156.70484891371794,155.95621118354583,2263.296343688415,12.5,0.77328125,158.93476174903944,155.91036725547647,3234.9260092398754,3.125,0.831162109375
56,1.4e-05,320000,10,31.41592653589793,31.415533836816234,0.00022266088375305718,-7.726975465494946e-06,0.3274124671032238,0.03274124671032238,0.007757648993382884,0.08807751695741022,0.06455006991660639,0.10913748903440794,0.1390485578657586,0.22283973153974992,160000,256000,288000,1.9715214416760618,2119.480017338282,428.11605485440475,160.21052769763048,160.21052769763048,0.005393817422717784,0.8035290026279742,0,0,160.41904751021477,160.2301397307067,2315.5820557779703,50.0,0.7165625,160.9593352927957,160.21819678995172,2475.0522366186647,12.5,0.773984375,163.1377713132832,160.21860925536592,3359.743592062823,3.125,0.833017578125
60,1.4999999999999999e-05,320000,10,31.41592653589793,31.41563201158666,0.0002281060365299303,-1.157149832316276e-05,0.32093267134660974,0.03209326713466097,0.007504270370416022,0.08662719186500288,0.06285181996109171,0.10697755711553658,0.13695000835639196,0.2218199852456101,160000,256000,288000,1.9584113919399395,2266.752443643079,428.89174126131036,164.69288952379654,164.69288952379654,0.00654068631893424,0.8052504149070338,0,0,164.91062029523076,164.73185960662553,2460.267265617838,50.0,0.71734375,165.43841038089505,164.73139955219733,2679.3440546219576,12.5,0.775703125,167.58026845297772,164.8366953649362,3456.8121760604713,3.125,0.834365234375
64,1.6e-05,320000,10,31.41592653589793,31.41563201158666,0.00023402443182073053,-1.5241702929330315e-05,0.3147012517552694,0.03147012517552694,0.00725705196584829,0.08518833233400153,0.06115440554462846,0.10490041725175647,0.13487461661747155,0.2208006181086275,160000,256000,288000,1.943252694532839,2425.4248147807366,429.46286240947853,169.38270472159678,169.38270472159678,0.007953199561245886,0.810079134508028,0,0,169.6008251699103,169.43476702379803,2642.2954687369374,50.0,0.71875,170.1198435197991,169.419215372226,2940.0816692734024,12.5,0.776484375,172.20912883986378,169.34394309570482,3615.8254409520587,3.125,0.83583984375
68,1.7e-05,320000,10,31.41592653589793,31.41573018635708,0.0002344095374610214,-1.7727738620429662e-05,0.3083110483736478,0.03083110483736478,0.0070155596382504674,0.0837589376619025,0.05941701876416137,0.1027703494578826,0.13275015349682298,0.2200474258692518,160000,256000,288000,1.927177734226144,2597.248554359558,430.4204193205383,174.30676039904253,174.30676039904253,0.00950630941443384,0.8124973090953037,0,0,174.54763398418723,174.37933538300166,2826.381256546877,50.0,0.718125,175.05851306089315,174.37589865131199,3121.0818676631043,12.5,0.77671875,177.12759852550502,174.40494835927115,3634.8701234968084,3.125,0.837294921875
72,1.8e-05,320000,10,31.41592653589793,31.41563201158666,0.00023888714971192942,-2.82339708035673e-05,0.3018693706282439,0.030186937062824392,0.006779756419801298,0.08233927628903048,0.05776703086901144,0.10062312354274797,0.1306821443796186,0.21897822393071353,160000,256000,288000,1.9136433334984588,2780.3501022296623,432.167594211949,179.45000836767306,179.45000836767306,0.011396981846704813,0.8183301908380622,0,0,179.69800885425516,179.52659136051957,3008.6557411623166,50.0,0.71890625,180.20948031496323,179.53677059648703,3352.7589078469277,12.5,0.7771875,182.20000796399992,179.57225132595667,4119.7313127081225,3.125,0.838623046875
76,1.8999999999999998e-05,320000,10,31.41592653589793,31.41563201158666,0.000248947950089584,-3.434703301504862e-05,0.29544644428550376,0.029544644428550378,0.006549933662960651,0.08093166044855778,0.056096090553190314,0.09848214809516792,0.12856111847205065,0.21796543072885818,160000,256000,288000,1.8986889718321345,2977.2153067846552,432.53331569152135,184.83826057282306,184.83826057282306,0.013747003878161359,0.8210579186927108,0,0,185.1148259059966,184.96261484275342,3298.910950495054,50.0,0.71984375,185.59019850247697,184.98998655224298,3661.8434948426648,12.5,0.7790234375,187.44905625785955,184.93106430920628,4157.0249607125115,3.125,0.840546875
80,1.9999999999999998e-05,320000,10,31.41592653589793,31.41563201158666,0.0002565654692994927,-3.728344110725275e-05,0.2892089281622122,0.028920892816221223,0.006325834148919557,0.07953511267936669,0.0545034463117095,0.09640297605407075,0.12641857424532268,0.21698245601051647,160000,256000,288000,1.8845699770768998,3186.834316434796,433.45715939201426,190.45276522240846,190.45276522240846,0.016147026378372297,0.8242422580187699,0,0,190.7369505854533,190.57891312348463,3587.502758330363,50.0,0.7196875,191.19149241476876,190.55810385865715,3784.072870251633,12.5,0.7802734375,193.01667259084874,190.56722116524082,4553.762549889195,3.125,0.842421875
84,2.1e-05,320000,10,31.41592653589793,31.41563201158666,0.0002658025387518567,-4.3634552675917065e-05,0.2830263967055377,0.02830263967055377,0.006107102910649333,0.07814795525571563,0.052888726876602996,0.09434213223517923,0.12424046538944997,0.21592621385788294,160000,256000,288000,1.8686853061139994,3418.24086038474,433.1277452147231,196.34254821976444,196.34254821976444,0.019003303155967086,0.8316927184994988,0,0,196.682052620868,196.53058828343174,3869.280013338336,50.0,0.72078125,197.1163903463836,196.50833305716682,4211.307957970588,12.5,0.7817578125,198.88584492907498,196.41619409453708,4746.315066321324,3.125,0.8440625
88,2.2e-05,320000,10,31.41592653589793,31.41563201158666,0.00027388395720000393,-5.252468561256017e-05,0.27685690311325184,0.027685690311325183,0.005894836209615456,0.07677783670835911,0.051326159017394304,0.09228563437108395,0.12207255485522533,0.21493190096979548,160000,256000,288000,1.8538876379903262,3667.8794160256207,433.1015845250114,202.4761530685773,202.4761530685773,0.022372084738294423,0.8381581059679942,0,0,202.84134306648338,202.69002040784116,4191.3285015009415,50.0,0.72046875,203.3078950622094,202.71926490721268,4324.060122975898,12.5,0.78296875,205.10908423244413,202.76006597771357,4999.17622625529,3.125,0.84544921875
92,2.3e-05,320000,10,31.41592653589793,31.41563201158666,0.00028877461699049716,-6.039302550580489e-05,0.27054693034018906,0.027054693034018907,0.0056891347076775895,0.07542635287270351,0.04980075470279485,0.09018231011339635,0.11992851970073305,0.2138296974873405,160000,256000,288000,1.840743661004572,3941.3567695972224,434.1882925991003,208.8848098310043,208.8848098310043,0.026568999084366416,0.8453840813120157,0,0,209.3291020574456,209.18957784059572,4532.689296004881,50.0,0.7225,209.75224348004437,209.18845368902467,4780.864502998036,12.5,0.7848046875,211.404433094423,209.17196938742597,6046.6702305521385,3.125,0.8470703125
96,2.4e-05,320000,10,31.41592653589793,31.415533836816234,0.0003010458349875923,-6.748875536007588e-05,0.2644565148034354,0.02644565148034354,0.00548919164787189,0.0740890791403962,0.04828397513080064,0.08815217160114514,0.11778014173056865,0.2128277203633009,160000,256000,288000,1.8257812694343734,4235.652444787315,433.1276673212766,215.60828956167447,215.60828956167447,0.030934761684521056,0.8488148147548363,0,1,216.12993589982344,215.98978325395606,4924.7462050150425,50.0,0.7225,216.5483973700779,216.00342187813226,5295.016904569242,12.5,0.784921875,218.2033524216513,215.96492674382466,5823.662440522787,3.125,0.84921875
100,2.4999999999999998e-05,320000,10,31.41592653589793,31.415533836816234,0.0003219232164202402,-7.078560122810455e-05,0.258202043403238,0.0258202043403238,0.0052947439513932135,0.07276499124849266,0.046806726191581244,0.08606734780107933,0.11561842063359533,0.2116348463761633,160000,256000,288000,1.8127945687278113,4556.054138977035,434.1530996284846,222.65764635730662,222.65764635730662,0.036247328091601146,0.8508558352263748,0,0,223.27754761292556,223.1376614811436,5543.1794251618985,50.0,0.72359375,223.70891256257738,223.14699178331503,5657.920727537825,12.5,0.785703125,225.35062389126298,223.1961847113266,6345.494139315429,3.125,0.851083984375
104,2.6e-05,320000,10,31.41592653589793,31.41543566204581,0.00033521972932577094,-7.119819192360096e-05,0.252240073130467,0.0252240073130467,0.005105879606070784,0.07145543790412864,0.04538000891945593,0.08408002437682233,0.1134749544596406,0.21039009392647928,160000,256000,288000,1.7990800730534149,4894.999087781811,435.0286077040127,229.98761719895728,229.98761719895728,0.041875654307098546,0.8533561143286817,0,0,230.69430871104993,230.56869561033284,5758.865355712602,50.0,0.72390625,231.0977373898042,230.6060804785947,6067.313832109044,12.5,0.7868359375,232.60935938818244,230.61499537301847,7258.8597509646015,3.125,0.852197265625
108,2.7e-05,320000,10,31.41592653589793,31.415533836816234,0.00035358353094012713,-8.452452230062707e-05,0.24612615559215958,0.02461261555921596,0.004923778611962403,0.07016964166904661,0.04395141514589745,0.0820420518640532,0.11127680189757747,0.20960959009961413,160000,256000,288000,1.7857271219368744,5257.411141731271,434.0087604153572,237.6022045720217,237.6022045720217,0.04841935524194053,0.8537836204264093,0,0,238.42734320831372,238.3088913934633,6273.583543110387,50.0,0.72328125,238.85135107580788,238.37471950268727,6539.988187790786,12.5,0.78859375,240.35717985865693,238.42838719713632,7350.957312736344,3.125,0.8541015625
112,2.8e-05,320000,10,31.41592653589793,31.415533836816234,0.0003735776721059858,-9.108752468481833e-05,0.24011640836555143,0.024011640836555142,0.00474771443935745,0.06890366056573083,0.04257652227355292,0.08003880278851715,0.10907816236263715,0.20851483744958868,160000,256000,288000,1.773161716159553,5633.417400776213,435.185507646008,245.47903756174568,245.47903756174568,0.05585694821185265,0.8630466180230797,0,0,246.42595909263233,246.30521964320718,6902.173352308979,50.0,0.72375,246.85897824854902,246.40254232245158,6857.486041589344,12.5,0.7896875,248.22709140108304,246.35072942411426,7600.366581294189,3.125,0.855908203125
116,2.9e-05,320000,10,31.41592653589793,31.415533836816234,0.0003965789249861083,-9.992747443286401e-05,0.23401670020740728,0.023401670020740728,0.00457665222247474,0.06765095876981153,0.041214977172659276,0.07800556673580243,0.106846705840611,0.20736404855495166,160000,256000,288000,1.761198116892117,6050.240134603037,436.66261499196895,253.82335931996897,253.82335931996897,0.06425392817410218,0.873058211730278,0,0,254.9579041589768,254.83804092934028,7336.103054180604,50.0,0.723125,255.39254526951,254.95656307991734,7734.866491897093,12.5,0.790390625,256.7687331186759,254.96867223448774,8135.889897049813,3.125,0.857626953125
120,2.9999999999999997e-05,320000,10,31.41592653589793,31.415533836816234,0.0004213921217134844,-0.00011375611569674416,0.22830553758205258,0.02283055375820526,0.004411884383985939,0.06642201731343259,0.039900536782450285,0.07610184586068419,0.10467320670826367,0.20609731749395765,160000,256000,288000,1.7476815150885294,6504.358253637494,434.5665259662051,262.6677228898409,262.6677228898409,0.07320404005050063,0.87917243299738,0,0,264.016779719663,263.8963531383943,7945.127986406896,50.0,0.719375,264.4830836890676,264.0347365357056,8555.706364975164,12.5,0.79234375,265.8682985125799,264.10943859208277,9382.240161095024,3.125,0.859248046875
124,3.1e-05,320000,10,31.41592653589793,31.41543566204581,0.00044707250735290656,-0.00012545818870997343,0.2224065094595095,0.02224065094595095,0.004253104831381619,0.06521583267414148,0.03859120288123941,0.07413550315316983,0.10250305921361544,0.20507291201507039,160000,256000,288000,1.7351651700763364,7003.3102147395375,434.476799857841,272.0237588720588,272.0237588720588,0.08307004796949953,0.8830686156561925,0,0,273.61342441877775,273.4959181901311,8821.20568902592,50.0,0.72015625,274.1369876525823,273.70025859958923,8955.95602564579,12.5,0.7930859375,275.4817696419503,273.7434682599716,10148.895058607604,3.125,0.860869140625
128,3.2e-05,320000,10,31.41592653589793,31.415533836816234,0.0004743947833129065,-0.0001323772171940506,0.21675439750014802,0.0216754397500148,0.004100054506599949,0.06403166799795199,0.037282359457902293,0.07225146583338267,0.10037404666042882,0.20411214257383153,160000,256000,288000,1.7200278235590045,7545.858303791329,432.52357331807735,281.9325143196358,281.9325143196358,0.09324804060050751,0.895795101998107,0,0,283.815553521466,283.71205068312344,9556.872111614544,50.0,0.720625,284.3146852351072,283.9071084287303,9423.854977992602,12.5,0.7934375,285.5830449450707,283.9412252826903,10631.02909170885,3.125,0.86271484375
132,3.2999999999999996e-05,320000,10,31.41592653589793,31.41563201158666,0.0005031614500264126,-0.00013619254845766154,0.2111383755105363,0.02111383755105363,0.00395292062634647,0.06287225641208108,0.03603681329188459,0.0703794585035121,0.0982637272870555,0.20284071846952695,160000,256000,288000,1.7067865187816729,8139.39459381604,432.5361091579622,292.34248556397034,292.34248556397034,0.10470723163029654,0.8964822392681621,0,0,294.5116658405465,294.40810361101705,10585.054278163274,50.0,0.71953125,295.0418910180289,294.6238229551153,10780.050317453108,12.5,0.7946484375,296.2882847002206,294.7060499210721,11195.046830626465,3.125,0.8644140625
136,3.4e-05,320000,10,31.41592653589793,31.41563201158666,0.0005442532989567982,-0.00014533376563382886,0.20550842307427566,0.020550842307427566,0.0038118958705793725,0.06174055288527446,0.03484257288158992,0.06850280769142522,0.09619328220362203,0.20173916964917682,160000,256000,288000,1.6954328372709562,8762.265607235962,431.99453119321566,303.1615453896748,303.1615453896748,0.11708547267630634,0.898739017839088,0,0,305.70062348909795,305.59173126251693,11529.045815890153,50.0,0.71609375,306.3315629014053,305.90535440727166,11232.877598498877,12.5,0.7941015625,307.4712578670729,305.88908439565677,11802.284458998216,3.125,0.865908203125
140,3.5e-05,320000,10,31.41592653589793,31.41563201158666,0.0005859801801425222,-0.00015075666205141612,0.2002202359063487,0.020022023590634867,0.003676166425960605,0.06063139802083245,0.03368299632427625,0.06674007863544956,0.09399648153539528,0.20071233584784437,160000,256000,288000,1.6822973048553989,9398.198220160553,431.3368385141631,314.38594497076235,314.38594497076235,0.12997934355634583,0.9073592659861381,0,0,317.2058812515747,317.1076735425269,12436.924617298306,50.0,0.71515625,317.97336452883644,317.5957515014166,12350.121631217458,12.5,0.7952734375,319.0918098345105,317.59867493367875,13205.636577356507,3.125,0.86751953125
144,3.6e-05,320000,10,31.41592653589793,31.41563201158666,0.0006409221762196193,-0.00015607472319592607,0.19479233365825105,0.019479233365825105,0.0035472110667461574,0.05955846763262263,0.03251250760690956,0.06493077788608369,0.09194346517973646,0.20006620373108833,160000,256000,288000,1.669085584443502,10040.222456335267,430.8097784286884,325.8514544247798,325.8514544247798,0.14407635071578795,0.9104168555733779,0,0,329.0012913990061,328.9209842441255,13473.174235316053,50.0,0.71375,329.9108202322746,329.5699773605613,12894.968415306266,12.5,0.7953125,331.0672253819565,329.6324622709291,15879.091750162654,3.125,0.86939453125
148,3.7e-05,320000,10,31.41592653589793,31.41563201158666,0.0006913747864685429,-0.00015649030684294796,0.189565786327466,0.0189565786327466,0.003424640450635046,0.05852042763544236,0.031374123968512184,0.06318859544248867,0.08989396687584586,0.19946577865652618,160000,256000,288000,1.655052031083017,10682.724599763555,430.5066904633,337.6907424240535,337.6907424240535,0.15920149251399232,0.9364373150908242,0,0,341.248793666084,341.1796076719565,14093.07849358425,50.0,0.71171875,342.2356746550233,341.91096326316705,13798.431379481972,12.5,0.7958203125,343.2928489000996,341.9053349112323,15187.168181265344,3.125,0.870205078125
152,3.7999999999999995e-05,320000,10,31.41592653589793,31.41573018635708,0.0007391846437415464,-0.00016182661332285963,0.18454021348654787,0.018454021348654787,0.0033067909675909804,0.05750470387360481,0.030298998231890868,0.061513404495515955,0.08773405934739784,0.19892316135612773,160000,256000,288000,1.6418642668417378,11370.92552365011,432.75781654092174,350.3487611322313,350.3487611322313,0.17473546709666934,0.9371577755187555,0,0,354.32102079783624,354.24600099150103,15636.530975576798,50.0,0.71140625,355.48659367649697,355.15608255031174,15183.735405326986,12.5,0.7955859375,356.500225537654,355.16255196715997,15985.779533998528,3.125,0.8723828125
156,3.9e-05,320000,10,31.41592653589793,31.41573018635708,0.0008037474288790266,-0.0001676070324307564,0.1795276334318338,0.01795276334318338,0.003194479506883917,0.05651972670567257,0.029207780477609427,0.05984254447727794,0.08561759505237843,0.19890945598813065,160000,256000,288000,1.6269239403024576,12065.299498127782,435.6874793517323,363.5749594646634,363.5749594646634,0.191110569441059,0.9556995831078756,0,0,368.1766185270885,368.10962959402025,16969.856589664432,50.0,0.71015625,369.4781709342736,369.14802466902415,16771.195269030475,12.5,0.79625,370.5135809223704,369.1654318353325,17839.08447484167,3.125,0.8740234375
160,3.9999999999999996e-05,320000,10,31.41592653589793,31.41573018635708,0.0008677451358354413,-0.00016647264364898917,0.17477185729461958,0.01747718572946196,0.0030885467183754322,0.05557469494631016,0.028234983870692856,0.0582572857648732,0.08358086389366881,0.19932210169257147,160000,256000,288000,1.615533776876678,12960.976928374925,438.4354065942612,377.4910670577759,377.4910670577759,0.20793879961749762,0.997673651184877,0,0,382.7734748319057,382.71361216159676,18200.751921168372,50.0,0.70796875,384.4244446445532,384.1366352031574,17721.28054790358,12.5,0.794921875,385.48909961201565,384.29486338998805,18674.99530638757,3.125,0.875263671875
164,4.1e-05,320000,10,31.41592653589793,31.41573018635708,0.0009215252429662325,-0.00016290585454116466,0.1700221943025808,0.01700221943025808,0.002988282262777855,0.05466518327763893,0.02732019604918478,0.056674064767526934,0.08163132557839445,0.1996742672845358,160000,256000,288000,1.6068605726005547,13890.794089207435,437.83415784137526,392.1414818234032,392.1414818234032,0.22564516028225176,1.0226078685308637,0,0,398.26380707729663,398.2019347779857,19227.104400615823,50.0,0.71109375,400.18355830939237,399.8838971607789,19758.914313630918,12.5,0.795859375,401.2395854574366,400.0367567753124,20592.116790187152,3.125,0.87701171875
168,4.2e-05,320000,10,31.41592653589793,31.41573018635708,0.0009881625067720454,-0.0001536127202160134,0.16542749933282574,0.016542749933282575,0.0028931785989989556,0.053788275664859865,0.026443483770117855,0.055142499777608586,0.07956726145463763,0.20034184379337858,160000,256000,288000,1.5984938342636652,14951.732115706296,440.0688907654468,407.65340642516946,407.65340642516946,0.24352652204076275,1.0015380726298566,0,0,414.43951371815115,414.3792844619784,20666.439269808387,50.0,0.71046875,416.9356044873742,416.6590710200882,20848.511931399895,12.5,0.79625,417.9475229528987,416.7979978622388,21393.886397844035,3.125,0.878505859375
172,4.2999999999999995e-05,320000,10,31.41592653589793,31.41592653589793,0.0010480643051009866,-0.00014126723789101436,0.1607092768540109,0.01607092768540109,0.0028024850535027447,0.052938502561960935,0.025615606951324723,0.05356975895133697,0.077593775654764,0.20134431906399292,160000,256000,288000,1.5939096642562873,16257.261644746097,443.68901122740505,425.41590072367546,425.41590072367546,0.263125,1.0315344704900788,1,0,433.62102632986813,433.5644862695305,22790.833048215067,50.0,0.708125,436.6519244847616,436.3603140057934,22445.38457390869,12.5,0.7961328125,437.7152644640248,436.6183797390561,23781.188598346867,3.125,0.879375
176,4.4e-05,320000,10,31.41592653589793,31.41592653589793,0.0011125098486024173,-0.00012331376311523626,0.15634680551971558,0.015634680551971557,0.0027172963229773065,0.05212769247700599,0.024853896060148466,0.0521156018399052,0.07557893436613795,0.202401478594105,160000,256000,288000,1.5896644627647574,17704.146383803687,446.57153624928765,444.1443224437921,444.1443224437921,0.281953125,1.0405612842538579,0,0,453.81611690327577,453.7588943243259,25222.232376398566,50.0,0.70703125,457.7821432180145,457.54577884650513,25272.625533080085,12.5,0.796640625,458.9305556106385,457.95023951464464,25929.12732881893,3.125,0.881103515625
