t,seed,N_u,N_v,M_u,M_v,M_v_exact,abs_Mu_drift,G_v,max_v_occupancy,R_0_2,R_0_5,R_0_8,cov_eig0,cov_eig1,cov_eig2,drift_resolution_number
0.0,1,100000,0,72.0,0.0,0.0,0.0,0.0,0,0.44955153333934045,0.6903651838825492,0.9677080848755244,0.20347758571390226,0.20156071027367764,0.20080268726766362,0.0
0.04,1,100000,4047,72.0,2.91384,2.8231603810327313,0.0,1.1298318741640827,4047,0.502191754481361,0.7896065363267004,1.128015505274205,0.27320191504081237,0.27080451267296796,0.268111507391616,0.003968007012953932
0.08,1,100000,7828,72.0,5.63616,5.535623060162226,0.0,1.5042690020991172,7828,0.5250254080627859,0.8523649308969269,1.2554808274178575,0.3332962462358158,0.32970716970334163,0.326674765721766,0.005566380189219824
0.12,1,100000,11551,72.0,8.31672,8.141728556364662,0.0,1.7632043820651393,11551,0.5374204936996644,0.8999783280204889,1.357637010786198,0.38786505173460356,0.38178576216287674,0.37623224818074097,0.0070772379488183695
0.16,1,100000,15036,72.0,10.82592,10.645647194432783,0.0,1.7327246622069123,15036,0.5492977785447812,0.9411709100252633,1.451239433059084,0.43733683151206226,0.4301253000364654,0.4289496727788586,0.006553537068832952
0.2,1,100000,18333,72.0,13.199760000000001,13.05138577838531,0.0,1.8726975911841675,18333,0.5595738898355251,0.9790713868090352,1.5337863708504522,0.4872741820365186,0.4784649293863957,0.47746750951195527,0.007307154678302938
0.24,1,100000,21488,72.0,15.47136,15.362794003208158,0.0,1.7764729360088993,21488,0.574571629020851,1.0130503119131966,1.6114130474148025,0.5331404846860087,0.5269889858137525,0.5253633602215989,0.006910961950142989
0.28,1,100000,24623,72.0,17.72856,17.583570615187767,0.0,1.6972965654494034,24623,0.5897969721117354,1.054512534531293,1.6873530088303093,0.583144089707899,0.5765812731647271,0.5712611797131383,0.006895570625486555
0.32,1,100000,27614,72.0,19.882080000000002,19.71726933069425,0.0,1.7327508764196977,27614,0.6047650909137159,1.0843908897305345,1.751980382908229,0.6322368074577502,0.6237412491417529,0.618424263905182,0.007474268190876055
0.36,1,100000,30366,72.0,21.86352,21.767304522885766,0.0,1.644137168061392,30366,0.6161177728838185,1.1170375870047489,1.8229194528658776,0.6811389752498276,0.6702715610363416,0.6632878696947838,0.006859201805489645
0.4,1,100000,33014,72.0,23.77008,23.736956685433967,0.0,1.6251570177790815,33014,0.63403617750104,1.1514192736188513,1.8889298774002818,0.7304215840386062,0.7189959519829314,0.7117759034447638,0.006805278264377776
0.44,1,100000,35632,72.0,25.655040000000003,25.629377682013825,0.0,1.6210576343840168,35632,0.6495081483448502,1.1848048471318806,1.9494186893354204,0.7777840685142204,0.7683251731371201,0.7592932970969463,0.007226513390645288
0.48,1,100000,38151,72.0,27.46872,27.44759578995786,0.0,1.4890633185561253,38151,0.6675042064602422,1.2197429829909014,2.0035003607489648,0.8276058158364156,0.814945101711909,0.8082692612326704,0.00700230145194926
0.52,1,100000,40534,72.0,29.18448,29.194520546146013,0.0,1.3680984056897225,40534,0.6915785171745895,1.2546481490906003,2.063395205368053,0.8771908150045286,0.8641427894931302,0.8575298580405577,0.006901185027909214
0.56,1,100000,42866,72.0,30.86352,30.87294740288533,0.0,1.3343466086069247,42866,0.7140030301045567,1.2919571714145124,2.1212462057967514,0.928671336405759,0.9175428975626717,0.9098134109606217,0.005990406866661616
0.6,1,100000,45175,72.0,32.526,32.4855622012301,0.0,1.197881905424535,45175,0.7355374704507077,1.3285802929622494,2.185211603140509,0.9846017462236067,0.9702308661130937,0.9610256733238569,0.005424777622994298
0.64,1,100000,47402,72.0,34.12944,34.0349454689005,0.0,1.2069102605741562,47402,0.7605110648768683,1.3647880369963712,2.238036528947451,1.0365195708696149,1.022988745093269,1.0118414067835384,0.005573648975386177
0.68,1,100000,49407,72.0,35.57304,35.52357654967755,0.0,1.0780021622928773,49407,0.7846534422383423,1.4018704392425954,2.293526704137501,1.0909128400096706,1.074242604031138,1.0684293061754548,0.00497075426394462
0.72,1,100000,51415,72.0,37.0188,36.95383757088204,0.0,1.074365731919193,51415,0.8131358120236991,1.441433803605723,2.354608838715485,1.1491971556620966,1.1274759986573664,1.1238342714656773,0.005499221586311837
0.76,1,100000,53278,72.0,38.36016,38.32801725528653,0.0,1.0026722223029616,53278,0.8400168705148764,1.4831136684726682,2.406023759546268,1.2043634679087025,1.1840294152418078,1.1791848282163162,0.0050121481000058345
0.8,1,100000,55043,72.0,39.63096,39.64831458356005,0.0,0.9769590993608586,55043,0.8662635882116859,1.5216055194934759,2.46242921328957,1.2596215637640356,1.2381984207504146,1.2346464379904405,0.005008929632902389
0.84,1,100000,56758,72.0,40.86576,40.916842313106265,0.0,0.9222232620484407,56758,0.8902292180005316,1.5562978723924794,2.5165854711411,1.3175190908046286,1.2990107857100477,1.293038651340991,0.004751144980510805
0.88,1,100000,58303,72.0,41.97816,42.13563035892614,0.0,0.8740433070783021,58303,0.9140700092189482,1.5973507493959678,2.5702388979332635,1.3773963976127974,1.3546969154080328,1.347626172219741,0.004177449125163897
0.92,1,100000,59973,72.0,43.18056,43.30662904191499,0.0,0.8286191954583483,59973,0.9358117881342005,1.6353613903390645,2.6184018397076883,1.4337338147183205,1.4124081525713672,1.4052535305099036,0.004454650770436381
0.96,1,100000,61514,72.0,44.29008,44.43171220979194,0.0,0.7809647872838577,61514,0.9622360728952051,1.6731862686243002,2.669233764428524,1.4882990170629529,1.4689580472416177,1.4628789112012581,0.003964259831475968
1.0,1,100000,63013,72.0,45.36936,45.51268023565615,0.0,0.7584488869628263,63013,0.9897561767542573,1.7075436550194256,2.719296773836183,1.5461370501656533,1.5283915936082144,1.5230217358536544,0.003951249274071633
1.04,1,100000,64331,72.0,46.31832,46.55126289896783,0.0,0.7101116006243706,64331,1.0136387856197888,1.747494427860583,2.7713879637144894,1.6068250409022893,1.5912185104708936,1.5797138687170929,0.0037980177648947442
1.08,1,100000,65641,72.0,47.261520000000004,47.54912215356438,0.0,0.6844453269175237,65641,1.033934297937179,1.7837805234810271,2.8250630916715913,1.6713347742179847,1.6515932067770338,1.6438254509968329,0.0035835935829013495
1.12,1,100000,66903,72.0,48.17016,48.507854787141156,0.0,0.6581713404242087,66903,1.0653113109668362,1.821581641895371,2.8775673831209247,1.7322009290728064,1.7124338167686945,1.7037260369640805,0.004081888846272637
1.16,1,100000,68215,72.0,49.1148,49.42899497645242,0.0,0.6186539195738219,68215,1.0915361914586597,1.8584808375426858,2.9330683772644113,1.7966002618527592,1.7752769252782554,1.7665290280369517,0.0033830897497280307
1.2,1,100000,69436,72.0,49.99392,50.31401674232145,0.0,0.5962273372305001,69436,1.1214691686674267,1.901856988805879,2.974209851462101,1.8563091863049732,1.8365672696440365,1.8314149831193633,0.003188431891776277
1.24,1,100000,70724,72.0,50.92128,51.16433630838835,0.0,0.5647254840090816,70724,1.1459482938017245,1.9371758751822712,3.025483128324396,1.9189415206145148,1.9007453942368948,1.8953570864144416,0.0031208613590738787
1.28,1,100000,71995,72.0,51.836400000000005,51.98131436737002,0.0,0.58210509881457,71995,1.163266871530153,1.9778528146919365,3.079295694278869,1.9855043322626356,1.9648694412700274,1.955174543904961,0.0034418698435463484
1.32,1,100000,72985,72.0,52.549200000000006,52.76625825845878,0.0,0.5418065797341803,72985,1.1892972030266398,2.0101100675502304,3.125895566972364,2.050814166581821,2.028421948109879,2.01929114284708,0.003465711957279362
1.36,1,100000,74081,72.0,53.33832,53.52042405934398,0.0,0.5121172683850799,74081,1.2125283201893997,2.0487206169334127,3.1741859884964754,2.1163492371308834,2.09342777642517,2.0851887285800546,0.0029990399937267183
1.4000000000000001,1,100000,75058,72.0,54.041760000000004,54.24501859620433,0.0,0.4956551692747784,75058,1.2418469636708473,2.090958019826026,3.219566207347571,2.1781366766879806,2.158171056057551,2.1505319164650905,0.002889755430264796
1.44,1,100000,76188,72.0,54.855360000000005,54.94120137488723,0.0,0.4857865251815871,76188,1.2597403084870038,2.125892876934861,3.265119243488478,2.2444807453618942,2.2215034198261403,2.212945310771686,0.0027767388391764926
1.48,1,100000,77138,72.0,55.53936,55.610086436365485,0.0,0.4659222227078098,77138,1.2834286298561206,2.1614571189222116,3.310280977007482,2.30960892196969,2.2858570832737124,2.2762834997227848,0.00297918895512131
1.52,1,100000,78151,72.0,56.26872,56.25274413944054,0.0,0.4647927844030634,78151,1.3086265058168114,2.194786716288675,3.3581413250637153,2.375067584762685,2.355559961527063,2.3381129226410864,0.0030072196819916014
1.56,1,100000,79011,72.0,56.88792,56.87020287354494,0.0,0.43244167519227605,79011,1.3329302586060199,2.228659177495876,3.407180110486601,2.447392291245488,2.4244462127634945,2.4008276026196436,0.002794966671355673
1.6,1,100000,79677,72.0,57.36744,57.46345070438481,0.0,0.4339419510137034,79677,1.3593557923306085,2.266574037159792,3.4483988281903453,2.5092828391015143,2.4895806023486906,2.466874853516147,0.0026609675580001684
1.6400000000000001,1,100000,80474,72.0,57.941280000000006,58.03343695505578,0.0,0.4221654408632226,80474,1.3832586178426076,2.298992419722291,3.497272221665789,2.5811866220868858,2.5505772418936608,2.5341999879268613,0.0030248642722250194
1.68,1,100000,81272,72.0,58.515840000000004,58.58107372516248,0.0,0.418094447788327,81272,1.40699161680382,2.3335016595512315,3.540994787859334,2.651705090180088,2.6212136051454653,2.600802933665921,0.00278765061605448
1.72,1,100000,82062,72.0,59.08464,59.107237350372486,0.0,0.39783495929793766,82062,1.4287198411591693,2.3663596190835405,3.578541886418379,2.7149223769100095,2.6839352856916263,2.6648718080383964,0.0026644122776797678
1.76,1,100000,82607,72.0,59.47704,59.61276980474037,0.0,0.37259198712870595,82607,1.4523935158286736,2.400829241501439,3.6232503641075953,2.777513041160349,2.749687592363856,2.7245108689414095,0.0022123019382764607
1.8,1,100000,83307,72.0,59.98104000000001,60.098480048045765,0.0,0.37526944309524707,83307,1.4723191201130807,2.434341624394267,3.666326585147322,2.8438509875986195,2.819723703351684,2.798804872940454,0.0024251521950291294
1.84,1,100000,84039,72.0,60.50808000000001,60.56514532030172,0.0,0.36551999391348533,84039,1.4932447542636411,2.4605237847344954,3.7071473272584834,2.9107418039323263,2.8809985852929496,2.868148289235509,0.002807240360698054
1.8800000000000001,1,100000,84641,72.0,60.941520000000004,61.01351238550436,0.0,0.363654494778817,84641,1.5193870747357072,2.497052355567818,3.747600193120228,2.9801592481262533,2.945504657395574,2.9355606994725214,0.0024708939153426576
1.92,1,100000,85330,72.0,61.4376,61.44429872661479,0.0,0.3602730639959431,85330,1.5349448130076306,2.535793423902624,3.801080049529249,3.053548362493166,3.017148218174666,2.9991716595343547,0.0026341384052011828
1.96,1,100000,85958,72.0,61.88976,61.858193693684754,0.0,0.33933225967280384,85958,1.5597464269590782,2.561197069511703,3.8414163514617887,3.1203168262933336,3.083916863468456,3.066877463175817,0.002523319373453001
2.0,1,100000,86564,72.0,62.326080000000005,62.25585960696389,0.0,0.32722612654189026,86564,1.5840070579155814,2.590906410003858,3.8877274281040197,3.187181573490244,3.153028430685773,3.127844007510894,0.0022326418999341962
