t,seed,N_u,N_v,M_u,M_v,M_v_exact,abs_Mu_drift,G_v,max_v_occupancy,R_0_2,R_0_5,R_0_8,cov_eig0,cov_eig1,cov_eig2,drift_resolution_number
0.0,2,100000,0,96.0,0.0,0.0,0.0,0.0,0,0.45158643342815447,0.6928652342057533,0.9681035917875247,0.20393423790519016,0.2022803908557366,0.2013070555894862,0.0
0.04,2,100000,3846,96.0,3.69216,3.764213841376975,0.0,1.475356048067534,3846,0.4969782302079884,0.7860029645862925,1.126583855017779,0.2716143754193432,0.26899938598845496,0.26846544798300054,0.005430240043271394
0.08,2,100000,7564,96.0,7.26144,7.3808307468829675,0.0,2.1665974736041105,7564,0.49944039714574867,0.8319975027658779,1.2439433000479712,0.3229819546914251,0.32105934190974805,0.31962752832434843,0.008712308518010255
0.12,2,100000,11227,96.0,10.77792,10.855638075152882,0.0,2.430726589415845,11227,0.4894264716139207,0.8573306774925128,1.336576863919141,0.36659127505166583,0.3633614568178879,0.3623376251693865,0.009726981990713077
0.16,2,100000,14636,96.0,14.05056,14.19419625924371,0.0,3.1155985717210815,14636,0.4727260019907541,0.8758669522440301,1.416576903179931,0.4058991579269401,0.401988392075297,0.40018787571049086,0.011728847058664777
0.2,2,100000,17917,96.0,17.20032,17.401847704513745,0.0,3.7257847594994287,17917,0.4305645789142901,0.8818579421326231,1.4861236499237072,0.4370794291069787,0.43463396183591835,0.43342850071904826,0.01511522071474648
0.24,2,100000,21159,96.0,20.312640000000002,20.483725337610878,0.0,4.454074969550525,21159,0.3900218639061023,0.8767552951412485,1.5468158412549013,0.465687943738902,0.4645836184684176,0.4618675549464968,0.01872381569545857
0.28,2,100000,24191,96.0,23.22336,23.444760820250355,0.0,4.8628067989424535,24191,0.3523192397705825,0.8572522348949948,1.608853406677229,0.493228207388169,0.49189917114026926,0.4890653223850575,0.01972725136449586
0.32,2,100000,27048,96.0,25.96608,26.28969244092567,0.0,5.254388372723737,27048,0.32109616824565584,0.8321198163697918,1.6634945673694206,0.519541749413427,0.5170568864505702,0.5145103610242714,0.020229264213609977
0.36,2,100000,29930,96.0,28.7328,29.02307269718102,0.0,6.279376821992945,29930,0.28325233549109774,0.7916351620582981,1.7111942563702376,0.5434227507415306,0.541638884863065,0.5370873694167666,0.02415864043884552
0.4,2,100000,32688,96.0,31.380480000000002,31.649275580578625,0.0,7.8228338481208,32688,0.2369227932700365,0.7193661788307937,1.7594416120325351,0.5624078572657688,0.5610045072233202,0.5563297835160583,0.030637587922379278
0.44,2,100000,35359,96.0,33.94464,34.172503576018435,0.0,9.37598459570752,35359,0.19859827479323686,0.5729237494810714,1.8015431855672577,0.5794898768249239,0.57782547201147,0.5741111935572084,0.03643858414823333
0.48,2,100000,37884,96.0,36.36864,36.59679438661048,0.0,11.305829385330089,37884,0.1598612003606926,0.3822140661560865,1.8419391318816378,0.5931985957307165,0.5899232310769981,0.5889042313894746,0.04598268465140517
0.52,2,100000,40363,96.0,38.74848,38.92602739486135,0.0,12.94792981178788,40363,0.13952151814366767,0.28976465677997526,1.8768022363433914,0.6113750731344898,0.6056255159585243,0.6022056963879837,0.053295483736954
0.56,2,100000,42736,96.0,41.02656,41.16392987051377,0.0,14.283329970999345,42736,0.12584546647237865,0.24348893005497563,1.9123632726235686,0.6308138310999083,0.6207867429067813,0.6166410798774996,0.06061267782355993
0.6,2,100000,44974,96.0,43.17504,43.31408293497347,0.0,15.607862465357755,44974,0.11835209172753908,0.21917011922826585,1.9540055229351618,0.6498198729281724,0.6385846086222244,0.6363953409420324,0.06816047994762864
0.64,2,100000,47120,96.0,45.2352,45.37992729186734,0.0,15.342989245997275,47120,0.1158985561205827,0.2118601149210424,1.9755712842496393,0.6666975813779878,0.6552592600200892,0.6540415087372062,0.06570993426266121
0.68,2,100000,49275,96.0,47.304,47.3647687329034,0.0,15.498085334853394,49275,0.11380970932550828,0.20434722250496595,2.007950630599075,0.6829122453971743,0.6731478696389073,0.6706775283841301,0.06584253649684055
0.72,2,100000,51275,96.0,49.224000000000004,49.27178342784271,0.0,15.887646979398115,51275,0.11248947968976952,0.1991599594018189,2.0290046400660495,0.6978549651680639,0.6905229201399609,0.6880500584484069,0.06770228075720679
0.76,2,100000,53079,96.0,50.95584,51.10402300704871,0.0,15.98748798054535,53079,0.11119303991087952,0.194896007660668,2.0475061575427853,0.7144267707946452,0.7080394751504048,0.703874858365177,0.06810794862610099
0.8,2,100000,54874,96.0,52.67904,52.86441944474673,0.0,16.5625763675799,54874,0.10747961399461434,0.1887520450004786,2.0638583411418514,0.7295411605015014,0.7250585227350287,0.7182576703241454,0.07079313817512056
0.84,2,100000,56612,96.0,54.34752,54.55578975080835,0.0,17.376526464842655,56612,0.10436795157744672,0.18053029481491617,2.0856745451007974,0.7443730094242025,0.7431674916058255,0.7334258670783466,0.07465515763357211
0.88,2,100000,58362,96.0,56.02752,56.18084047856819,0.0,17.640764288945224,58362,0.10276643881568169,0.17632781398532824,2.103365537848266,0.7608831410903424,0.7575174786551018,0.7500329163815767,0.07567660059901724
0.92,2,100000,59924,96.0,57.52704,57.74217205588665,0.0,17.444557497343155,59924,0.10251315009911084,0.1750546960221918,2.1115936885991458,0.7774314240846264,0.771165449548639,0.7665572320420071,0.07502136760866157
0.96,2,100000,61516,96.0,59.05536,59.24228294638925,0.0,18.46262998724993,61516,0.09955394624619116,0.1687725573788092,2.1281298792221257,0.7945124931571053,0.7878890163775756,0.7834241608599084,0.08040043127129053
1.0,2,100000,62980,96.0,60.4608,60.683573647541536,0.0,18.033350724745553,62980,0.0995851594787823,0.1683236697807514,2.140607432090444,0.8127657712771638,0.8037020587306973,0.8003249035935968,0.07850648758432727
1.04,2,100000,64347,96.0,61.77312,62.06835053195711,0.0,17.620659480828763,64347,0.10136509732222532,0.1711145116331041,2.154070375845091,0.8288863452547619,0.8199662266623621,0.8149901702491054,0.07588716168062917
1.08,2,100000,65747,96.0,63.11712,63.39882953808585,0.0,18.629731170229388,65747,0.09660514118365769,0.16322993953259105,2.160804143233795,0.8442525737336846,0.8368734817952495,0.8294514578358703,0.08059298499631304
1.12,2,100000,67059,96.0,64.37664,64.67713971618821,0.0,19.079748084877647,67059,0.095485761752897,0.1598771157876286,2.1668855892079684,0.8593974038210133,0.854072435842212,0.8448134476411047,0.08305814029239718
