t,seed,N_u,N_v,M_u,M_v,M_v_exact,abs_Mu_drift,G_v,max_v_occupancy,R_0_2,R_0_5,R_0_8,cov_eig0,cov_eig1,cov_eig2,drift_resolution_number
0.0,0,20000,0,16.0,0.0,0.0,0.0,0.0,0,0.45264636635471217,0.6898061142379389,0.9701262422815995,0.20657284840854348,0.20204581388753645,0.19926185518345851,0.0
0.04,0,20000,845,16.0,0.676,0.6273689735628292,0.0,0.2621454574777165,845,0.5308115107432325,0.8093513214334894,1.1405138475141796,0.28310620572459827,0.2791917493833951,0.27536430091505937,0.0010741009748870074
0.08,0,20000,1623,16.0,1.2984,1.230138457813828,0.0,0.34644016304052094,1623,0.5808657678376319,0.9127247397794196,1.2867705028276033,0.358903377095375,0.3536223495705716,0.35325775249740715,0.0014489994191297514
0.12,0,20000,2348,16.0,1.8784,1.8092730125254803,0.0,0.36235848693460554,2348,0.6395315882103932,1.0013152693651537,1.422872591694203,0.4359645196197177,0.43048982407169717,0.4292345583018813,0.0018636360511734827
0.16,0,20000,3046,16.0,2.4368000000000003,2.3656993765406185,0.0,0.3454328910040082,3046,0.6935927443565452,1.0815167807246897,1.5453165346428277,0.5135031593055603,0.5046175188060217,0.5029927942242228,0.001761732358376785
0.2,0,20000,3692,16.0,2.9536000000000002,2.900307950752291,0.0,0.3298508156998837,3692,0.7431973907075357,1.1586336870777019,1.6472918012377855,0.5872272860231121,0.5821954240673344,0.5705345473520401,0.0017946742825024082
0.24,0,20000,4363,16.0,3.4904,3.4139542229351463,0.0,0.32086024257453133,4363,0.785871627854742,1.2254804991589747,1.7472976818937744,0.6617194481387094,0.652951757219829,0.640027961094255,0.0018104311227704417
0.28,0,20000,4936,16.0,3.9488000000000003,3.9074601367083925,0.0,0.29005657819260355,4936,0.8203616627223953,1.2957858123632076,1.8349174081176012,0.7284905064020479,0.7254410492380806,0.7121005233539721,0.0016267132240083044
0.32,0,20000,5534,16.0,4.4272,4.381615406820945,0.0,0.2689570703293888,5534,0.8662443359019459,1.3623254681839039,1.9283965172752018,0.8030813209478994,0.7953659952310738,0.787227487886632,0.0013604281410924597
0.36,0,20000,6074,16.0,4.8592,4.837178782863504,0.0,0.24484306483538948,6074,0.903441834592757,1.4173904282933216,2.016079646071683,0.8753506002759092,0.8682927551317756,0.8586369992962862,0.0015155033113184956
0.4,0,20000,6626,16.0,5.300800000000001,5.274879263429771,0.0,0.23993661966206936,6626,0.9494964878552198,1.4717361884128586,2.0932227649066157,0.9474816493373404,0.9436125591449879,0.9325944133733186,0.0013141062718681372
0.44,0,20000,7162,16.0,5.7296000000000005,5.695417262669739,0.0,0.24014464507850206,7162,0.9921249172332718,1.5378174522120744,2.178496995440692,1.0266502210448576,1.02098281273802,1.008207502563811,0.0014155437034916148
0.48,0,20000,7678,16.0,6.1424,6.099465731101747,0.0,0.22750766747212295,7678,1.0244836798884864,1.581879340782772,2.253282996118642,1.0991163132428752,1.093834879433975,1.078027127551157,0.001274858460715118
0.52,0,20000,8138,16.0,6.510400000000001,6.487671232476892,0.0,0.23017182884219384,8138,1.0575308197736775,1.6438344450813989,2.327087252610497,1.1743704829399058,1.1656123852668487,1.1498482252532713,0.001436377501918994
0.56,0,20000,8571,16.0,6.856800000000001,6.860654978418962,0.0,0.20808838618292483,8571,1.0920841268821702,1.6893800835414066,2.397902965476907,1.25018910514921,1.230931369888018,1.2163153042014465,0.0013318133816126202
0.6,0,20000,9073,16.0,7.2584,7.219013822495578,0.0,0.21333039635314094,9073,1.1201853944625912,1.7414085178251355,2.4731987361528467,1.3255055561388414,1.3068095216428501,1.3002024834310568,0.0013121152498595326
0.64,0,20000,9510,16.0,7.6080000000000005,7.563321215311223,0.0,0.2022006276023452,9510,1.1524028347234496,1.788811373525929,2.5440941216177917,1.3996150763934647,1.3848948278774733,1.3730585388266783,0.0013340110329996798
0.68,0,20000,9935,16.0,7.948,7.894128122150567,0.0,0.20120251402959688,9935,1.1878035367425228,1.8422860229773035,2.6141727318553736,1.471537734243987,1.4607838254970513,1.4542512186327987,0.0014906536754553687
0.72,0,20000,10318,16.0,8.2544,8.211963904640452,0.0,0.1833585046783035,10321,1.2178754143762711,1.886455729586758,2.6722921879346004,1.5522566119361167,1.5351796963002613,1.5260412798791478,0.001158266391269206
0.76,0,20000,10651,16.0,8.520800000000001,8.517337167841452,0.0,0.18567887787194762,10651,1.2485003375233974,1.9390400051805148,2.751587686132825,1.6353875414915833,1.6128852413321741,1.603298723894819,0.0013809251889873755
0.8,0,20000,10966,16.0,8.7728,8.810736574124455,0.0,0.16498850348142038,10966,1.2785663457867906,1.9798306720801728,2.8102600886606672,1.713623956517387,1.6905793063756769,1.6705377038657403,0.0012045558671736044
0.84,0,20000,11330,16.0,9.064,9.092631625134725,0.0,0.18425658630798666,11330,1.3055941146744945,2.0214444434583676,2.8665178374316005,1.7937218474574481,1.7670272407714815,1.7439997021984217,0.001355873475478169
0.88,0,20000,11661,16.0,9.328800000000001,9.363473413094699,0.0,0.16857970679784057,11661,1.3283569313636325,2.06798767991424,2.9203404688127037,1.8686100374346397,1.8422089556814338,1.8124445940127631,0.0011898328247755686
0.92,0,20000,11974,16.0,9.5792,9.623695342647775,0.0,0.16193927492270963,11974,1.3621972685848527,2.1058170280325923,2.9891041067031967,1.948481632002014,1.91709864607757,1.9003042313111387,0.0011437340223207826
0.96,0,20000,12343,16.0,9.8744,9.873713824398209,0.0,0.16400291927544033,12343,1.3857147989718046,2.1521268602140946,3.059665879913597,2.028576793338895,1.9969711271783632,1.9821920248569835,0.0012052909719046166
1.0,0,20000,12668,16.0,10.134400000000001,10.113928941256923,0.0,0.15504967572791464,12668,1.416756231031251,2.1885093978834966,3.11426842226166,2.1016813868586763,2.0660696253284856,2.0565106938050666,0.0009582465223453491
1.04,0,20000,12882,16.0,10.3056,10.344725088659517,0.0,0.15038657947879525,12882,1.4395802634217048,2.2312280675590888,3.1684424932272806,2.173890203871758,2.144340896343284,2.1311402923691123,0.0011111937684898671
1.08,0,20000,13174,16.0,10.539200000000001,10.566471589680974,0.0,0.15365103777472258,13174,1.463486839307905,2.2735980595456686,3.2246048157027807,2.255129318082825,2.2141352173457474,2.206508607532301,0.0010740581024800723
1.12,0,20000,13454,16.0,10.763200000000001,10.779523286031369,0.0,0.14937183906825613,13455,1.4909262800057337,2.3186652276474065,3.2704819885848426,2.326215002300803,2.3003510833702374,2.276296609632625,0.001258216981938338
1.16,0,20000,13752,16.0,11.0016,10.984221105878316,0.0,0.14301115182731136,13752,1.519222291117845,2.3457353277272324,3.340198279977358,2.4043396783052673,2.376635649187936,2.3401113674403047,0.0009431599180541015
