step,t,N,K,M_u,M_v,xc_x,xc_y,L,h_eff,S_u,R2,R_0.05,R_0.1,R_0.2,R_0.3,R_0.5,R_0.8,R_0.9,R_0.99,N_0.5,N_0.8,N_0.9,R50_over_heff,peak_PK_u,peak_PK_v,S_L2_u,S_L2,outside_v_frac,drift_cfl,n_birth,n_death,drift_cfl_solver_field,drift_cfl_fourier_diag,max_grad_solver_field,max_grad_fourier_diag,solver_field_mode,solver_field_h,solver_field_residual_E,S_dg_raw_80,S_dg_cross_80,peak_dg_80,ppc_80,empty_80,S_dg_raw_160,S_dg_cross_160,peak_dg_160,ppc_160,empty_160
0,0.0,80000,16,31.41592653589793,31.41592653589793,-0.00017592213060875532,-0.00010815205978851175,0.41502970175702614,0.025939356359814134,0.011908612310654645,0.10912658846795609,0.024660867154687426,0.03541177348271342,0.05167699561835202,0.06524993377025758,0.09075627577967588,0.1383432339190087,0.16597825787289616,0.23297720922277604,40000,64000,72000,3.498786728581965,849.7622251435847,429.7252476513625,114.88331014449676,114.88331014449676,0.000375,0.9074047396132906,0,0,0.9074047396132906,0.9074047396132906,2869.4657368100143,2869.4657368100143,current_fourier,nan,nan,115.80849536141584,114.69085003775302,1087.3587446941322,12.5,0.763125,118.82588087384686,114.73632265018747,1512.172683596814,3.125,0.813515625
5,1e-06,80000,16,31.41592653589793,31.41592653589793,-0.00015956780786347176,-0.00010020033966197737,0.4088119443562365,0.025550746522264783,0.011557246595785577,0.10750463522930338,0.024008598503050833,0.03432354846491464,0.04999606984357939,0.06331968289965301,0.0886958724896729,0.1362706481187455,0.16423095902504223,0.2323719506814503,40000,64000,72000,3.471361293196807,913.6908380020965,430.9485115059371,117.4574647093914,117.4574647093914,0.0004625,0.9139348923478742,0,0,0.9139348923478742,0.9139348923478742,2890.1158929200756,2890.1158929200756,current_fourier,nan,nan,118.38901354384834,117.35121632317289,1131.9038921731192,12.5,0.7640625,121.26455408655717,117.23347730067438,1521.9950484788965,3.125,0.8147265625
10,2e-06,80000,16,31.41592653589793,31.41592653589793,-0.00013443608624646308,-0.00010433341135769452,0.40256660423032387,0.02516041276439524,0.011210690144345146,0.10588054658125423,0.023406114991435592,0.033261448339818776,0.04835250523965832,0.06143950617042893,0.08663524671097622,0.13418886807677463,0.16223084986372252,0.23164807255516648,40000,64000,72000,3.4433157962167713,987.8533939174364,433.7661362379674,120.27904556776481,120.27904556776481,0.0005125,0.9161454337381367,0,0,0.9161454337381367,0.9161454337381367,2897.10623857538,2897.10623857538,current_fourier,nan,nan,121.15944755055583,120.12491803230401,1193.6202069865424,12.5,0.765625,124.11566322672535,120.1684102518992,1753.0187647817984,3.125,0.815703125
15,3e-06,80000,16,31.41592653589793,31.41592653589793,-0.00011013762530134034,-9.15095138483648e-05,0.3959802255843371,0.02474876409902107,0.010871428941848922,0.10426614475393689,0.02280260488186091,0.03236369752529119,0.04687111571894976,0.05958593635524265,0.08463506403959117,0.13199340852811237,0.16045341988371384,0.2307368556318776,40000,64000,72000,3.419769314579183,1070.2365743012865,434.75383333746726,123.34976020456212,123.34976020456212,0.0006375,0.920512484563724,0,0,0.920512484563724,0.920512484563724,2910.9160658419546,2910.9160658419546,current_fourier,nan,nan,124.21564667215829,123.2035121790752,1369.1763454744644,12.5,0.7665625,127.07632370049421,123.35985276225911,1774.5749708018102,3.125,0.817109375
20,4e-06,80000,16,31.41592653589793,31.41592653589793,-8.910001021531309e-05,-8.21692575045005e-05,0.3893806453662848,0.0243362903353928,0.010539244262511772,0.10266082145839167,0.02220302140293391,0.031444659842216637,0.045384816776588136,0.05767777001337728,0.08252776730964104,0.12979354845542826,0.1586455376247991,0.23034147701251928,40000,64000,72000,3.3911399877416444,1175.0263964290575,434.5622197124983,126.68849018669879,126.68849018669879,0.0007875,0.9135523836734022,0,0,0.9135523836734022,0.9135523836734022,2888.906294283972,2888.906294283972,current_fourier,nan,nan,127.54624277123652,126.5498673634864,1507.8562645857253,12.5,0.76609375,130.3550873638053,126.54249435339597,1843.090212745397,3.125,0.81875
25,4.9999999999999996e-06,80000,16,31.41592653589793,31.41592653589793,-5.600281346419395e-05,-8.215043111596193e-05,0.3830932565482259,0.02394332853426412,0.0102166480182478,0.10107743575223799,0.021702457684408673,0.030537034786618532,0.04392333044196486,0.055894650906837304,0.08052271581522707,0.12769775218274196,0.15684434271577902,0.22961090687272276,40000,64000,72000,3.3630543765038756,1308.1641825028983,435.0645014688799,130.32226141327004,130.32226141327004,0.000975,0.9264612467983162,0,0,0.9264612467983162,0.9264612467983162,2929.727703762059,2929.727703762059,current_fourier,nan,nan,131.17979781779363,130.24721473147042,1650.268775013709,12.5,0.766875,133.81250529735098,130.13777111749545,2095.555046113733,3.125,0.8208984375
30,6e-06,80000,16,31.41592653589793,31.41592653589793,-2.956246433161779e-05,-7.476968837852678e-05,0.37660192052044367,0.02353762003252773,0.009901993775161207,0.09950876230343339,0.02112136835830605,0.029724193349612862,0.042579292419876014,0.05404262015762629,0.07861160399798392,0.12553397350681456,0.15495974790035819,0.2283722447913016,40000,64000,72000,3.3398280662763224,1446.0944409485132,435.41622860421774,134.24181090924674,134.24181090924674,0.001175,0.9287793773964469,0,0,0.9287793773964469,0.9287793773964469,2937.0582763658804,2937.0582763658804,current_fourier,nan,nan,135.17304111529512,134.25794541015875,1929.6620935699302,12.5,0.76875,137.7830785806216,134.23568413701466,2112.592179646558,3.125,0.8212890625
35,7e-06,80000,16,31.41592653589793,31.41592653589793,-3.087899104041936e-06,-6.50450274420886e-05,0.3703968891521696,0.0231498055720106,0.009592866235923744,0.09794317860843473,0.02054961451610094,0.02896641117590389,0.04125239203203434,0.05225577355533733,0.07658267641545362,0.12346562971738986,0.15307839957320257,0.22757190497007582,40000,64000,72000,3.3081347563474277,1597.863689173306,436.3461847539708,138.5475106687235,138.5475106687235,0.0015,0.9436440982573853,0,0,0.9436440982573853,0.9436440982573853,2984.064651069065,2984.064651069065,current_fourier,nan,nan,139.48790122885111,138.61858962671502,1964.2722131095231,12.5,0.76890625,141.9713434228646,138.5767723153441,2506.520342355455,3.125,0.8234765625
40,8e-06,80000,16,31.41592653589793,31.41631923497963,2.360173313576195e-05,-6.353846507398707e-05,0.3638700411069704,0.02274187756918565,0.009292176983390183,0.09639593862497622,0.020166383669414475,0.02820726625090965,0.04002486303699532,0.050558062282295216,0.07466815412352215,0.12129001370232348,0.15098564650520538,0.22667923768583245,40000,64000,72000,3.2832888971618845,1770.389376835416,435.92711604717095,143.1818207831773,143.1818207831773,0.0018999762502968714,0.9479079068956789,0,0,0.9479079068956789,0.9479079068956789,2997.547997873174,2997.547997873174,current_fourier,nan,nan,144.33305995315996,143.56460049688246,2415.1151427771274,12.5,0.77046875,146.8018734200118,143.38021617197145,2818.4058171036454,3.125,0.8252734375
45,9e-06,80000,16,31.41592653589793,31.41631923497963,5.61374507078603e-05,-5.95885999939361e-05,0.3571263412641531,0.02232039632900957,0.008997804770172334,0.09485675922237874,0.019694177093283395,0.027518155739132202,0.03887447663793077,0.048934603909579384,0.07278070274840406,0.11904211375471771,0.14909789742527307,0.22570049192954392,40000,64000,72000,3.260726273655446,1952.8515104504086,435.21203746261756,148.11763402430026,148.11763402430026,0.002349970625367183,0.9525797840767908,0,0,0.9525797840767908,0.9525797840767908,3012.3217707140543,3012.3217707140543,current_fourier,nan,nan,149.374843803233,148.583329397679,2453.760949169453,12.5,0.7725,151.68810844161496,148.48990279493108,3003.215096535356,3.125,0.8269140625
50,9.999999999999999e-06,80000,16,31.41592653589793,31.41592653589793,8.679506698844291e-05,-4.783850051372272e-05,0.3506693904754369,0.021916836904714805,0.008713087424565799,0.09334392012641102,0.019291634510134173,0.026821423842826823,0.03778477155688357,0.047363284407897215,0.07082668736650016,0.11688979682514562,0.14707713550391718,0.22480382028609924,40000,64000,72000,3.2316108238805095,2159.7877725480353,435.83554343124615,153.4216858713876,153.4216858713876,0.002875,0.9724480035771441,0,0,0.9724480035771441,0.9724480035771441,3075.150597387343,3075.150597387343,current_fourier,nan,nan,154.98038527988442,154.26112748885618,2753.313333221198,12.5,0.77421875,157.39988176118854,154.2847677814868,3143.365467002403,3.125,0.8287890625
55,1.1e-05,80000,16,31.41592653589793,31.415533836816234,0.00011570171395104934,-4.193528859732487e-05,0.34405499596156697,0.021503437247597935,0.008436055239009957,0.09184800073496405,0.018831394978372894,0.026205521840687623,0.03676661358014993,0.045853647282285685,0.06894388389320324,0.11468499865385566,0.14520411082523585,0.2239029823015707,40000,64000,72000,3.206179695802107,2397.3675192254036,434.56989288365037,159.22566764477065,159.22566764477065,0.003600045000562507,0.9815769371722602,0,0,0.9815769371722602,0.9815769371722602,3104.0188201563396,3104.0188201563396,current_fourier,nan,nan,161.13566693890436,160.40024333056792,3174.106134578688,12.5,0.77328125,163.56982853137924,160.57773023510606,3779.7353735692277,3.125,0.8300390625
60,1.2e-05,80000,16,31.41592653589793,31.415533836816234,0.00015230028804213538,-2.3539490097354233e-05,0.3376114848916372,0.021100717805727327,0.008167177060367731,0.09037243529067772,0.018500977530066822,0.02564283578211728,0.035822095350793316,0.04443923973596001,0.06710882811344301,0.11253716163054574,0.14307739232541852,0.22293172791403798,40000,64000,72000,3.1804049858070607,2650.1866737946107,435.90648668536,165.36739527135484,165.36739527135484,0.004450055625695322,0.9880919073918496,0,0,0.9880919073918496,0.9880919073918496,3124.620964938409,3124.620964938409,current_fourier,nan,nan,167.6583099086993,166.93404465963908,3599.1276339497117,12.5,0.77515625,169.98331336021428,167.2191822360738,3995.264480366023,3.125,0.831875
65,1.3e-05,80000,16,31.41592653589793,31.415533836816234,0.0001791492673221641,-6.079280425124922e-06,0.33121086094624935,0.020700678809140585,0.007905967342479408,0.08891550676051622,0.018103915913765457,0.02510181915195492,0.034921212681648287,0.04308307849283172,0.06522308730290775,0.11040362031541645,0.14115624177558633,0.22184878482934028,40000,64000,72000,3.150770460440547,2931.228490916475,439.5669203938442,171.81832275253754,171.81832275253754,0.0051500643758046975,1.0067316886239923,0,0,1.0067316886239923,1.0067316886239923,3183.5651287192404,3183.5651287192404,current_fourier,nan,nan,174.53922263657856,173.83181246390413,4303.1467794763985,12.5,0.77625,176.9825797165371,174.3017492683773,4352.722639343565,3.125,0.83328125
70,1.4e-05,80000,16,31.41592653589793,31.41592653589793,0.00019832197933484613,1.0727573160200688e-05,0.3248609257520796,0.020303807859504974,0.007653797578567957,0.08748598504085073,0.01776828690762761,0.024582279649881862,0.03418939129126524,0.041847072769462104,0.06342238321466817,0.1082869752506932,0.1390185250107406,0.22134411169315935,40000,64000,72000,3.1236693950971257,3227.8689615895814,437.4294831303857,178.68933587690861,178.68933587690861,0.0061375,1.0155776647832653,0,0,1.0155776647832653,1.0155776647832653,3211.5385615100913,3211.5385615100913,current_fourier,nan,nan,182.14883471006706,181.45912270390372,5128.4638960992,12.5,0.77640625,184.51804939185322,181.91378181549908,5211.633492378749,3.125,0.8346484375
75,1.4999999999999999e-05,80000,16,31.41592653589793,31.41592653589793,0.00022414503399969006,3.543412942543496e-05,0.3186659217828666,0.019916620111429164,0.007408724346273452,0.0860739469658122,0.017329064517932306,0.024102243289718637,0.033444703031169455,0.04077717397021674,0.061590963450606426,0.10622197392762221,0.1369077127350879,0.2203809358879294,40000,64000,72000,3.0924405399118102,3526.4713935977134,438.0016364324453,185.76027025729144,185.76027025729144,0.0074375,1.0335331508211123,0,0,1.0335331508211123,1.0335331508211123,3268.31879388504,3268.31879388504,current_fourier,nan,nan,190.0313576929637,189.3856900056226,5659.239795434838,12.5,0.77828125,192.42311788940762,189.9742329786099,5582.23655098026,3.125,0.836640625
80,1.6e-05,80000,16,31.41592653589793,31.41592653589793,0.00025197526863061194,6.577135015013316e-05,0.3124433314625146,0.01952770821640716,0.007173499987082869,0.08469651697137769,0.01696478266525745,0.02367511590630064,0.03276677799788605,0.039713565939337565,0.05973477231672,0.10414777715417152,0.134936791359679,0.21933950903912175,40000,64000,72000,3.058975055072305,3872.313950575321,440.26973120638826,193.43815171527615,193.43815171527615,0.00885,1.0296221040215163,0,0,1.0296221040215163,1.0296221040215163,3255.9509779628047,3255.9509779628047,current_fourier,nan,nan,198.96116137242458,198.40478536890276,6365.22132273325,12.5,0.7778125,201.43619565368442,199.09433399732401,6291.180075345196,3.125,0.8384765625
85,1.7e-05,80000,16,31.41592653589793,31.41592653589793,0.00028098422634073665,8.721927118251753e-05,0.30624133142799825,0.01914008321424989,0.006945104988845042,0.08333729650549651,0.016603767843421716,0.023223227695248885,0.03213296924779295,0.03878851878817464,0.05787369795738164,0.10208044380933276,0.13264607916715543,0.21834122308466164,40000,64000,72000,3.02369103151518,4258.873074832459,439.3754792628007,201.71103029355825,201.71103029355825,0.0104375,1.0391005115552814,0,0,1.0391005115552814,1.0391005115552814,3285.9243343608014,3285.9243343608014,current_fourier,nan,nan,208.76169324378117,208.1976032665823,7030.932356832697,12.5,0.780625,211.3366506244622,208.98226108597225,7904.393104318005,3.125,0.8406640625
90,1.8e-05,80000,16,31.41592653589793,31.41592653589793,0.0002996601829485079,0.00011484724672705455,0.30034665719372333,0.018771666074607708,0.006722671620670959,0.08199189972595439,0.01624209384662232,0.022658852159234206,0.031487253537090816,0.03791614889962732,0.05599808560373799,0.10011555239790779,0.13038738178792234,0.21730660275855995,40000,64000,72000,2.983117501727041,4676.873344478941,443.530668739138,210.65585538991573,210.65585538991573,0.0124,1.056346988421644,0,0,1.056346988421644,1.056346988421644,3340.4624828719107,3340.4624828719107,current_fourier,nan,nan,219.35043471480927,218.78430036846794,7798.721767869923,12.5,0.7825,222.24645340170798,220.1202598242099,8832.586728785038,3.125,0.8424609375
95,1.8999999999999998e-05,80000,16,31.41592653589793,31.41592653589793,0.0003328505557570233,0.00014225337024337907,0.2947985627689526,0.018424910173059538,0.006509210682741634,0.0806796794908212,0.015896815945572573,0.02214857137579159,0.030859607044086006,0.0371039171100717,0.05421276875311593,0.09826618758965087,0.12833176076799577,0.2164100390908577,40000,64000,72000,2.942362716773759,5086.5774959596365,451.5817268561797,219.7418146195744,219.7418146195744,0.014375,1.0700367914392743,0,0,1.0700367914392743,1.0700367914392743,3383.753441126669,3383.753441126669,current_fourier,nan,nan,230.58028906018544,230.04515148786504,9525.877312715116,12.5,0.78375,233.81965015815703,231.72386204935887,9501.177716412836,3.125,0.8430859375
100,1.9999999999999998e-05,80000,16,31.41592653589793,31.41592653589793,0.0003504690147745361,0.00017309958759705857,0.2893709385601257,0.018085683660007856,0.006302326712980698,0.07938719489300966,0.015539028007733617,0.021652336195121236,0.030287007276355377,0.036319722492991875,0.052446375461967204,0.0964569795200419,0.1262704608638198,0.21502663581033818,40000,64000,72000,2.8998834906053212,5500.2877660191225,445.9575116022565,229.22634823173854,229.22634823173854,0.0169625,1.072059674581834,0,0,1.072059674581834,1.072059674581834,3390.150359297517,3390.150359297517,current_fourier,nan,nan,241.7761357054973,241.3106103027249,11026.457190812222,12.5,0.7853125,245.83532143997448,243.89997268300053,11228.757287718301,3.125,0.845234375
105,2.1e-05,80000,16,31.41592653589793,31.41592653589793,0.0003552059259589118,0.00019292271639587545,0.28348662884629594,0.017717914302893496,0.006103328719446134,0.07812380379529746,0.015163541912642266,0.021127387794065693,0.02974928042040453,0.03562553774106581,0.05085438905420591,0.09449554294876532,0.12413970438396231,0.21388174659661274,40000,64000,72000,2.8702243494823163,5926.790253904357,443.11967133965277,238.89455756980954,238.89455756980954,0.019625,1.0736767062077828,0,0,1.0736767062077828,1.0736767062077828,3395.26386228404,3395.26386228404,current_fourier,nan,nan,253.4178072521947,252.9356649180409,12274.698390691694,12.5,0.78609375,257.7078851203642,255.7114771890849,12332.665842528158,3.125,0.8474609375
110,2.2e-05,80000,16,31.41592653589793,31.41592653589793,0.0003570337738000183,0.00020405173009146866,0.2779490919938965,0.01737181824961853,0.0059125254451720686,0.07689294795475114,0.014833195680136968,0.020681190779860893,0.029250359302452872,0.034985931073971,0.0492326502722784,0.09264969733129882,0.12190713366055958,0.21257626198261803,40000,64000,72000,2.834052806957009,6405.267367838825,440.3661755156065,248.88350751730397,248.88350751730397,0.022375,1.0658359445584138,0,0,1.0658359445584138,1.0658359445584138,3370.469196881535,3370.469196881535,current_fourier,nan,nan,265.08190322581885,264.5682842600992,13585.590042773223,12.5,0.78765625,270.0528037821997,268.16636747389805,13495.715641093857,3.125,0.8496484375
115,2.3e-05,80000,16,31.41592653589793,31.41592653589793,0.0003596603210323043,0.00022259851560590263,0.272444941798593,0.017027808862412064,0.005730315205124942,0.07569884546758254,0.014471079420230475,0.020316532263235897,0.028872978210372484,0.03447978484844561,0.04767901821183483,0.09081498059953101,0.11978867628767419,0.211444630288346,40000,64000,72000,2.80006773608339,6870.503828625623,444.8615907366372,259.1731775453493,259.1731775453493,0.0258125,1.0645440114063376,0,0,1.0645440114063376,1.0645440114063376,3366.3837455362936,3366.3837455362936,current_fourier,nan,nan,277.2971634552319,276.86726106321424,15219.132170199353,12.5,0.790625,283.43657820131824,281.6936548490932,14318.095643485887,3.125,0.8519921875
