t,seed,N_u,N_v,M_u,M_v,M_v_exact,abs_Mu_drift,abs_Mv_error,rel_Mv_error,E_u_modes,E_v_modes,E_grad_v_particles,G_v,max_v_occupancy
0.0,7,80000,0,10.0,0.0,0.0,0.0,0.0,0.0,0.00014303505748963262,0.0,0.0,0.0,0
0.02,7,80000,1585,10.0,0.198125,0.19801326693244747,0.0,0.00011173306755252188,0.0005642706131940128,0.00014906748546935071,1.3495534121613988e-05,0.010668398947848727,0.0865980348175953,1585
0.04,7,80000,3120,10.0,0.39,0.39210560847676823,0.0,0.002105608476768217,0.005370003466535398,0.000128491929378558,2.5327840631302673e-05,0.014590582344169494,0.12515625391496643,3120
0.06,7,80000,4587,10.0,0.573375,0.5823546641575128,0.0,0.008979664157512834,0.015419579699775622,0.0002135346457703972,5.5903225235871414e-05,0.016259573338949045,0.14519079512241065,4587
0.08,7,80000,6073,10.0,0.759125,0.7688365361336424,0.0,0.009711536133642396,0.01263147064066463,0.000276240275261708,5.7353914169073026e-05,0.017164211398128564,0.1577588136111987,6073
0.1,7,80000,7561,10.0,0.945125,0.9516258196404048,0.0,0.006500819640404831,0.00683127706944871,0.00026892283901446234,4.7384382178239094e-05,0.019705572929143395,0.1618858470657915,7561
0.12,7,80000,9073,10.0,1.134125,1.1307956328284252,0.0,0.0033293671715748374,0.0029442695699550864,0.000244205073588365,5.2064355489720636e-05,0.01811909994891683,0.157786168726818,9073
0.14,7,80000,10449,10.0,1.306125,1.3064176460119414,0.0,0.00029264601194145534,0.00022400647513818133,0.00027636005120782386,5.8562792036687524e-05,0.01982828459478875,0.1527541950153706,10449
0.16,7,80000,11821,10.0,1.477625,1.4785621103378865,0.0,0.0009371103378865708,0.0006337984257370283,0.00022059245630548247,9.211415407625533e-05,0.02349902775295282,0.14998421609342266,11821
0.18,7,80000,13189,10.0,1.648625,1.64729788588728,0.0,0.0013271141127200181,0.000805630920849023,0.0002157401277110753,8.78467677838068e-05,0.020430498086795184,0.1465064159917592,13189
0.2,7,80000,14512,10.0,1.814,1.8126924692201818,0.0,0.0013075307798182667,0.000721319695436681,0.00022894695904548628,0.00011154293383393699,0.015529570525560955,0.141276851000744,14512
0.22,7,80000,15767,10.0,1.970875,1.974812020375215,0.0,0.00393702037521515,0.001993617789741382,0.00019587948701006835,8.648307524970873e-05,0.018691189549835976,0.12953843910899368,15767
0.24,7,80000,17013,10.0,2.126625,2.1337213893344664,0.0,0.007096389334466213,0.0033258275283445807,0.00014753105474885704,9.017523326622864e-05,0.020225928038314085,0.12617414385440398,17013
