t,seed,N_u,N_v,M_u,M_v,M_v_exact,abs_Mu_drift,abs_Mv_error,rel_Mv_error,E_u_modes,E_v_modes,E_grad_v_particles,G_v,max_v_occupancy
0.0,0,320000,0,10.0,0.0,0.0,0.0,0.0,0.0,9.639339951114866e-05,0.0,0.0,0.0,0
0.02,0,320000,6425,10.0,0.20078125,0.19801326693244747,0.0,0.0027679830675525208,0.013978775818575945,8.325283850373222e-05,1.8454901045949136e-05,0.004356217812374948,0.08795329067234246,6425
0.04,0,320000,12713,10.0,0.39728125000000003,0.39210560847676823,0.0,0.0051756415232318,0.013199611052078206,0.00010701028644021492,2.653193772401881e-05,0.005057283382831999,0.13132055115401595,12713
0.06,0,320000,18667,10.0,0.58334375,0.5823546641575128,0.0,0.0009890858424872473,0.0016984252095209862,7.693384942811788e-05,1.3268714216542137e-05,0.006535912372616435,0.15208418355224038,18667
0.08,0,320000,24693,10.0,0.77165625,0.7688365361336424,0.0,0.0028197138663575982,0.0036675076350266783,0.00010222097295402267,2.164207147617993e-05,0.007157060942928491,0.16085961099698406,24693
0.1,0,320000,30771,10.0,0.96159375,0.9516258196404048,0.0,0.0099679303595952,0.010474632102102723,0.00010135114315436756,3.961726332528851e-05,0.007227954018118874,0.16513544786975287,30771
0.12,0,320000,36440,10.0,1.13875,1.1307956328284252,0.0,0.007954367171574717,0.007034310127002079,0.00010231096981866177,3.353808169225043e-05,0.00969831065487423,0.1641724204026605,36440
0.14,0,320000,41986,10.0,1.3120625000000001,1.3064176460119414,0.0,0.005644853988058696,0.004320864774974954,0.00010067255900918378,2.4095904370930583e-05,0.010447364171814811,0.158061025611599,41986
0.16,0,320000,47335,10.0,1.47921875,1.4785621103378865,0.0,0.0006566396621134896,0.0004441069181486274,9.884369072376307e-05,4.353205182463138e-05,0.008086687869517455,0.15009987215593984,47335
0.18,0,320000,52556,10.0,1.6423750000000001,1.64729788588728,0.0,0.004922885887279849,0.002988461242775314,0.00010617506564352656,5.942931594329028e-05,0.009909222010724921,0.14148130778701648,52556
0.2,0,320000,57751,10.0,1.80471875,1.8126924692201818,0.0,0.007973719220181863,0.004398826251875007,0.00011901924782712984,6.201290527739697e-05,0.010294435113832125,0.13652026709216805,57751
0.22,0,320000,62943,10.0,1.96696875,1.974812020375215,0.0,0.00784327037521515,0.003971654159632331,0.00012227975041612186,5.7108540811452244e-05,0.008936132216006656,0.13123790902594024,62943
0.24,0,320000,68009,10.0,2.12528125,2.1337213893344655,0.0,0.008440139334465524,0.003955595785210791,0.00010103306929927985,5.653519515202941e-05,0.011214789253010116,0.12557351299199362,68009
0.26,0,320000,73086,10.0,2.2839375,2.2894841419643375,0.0,0.0055466419643375175,0.0024226601366972543,9.347147165545155e-05,6.944596666003583e-05,0.011230874971753235,0.11970088892495394,73086
0.28,0,320000,78189,10.0,2.4434062500000002,2.4421625854427456,0.0,0.0012436645572546645,0.0005092472404040198,0.00010695857656798636,6.883411031898047e-05,0.009068963595930499,0.1167508759382711,78189
0.3,0,320000,82872,10.0,2.58975,2.5918177931828215,0.0,0.0020677931828214646,0.0007978157987264064,0.00010327279747769567,7.0258254039987e-05,0.007424151786146316,0.11211151458241726,82872
0.32,0,320000,87672,10.0,2.73975,2.7385096292630906,0.0,0.001240370736909302,0.00045293641609106745,0.0001317887937184321,5.811776399119296e-05,0.007943507063519133,0.10800080296312839,87672
0.34,0,320000,92211,10.0,2.88159375,2.8822967723739037,0.0,0.0007030223739037389,0.00024391047467493048,0.0001656808620724731,6.0394638581303136e-05,0.007996769071372182,0.10345999589220221,92211
0.36,0,320000,96792,10.0,3.02475,3.0232367392896897,0.0,0.0015132607103103268,0.0005005432391860479,0.00014385620221949903,5.808254286172192e-05,0.009229127320719047,0.09925458244157914,96792
0.38,0,320000,101287,10.0,3.16521875,3.1613859078764417,0.0,0.0038328421235584997,0.0012123929932151456,0.00014543878553876312,4.8485701824605654e-05,0.0093677944344957,0.09509216440042768,101287
0.4,0,320000,105505,10.0,3.29703125,3.2967995396436067,0.0,0.0002317103563931333,7.02834229399892e-05,0.00016262687663923023,4.9096335450803866e-05,0.00858981807092386,0.09108954567150404,105505
0.42,0,320000,109608,10.0,3.42525,3.4295318018494325,0.0,0.004281801849432387,0.001248509154259294,0.00015472549274309853,7.014439062996926e-05,0.009662202066169853,0.08699126138714962,109608
0.44,0,320000,113830,10.0,3.5571875,3.5596357891685857,0.0,0.002448289168585749,0.0006877920421059675,0.0001242847318812505,7.362691794835471e-05,0.008925178619314024,0.08386908265244591,113830
0.46,0,320000,117905,10.0,3.68453125,3.6871635449307405,0.0,0.002632294930740464,0.0007139078314981304,0.00013028148869518802,8.079090577322562e-05,0.009261834315220643,0.081382288165503,117905
0.48,0,320000,121845,10.0,3.80765625,3.8121660819385914,0.0,0.0045098319385914465,0.0011830103520301175,0.00012716306560403004,7.456487035788342e-05,0.009775886638792053,0.07848929074707657,121845
0.5,0,320000,125893,10.0,3.93415625,3.9346934028736658,0.0,0.000537152873665736,0.00013651708498391046,0.00011559315687220414,7.451225769512554e-05,0.009257839140029906,0.07636397239509264,125893
0.52,0,320000,129672,10.0,4.05225,4.054794520298056,0.0,0.0025445202980565185,0.0006275337221945042,0.0001114726845455498,7.906108759680707e-05,0.0089856011853881,0.07368477743730299,129672
0.54,0,320000,133435,10.0,4.16984375,4.172517476260103,0.0,0.002673726260103315,0.0006407945024354506,0.00010810695107986779,7.457166918066466e-05,0.008627981246179542,0.07130078191005107,133435
0.56,0,320000,137153,10.0,4.28603125,4.2879093615118515,0.0,0.0018781115118517988,0.00043800168182417116,0.00010005783878317442,8.698858210117308e-05,0.007464205280028465,0.06874368934211424,137153
0.58,0,320000,140779,10.0,4.39934375,4.40101633434598,0.0,0.0016725843459797218,0.00038004502117538244,9.553815178561635e-05,8.138709154493484e-05,0.009025781168625553,0.06666365657232337,140779
0.6,0,320000,144405,10.0,4.51265625,4.511883639059736,0.0,0.0007726109402641512,0.00017123911032979592,9.43320596004078e-05,8.842126052057323e-05,0.009124240215812606,0.06462480650802886,144405
0.62,0,320000,147907,10.0,4.62209375,4.620555624053255,0.0,0.0015381259467455166,0.0003328876593841842,0.00011838705893277663,9.183280810825663e-05,0.00959108825874309,0.062300424971195555,147907
0.64,0,320000,151299,10.0,4.72809375,4.727075759569514,0.0,0.0010179904304861154,0.00021535310248101922,0.00011926596707880063,8.379609990605262e-05,0.008932302768929737,0.0602283395387934,151299
0.66,0,320000,154631,10.0,4.83221875,4.831486655083008,0.0,0.0007320949169917768,0.00015152580753205016,0.00010476296429805215,9.348441037186851e-05,0.008848159355481515,0.05856163861923822,154631
0.68,0,320000,158006,10.0,4.9376875,4.933830076344105,0.0,0.0038574236558952535,0.0007818314770081314,9.68649748481851e-05,8.870961293983655e-05,0.008433830524319428,0.056932624502751376,158006
