n,t,S_L2,S_core,peak,umin,mass_u,peak_v,mass_v,xc,yc,R_0_5,R_0_8
128,0.00012130325814536343,1074.2212983462557,1074.2196822373885,62181.43902686662,9.101629704393243e-15,31.415926530267082,413.2178189378016,31.415639342914886,1.873446657282152e-17,0.0,0.012352647110032713,0.016572815184059696
128,0.00012180451127819551,1077.3504655428208,1077.3489134911656,62419.317978025494,9.168861734750028e-15,31.415926530267086,413.2003517338779,31.415639343058842,1.9461673494857947e-17,0.0,0.012352647110032713,0.016572815184059696
128,0.00012230576441102757,1080.4511222784542,1080.449631496165,62655.00893101803,9.236521021773686e-15,31.415926530267093,413.1828731741257,31.41563934320279,1.9976325557737426e-17,0.0,0.012352647110032712,0.016572815184059692
128,0.00012280701754385965,1083.5233630620526,1083.5219308918333,62888.51833296095,9.304610086391867e-15,31.415926530267086,413.1653823336547,31.415639343346747,2.0863652375743724e-17,0.0,0.012352647110032712,0.016572815184059692
128,0.00012330827067669176,1086.5672866378475,1086.565910546476,63119.853027490775,9.373131463108632e-15,31.415926530267097,413.14787830356556,31.4156393434907,2.044182915832326e-17,0.0,0.012352647110032712,0.016572815184059692
128,0.00012380952380952384,1089.5829958781628,1089.5816734503505,63349.02024356363,9.442087700074166e-15,31.415926530267086,413.1303601909433,31.415639343634652,2.0908655252900867e-17,0.0,0.012352647110032712,0.016572815184059692
128,0.00012431077694235592,1092.5705976763093,1092.5693266088813,63576.02758432558,9.511481359154816e-15,31.415926530267093,413.11282711884377,31.415639343778608,2.1357544399403556e-17,0.0,0.012352647110032712,0.016572815184059692
128,0.000124812030075188,1095.530202839672,1095.5289809360434,63800.88301605853,9.581315016003412e-15,31.415926530267093,413.0952782262732,31.415639343922553,2.170860006588085e-17,0.0,0.012352647110032712,0.016572815184059692
128,0.00012531328320802008,1098.4619259830356,1098.4607511479762,64023.594857206845,9.651591260129898e-15,31.415926530267097,413.07771266816087,31.41563934406651,2.23896075007531e-17,0.0,0.012352647110032712,0.016572815184059692
128,0.00012581453634085215,1101.365885422205,1101.3647556568733,64244.17176748963,9.722312694972282e-15,31.41592653026709,413.0601296153255,31.415639344210465,2.126690094437705e-17,0.0,0.012352647110032712,0.016572815184059692
128,0.00012631578947368423,1104.2422030679745,1104.237573804136,64462.622737103324,9.793481937967889e-15,31.415926530267086,413.04252825443496,31.415639344354414,2.2524678953600272e-17,0.0,0.0055242717280199185,0.012352647110032753
128,0.0001268170426065163,1107.0910043204883,1107.0865572004946,64678.95707601922,9.865101620624926e-15,31.415926530267093,413.02490778796016,31.415639344498373,2.2048756540281814e-17,0.0,0.005524271728019918,0.012352647110032753
128,0.0001273182957393484,1109.9124179640555,1109.908145153916,64893.18440338029,9.937174388594364e-15,31.415926530267093,413.00726743412264,31.415639344642322,2.2305372952187132e-17,0.0,0.0055242717280199185,0.012352647110032753
128,0.00012781954887218047,1112.7065760624541,1112.702470087303,65105.31463700153,1.000970290174213e-14,31.415926530267086,412.9896064268366,31.41563934478628,2.2597052535347246e-17,0.0,0.0055242717280199185,0.012352647110032753
128,0.00012832080200501255,1115.4736138547908,1115.4696675816335,65315.35798297792,1.008268983422162e-14,31.41592653026709,412.97192401564513,31.41563934493023,2.2538448339894527e-17,0.0,0.0055242717280199185,0.012352647110032753
