t,seed,N_u,N_v,M_u,M_v,M_v_exact,abs_Mu_drift,G_v,max_v_occupancy,R_0_2,R_0_5,R_0_8,cov_eig0,cov_eig1,cov_eig2,drift_resolution_number
0.0,6,100000,0,72.0,0.0,0.0,0.0,0.0,0,0.4529981810204428,0.6934489220758575,0.9715747308668644,0.20498228678831903,0.2031454510889848,0.20184693848270935,0.0
0.04,6,100000,3957,72.0,2.84904,2.8231603810327313,0.0,1.0257860523832707,3957,0.5067324862843152,0.7946270925509362,1.1342875602083207,0.27650935805877486,0.27457037697189074,0.27197124673485584,0.0037783164511812953
0.08,6,100000,7665,72.0,5.518800000000001,5.535623060162226,0.0,1.4117865946955983,7665,0.5361013966831061,0.8598770427340656,1.2570989442397147,0.33546622182950636,0.3332016751716345,0.33046425243308303,0.004936888442356237
0.12,6,100000,11309,72.0,8.14248,8.141728556364662,0.0,1.506619664997405,11309,0.5535209731869314,0.9082280308677462,1.3631668355135733,0.38960811141456153,0.38708268118685385,0.3824194147635936,0.005934818527022189
0.16,6,100000,14805,72.0,10.659600000000001,10.645647194432783,0.0,1.640934316179051,14805,0.5670337799247983,0.9517132680636722,1.4521863887620332,0.4422685822291948,0.4384532596409984,0.4332666434229754,0.006585332079270332
0.2,6,100000,18222,72.0,13.11984,13.05138577838531,0.0,1.7077374956986546,18222,0.5828771367480814,0.9949955122717609,1.541609735418971,0.49307895726478823,0.48903083261648617,0.4826541171215067,0.007968604048604165
0.24,6,100000,21408,72.0,15.413760000000002,15.362794003208158,0.0,1.7671509346253564,21408,0.5918136692521394,1.029219055223925,1.6220952798618171,0.5413094578967316,0.5391277724410967,0.528640101447964,0.006790003393490692
0.28,6,100000,24591,72.0,17.70552,17.583570615187767,0.0,1.6875055775289098,24591,0.6019832908332448,1.0645613692585276,1.69235762431689,0.5922441977456648,0.5870837267442583,0.5742367043547322,0.007065032465317943
0.32,6,100000,27595,72.0,19.8684,19.71726933069425,0.0,1.691548757745765,27595,0.6125793419365794,1.0993707877342396,1.7618516175510306,0.6402392560094967,0.6369496281760355,0.6201203584117131,0.007116099443799936
0.36,6,100000,30491,72.0,21.95352,21.767304522885766,0.0,1.675132080223809,30491,0.6246420862233094,1.1353618235709724,1.8318069823079777,0.6880443574004974,0.6858036223778003,0.6689173673014195,0.00714761625958099
0.4,6,100000,33269,72.0,23.953680000000002,23.736956685433967,0.0,1.6540278102835102,33269,0.6370975032035251,1.166591215510734,1.8924976531878421,0.7361160873835627,0.7333739755030542,0.7147364473204774,0.006491976381494671
0.44,6,100000,35951,72.0,25.88472,25.629377682013825,0.0,1.6779353290716843,35951,0.6429863020234027,1.2028342704224213,1.956488065462298,0.7835240881966798,0.7822261881953816,0.7639477860998902,0.0074937231231270865
0.48,6,100000,38490,72.0,27.7128,27.44759578995786,0.0,1.595527056883171,38490,0.6589781812107314,1.2368863995617307,2.016461863360379,0.8339736911179918,0.8305410736127549,0.8159730962625965,0.0075745024105315145
