step,t,N,K,M_u,M_v,xc_x,xc_y,L,h_eff,S_u,R2,R_0.05,R_0.1,R_0.2,R_0.3,R_0.5,R_0.8,R_0.9,R_0.99,N_0.5,N_0.8,N_0.9,R50_over_heff,peak_PK_u,peak_PK_v,S_L2_u,S_L2,outside_v_frac,drift_cfl,n_birth,n_death,drift_cfl_solver_field,drift_cfl_fourier_diag,max_grad_solver_field,max_grad_fourier_diag,solver_field_mode,solver_field_h,solver_field_residual_E,S_dg_raw_80,S_dg_cross_80,peak_dg_80,ppc_80,empty_80,S_dg_raw_160,S_dg_cross_160,peak_dg_160,ppc_160,empty_160
0,0.0,80000,10,31.41592653589793,31.41592653589793,0.0002564925024122629,-0.00013053632664816023,0.41386428799385755,0.041386428799385755,0.011880653383719289,0.10899841000546424,0.024941268466113848,0.035660668770776005,0.051401032442506066,0.06536813768357444,0.09108837467658959,0.13795476266461917,0.165278150478161,0.2330569621376486,40000,64000,72000,2.2009237646023108,832.3523471863231,428.9443519336394,114.84550680511656,114.84550680511656,0.0003,0.9667031691257607,0,0,0.9667031691257607,0.9667031691257607,2161.614000229677,2161.614000229677,current_fourier,nan,nan,115.82477158554389,114.7607033004864,1053.1174062024807,12.5,0.76203125,118.82517795070565,114.77009326818832,1547.1716720582745,3.125,0.8129296875
2,8e-07,80000,10,31.41592653589793,31.41592653589793,0.00025346102924091965,-0.00013818013128071406,0.4094164783071632,0.04094164783071632,0.011613205742071062,0.1077645848229884,0.02432820355014229,0.03477998796562025,0.05022339787959049,0.0639592232839766,0.08941175784997016,0.13647215943572108,0.16392559798114362,0.23256865272906047,40000,64000,72000,2.183882735244704,878.6988752393762,428.3241916424295,116.74871802766371,116.74871802766371,0.000325,0.9684253829980289,0,0,0.9684253829980289,0.9684253829980289,2165.464987519862,2165.464987519862,current_fourier,nan,nan,117.78124372678894,116.75649503983082,1082.3570161290775,12.5,0.76203125,120.76694019959625,116.74349492940041,1574.5905371723088,3.125,0.8141015625
4,1.6e-06,80000,10,31.41592653589793,31.41592653589793,0.00025174190864191484,-0.00014614584819366185,0.4048678345218186,0.04048678345218186,0.011350228721034403,0.10653745219890703,0.023804466115915156,0.03393098218235621,0.04908711626740756,0.06256399891106001,0.08778966775979455,0.13495594484060622,0.16252640824946316,0.2318478669316379,40000,64000,72000,2.1683537261852672,925.692254134237,428.2246331471046,118.71297543348325,118.71297543348325,0.0004375,0.9723669479579127,0,0,0.9723669479579127,0.9723669479579127,2174.2785947078933,2174.2785947078933,current_fourier,nan,nan,119.72171889581739,118.74782657922825,1270.5615280510779,12.5,0.76390625,122.70967173681656,118.86725439357411,1892.3654435500544,3.125,0.815625
6,2.4e-06,80000,10,31.41592653589793,31.41592653589793,0.00024928150148744566,-0.00015707182115972236,0.4001055393494032,0.04001055393494032,0.011091554827426348,0.10531645088696423,0.023140429274942236,0.03314984667264671,0.047952630070101594,0.061139190558234975,0.08617057899960764,0.13336851311646772,0.16110205968979224,0.23143100748060838,40000,64000,72000,2.153696225743998,977.1562291562905,429.822503514474,120.76410240933767,120.76410240933767,0.0005125,0.9764631126726107,0,0,0.9764631126726107,0.9764631126726107,2183.437897456994,2183.437897456994,current_fourier,nan,nan,121.66362936517743,120.63222794206776,1199.9487252817228,12.5,0.76453125,124.53276765796633,120.65102389493951,1688.1968570743115,3.125,0.8171484375
8,3.2e-06,80000,10,31.41592653589793,31.41592653589793,0.0002426125100067589,-0.00016849726510262075,0.3953689117548151,0.03953689117548151,0.010834730321976202,0.1040900106733408,0.02256083833388213,0.03225178570659233,0.04685702082592941,0.05978789610219737,0.08457826174134758,0.13178963725160503,0.15970096809658743,0.23064216982868405,40000,64000,72000,2.1392238799442613,1030.9659045072567,429.8332241286859,122.90614741582056,122.90614741582056,0.0006625,0.9797953918742586,0,0,0.9797953918742586,0.9797953918742586,2190.8891002718874,2190.8891002718874,current_fourier,nan,nan,123.77230883067242,122.809730209075,1264.9772673092236,12.5,0.76546875,126.59038769206627,122.87766817964908,1886.5035430846906,3.125,0.8180078125
10,4e-06,80000,10,31.41592653589793,31.41592653589793,0.00024204581809281312,-0.00017265328070991643,0.3905502819208778,0.03905502819208778,0.01058081187052563,0.10286307340598777,0.02192478905030075,0.031443498371711495,0.045679662029172535,0.05837528571313958,0.0829919179090045,0.13018342730695928,0.15824463297041882,0.22992640964744485,40000,64000,72000,2.1249995647376836,1089.5812097231599,430.0307790100318,125.13876470374386,125.13876470374386,0.00075,0.9878720754048669,0,0,0.9878720754048669,0.9878720754048669,2208.9491136790807,2208.9491136790807,current_fourier,nan,nan,125.99312783107617,125.01253493787351,1398.9767204336015,12.5,0.7665625,128.73261588959264,124.9673688677404,1887.4468025856784,3.125,0.8198828125
12,4.8e-06,80000,10,31.41592653589793,31.41592653589793,0.00023932958678142164,-0.00018329544455962946,0.3858085596896494,0.03858085596896494,0.010330733907033006,0.10164021796037731,0.021435102736892066,0.03058701600433898,0.04458530792413826,0.057040710253294234,0.0813572718826895,0.12860285322988313,0.15668441472659658,0.22929349164684884,40000,64000,72000,2.108747197007101,1149.8990477244135,429.44956990582506,127.46003431558587,127.46003431558587,0.0008375,0.9928284356018143,0,0,0.9928284356018143,0.9928284356018143,2220.0318720004293,2220.0318720004293,current_fourier,nan,nan,128.30318226069488,127.31108475670251,1391.131289122287,12.5,0.7696875,131.0583048679388,127.40594389718352,1855.6070618295025,3.125,0.820234375
14,5.6e-06,80000,10,31.41592653589793,31.41592653589793,0.00024356292120669918,-0.0001890909802326318,0.3812116252616331,0.03812116252616331,0.010083819050512439,0.10041822070975187,0.020840261172679987,0.029796989473789632,0.043508161213288,0.05574595400617892,0.07983172165954468,0.1270705417538777,0.15529781041880952,0.22861886902482814,40000,64000,72000,2.0941575851668897,1211.8275215195292,428.47922239908183,129.86441457652415,129.86441457652415,0.0009375,0.9957975891405616,0,0,0.9957975891405616,0.9957975891405616,2226.6711011487023,2226.6711011487023,current_fourier,nan,nan,130.7096606684244,129.7907260838593,1517.9753888673356,12.5,0.76765625,133.37643557652842,129.81358437101625,2066.922787045492,3.125,0.8212890625
16,6.4e-06,80000,10,31.41592653589793,31.41592653589793,0.0002472375504380817,-0.00020540694428999908,0.37662968410595044,0.03766296841059504,0.009841681973829194,0.09920525174520346,0.020337321272383982,0.029095162058454607,0.042480079868535615,0.0544693415783986,0.07823406765392685,0.1255432280353168,0.15381628662421287,0.2277084852651694,40000,64000,72000,2.07721459447999,1279.372029288048,430.36266463491035,132.35975951647657,132.35975951647657,0.0010625,0.9982533893506514,0,0,0.9982533893506514,0.9982533893506514,2232.1624373576215,2232.1624373576215,current_fourier,nan,nan,133.2003441352513,132.3099726997117,1585.1399469843097,12.5,0.76734375,135.79880035886296,132.25807107643863,1847.823086349033,3.125,0.8226171875
18,7.2e-06,80000,10,31.41592653589793,31.41592653589793,0.0002509751064582548,-0.0002134592956784176,0.3716147795088024,0.03716147795088024,0.009603024511778508,0.09799502289289241,0.019844018051491562,0.028341081950999422,0.04156817439546967,0.05324843940187374,0.07667072011083359,0.1238715931696008,0.15221674528169407,0.22697324965596075,40000,64000,72000,2.063177363725317,1350.086188388295,430.43072360976663,134.95083740088012,134.95083740088012,0.001225,1.0027199686316413,0,0,1.0027199686316413,1.0027199686316413,2242.150012256807,2242.150012256807,current_fourier,nan,nan,135.74445177420878,134.83261029210638,1535.2821225262567,12.5,0.769375,138.3321788135228,134.83160168185734,2345.6270615942594,3.125,0.8234765625
