step,t,N,K,M_u,M_v,xc_x,xc_y,L,h_eff,S_u,R2,R_0.1,R_0.2,R_0.5,R_0.8,R_0.9,R_0.99,N_0.5,N_0.8,N_0.9,R50_over_heff,peak_PK_u,peak_PK_v,S_L2_u,S_L2,outside_v_frac,drift_cfl,n_birth,n_death,drift_cfl_solver_field,drift_cfl_fourier_diag,max_grad_solver_field,max_grad_fourier_diag,solver_field_mode,solver_field_h,solver_field_residual_E,S_dg_raw_80,S_dg_cross_80,peak_dg_80,ppc_80,empty_80,S_dg_raw_160,S_dg_cross_160,peak_dg_160,ppc_160,empty_160
0,0.0,320000,10,31.41592653589793,31.41592653589793,0.00013179783524716954,3.615563419522114e-05,0.41544536245928465,0.041544536245928465,0.011913482741428599,0.1091489016959337,0.035382064910962845,0.05145195937011497,0.09103465410319977,0.13848178748642823,0.16553013782401968,0.233926688488202,160000,256000,288000,2.1912545506419403,845.3101545101147,423.4597480128788,114.76309443165997,114.76309443165997,0.000278125,0.7340082273202935,0,0,0.7340082273202935,0.6876485489934121,2321.1378196347578,2174.5356445290686,two_level_blob_residual,0.03739008262133562,0.06691131924238296,115.02309906150836,114.74478155389387,1002.1907214276348,50.0,0.7096875,115.77219696800823,114.71626694437279,1190.11757912323,12.5,0.761328125
5,1e-06,320000,10,31.41592653589793,31.41592653589793,0.00013252684379369602,3.204782457063793e-05,0.4090421434592243,0.04090421434592243,0.01155791160015705,0.10750772809503999,0.03426015433390368,0.049932597580166736,0.08885414705392114,0.13634738115307476,0.1637213932992034,0.23325113078830279,160000,256000,288000,2.172249204018232,906.4200737746314,423.51292503601616,117.31445999655082,117.31445999655082,0.000378125,0.7363797744368321,0,0,0.7363797744368321,0.6901413567642322,2328.6373101014246,2182.418594853827,two_level_blob_residual,0.03681379291133018,0.06508110604439385,117.57276302207568,117.3105442892494,1091.7392685352484,50.0,0.7109375,118.33234788901079,117.32810224364154,1361.3107071754025,12.5,0.7628125
10,2e-06,320000,10,31.41592653589793,31.415828361127506,0.00012907379383467218,2.894917227150098e-05,0.4026597846475696,0.040265978464756956,0.011208187394043913,0.10586872717683873,0.03312353573418493,0.04840784206345332,0.08667056865090102,0.13421992821585652,0.16190591418318578,0.23251488549055027,160000,256000,288000,2.1524515721568758,971.3529523891277,423.38044973290744,120.00462072147111,120.00462072147111,0.0004437513867230835,0.7384141777083028,0,1,0.7384141777083028,0.6921559413468295,2335.0706581185696,2188.789270673894,two_level_blob_residual,0.03623938061828126,0.06326361761285211,120.25949436663961,120.01410777659115,1107.8213980404753,50.0,0.71078125,120.96491236268727,119.95802534666807,1253.0816344052148,12.5,0.7632421875
15,3e-06,320000,10,31.41592653589793,31.415828361127506,0.00012867392930296327,2.61450069886625e-05,0.3962468423960299,0.03962468423960299,0.010864431758969506,0.10423258491934999,0.032014556774530384,0.04694418282450456,0.08454740742824991,0.13208228079867665,0.15997256110665722,0.23182736241436488,160000,256000,288000,2.1337055184341076,1040.1000019754342,423.6288282970731,122.83033838574892,122.83033838574892,0.0005687517773493042,0.7399620570181661,0,0,0.7399620570181661,0.6935128005240386,2339.9654822807875,2193.080036137977,two_level_blob_residual,0.03566221581564269,0.061451362358415404,123.07721929858776,122.83311637013473,1183.131596918158,50.0,0.71109375,123.78709147799769,122.84825251704332,1329.1155472655441,12.5,0.763359375
20,4e-06,320000,10,31.41592653589793,31.41592653589793,0.00012837302862035355,2.1084071472879034e-05,0.3898216724557564,0.03898216724557564,0.01052877197195409,0.10260980446309256,0.030987514867502675,0.045453445383558666,0.0824419042825349,0.12994055748525213,0.15815759114072403,0.2310445485399651,160000,256000,288000,2.11486200249402,1113.9209087554173,423.8225298087175,125.78808543749521,125.78808543749521,0.000765625,0.7407138986456774,0,0,0.7407138986456774,0.6946671107606524,2342.343014263451,2196.730285612124,two_level_blob_residual,0.03508395052101807,0.059652667110784714,126.02136431854699,125.79409886610179,1252.2196875868299,50.0,0.7103125,126.73031447168216,125.82177017739863,1534.1005668964292,12.5,0.7645703125
25,4.9999999999999996e-06,320000,10,31.41592653589793,31.41592653589793,0.00013148002218730707,2.1488180429650314e-05,0.38316516089186137,0.03831651608918614,0.01020009072788186,0.10099549855256847,0.02995135165893008,0.04409684157625181,0.08036788180680476,0.12772172029728712,0.15626434570999084,0.2301611388526759,160000,256000,288000,2.0974736225949977,1193.6736289081778,423.7720150199695,128.89340994096654,128.89340994096654,0.000978125,0.7421859888353536,0,0,0.7421859888353536,0.6959114986705549,2346.9981721840168,2200.665385700193,two_level_blob_residual,0.034484864480267524,0.05780579441342,129.13363304475598,128.9015632045772,1362.0486619278229,50.0,0.71296875,129.82167862252538,128.89203173290147,1533.1962495029923,12.5,0.766171875
30,6e-06,320000,10,31.41592653589793,31.41592653589793,0.00013277617147024217,2.365656163303968e-05,0.3765985773722693,0.03765985773722693,0.009877578542513133,0.09938600778033663,0.028971925983948845,0.0426782066665673,0.07830301696426428,0.12553285912408976,0.15429629749608167,0.22951630035184464,160000,256000,288000,2.079217014324019,1279.3831401577393,423.7280589104696,132.15240767341825,132.15240767341825,0.001209375,0.7434169338305258,0,0,0.7434169338305258,0.6984436794639455,2350.890762043146,2208.6728444546393,two_level_blob_residual,0.033893871963504234,0.05599732370084885,132.37776300968594,132.1512163192968,1396.12280102276,50.0,0.71359375,133.04751107544442,132.1634155649127,1695.8980366789997,12.5,0.7668359375
35,7e-06,320000,10,31.41592653589793,31.41592653589793,0.00013484685008735561,2.2441670227660603e-05,0.370055988974105,0.0370055988974105,0.009562380585183291,0.09778742549624309,0.028047824889677848,0.04136065847964043,0.07625064641990709,0.12335199632470167,0.15236449318337308,0.22869118021948376,160000,256000,288000,2.060516481068025,1370.2111748680047,423.9414252986024,135.55700457702838,135.55700457702838,0.001478125,0.7451172384682445,0,0,0.7451172384682445,0.7019469889554799,2356.2675974144845,2219.7512817963743,two_level_blob_residual,0.03330503900766945,0.05422378085884352,135.7726873230316,135.55492068191913,1485.4166437887704,50.0,0.7125,136.42739916763543,135.56140141391091,1679.6229858404176,12.5,0.7669921875
40,8e-06,320000,10,31.41592653589793,31.41592653589793,0.00013735069441194104,2.2489826963754488e-05,0.3633703489918154,0.03633703489918154,0.00925412716407529,0.09619837401991413,0.02709889710686857,0.040058205732440726,0.07421296246513827,0.12112344966393848,0.15037026543974466,0.22787504909193582,160000,256000,288000,2.0423505294541755,1467.1218488461618,424.50351924937763,139.12707487966992,139.12707487966992,0.001809375,0.7453734006890552,0,0,0.7453734006890552,0.7036906473891398,2357.0776534827337,2225.265213908101,two_level_blob_residual,0.03270333140926339,0.052435359542303925,139.338864904434,139.12190327064496,1714.9820244320897,50.0,0.7134375,140.02889286702722,139.18698780271626,1863.273335563435,12.5,0.768515625
45,9e-06,320000,10,31.41592653589793,31.41592653589793,0.00013389330914833126,2.4071546954421716e-05,0.35670205731351545,0.035670205731351545,0.008952298156952077,0.09461658499941793,0.026239299038995287,0.03877982246324205,0.07220074476396718,0.11890068577117181,0.14835622546260827,0.2268371733241028,160000,256000,288000,2.024119101183314,1572.1145991611093,426.5343611143267,142.88108432427896,142.88108432427896,0.002240625,0.7455857854315561,0,0,0.7455857854315561,0.7068807474701493,2357.7492730093045,2235.3531961279787,two_level_blob_residual,0.03210318515821639,0.050680446098316345,143.0874276007709,142.88488161877822,1716.2012534095925,50.0,0.71484375,143.72314864459344,142.91163570193103,1895.5971187841492,12.5,0.7698046875
