t,seed,N_u,N_v,M_u,M_v,M_v_exact,abs_Mu_drift,G_v,max_v_occupancy,R_0_2,R_0_5,R_0_8,cov_eig0,cov_eig1,cov_eig2,drift_resolution_number
0.0,3,320000,0,95.99999999999999,0.0,0.0,0.0,0.0,0,0.45133287319227905,0.6926749688583902,0.9696796341934633,0.2032640923345327,0.2022191609297947,0.2020019280654303,0.0
0.04,3,320000,12423,95.99999999999999,3.7268999999999997,3.7642138413769746,0.0,1.5265336486715797,12423,0.49499971739062476,0.7850995447298639,1.1280218459186313,0.2701162551488749,0.26986583754611093,0.2684864831172034,0.00539024527853779
0.08,3,320000,24419,95.99999999999999,7.325699999999999,7.380830746882967,0.0,2.2229774589088436,24419,0.4948538736263946,0.8311273451994842,1.2428928711802012,0.32154999613888774,0.31985570040261563,0.3191705650805416,0.007732323239531786
0.12,3,320000,35902,95.99999999999999,10.770599999999998,10.85563807515288,0.0,2.6031291107591934,35902,0.4802667947132454,0.8560279308092049,1.3376285012707894,0.3648544508916864,0.3624267240421936,0.36090431051534916,0.009435799834169346
0.16,3,320000,47136,95.99999999999999,14.140799999999999,14.194196259243709,0.0,3.1574052367969414,47136,0.46026423576426106,0.8702373724182733,1.4177573330849789,0.4026049550028343,0.40081655658456966,0.39934703006244004,0.011706321054222162
0.2,3,320000,57886,95.99999999999999,17.3658,17.40184770451374,0.0,3.588766593627839,57886,0.4238430927599446,0.8740938168254646,1.4861333494744566,0.43417158915464715,0.43333512347141967,0.4320190780072875,0.013232739209955643
0.24,3,320000,68043,95.99999999999999,20.412899999999997,20.483725337610874,0.0,4.385903999497216,68043,0.38309040160029006,0.8676333465978912,1.5466487012754964,0.4634107154008625,0.46281584157218536,0.4607256380193931,0.01722557032093536
0.28,3,320000,77743,95.99999999999999,23.322899999999997,23.44476082025035,0.0,4.970623760951226,77743,0.3409988643540869,0.84962411693509,1.601843192855687,0.4897987911065938,0.48916893186565263,0.4866040993772442,0.019055898090974376
0.32,3,320000,87261,95.99999999999999,26.178299999999997,26.289692440925666,0.0,6.3974905703828355,87261,0.28499255048918676,0.8118729220723206,1.6569855542281837,0.5128841419993115,0.5110691481308127,0.5084744594907734,0.024674550532078326
0.36,3,320000,96507,95.99999999999999,28.952099999999998,29.023072697181018,0.0,7.446080038820241,96507,0.24675109158404052,0.741524833124805,1.7059347797365336,0.5341044318750766,0.5306157166300199,0.5282514631487465,0.0287372752079686
0.4,3,320000,105394,95.99999999999999,31.618199999999998,31.64927558057862,0.0,9.066049142436505,105394,0.20314193081250134,0.611861927104634,1.7498119426437304,0.5503551851913239,0.5466080947471402,0.5444132436007857,0.03482237139199288
0.44,3,320000,113692,95.99999999999999,34.1076,34.17250357601843,0.0,11.01412947446966,113692,0.16993963300305184,0.42099604865413826,1.7904470370317604,0.565904502831888,0.5603409317711188,0.558946073556792,0.04293338561151354
0.48,3,320000,121653,95.99999999999999,36.4959,36.596794386610476,0.0,12.256839661707506,121653,0.14561051789114454,0.30783790847740117,1.8318787944722363,0.5814128636321388,0.5754079244976005,0.5744621968321233,0.049538650498666695
0.52,3,320000,129421,95.99999999999999,38.826299999999996,38.92602739486134,0.0,13.714866261107817,129421,0.13148264743029484,0.2568103873951604,1.8644297343783967,0.597796188789071,0.592223100805553,0.5915399579352084,0.05640485916307782
0.56,3,320000,136877,95.99999999999999,41.0631,41.16392987051377,0.0,14.619490206312774,136877,0.12251609405622362,0.22869533779267898,1.8975225708461416,0.6156510545639162,0.6085435222497038,0.6064912436492366,0.06156181587225614
0.6,3,320000,144262,95.99999999999999,43.2786,43.31408293497346,0.0,15.017156258342307,144262,0.11737703708001244,0.21438511801965632,1.929826890877258,0.6332895588159599,0.6259347694386321,0.6245237370479819,0.06410232381743906
0.64,3,320000,151313,95.99999999999999,45.393899999999995,45.37992729186733,0.0,15.643355860325912,151313,0.11344608265081933,0.2033829792946723,1.9568959044389505,0.649509137914944,0.6432974797485657,0.6409678692502814,0.06679697982106386
0.68,3,320000,157661,95.99999999999999,47.2983,47.3647687329034,0.0,16.27956850307974,157661,0.10965423747703915,0.19417819845179785,1.9803941259911304,0.6668387181558147,0.659851283740538,0.6575046259541218,0.0694577469634846
0.72,3,320000,164057,95.99999999999999,49.217099999999995,49.271783427842706,0.0,16.707860174932936,164057,0.10706346572851483,0.1880815800098839,1.9997788184542444,0.6829112785168774,0.675899403194968,0.6739556165757428,0.07150312473051769
0.76,3,320000,170173,95.99999999999999,51.051899999999996,51.1040230070487,0.0,17.30602406902657,170173,0.10469482806947968,0.18151577767563942,2.024508917776878,0.6999306627515309,0.6936816600752109,0.6918578469992213,0.07513469018939672
0.8,3,320000,176086,95.99999999999999,52.825799999999994,52.86441944474672,0.0,17.2565249934552,176086,0.10390846495851667,0.1795225562519341,2.03688405404373,0.7151253379403861,0.7106196461309153,0.7085006939581782,0.07386576423599601
0.84,3,320000,181869,95.99999999999999,54.5607,54.555789750808344,0.0,17.49248556417393,181869,0.10207944106152121,0.1756871006533673,2.052074896099733,0.7316452867464472,0.726360670082852,0.7235567626147145,0.07475934434895086
0.88,3,320000,187384,95.99999999999999,56.215199999999996,56.180840478568186,0.0,17.734753994021414,187384,0.10125382471878866,0.1725488205053343,2.0674703973351254,0.7482623001937724,0.7450344793278568,0.7396533128465668,0.07559132434073561
0.92,3,320000,192438,95.99999999999999,57.731399999999994,57.74217205588664,0.0,17.781743161756474,192438,0.10075313924744166,0.17097313989216134,2.078015220459695,0.7654979030658888,0.7608449159937308,0.7554669421244239,0.07637308132144213
0.96,3,320000,197436,95.99999999999999,59.230799999999995,59.242282946389246,0.0,18.16199074667207,197436,0.09883503126572227,0.16720958085515203,2.0890785082216063,0.7821810357254159,0.778488558278235,0.7710094843916999,0.07784423216915569
1.0,3,320000,201920,95.99999999999999,60.57599999999999,60.68357364754153,0.0,18.161631717665074,201920,0.09874084764902731,0.16647546969072902,2.0947480214169745,0.7981726194910416,0.7949915119389055,0.7848570536641848,0.07814671201212216
1.04,3,320000,206719,95.99999999999999,62.015699999999995,62.068350531957094,0.0,18.62901052684438,206719,0.09684359315892097,0.16311109399275417,2.1007614729690545,0.8139201524545948,0.8100330164594028,0.8009475126140098,0.07987246713716849
1.08,3,320000,211284,95.99999999999999,63.3852,63.398829538085835,0.0,18.700389785858704,211284,0.09631955763205,0.16146075978027974,2.1063282285869627,0.829335507387214,0.8243580316345185,0.8174810140787135,0.08043250270251388
1.12,3,320000,215514,95.99999999999999,64.65419999999999,64.67713971618821,0.0,18.564999950840733,215514,0.09632123753129045,0.1613964933061759,2.1097572663032103,0.8446411932540757,0.8398643791687405,0.8341053985793113,0.0793910384712066
