N,t,S_L2,peak,umin,mass_u,mass_v
80,2.408026755852843e-05,223.88910962325897,4561.179602895116,-1.33394762206686e-14,31.415926530162988,31.41563796725636
80,2.4749163879598663e-05,228.55730586262678,4773.229184728682,-1.313805436621419e-14,31.415926530162984,31.41563796744937
80,2.5418060200668895e-05,233.33140805023965,4994.422323701222,-1.3348666031143558e-14,31.415926530162984,31.415637967642393
80,2.608695652173913e-05,238.21268673705154,5225.076822408653,-1.3542227012675915e-14,31.415926530162988,31.415637967835405
80,2.6755852842809364e-05,243.2023804953555,5465.514156632025,-1.3719419940013288e-14,31.415926530162984,31.41563796802842
80,2.74247491638796e-05,248.30169183599943,5716.058858513333,-1.3880913647032803e-14,31.415926530162984,31.415637968221443
80,2.8093645484949833e-05,253.51178295248405,5977.03785216477,-1.4027359657170717e-14,31.41592653016298,31.415637968414455
80,2.8762541806020066e-05,258.83377130250386,6248.779743146085,-1.4159389613107797e-14,31.41592653016298,31.415637968607466
80,2.9431438127090302e-05,264.26872503967394,6531.614063708254,-1.427761347637459e-14,31.41592653016298,31.41563796880049
80,3.0100334448160535e-05,269.81765831045465,6825.870476166311,-1.438261835105741e-14,31.415926530162974,31.415637968993504
80,3.076923076923077e-05,275.4815264336263,7131.877937225602,-1.4474967810280835e-14,31.415926530162974,31.415637969186516
80,3.1438127090301004e-05,281.2612209820375,7449.96382653591,-1.4555201624596512e-14,31.41592653016297,31.41563796937954
80,3.210702341137124e-05,287.1575647887397,7780.45304318068,-1.4623835808458358e-14,31.41592653016297,31.41563796957255
80,3.277591973244147e-05,293.1713069019747,8123.6670742191845,-1.468136291522566e-14,31.415926530162967,31.415637969765562
80,3.3444816053511705e-05,299.30311751577705,8479.92303978142,-1.4728252523124785e-14,31.415926530162967,31.41563796995858
80,3.411371237458194e-05,305.55358290513993,8849.532719560337,-1.4764951864722743e-14,31.415926530162963,31.4156379701516
80,3.478260869565218e-05,311.92320039673575,9232.801565854403,-1.479188656102689e-14,31.415926530162967,31.415637970344612
80,3.545150501672241e-05,318.41237340802917,9630.02770857386,-1.470228904472679e-14,31.415926530162963,31.415637970537624
80,3.612040133779264e-05,325.02140658923634,10041.50095783879,-1.4326934334760503e-14,31.415926530162956,31.41563797073064
80,3.678929765886288e-05,331.7505011039132,10467.501809955935,-1.4042561571026903e-14,31.415926530162956,31.41563797092365
80,3.745819397993311e-05,338.5997500849751,10908.30046267042,-1.4011350252862052e-14,31.415926530162956,31.415637971116666
80,3.8127090301003345e-05,345.56913430359594,11364.15584563571,-1.4262787026796965e-14,31.41592653016295,31.415637971309675
80,3.879598662207358e-05,352.65851808869894,11835.314672038836,-1.4537086568669526e-14,31.415926530162952,31.41563797150269
80,3.946488294314381e-05,359.86764553458374,12322.010517250897,-1.4765942052200215e-14,31.41592653016295,31.415637971695705
80,4.0133779264214046e-05,367.19613703362523,12824.462930251528,-1.49538344055115e-14,31.41592653016295,31.41563797188872
80,4.080267558528428e-05,374.6434861699038,13342.876583395644,-1.5220392367924735e-14,31.41592653016295,31.415637972081733
80,4.147157190635452e-05,382.20905700808584,13877.440465858388,-1.54971950510662e-14,31.415926530162945,31.41563797227475
80,4.214046822742475e-05,389.89208180986014,14428.327125812659,-1.5746792845418082e-14,31.41592653016295,31.415637972467763
80,4.2809364548494984e-05,397.6916592077628,14995.691966062435,-1.595725025768443e-14,31.41592653016294,31.415637972660775
80,4.347826086956522e-05,405.60675286331326,15579.67259748041,-1.612531476951261e-14,31.41592653016294,31.41563797285379
80,4.414715719063545e-05,413.63619063305754,16180.388254189764,-1.6253073482500344e-14,31.415926530162935,31.415637973046803
80,4.4816053511705686e-05,421.7786642624159,16797.93927398266,-1.6345192483830805e-14,31.415926530162935,31.415637973239814
80,4.548494983277592e-05,430.0327296231935,17432.406646997002,-1.640716220918559e-14,31.41592653016293,31.41563797343283
80,4.615384615384616e-05,438.3968075063071,18083.85163517655,-1.651658813565199e-14,31.41592653016293,31.415637973625838
80,4.682274247491639e-05,446.86918497673526,18752.31546453146,-1.6680782918994287e-14,31.41592653016293,31.41563797381885
80,4.7491638795986624e-05,455.44801729300707,19437.81909169034,-1.685013618006039e-14,31.415926530162924,31.41563797401186
80,4.816053511705686e-05,464.1313303887481,20140.36304571174,-1.7002612092606922e-14,31.41592653016292,31.41563797420488
80,4.882943143812709e-05,472.9063931159959,20859.927345597338,-1.7123504918715192e-14,31.41592653016292,31.41563797439789
80,4.9498327759197325e-05,481.71043047412365,21596.681644162436,-2.2737367544323206e-13,31.41592653016292,31.415637974590904
80,5.016722408026756e-05,490.5583544954001,22351.746927620647,-2.2737367544323206e-13,31.41592653016292,31.41563797478391
80,5.083612040133779e-05,499.4677894887481,23126.951150043384,-4.547473508864641e-13,31.41592653016292,31.415637974976928
80,5.150501672240803e-05,508.43936762421464,23922.84371551629,-2.2737367544323206e-13,31.415926530162917,31.415637975169936
80,5.217391304347826e-05,517.4726896078131,24739.01742181769,-2.2737367544323206e-13,31.415926530162917,31.415637975362948
80,5.28428093645485e-05,526.5663562255407,25574.70884583945,-2.2737367544323206e-13,31.415926530162913,31.415637975555956
80,5.351170568561873e-05,535.7154689603424,26429.03958453097,-2.2737367544323206e-13,31.415926530162906,31.415637975748965
80,5.4180602006688965e-05,544.9171849662263,27301.11411774727,-1.1368683772161603e-13,31.415926530162906,31.41563797594198
80,5.48494983277592e-05,554.1707945082329,28190.061158367167,-1.1368683772161603e-13,31.415926530162903,31.41563797613499
80,5.551839464882943e-05,563.4729181265203,29095.052902071697,-1.7053025658242404e-13,31.415926530162903,31.415637976328004
80,5.6187290969899666e-05,572.7770218191181,30015.79570695142,-4.547473508864641e-13,31.4159265301629,31.415637976521012
80,5.68561872909699e-05,581.8815675635203,30953.050581289226,-2.2737367544323206e-13,31.415926530162903,31.41563797671402
80,5.752508361204013e-05,590.7361191461976,31914.746149835388,-4.547473508864641e-13,31.4159265301629,31.415637976907036
80,5.819397993311037e-05,599.3014492228616,32906.21775272361,-9.094947017729282e-13,31.415926530162892,31.415637977100047
80,5.8862876254180604e-05,607.702798111603,33912.68513148503,-9.094947017729282e-13,31.415926530162892,31.415637977293052
80,5.953177257525084e-05,615.954001403583,34925.21750889465,-9.094947017729282e-13,31.41592653016289,31.415637977486064
80,6e-05,621.6367842017514,35634.66408346317,-9.094947017729282e-13,31.41592653016289,31.41563797762117
80,6.020066889632107e-05,624.049349717615,35938.44829492528,-9.094947017729282e-13,31.41592653016289,31.415637977679076
80,6.0869565217391306e-05,631.9997881294371,36948.54220673343,-9.094947017729282e-13,31.415926530162885,31.415637977872084
80,6.153846153846154e-05,639.814084045751,37952.93103315824,-9.094947017729282e-13,31.415926530162885,31.415637978065092
80,6.220735785953177e-05,647.4983667980379,38949.81511931894,-9.094947017729282e-13,31.415926530162885,31.4156379782581
80,6.287625418060201e-05,655.0575879494186,39937.82378427227,-4.547473508864641e-13,31.415926530162885,31.415637978451112
80,6.354515050167224e-05,662.4958229838163,40915.90054375077,-9.094947017729282e-13,31.41592653016288,31.41563797864412
80,6.421404682274248e-05,669.8163858510829,41883.22707838261,-1.3642420526593924e-12,31.415926530162874,31.41563797883713
80,6.488294314381272e-05,677.0221327259696,42839.173276894566,-1.3642420526593924e-12,31.415926530162874,31.41563797903014
80,6.555183946488294e-05,684.1155383346189,43783.262724876535,-4.547473508864641e-13,31.415926530162874,31.415637979223153
80,6.622073578595317e-05,691.0983130542902,44715.147059213894,-9.094947017729282e-13,31.41592653016288,31.415637979416157
80,6.688963210702341e-05,697.9722664434497,45634.585311129726,-9.094947017729282e-13,31.415926530162874,31.415637979609162
80,6.755852842809365e-05,704.7391898592172,46541.426883308806,-9.094947017729282e-13,31.415926530162867,31.415637979802174
80,6.822742474916388e-05,711.4007770922333,47435.59794317968,-2.2737367544323206e-13,31.415926530162867,31.415637979995182
80,6.889632107023412e-05,717.9585935476696,48317.08970508621,-9.094947017729282e-13,31.415926530162867,31.41563798018819
80,6.956521739130436e-05,724.4139697730923,49185.946778278914,-9.094947017729282e-13,31.415926530162867,31.415637980381202
80,7.023411371237458e-05,730.7684327793999,50042.25420383121,-1.3642420526593924e-12,31.415926530162867,31.415637980574207
80,7.090301003344481e-05,737.0236529918985,50886.13233794263,-4.547473508864641e-13,31.41592653016286,31.415637980767215
80,7.157190635451505e-05,743.1812122558653,51717.729065071195,-4.547473508864641e-13,31.41592653016286,31.415637980960224
80,7.224080267558529e-05,749.2427519931814,52537.21698808099,-9.094947017729282e-13,31.415926530162857,31.41563798115323
80,7.290969899665552e-05,755.2099288755055,53344.79026131175,-4.547473508864641e-13,31.41592653016285,31.415637981346237
80,7.357859531772576e-05,760.5027494987729,53819.618882691364,-1.8189894035458565e-12,31.415926530162857,31.415637981539245
80,7.4247491638796e-05,764.947717467359,54251.43496428478,-1.8189894035458565e-12,31.41592653016285,31.415637981732253
80,7.491638795986622e-05,768.9909796389651,54644.29180090087,-1.8189894035458565e-12,31.41592653016284,31.41563798192526
80,7.558528428093645e-05,772.7535975153005,55005.29245008946,-3.637978807091713e-12,31.41592653016285,31.415637982118266
80,7.625418060200669e-05,776.2748612714313,55339.6103729339,-3.637978807091713e-12,31.41592653016285,31.41563798231127
80,7.692307692307693e-05,779.5845933767356,55651.14022526832,-1.8189894035458565e-12,31.415926530162842,31.41563798250428
80,7.759197324414716e-05,782.70639247732,55942.92734212064,-1.8189894035458565e-12,31.41592653016284,31.415637982697284
80,7.82608695652174e-05,785.6595089920198,56217.417677697165,-1.8189894035458565e-12,31.41592653016283,31.415637982890296
80,7.892976588628762e-05,788.4599957321609,56476.61279634818,-9.094947017729282e-13,31.41592653016283,31.415637983083293
80,7.959866220735786e-05,791.121457487443,56722.17260688386,-1.8189894035458565e-12,31.41592653016283,31.41563798327631
80,8.026755852842809e-05,793.6555681545582,56955.48770451355,-1.8189894035458565e-12,31.415926530162835,31.41563798346931
80,8.093645484949833e-05,796.0724453457046,57177.732822679085,-1.8189894035458565e-12,31.415926530162835,31.415637983662315
80,8.160535117056857e-05,798.3809323034798,57389.90771631398,-1.8189894035458565e-12,31.41592653016283,31.415637983855323
80,8.22742474916388e-05,800.5887865275832,57592.86916449265,-3.637978807091713e-12,31.415926530162825,31.41563798404833
80,8.294314381270904e-05,802.7028446544987,57787.35632546961,-1.3642420526593924e-12,31.41592653016283,31.415637984241336
80,8.361204013377926e-05,804.7292031767408,57974.01019654087,-9.094947017729282e-13,31.415926530162825,31.41563798443434
80,8.42809364548495e-05,806.673308676375,58153.38768965591,-1.8189894035458565e-12,31.41592653016282,31.415637984627345
80,8.494983277591973e-05,808.5400633157161,58325.974909799814,-3.637978807091713e-12,31.41592653016282,31.415637984820346
80,8.561872909698997e-05,810.333906674169,58492.1989555028,-1.8189894035458565e-12,31.41592653016282,31.41563798501335
80,8.62876254180602e-05,812.0588827961511,58652.438242209915,-9.094947017729282e-13,31.41592653016281,31.415637985206363
80,8.695652173913044e-05,813.7186954968353,58807.03121338124,-1.8189894035458565e-12,31.41592653016281,31.415637985399364
80,8.762541806020068e-05,815.3167539078704,58956.28343522902,-1.3642420526593924e-12,31.41592653016281,31.415637985592372
80,8.82943143812709e-05,816.8562099237035,59100.47323070602,-3.637978807091713e-12,31.415926530162807,31.415637985785377
80,8.896321070234114e-05,818.3399890172793,59239.856085445244,-1.8189894035458565e-12,31.415926530162803,31.41563798597838
80,8.963210702341137e-05,819.7708150388929,59374.66806908393,-3.637978807091713e-12,31.415926530162803,31.415637986171383
80,9.030100334448161e-05,821.1512265186726,59505.12849129374,-1.8189894035458565e-12,31.415926530162807,31.415637986364388
80,9.096989966555184e-05,822.4836002094371,59631.44197489324,-1.3642420526593924e-12,31.415926530162803,31.415637986557392
80,9.163879598662208e-05,823.7701604189716,59753.80008990812,-1.8189894035458565e-12,31.415926530162803,31.415637986750394
80,9.230769230769232e-05,825.0129936934269,59872.382655840236,-1.8189894035458565e-12,31.415926530162803,31.4156379869434
80,9.297658862876254e-05,826.2140594299126,59987.35879450546,-1.8189894035458565e-12,31.415926530162793,31.4156379871364
80,9.364548494983278e-05,827.3752003026705,60098.88779852103,-2.2737367544323206e-13,31.415926530162793,31.415637987329408
80,9.431438127090301e-05,828.4981534549269,60207.11985954316,-1.8189894035458565e-12,31.415926530162793,31.415637987522413
80,9.498327759197325e-05,829.5845567706774,60312.19667691762,-1.8189894035458565e-12,31.415926530162793,31.415637987715414
80,9.565217391304348e-05,830.635957869606,60414.25196780388,-1.8189894035458565e-12,31.41592653016279,31.415637987908415
80,9.632107023411372e-05,831.6538219836397,60513.41193420367,-9.094947017729282e-13,31.415926530162785,31.41563798810142
80,9.698996655518394e-05,832.6395390675247,60609.79571663508,-1.8189894035458565e-12,31.415926530162785,31.415637988294417
80,9.765886287625418e-05,833.5944300015674,60703.51584639057,-4.547473508864641e-13,31.415926530162785,31.41563798848743
80,9.832775919732441e-05,834.5197518893576,60794.67869528584,-1.8189894035458565e-12,31.41592653016278,31.415637988680427
80,9.899665551839465e-05,835.4166998260089,60883.384915080154,-3.637978807091713e-12,31.41592653016278,31.415637988873428
80,9.966555183946489e-05,836.286412980178,60969.72985733923,-1.8189894035458565e-12,31.415926530162775,31.415637989066433
80,0.00010033444816053512,837.129975279153,61053.803931180606,-4.547473508864641e-13,31.415926530162775,31.415637989259437
80,0.00010100334448160536,837.9484187788574,61135.69288713031,-4.547473508864641e-13,31.415926530162768,31.415637989452442
80,0.00010167224080267558,838.7427269292263,61215.478074421655,-3.637978807091713e-12,31.415926530162768,31.41563798964544
80,0.00010234113712374582,839.5138365088559,61293.236713582104,-9.094947017729282e-13,31.41592653016277,31.415637989838434
80,0.00010301003344481605,840.2626399879697,61369.042044776594,-9.094947017729282e-13,31.415926530162768,31.415637990031442
80,0.00010367892976588629,840.9899793690577,61442.96212491786,-1.8189894035458565e-12,31.415926530162757,31.415637990224447
80,0.00010434782608695653,841.6966660832991,61515.06290317373,-1.8189894035458565e-12,31.415926530162757,31.41563799041744
80,0.00010501672240802676,842.3834766092081,61585.40702597103,-1.8189894035458565e-12,31.415926530162757,31.415637990610442
80,0.000105685618729097,843.051153143089,61654.053940160855,-9.094947017729282e-13,31.415926530162746,31.415637990803443
80,0.00010635451505016722,843.7004043950807,61721.060313636735,-3.637978807091713e-12,31.415926530162753,31.415637990996448
80,0.00010702341137123746,844.3319081084309,61786.48042262961,-1.8189894035458565e-12,31.415926530162746,31.41563799118945
80,0.0001076923076923077,844.9463141853674,61850.36647153842,-1.8189894035458565e-12,31.415926530162746,31.415637991382443
80,0.00010836120401337793,845.5442454252053,61912.76883292448,-1.8189894035458565e-12,31.415926530162746,31.41563799157545
80,0.00010903010033444817,846.1262988105389,61973.736211857366,-1.8189894035458565e-12,31.415926530162743,31.41563799176845
80,0.0001096989966555184,846.6930467357197,62033.31574802766,-1.8189894035458565e-12,31.415926530162743,31.415637991961447
80,0.00011036789297658864,847.2450381615149,62091.55307196531,-1.8189894035458565e-12,31.41592653016274,31.415637992154448
80,0.00011103678929765886,847.7827997012027,62148.49233103031,-4.547473508864641e-13,31.415926530162746,31.415637992347452
80,0.0001117056856187291,848.3068366426784,62204.17619850143,-9.094947017729282e-13,31.41592653016274,31.415637992540447
80,0.00011237458193979933,848.8176339097956,62258.645875901726,-1.8189894035458565e-12,31.415926530162736,31.41563799273345
80,0.00011304347826086957,849.3156569657433,62311.94109559829,-1.8189894035458565e-12,31.415926530162736,31.415637992926445
80,0.0001137123745819398,849.8013526615605,62364.100128020946,-1.8189894035458565e-12,31.41592653016274,31.415637993119446
80,0.00011438127090301004,850.2751500334531,62415.159795771484,-1.8189894035458565e-12,31.41592653016273,31.41563799331245
80,0.00011505016722408026,850.7374610530429,62465.155495374565,-1.8189894035458565e-12,31.415926530162725,31.41563799350545
80,0.0001157190635451505,851.1886813349313,62514.12122643944,-3.637978807091713e-12,31.415926530162725,31.41563799369845
80,0.00011638795986622074,851.6291908059405,62562.089627378184,-4.547473508864641e-13,31.41592653016272,31.415637993891448
80,0.00011705685618729097,852.0593543401859,62609.09201653735,-3.637978807091713e-12,31.41592653016272,31.415637994084452
80,0.00011772575250836121,852.4795223637489,62655.15843748636,-3.637978807091713e-12,31.415926530162718,31.415637994277446
80,0.00011839464882943144,852.8900311136088,62700.31770723088,-1.8189894035458565e-12,31.41592653016271,31.41563799447044
80,0.00011906354515050168,853.2912026197808,62744.597466224775,-1.8189894035458565e-12,31.415926530162718,31.415637994663435
80,0.0001197324414715719,853.6833453832089,62788.02422949173,-2.2737367544323206e-13,31.41592653016271,31.415637994856443
80,0.00012,853.8377553511414,62805.16164493575,-1.8189894035458565e-12,31.41592653016271,31.415637994933636
80,0.00012040133779264214,854.0668152070252,62830.628209055714,-1.8189894035458565e-12,31.415926530162707,31.415637995049433
80,0.00012107023411371238,854.4418437818921,62872.43538411057,-3.637978807091713e-12,31.41592653016271,31.415637995242434
80,0.00012173913043478261,854.808649058076,62913.45588234179,-4.547473508864641e-13,31.41592653016271,31.415637995435425
80,0.00012240802675585283,855.167512975373,62953.716141533805,-1.8189894035458565e-12,31.415926530162704,31.415637995628426
80,0.00012307692307692307,855.5186943681682,62993.23947547743,-1.8189894035458565e-12,31.415926530162704,31.41563799582143
80,0.0001237458193979933,855.8624362939148,63032.04736184607,-3.637978807091713e-12,31.415926530162704,31.415637996014418
80,0.00012441471571906354,856.1989693901525,63070.16002458632,-1.8189894035458565e-12,31.415926530162704,31.415637996207423
80,0.00012508361204013378,856.528514170191,63107.59671453454,-1.8189894035458565e-12,31.415926530162693,31.41563799640042
80,0.00012575250836120401,856.8512823723246,63144.37584884666,-2.2737367544323206e-13,31.415926530162693,31.41563799659342
80,0.00012642140468227425,857.1674775442829,63180.51507977055,-9.094947017729282e-13,31.415926530162693,31.415637996786415
80,0.0001270903010033445,857.4772956247573,63216.03133545682,-1.8189894035458565e-12,31.415926530162693,31.41563799697941
80,0.00012775919732441472,857.7809254239454,63250.94085243953,-3.637978807091713e-12,31.415926530162693,31.415637997172404
80,0.00012842809364548496,858.0785490355285,63285.25921040638,-3.637978807091713e-12,31.41592653016269,31.41563799736541
80,0.0001290969899665552,858.3703421980368,63319.00137181595,-3.637978807091713e-12,31.415926530162686,31.415637997558402
80,0.00012976588628762543,858.6564746149671,63352.18172532818,-4.547473508864641e-13,31.415926530162686,31.415637997751396
80,0.00013043478260869567,858.9371102232642,63384.81413061985,-1.8189894035458565e-12,31.415926530162675,31.415637997944394
80,0.00013110367892976588,859.2124073756208,63416.91196208684,-1.8189894035458565e-12,31.41592653016268,31.415637998137388
80,0.0001317725752508361,859.4825190726308,63448.48814942881,-9.094947017729282e-13,31.415926530162675,31.415637998330386
80,0.00013244147157190635,859.7475930326789,63479.55521321925,-1.8189894035458565e-12,31.415926530162672,31.41563799852338
80,0.00013311036789297659,860.0077718283067,63510.125293243094,-1.8189894035458565e-12,31.415926530162675,31.41563799871638
80,0.00013377926421404682,860.2631930376174,63540.21017036503,-3.637978807091713e-12,31.415926530162675,31.415637998909375
80,0.00013444816053511706,860.5139894343389,63569.82128388969,-1.3642420526593924e-12,31.415926530162672,31.41563799910237
80,0.0001351170568561873,860.7602892013095,63598.969746442104,-9.094947017729282e-13,31.415926530162665,31.415637999295367
80,0.00013578595317725753,861.0022161519032,63627.66635763839,-1.8189894035458565e-12,31.415926530162665,31.41563799948836
80,0.00013645484949832777,861.2398899457777,63655.92161716259,-1.8189894035458565e-12,31.41592653016266,31.415637999681355
80,0.000137123745819398,861.4734262896366,63683.74573737223,-1.8189894035458565e-12,31.41592653016266,31.41563799987435
80,0.00013779264214046824,861.7029371182575,63711.148655269884,-1.8189894035458565e-12,31.415926530162665,31.415638000067343
80,0.00013846153846153847,861.9285307546401,63738.14004359745,-1.3642420526593924e-12,31.415926530162658,31.41563800026034
80,0.0001391304347826087,862.1503120505457,63764.729320840874,-9.094947017729282e-13,31.415926530162658,31.415638000453335
80,0.00013979933110367892,862.3683824610731,63790.9256600328,-3.637978807091713e-12,31.415926530162654,31.41563800064633
80,0.00014046822742474916,862.5828401596568,63816.73799634791,-1.8189894035458565e-12,31.415926530162658,31.415638000839323
80,0.0001411371237458194,862.7937800664296,63842.17503357367,-1.8189894035458565e-12,31.415926530162654,31.415638001032317
80,0.00014180602006688963,863.0012938788866,63867.24524959041,-4.547473508864641e-13,31.415926530162647,31.415638001225314
80,0.00014247491638795986,863.2054700036268,63891.956900951656,-1.8189894035458565e-12,31.415926530162647,31.41563800141831
80,0.0001431438127090301,863.4063934814108,63916.318023782536,-3.637978807091713e-12,31.415926530162647,31.415638001611292
80,0.00014381270903010034,863.604146024928,63940.33642317982,-5.4569682106375694e-12,31.415926530162647,31.415638001804293
80,0.00014448160535117057,863.7988060234359,63964.019652763396,-1.8189894035458565e-12,31.41592653016264,31.415638001997287
80,0.0001451505016722408,863.9904486796456,63987.374999271975,-1.8189894035458565e-12,31.41592653016264,31.41563800219028
80,0.00014581939799331104,864.1791461970369,64010.40947762486,-1.8189894035458565e-12,31.41592653016264,31.415638002383275
80,0.00014648829431438128,864.3649680108302,64033.12983765347,-1.8189894035458565e-12,31.41592653016264,31.415638002576266
80,0.00014715719063545152,864.5479810435928,64055.542580501875,-3.637978807091713e-12,31.41592653016263,31.415638002769263
80,0.00014782608695652175,864.7282499629333,64077.65398114999,-1.8189894035458565e-12,31.415926530162633,31.415638002962258
80,0.000148494983277592,864.9058374226017,64099.47011346532,-1.8189894035458565e-12,31.41592653016263,31.41563800315525
80,0.0001491638795986622,865.08080427457,64120.99687487025,-9.094947017729282e-13,31.41592653016263,31.415638003348242
80,0.00014983277591973243,865.2532097458131,64142.240008661465,-1.8189894035458565e-12,31.415926530162626,31.415638003541233
80,0.00015050167224080267,865.4231115784801,64163.20512286183,-1.8189894035458565e-12,31.415926530162622,31.415638003734227
80,0.0001511705685618729,865.5905661355938,64183.89770518732,-9.094947017729282e-13,31.415926530162622,31.415638003927217
80,0.00015183946488294314,865.7556284765022,64204.32313418183,-1.8189894035458565e-12,31.415926530162622,31.415638004120208
80,0.00015250836120401338,865.9183524072986,64224.48668688213,-1.8189894035458565e-12,31.415926530162622,31.4156380043132
80,0.00015317725752508362,866.0787905116453,64244.39354354095,-3.637978807091713e-12,31.415926530162615,31.415638004506192
80,0.00015384615384615385,866.2369941671426,64264.0487899935,-1.8189894035458565e-12,31.415926530162615,31.415638004699183
80,0.0001545150501672241,866.3930135518144,64283.45741825183,-3.637978807091713e-12,31.41592653016261,31.415638004892177
80,0.00015518394648829432,866.5468976445652,64302.62432585364,-9.094947017729282e-13,31.415926530162615,31.41563800508517
80,0.00015585284280936456,866.6986942227217,64321.554314434994,-3.637978807091713e-12,31.415926530162608,31.415638005278158
80,0.0001565217391304348,866.8484498590699,64340.25208789999,-3.637978807091713e-12,31.41592653016261,31.415638005471152
80,0.00015719063545150503,866.9962099201474,64358.72225049563,-3.637978807091713e-12,31.415926530162608,31.415638005664146
80,0.00015785953177257524,867.1420185670215,64376.96930501517,-1.8189894035458565e-12,31.415926530162604,31.415638005857133
80,0.00015852842809364548,867.2859187593102,64394.99765129445,-9.094947017729282e-13,31.415926530162604,31.415638006050127
80,0.0001591973244147157,867.4279522628538,64412.81158510259,-1.8189894035458565e-12,31.415926530162604,31.415638006243118
80,0.00015986622073578595,867.568159661152,64430.415297492975,-1.3642420526593924e-12,31.415926530162594,31.415638006436104
80,0.00016053511705685619,867.7065803704778,64447.81287463577,-9.094947017729282e-13,31.415926530162594,31.4156380066291
