step,t,N,K,M_u,M_v,xc_x,xc_y,L,h_eff,S_u,R2,R_0.05,R_0.1,R_0.2,R_0.3,R_0.5,R_0.8,R_0.9,R_0.99,N_0.5,N_0.8,N_0.9,R50_over_heff,peak_PK_u,peak_PK_v,S_L2_u,S_L2,outside_v_frac,drift_cfl,n_birth,n_death,drift_cfl_solver_field,drift_cfl_fourier_diag,max_grad_solver_field,max_grad_fourier_diag,solver_field_mode,solver_field_h,solver_field_residual_E,S_dg_raw_80,S_dg_cross_80,peak_dg_80,ppc_80,empty_80,S_dg_raw_160,S_dg_cross_160,peak_dg_160,ppc_160,empty_160
0,0.0,80000,10,31.41592653589793,31.41592653589793,-0.00017592213060875532,-0.00010815205978851175,0.41502970175702614,0.04150297017570261,0.011908612310654645,0.10912658846795609,0.024660867154687426,0.03541177348271342,0.05167699561835202,0.06524993377025758,0.09075627577967588,0.1383432339190087,0.16597825787289616,0.23297720922277604,40000,64000,72000,2.186741705363728,836.3707353298093,421.681559471009,114.84426357571611,114.84426357571611,0.000375,1.006295417028624,0,0,1.006295417028624,1.006295417028624,2250.1449579225027,2250.1449579225027,current_fourier,nan,nan,115.80849536141584,114.69085003775302,1087.3587446941322,12.5,0.763125,118.82588087384686,114.73632265018747,1512.172683596814,3.125,0.813515625
2,8e-07,80000,10,31.41592653589793,31.41592653589793,-0.00016962808447695758,-9.561046991783187e-05,0.4104417688924241,0.04104417688924241,0.011642292821734084,0.10789945700388896,0.024033601597757675,0.03454674751560106,0.050544054900473416,0.0638292583087423,0.08914586116703868,0.13681392296414138,0.16458871515234666,0.2326336365000996,40000,64000,72000,2.1719490540058466,880.7116547112366,422.1553699649811,116.72361730083358,116.72361730083358,0.00045,1.0084306876094982,0,0,1.0084306876094982,1.0084306876094982,2254.919568091693,2254.919568091693,current_fourier,nan,nan,117.71060525689413,116.64837424485002,1093.5765165961132,12.5,0.76421875,120.69936732804982,116.61170808639532,1587.322534395453,3.125,0.8150390625
4,1.6e-06,80000,10,31.41592653589793,31.41592653589793,-0.00015144973253092216,-9.391399913726546e-05,0.4056073379560629,0.04056073379560629,0.011379664143304715,0.10667550863860324,0.02352117276239773,0.033790788921163196,0.049355037038121455,0.062494627705903326,0.08759101415455373,0.1352024459853543,0.16323656085478974,0.23196052534723066,40000,64000,72000,2.15950270022092,926.8521864400028,421.4576091388082,118.6708972001073,118.6708972001073,0.0004875,1.0130015385578701,0,0,1.0130015385578701,1.0130015385578701,2265.140301527272,2265.140301527272,current_fourier,nan,nan,119.62590290993057,118.57383992814106,1187.204210261683,12.5,0.7646875,122.476668181076,118.50801510376803,1745.2557510211277,3.125,0.8157421875
6,2.4e-06,80000,10,31.41592653589793,31.41592653589793,-0.0001337137937426256,-9.158904204351409e-05,0.4009774791262004,0.04009774791262004,0.011122128252349726,0.1054615012805608,0.02287893118601655,0.032953356274826505,0.04824633704192989,0.061268718353570714,0.08601252167883108,0.13365915970873346,0.16182028073346863,0.23132932802001527,40000,64000,72000,2.1450711363208557,976.3135258085952,420.72251321274706,120.68260409553069,120.68260409553069,0.0005375,1.0183082734700744,0,0,1.0183082734700744,1.0183082734700744,2277.006521529532,2277.006521529532,current_fourier,nan,nan,121.58614362324958,120.5614218976706,1288.864875952869,12.5,0.76515625,124.47287653330993,120.48760145291463,1773.1381069453303,3.125,0.8158203125
8,3.2e-06,80000,10,31.41592653589793,31.41631923497963,-0.0001176492885305861,-9.578859442506857e-05,0.39621818105887485,0.03962181810588748,0.010866505450097966,0.104242531867266,0.022372412100969588,0.032135748442393496,0.0471326298354218,0.05990300448696963,0.08448317433456715,0.13207272701962494,0.16038078972644715,0.23070389577208592,40000,64000,72000,2.1322387102174303,1025.4837286087914,419.3945555708381,122.78156539017921,122.78156539017921,0.0006374920313496082,1.020955941829105,0,0,1.020955941829105,1.020955941829105,2282.9268879622,2282.9268879622,current_fourier,nan,nan,123.66239889599778,122.65509212682164,1281.5787436737253,12.5,0.76703125,126.51853361316563,122.66059253801535,1897.1087547016664,3.125,0.8177734375
10,4e-06,80000,10,31.41592653589793,31.41631923497963,-9.96584922327411e-05,-9.601039998158961e-05,0.3910880401689362,0.03910880401689362,0.010612180589393054,0.10301543859729499,0.021892699703758404,0.03140945485114058,0.04604443044856615,0.05863883328017917,0.08293008973349406,0.13036268005631207,0.1587876172859517,0.22973894874125017,40000,64000,72000,2.1204966967967414,1079.3984085079155,418.95480834426576,124.9740403685163,124.9740403685163,0.000737490781365233,1.028064254129914,0,0,1.028064254129914,1.028064254129914,2298.8215574721066,2298.8215574721066,current_fourier,nan,nan,125.86512486623994,124.80956363406496,1288.7864213136618,12.5,0.76734375,128.66387132891228,124.81245434462082,1851.1624775018513,3.125,0.8185546875
12,4.8e-06,80000,10,31.41592653589793,31.41631923497963,-9.020037888133653e-05,-8.950257083304931e-05,0.38612090880090943,0.038612090880090946,0.010363171661028897,0.10179966434634692,0.02140337103505833,0.03066671785462102,0.044970332913031555,0.057377783553546655,0.08129769602311801,0.12870696960030314,0.15732356375434015,0.22920255606463313,40000,64000,72000,2.1054984117691613,1136.4157753610143,419.0225700231628,127.22796634227127,127.22796634227127,0.0008499893751328109,1.033229932030653,0,0,1.033229932030653,1.033229932030653,2310.372364408028,2310.372364408028,current_fourier,nan,nan,128.10847573928118,127.09388109646359,1347.9384476545679,12.5,0.76890625,130.86930221018056,127.18745839142271,1919.7962070341844,3.125,0.820546875
14,5.6e-06,80000,10,31.41592653589793,31.41631923497963,-7.057703361107813e-05,-8.020979982647602e-05,0.3812731134473979,0.03812731134473979,0.010118330062831552,0.10058991034309332,0.02082738379996077,0.0300137605977537,0.0439854824315528,0.05612233857464537,0.07985317373239548,0.1270910378157993,0.15600105259036373,0.2285613095767317,40000,64000,72000,2.0943825020961615,1195.716077055025,419.6794200964423,129.56979515241704,129.56979515241704,0.0009624879689003888,1.0375883678737545,0,0,1.0375883678737545,1.0375883678737545,2320.1181232287745,2320.1181232287745,current_fourier,nan,nan,130.45537469101313,129.49026778213943,1440.2274652107662,12.5,0.76890625,133.20473837344628,129.5460536621787,1943.0651422061728,3.125,0.8202734375
16,6.4e-06,80000,10,31.41592653589793,31.41631923497963,-4.8785377078305735e-05,-7.2538994924496e-05,0.3761701969695276,0.03761701969695276,0.009875821896098176,0.09937716989378484,0.020270468327402213,0.029302971925042713,0.04300508830867384,0.05489824683236083,0.0782614080912451,0.1253900656565092,0.15455498826049974,0.22802035997927475,40000,64000,72000,2.0804786961255415,1259.6292525887168,420.05351288393825,132.02248401168114,132.02248401168114,0.0012124848439394507,1.0372054722167376,0,0,1.0372054722167376,1.0372054722167376,2319.2619425113953,2319.2619425113953,current_fourier,nan,nan,132.87507114376362,131.97654289820466,1552.4277121436462,12.5,0.7690625,135.4176290029171,131.80638638940002,2030.5619257512517,3.125,0.8215234375
18,7.2e-06,80000,10,31.41592653589793,31.41631923497963,-3.169598980355324e-05,-7.085126175656436e-05,0.3710376769572148,0.037103767695721476,0.009636451276929763,0.09816542811463598,0.019770616666446354,0.02858107504036673,0.04204993181223758,0.05361302361719533,0.07670372132780628,0.12367922565240493,0.15311274963698387,0.22752977510707564,40000,64000,72000,2.0672758075900517,1326.1884357497445,419.6534186050399,134.5625897707265,134.5625897707265,0.0014499818752265598,1.0395761206917002,0,0,1.0395761206917002,1.0395761206917002,2324.5628736521676,2324.5628736521676,current_fourier,nan,nan,135.39886381488668,134.48360776919515,1555.9545017208213,12.5,0.77046875,137.99078927037314,134.44375264302766,2094.8868220256995,3.125,0.823515625
