t,seed,N_u,N_v,M_u,M_v,M_v_exact,abs_Mu_drift,G_v,max_v_occupancy,R_0_2,R_0_5,R_0_8,cov_eig0,cov_eig1,cov_eig2,drift_resolution_number
0.0,3,100000,0,96.0,0.0,0.0,0.0,0.0,0,0.4508455691247339,0.6920330668129492,0.969107138882004,0.20370957365238934,0.20260821723514064,0.20051318902126392,0.0
0.04,3,100000,3849,96.0,3.69504,3.764213841376975,0.0,1.5011342851328877,3849,0.49543856591160584,0.786531100902105,1.1260398560946685,0.2710816310307252,0.2697185836854124,0.2686667999790686,0.005235374521003178
0.08,3,100000,7627,96.0,7.32192,7.3808307468829675,0.0,2.3708382224975235,7627,0.49462558267425827,0.8336543459743,1.2437151219550444,0.32214897623081884,0.32060713499372223,0.31907997528704857,0.009136050070595413
0.12,3,100000,11168,96.0,10.72128,10.855638075152882,0.0,2.5520535665821122,11168,0.4769971989171511,0.8558821393816518,1.338747362288052,0.36465062074618365,0.3639553695492334,0.3624477133468734,0.009614057186166114
0.16,3,100000,14572,96.0,13.98912,14.19419625924371,0.0,3.180837350440661,14572,0.4604576108564823,0.8673835049803063,1.4184026821884974,0.4031594727551745,0.4004417984842852,0.3989075202596947,0.01330550087294731
0.2,3,100000,17943,96.0,17.22528,17.401847704513745,0.0,3.7720248516534465,17943,0.4286419779329607,0.8692504546694908,1.4871119829290236,0.4379688468826254,0.4331109898583651,0.4325765570146434,0.014491194520044201
0.24,3,100000,21180,96.0,20.3328,20.483725337610878,0.0,4.517425766212155,21180,0.3806064042093726,0.8623267301135158,1.5510696768821828,0.4666185347216001,0.4622027723666194,0.4592779760124116,0.01833186718347127
0.28,3,100000,24350,96.0,23.376,23.444760820250355,0.0,5.319582788445462,24350,0.3350464946749101,0.8350018615357355,1.6106823720667456,0.4941064529360829,0.4873516732712555,0.4836553047443486,0.020616573811027057
0.32,3,100000,27309,96.0,26.21664,26.28969244092567,0.0,6.553645795263767,27309,0.28097963419496486,0.788673868530912,1.6623852672856165,0.5179939012511269,0.5077137800308106,0.5055958702143382,0.025755633315300716
0.36,3,100000,30130,96.0,28.9248,29.02307269718102,0.0,8.0367402776224,30130,0.2310759689409198,0.711378350423927,1.7114764752131881,0.5367738478704427,0.5278114631529732,0.5258444480016562,0.03199586352336268
0.4,3,100000,32783,96.0,31.47168,31.649275580578625,0.0,8.872048688124577,32783,0.20248800347508025,0.5729260664920641,1.7627308678806994,0.5528235555330833,0.5472017818483985,0.5425354219203371,0.03469627132675251
0.44,3,100000,35498,96.0,34.07808,34.172503576018435,0.0,10.71832448243091,35498,0.16581902725249886,0.3966589842107523,1.7984242329101812,0.5669081750949374,0.5620002219370214,0.5561346359907281,0.04303093096060668
0.48,3,100000,38014,96.0,36.49344,36.59679438661048,0.0,12.28422652254971,38014,0.14653088471445808,0.3000878779438668,1.837177845971258,0.5833025068751577,0.5764478831878055,0.5708166713488094,0.05096017821364268
0.52,3,100000,40411,96.0,38.794560000000004,38.92602739486135,0.0,13.19331424697817,40411,0.13263498261574047,0.25580699467088175,1.8686808122541312,0.5972538594689285,0.5931416143389285,0.5871032854480311,0.055011883303244365
0.56,3,100000,42717,96.0,41.00832,41.16392987051377,0.0,15.074941027032596,42717,0.12153417234616876,0.22450759272589493,1.898616709638054,0.616211272353234,0.6089165824203145,0.6021022307287307,0.06373653225905038
0.6,3,100000,44893,96.0,43.09728,43.31408293497347,0.0,15.703742509032374,44893,0.11643863393115003,0.21063904886193469,1.9289277580511488,0.6347585807240786,0.6264268780033635,0.6176437714597405,0.06659986930179018
0.64,3,100000,47120,96.0,45.2352,45.37992729186734,0.0,16.133222792737005,47120,0.11098690084488745,0.19775525486597734,1.954967014084991,0.6510798924046419,0.6410760669732765,0.6360591160837125,0.07027175094437171
0.68,3,100000,49177,96.0,47.209920000000004,47.3647687329034,0.0,16.288268013901412,49177,0.11192030258657895,0.19708369465068873,1.975358430880668,0.6688889473526782,0.6575045885604338,0.6517064959500672,0.06839714197196696
0.72,3,100000,51152,96.0,49.105920000000005,49.27178342784271,0.0,16.808890444870023,51152,0.10749390014084413,0.18708103391729103,1.994663627227326,0.6867051406929797,0.6738569186684908,0.6683558500985246,0.07216057945319898
0.76,3,100000,53107,96.0,50.98272,51.10402300704871,0.0,17.199671363215025,53107,0.10531093130680132,0.18235202378994614,2.008108947941461,0.702668248714111,0.6916245723754602,0.6847790622291604,0.07344125699540628
0.8,3,100000,54973,96.0,52.77408,52.86441944474673,0.0,17.736828024395905,54973,0.10311123534225729,0.1776166840689431,2.0323307682464744,0.7207629408895105,0.7068999197057686,0.7037865134212774,0.07654721687823725
0.84,3,100000,56723,96.0,54.454080000000005,54.55578975080835,0.0,17.887928141803933,56723,0.10196330599799242,0.1746398214787236,2.041436574431614,0.7377656942249926,0.7256805706060048,0.7223642271386649,0.07671461879443982
0.88,3,100000,58643,96.0,56.29728,56.18084047856819,0.0,18.50626715182497,58643,0.09798697668627285,0.16719994448531794,2.0632561722488263,0.7528596693358582,0.7449829280022063,0.737825404323658,0.08108175394686377
