step,t,N,K,M_u,M_v,xc_x,xc_y,L,h_eff,S_u,R2,R_0.1,R_0.2,R_0.5,R_0.8,R_0.9,R_0.99,N_0.5,N_0.8,N_0.9,R50_over_heff,peak_PK_u,peak_PK_v,S_L2_u,S_L2,outside_v_frac,drift_cfl,n_birth,n_death,drift_cfl_solver_field,drift_cfl_fourier_diag,max_grad_solver_field,max_grad_fourier_diag,solver_field_mode,solver_field_h,solver_field_residual_E,S_dg_raw_80,S_dg_cross_80,peak_dg_80,ppc_80,empty_80,S_dg_raw_160,S_dg_cross_160,peak_dg_160,ppc_160,empty_160
0,0.0,80000,10,31.41592653589793,31.41592653589793,-0.0002461144053557066,-0.00020763951576820277,0.41439197770453007,0.041439197770453004,0.011882306574904297,0.10900599329809484,0.035320200467519616,0.05142628341089237,0.09056928324290048,0.13813065923484336,0.1654953371152117,0.23669132961152062,40000,64000,72000,2.185594512340638,847.690488474699,426.35308400583705,115.17945949561457,115.17945949561457,0.0004125,0.921010299857219,0,0,0.921010299857219,0.8100371481092331,2605.0105142867806,2291.131041764202,two_level_blob_residual,0.024863518662271804,0.07490952192951683,116.10847073631665,115.03241135973379,1101.1730296354062,12.5,0.7571875,119.0738688117585,115.08299773174079,1589.626345188804,3.125,0.8112109375
4,1e-06,80000,10,31.41592653589793,31.41592653589793,-0.00023782355771047824,-0.00020217103632127835,0.4077982328358399,0.04077982328358399,0.011520113160861451,0.1073317900757341,0.034163182924181974,0.04977768458957721,0.08839708965573498,0.1359327442786133,0.16360448790305515,0.23626084756853685,40000,64000,72000,2.167667305496133,911.9334176453162,426.0772000499481,117.83507262893094,117.83507262893094,0.0004875,0.925815457366041,0,0,0.925815457366041,0.8136973078531826,2618.6015521234103,2301.483536864893,two_level_blob_residual,0.02446789397015039,0.07263649390241364,118.73852147758613,117.7111821136341,1127.4236623922866,12.5,0.7571875,121.58263584826088,117.70592509243176,1553.9936963709172,3.125,0.8130859375
8,2e-06,80000,10,31.41592653589793,31.41592653589793,-0.000239787314780269,-0.00019002246463576886,0.40119144042468535,0.04011914404246854,0.011164539424021194,0.10566238414885969,0.033060724608041624,0.048220950561716804,0.08623507281949755,0.13373048014156177,0.16177240169483537,0.23516818523506178,40000,64000,72000,2.1494743937760115,978.882117528495,427.0813531158987,120.63645152009458,120.63645152009458,0.0006625,0.9352221880453068,0,0,0.9352221880453068,0.8211901888116192,2645.207804331828,2322.6766046102293,two_level_blob_residual,0.02407148642548112,0.07042446153609043,121.54956023938476,120.53936261003693,1149.9458312711618,12.5,0.758125,124.42758704188631,120.59119847448942,1645.7377957057838,3.125,0.8137890625
12,3e-06,80000,10,31.41592653589793,31.41631923497963,-0.0002345966058985289,-0.00017551292082846603,0.39454716544921925,0.03945471654492193,0.010816904470238937,0.10400434832370682,0.03199177107164203,0.046652601282339126,0.08400474268888797,0.13151572181640642,0.1599015631992655,0.23446259211863335,40000,64000,72000,2.129143231665161,1049.0800861777082,427.2621611967703,123.58867519846395,123.58867519846395,0.0007749903126210922,0.9374737865222876,1,0,0.9374737865222876,0.8214510700871913,2651.5762865381575,2323.4144882863957,two_level_blob_residual,0.023672829926953153,0.06824617961372825,124.46638208042268,123.44396848667442,1371.9805672271664,12.5,0.7603125,127.22496537804214,123.3915723818642,1851.1806652321934,3.125,0.815078125
16,4e-06,80000,10,31.41592653589793,31.41631923497963,-0.00022115525033519306,-0.00015944591563167072,0.3881521755133298,0.03881521755133298,0.010478167443746076,0.102362920258002,0.030990535229351954,0.04511234842585824,0.0818963041812781,0.12938405850444326,0.15794636927649447,0.23382803614581332,40000,64000,72000,2.109901975249026,1124.459087976622,428.114094116833,126.70566620677621,126.70566620677621,0.0009374882813964825,0.9395064534126382,0,0,0.9395064534126382,0.8221472143886294,2657.3255367063985,2325.3834817113207,two_level_blob_residual,0.023289130530799788,0.06613887896431943,127.561908736649,126.57698774771517,1371.1866749844155,12.5,0.76015625,130.36926747917147,126.66224427449903,1848.8155481537108,3.125,0.817421875
20,4.9999999999999996e-06,80000,10,31.41592653589793,31.41631923497963,-0.00020833681673788844,-0.00014590865518020524,0.38134337761534753,0.038134337761534756,0.010144597174971298,0.10072039105847086,0.029940558229444598,0.04363541803135635,0.0797412203342432,0.12711445920511585,0.1560938584489549,0.2330329778685432,40000,64000,72000,2.091060839521812,1209.4258097248262,428.13563422083445,130.0067788068743,130.0067788068743,0.0011749853126835914,0.9416520045335347,0,0,0.9416520045335347,0.824677692341577,2663.394071694272,2332.54075419201,two_level_blob_residual,0.02288060265692085,0.06391560895923903,130.9168318408422,129.9724853194798,1476.6091124178786,12.5,0.75984375,133.446841569643,129.85156034493383,1885.3393614552742,3.125,0.8183203125
24,6e-06,80000,10,31.41592653589793,31.41631923497963,-0.00020081423674314874,-0.00012909555653660564,0.3748902837874586,0.03748902837874586,0.009818698118152204,0.09908934412010306,0.028990392428911986,0.042251428227223095,0.07755314067822232,0.12496342792915287,0.1541017132561391,0.23188736166756097,40000,64000,72000,2.0686890013450046,1302.3048030996158,428.38468372867794,133.47190846556467,133.47190846556467,0.0013124835939550756,0.9452254814984004,0,0,0.9452254814984004,0.8277538877628097,2673.5013908713536,2341.2415487624444,two_level_blob_residual,0.022493417027247515,0.06185911218451822,134.4239399072685,133.49725144980135,1908.51656277629,12.5,0.76203125,137.01215474781765,133.35705195739868,2132.8271548689654,3.125,0.8200390625
28,7e-06,80000,10,31.41592653589793,31.41631923497963,-0.00019178530421108884,-0.0001120941986968826,0.36786580430410476,0.03678658043041048,0.009501097037669957,0.09747357097013506,0.027958201219509784,0.04085381132564139,0.07550376697501632,0.12262193476803492,0.152104063410452,0.2313304638129306,40000,64000,72000,2.0524812606011995,1406.5111261118318,429.5423341381904,137.14046049842156,137.14046049842156,0.0016499793752578092,0.9483465879496401,0,0,0.9483465879496401,0.8316068003985444,2682.3292130172604,2352.1392313706338,two_level_blob_residual,0.022071948258246286,0.0596610901216364,138.06581556248457,137.16966331715457,1748.5594432874368,12.5,0.76296875,140.6246089023532,137.26100615325942,2153.9665848940804,3.125,0.82234375
32,8e-06,80000,10,31.41592653589793,31.41631923497963,-0.00017163473911626354,-9.216738533904012e-05,0.3608735367634399,0.03608735367634399,0.009191864679152851,0.09587421279547932,0.02705695155595859,0.03952604834878826,0.07345758390746795,0.12029117892114664,0.1500029174009982,0.23054423144726116,40000,64000,72000,2.0355492000407036,1512.6784123996272,428.7985897727846,140.9596242797732,140.9596242797732,0.002237472031599605,0.9589773015275053,0,0,0.9589773015275053,0.8367200727978544,2712.397411656302,2366.6017497210582,two_level_blob_residual,0.021652412205806396,0.05748793763561408,141.90230550744772,141.00632991609268,1863.1398356134682,12.5,0.76484375,144.399061400051,140.91650802776135,2371.6920921173646,3.125,0.8235546875
36,9e-06,80000,10,31.41592653589793,31.41631923497963,-0.00014836203094170983,-6.73281227187804e-05,0.35393253469508557,0.03539325346950856,0.008887533981331007,0.09427371840195446,0.026030401752856473,0.03821774155723702,0.07140544085823146,0.11797751156502853,0.14811136640708142,0.22968127597842414,40000,64000,72000,2.0174873417542005,1634.5563424197633,429.32127218776606,145.04917927313292,145.04917927313292,0.0027999650004374944,0.9667001412018852,0,0,0.9667001412018852,0.8399643462361805,2734.2409008713844,2375.7779407141134,two_level_blob_residual,0.021235952081705135,0.055466765495637976,146.07800480812858,145.22771066663233,1934.888848526928,12.5,0.764375,148.53343348292472,145.22048410601715,2434.105898489954,3.125,0.825
