step,t,N,K,M_u,M_v,xc_x,xc_y,L,h_eff,S_u,R2,R_0.1,R_0.2,R_0.5,R_0.8,R_0.9,R_0.99,N_0.5,N_0.8,N_0.9,R50_over_heff,peak_PK_u,peak_PK_v,S_L2_u,S_L2,outside_v_frac,drift_cfl,n_birth,n_death,drift_cfl_solver_field,drift_cfl_fourier_diag,max_grad_solver_field,max_grad_fourier_diag,solver_field_mode,solver_field_h,solver_field_residual_E,S_dg_raw_80,S_dg_cross_80,peak_dg_80,ppc_80,empty_80,S_dg_raw_160,S_dg_cross_160,peak_dg_160,ppc_160,empty_160
0,0.0,320000,10,31.41592653589793,31.41592653589793,0.00020087527646454634,4.0848999423319154e-05,0.4152309897997919,0.04152309897997919,0.01192817355304336,0.1092161780737788,0.0355412643815667,0.05161564230155011,0.09098163486678562,0.13841032993326396,0.1655663280596117,0.23474884871071364,160000,256000,288000,2.1911089755283775,836.1425152287777,426.43640742480244,114.75220402141683,114.75220402141683,0.000278125,0.7279798230777677,0,0,0.7279798230777677,0.6839090931573839,2302.0743315721543,2162.71044687761,two_level_blob_residual,0.03737078908198127,0.06703464474667636,114.99101272097755,114.71973946245542,921.7340621416508,50.0,0.706875,115.75647938004457,114.71430490055454,1180.9580624402706,12.5,0.7597265625
5,1e-06,320000,10,31.41592653589793,31.41592653589793,0.00020216419118343097,3.94515465347993e-05,0.40888106843996164,0.040888106843996165,0.011571408893270836,0.10757048337379002,0.03436490741601982,0.05005648952304627,0.08885292699230937,0.1362936894799872,0.1637442919517475,0.2340751563310384,160000,256000,288000,2.173075103019991,896.6805111588874,426.41566878602777,117.29514721229027,117.29514721229027,0.00035625,0.7289074921227632,0,0,0.7289074921227632,0.6862098025289761,2305.0078786691734,2169.9859287259364,two_level_blob_residual,0.036799296159596546,0.06521163342045913,117.55057869035537,117.29430552862142,995.2052712487571,50.0,0.7075,118.28360936989499,117.26646986426935,1161.8583040520464,12.5,0.76140625
10,2e-06,320000,10,31.41592653589793,31.41592653589793,0.00020332364215914077,3.5181680999091103e-05,0.4023480686028576,0.04023480686028576,0.011220566186457738,0.10592717397560335,0.03323530044862366,0.04849528841522514,0.08676073197061437,0.1341160228676192,0.16186113224180387,0.23320208038997456,160000,256000,288000,2.1563600956726,962.0006236763551,426.2122157573492,119.96933769804508,119.96933769804508,0.00044375,0.7314601871945432,0,0,0.7314601871945432,0.6900730502745215,2313.080209267885,2182.20259076737,two_level_blob_residual,0.03621132617425718,0.06335675974266894,120.22460396971009,119.98290820344717,1073.2968251910322,50.0,0.7090625,120.99197096480589,120.01673932052762,1348.5554889630635,12.5,0.7623828125
15,3e-06,320000,10,31.41592653589793,31.41602471066836,0.0002010752975847267,3.0271536002449634e-05,0.39594545114567825,0.03959454511456782,0.010877231828612634,0.10429396832325748,0.03213236921923197,0.047003663416321104,0.08465276191952001,0.1319818170485594,0.15999306033977545,0.2322950128446353,160000,256000,288000,2.137990515475682,1033.6883349738262,426.0228681566282,122.78367710122103,122.78367710122103,0.0005843731738338318,0.733273747808522,0,0,0.733273747808522,0.6926801784763243,2318.8151914828313,2190.4470540371262,two_level_blob_residual,0.03563509060311104,0.06153938144449361,123.03587891687468,122.78422208078497,1174.550858810605,50.0,0.70828125,123.7700964699199,122.8248109800057,1348.2069792085613,12.5,0.7637890625
20,4e-06,320000,10,31.41592653589793,31.41602471066836,0.0002038662375037472,2.5447769432923563e-05,0.38939649745946464,0.038939649745946464,0.010540799764286438,0.1026683971058594,0.031094426674245824,0.045562077177831395,0.08253081436857429,0.1297988324864882,0.15809538434020584,0.2316041477097935,160000,256000,288000,2.1194544611219976,1109.42024011836,425.8852459834218,125.73515430196372,125.73515430196372,0.000712497773444458,0.7355457509468115,0,0,0.7355457509468115,0.6966537889340836,2325.9998962508766,2203.01271361791,two_level_blob_residual,0.035045684771351816,0.05968891594952463,125.96618365959839,125.72198891709428,1192.5153064102753,50.0,0.7096875,126.68316793172376,125.71156179178675,1392.7591309740285,12.5,0.763828125
25,4.9999999999999996e-06,320000,10,31.41592653589793,31.415828361127506,0.000205147595539442,1.9371682723964803e-05,0.3829672311791748,0.03829672311791748,0.010210948398054727,0.10104923749368289,0.030039657787239143,0.04414247442325656,0.08044318756727542,0.1276557437263916,0.15616946112647703,0.23096020871317172,160000,256000,288000,2.1005240401270604,1190.3057832439426,425.7241812939847,128.82907139669226,128.82907139669226,0.0008750027343835449,0.7364797643084054,0,0,0.7364797643084054,0.6984479274366295,2328.953505838544,2208.686277723759,two_level_blob_residual,0.03446705080612573,0.05789520946432712,129.04968910122923,128.8180797798805,1301.3401256928266,50.0,0.71,129.75919106764306,128.83064297488542,1567.5250985034224,12.5,0.76375
30,6e-06,320000,10,31.41592653589793,31.41592653589793,0.00020349156294076432,1.876102838849874e-05,0.3762361751928541,0.03762361751928541,0.009888406886519562,0.09944046905822378,0.029029416165501098,0.042710460491060434,0.07836992278797966,0.12541205839761804,0.15420141551476116,0.23017449978427906,160000,256000,288000,2.082998072894192,1277.2727337732383,425.8720266626103,132.07316651391756,132.07316651391756,0.001115625,0.7387315588835153,0,0,0.7387315588835153,0.7016455918491267,2336.074305518702,2218.798180460114,two_level_blob_residual,0.03386125576735687,0.05603738578451962,132.28254706825822,132.05702666554657,1397.788623076905,50.0,0.7121875,132.95666037492782,132.0517238734759,1714.108090032787,12.5,0.7658203125
35,7e-06,320000,10,31.41592653589793,31.415828361127506,0.0002046107344745369,1.529232277256817e-05,0.3696153770676801,0.03696153770676801,0.009572378786456049,0.09783853426158862,0.028053227320247863,0.041318346351258924,0.07633366396681361,0.1232051256892267,0.1521859294630638,0.22913006326741556,160000,256000,288000,2.0652188383611594,1371.7383869670011,426.13704563704505,135.48641507674202,135.48641507674202,0.0014281294629045716,0.7401622872823271,0,1,0.7401622872823271,0.7042989815999728,2340.5986659720334,2227.1889355929347,two_level_blob_residual,0.03326538393609121,0.05422898900085111,135.70173266457604,135.4802487614991,1585.3916557201503,50.0,0.7134375,136.35532193733349,135.46120970173658,1777.3743796564677,12.5,0.767421875
40,8e-06,320000,10,31.41592653589793,31.415828361127506,0.00020264776825088787,1.5109482498833489e-05,0.36301190888074175,0.036301190888074174,0.009263787055448251,0.09624856910857559,0.027088093234135417,0.039975707767210725,0.07431158711491939,0.12100396962691391,0.15017616139313147,0.2285034811295595,160000,256000,288000,2.047084001845586,1474.4329507233222,426.61199575769143,139.06841269009496,139.06841269009496,0.0017968806152519226,0.7410934584016409,0,0,0.7410934584016409,0.7065469872340683,2343.5432876004334,2234.2977535895675,two_level_blob_residual,0.03267107179926676,0.052447128922381986,139.3041631497003,139.08586851404172,1582.6367345889607,50.0,0.7121875,139.95397641088906,139.08380684088678,1833.3486853853335,12.5,0.7679296875
45,9e-06,320000,10,31.41592653589793,31.415828361127506,0.00020330422097703533,1.565566634610566e-05,0.35615906814510057,0.03561590681451006,0.008962216121094012,0.09466898183192851,0.026138895422692314,0.03866044307238056,0.07230526342518523,0.11871968938170019,0.14813371819680352,0.22779918885180445,160000,256000,288000,2.030139617159145,1585.3559414800047,427.17844086054356,142.83306049460458,142.83306049460458,0.002250007031271973,0.7440560610717369,0,0,0.7440560610717369,0.7107724479328392,2352.9118598400332,2247.6598335612102,two_level_blob_residual,0.03205431613305905,0.050624661635685624,143.04744924919672,142.8427515962422,1747.7673524779807,50.0,0.7121875,143.68651340745862,142.85623637767472,1916.9049599023917,12.5,0.7686328125
