step,t,N,K,M_u,M_v,xc_x,xc_y,L,h_eff,S_u,R2,R_0.1,R_0.2,R_0.5,R_0.8,R_0.9,R_0.99,N_0.5,N_0.8,N_0.9,R50_over_heff,peak_PK_u,peak_PK_v,S_L2_u,S_L2,outside_v_frac,drift_cfl,n_birth,n_death,drift_cfl_solver_field,drift_cfl_fourier_diag,max_grad_solver_field,max_grad_fourier_diag,solver_field_mode,solver_field_h,solver_field_residual_E,S_dg_raw_80,S_dg_cross_80,peak_dg_80,ppc_80,empty_80,S_dg_raw_160,S_dg_cross_160,peak_dg_160,ppc_160,empty_160
0,0.0,80000,10,31.41592653589793,31.41592653589793,0.00014152332180111126,-0.00017593831783516123,0.41597041424542475,0.04159704142454247,0.011948212486302031,0.10930787934225981,0.03573119634795941,0.05161643994135021,0.0908995602605841,0.13865680474847492,0.16596292863192985,0.23500810496462557,40000,64000,72000,2.185240996657827,823.1287083812697,431.96927910397284,114.7851760753669,114.7851760753669,0.000225,0.7675135149216423,0,0,0.7675135149216423,0.6949934480207952,2427.09084211402,2197.7622546395546,two_level_blob_residual,0.024958224854725486,0.07427134059041324,115.83451040416209,114.77659789180457,1064.6238564388163,12.5,0.75984375,118.80846685406895,114.69754247919225,1766.0601237299197,3.125,0.8113671875
5,1e-06,80000,10,31.41592653589793,31.41592653589793,0.00015283744850904892,-0.00015446935151664553,0.4096238581621807,0.04096238581621807,0.011590491792924075,0.10765914635052647,0.03449046861569333,0.04986478537384913,0.0886878532302488,0.13654128605406024,0.16418617344072192,0.23465981778978282,40000,64000,72000,2.165104679892327,894.4170799071436,432.5957505710285,117.41115642592666,117.41115642592666,0.0002875,0.7685866052706231,0,0,0.7685866052706231,0.6965276354091433,2430.4842517519437,2202.61378114424,two_level_blob_residual,0.024577431489730843,0.07209534492294031,118.39335950577043,117.36022250930455,1180.1979640835905,12.5,0.76046875,121.34521480598153,117.31960991447082,1506.7494105172668,3.125,0.81234375
10,2e-06,80000,10,31.41592653589793,31.41592653589793,0.0001631318818328349,-0.00014409649468275006,0.4034190560528106,0.04034190560528106,0.011238805766143185,0.10601323391984221,0.033258018397680285,0.04816893381217469,0.08662943274461025,0.1344730186842702,0.16243667926490288,0.233778288361282,40000,64000,72000,2.1473807804773064,975.9170153616067,432.7414592559695,120.20670101829513,120.20670101829513,0.0004125,0.7686674562318224,0,0,0.7686674562318224,0.6985316873531044,2430.739924940348,2208.951149836445,two_level_blob_residual,0.024205143363168636,0.07001474332776159,121.21245632282367,120.22748681550888,1254.3559029692874,12.5,0.76203125,124.18018992190133,120.30599345122872,1874.2188536357166,3.125,0.8148046875
15,3e-06,80000,10,31.41592653589793,31.41592653589793,0.00017375171772103217,-0.00013224247904692355,0.3974396186673022,0.039743961866730224,0.010894896916156364,0.10437862288877145,0.03201317668321327,0.046565423901475715,0.08446096464974101,0.13247987288910074,0.1605554643900984,0.2329040199773281,40000,64000,72000,2.125126954704622,1064.285231275069,433.20568001338734,123.16385258594673,123.16385258594673,0.00045,0.7716476473500706,0,0,0.7716476473500706,0.7003168731234616,2440.164116736616,2214.596402917296,two_level_blob_residual,0.02384637712003813,0.0680447130953216,124.13224379769548,123.18457320840005,1315.9745267977987,12.5,0.761875,126.99131291919143,123.20602864154492,1925.3143989344771,3.125,0.8165625
20,4e-06,80000,10,31.41592653589793,31.41592653589793,0.00018802478397961876,-0.00011732991585231823,0.3909544920410399,0.03909544920410399,0.010556628284626772,0.10274545383921749,0.030934395456494245,0.04498075910113917,0.0823427965700777,0.13031816401367996,0.15876714609330103,0.23215081724828188,40000,64000,72000,2.1061990141152767,1159.7932924655775,433.8344387738895,126.31402160331032,126.31402160331032,0.0005625,0.769167134019503,0,0,0.769167134019503,0.7010009980129644,2432.3200448456123,2216.759795772136,two_level_blob_residual,0.023457269522462396,0.06588433171854499,127.22694355471012,126.35077623834493,1391.6633401280694,12.5,0.76296875,129.98375657372148,126.29815721416485,2071.2941015199276,3.125,0.818671875
25,4.9999999999999996e-06,80000,10,31.41592653589793,31.41592653589793,0.0001879295324993099,-0.00010330825174425354,0.3847055667152337,0.03847055667152337,0.010226212298034729,0.10112473633110115,0.029804383932530796,0.04340357142188011,0.08017244599237414,0.1282351889050779,0.15684888035419536,0.23153445159328492,40000,64000,72000,2.0839949542949894,1264.2762129777896,434.291386162965,129.6397914826206,129.6397914826206,0.000775,0.7726577049514607,0,0,0.7726577049514607,0.7023503883762852,2443.3581993249754,2221.0269427729118,two_level_blob_residual,0.023082334002914023,0.06386165454049662,130.56921082617328,129.66574476033827,1507.7338627147708,12.5,0.7646875,133.28434197809952,129.56588110434228,2210.9911688997436,3.125,0.81875
30,6e-06,80000,10,31.41592653589793,31.41592653589793,0.00018717220183033312,-7.744363666383231e-05,0.37827004087957933,0.03782700408795793,0.009901390287410725,0.0995057299225061,0.028784320532206135,0.0418876761574417,0.0780136868730538,0.12609001362652644,0.15503029205120253,0.2307467345621427,40000,64000,72000,2.062380797899063,1378.0488214115057,434.79698572842483,133.19289171399126,133.19289171399126,0.00095,0.7806975993091513,0,0,0.7806975993091513,0.7058097982876346,2468.782577642414,2231.966557452937,two_level_blob_residual,0.02269620245277476,0.06181880047568612,134.1285107134857,133.23159187155144,1672.7948627848034,12.5,0.76296875,136.63711800645183,133.09188915211996,2187.083284139228,3.125,0.8214453125
35,7e-06,80000,10,31.41592653589793,31.41592653589793,0.00018856118586224705,-5.7938857989883e-05,0.3718102256732843,0.03718102256732843,0.009583848076503615,0.09789713007286585,0.027670669444662826,0.0403731632959486,0.07589127925493452,0.12393674189109477,0.15324309615925039,0.22988755556724294,40000,64000,72000,2.041129426107324,1503.0114476694741,433.6299009732891,136.96088366481814,136.96088366481814,0.001325,0.7874826436006284,0,0,0.7874826436006284,0.7074887971845798,2490.238771628605,2237.2760181561944,two_level_blob_residual,0.02230861354039706,0.05976987570296531,137.89543397467938,136.98265128993987,1761.7394210781606,12.5,0.7653125,140.5527076944841,137.08336063884366,2296.367558607944,3.125,0.8225
40,8e-06,80000,10,31.41592653589793,31.41592653589793,0.0001846148388026458,-3.427310662866583e-05,0.3653531563742311,0.03653531563742311,0.009275130448840256,0.09630747867554344,0.026730222136215835,0.03904115445942451,0.07377194611355105,0.12178438545807703,0.1513138626353849,0.22929839485111833,40000,64000,72000,2.0191955324996966,1637.0074232611971,431.8241412188909,140.93347813224707,140.93347813224707,0.0017,0.7974463412300102,0,0,0.7974463412300102,0.7081510240119995,2521.746750054672,2239.3701632585075,two_level_blob_residual,0.021921189382453864,0.05775777032623469,141.95719080691947,141.12629745073167,1989.6935958223069,12.5,0.76515625,144.4900680501804,141.14495473344533,2407.042243129809,3.125,0.8236328125
45,9e-06,80000,10,31.41592653589793,31.41592653589793,0.00017461900624649346,-1.1189772749061667e-05,0.3591538911892629,0.03591538911892629,0.008972688980415876,0.09472427872734569,0.025725968934902674,0.037683925084846005,0.07153325375294414,0.1197179637297543,0.1492360180413815,0.22825475924198735,40000,64000,72000,1.991715960979199,1777.312190309759,432.05103964492963,145.12211072589932,145.12211072589932,0.002075,0.8076677435929331,0,0,0.8076677435929331,0.7097910234214935,2554.0696624025354,2244.55629675384,two_level_blob_residual,0.02154923347135577,0.05587804679151961,146.1115681131107,145.29683091749806,2159.0272557563662,12.5,0.7675,148.6583313800913,145.51542793505388,2472.940818975024,3.125,0.82609375
