t,N,M_raw,M_clip,xc_x_raw,xc_y_raw,xc_x_clip,xc_y_clip,R_0.05_raw,R_0.1_raw,R_0.2_raw,R_0.3_raw,R_0.5_raw,R_0.8_raw,R_0.05_clip,R_0.1_clip,R_0.2_clip,R_0.3_clip,R_0.5_clip,R_0.8_clip,S_L2,peak,u_min
0.0,160,31.415926530163063,31.415926530163063,-4.827758836257694e-18,-3.5339496467156844e-18,-4.827758836257694e-18,-3.5339496467156844e-18,0.024852608486602923,0.035524408979543606,0.0514192625438133,0.06532194061212576,0.09089144129901133,0.13841820666865895,0.024852608486602923,0.035524408979543606,0.0514192625438133,0.06532194061212576,0.09089144129901133,0.13841820666865895,114.86812863545481,840.9149381491904,4.00596683804684e-16
5.012531328320803e-07,160,31.415926530163063,31.415926530163063,-5.040619013620657e-09,-5.040619018817222e-09,-5.040619013620657e-09,-5.040619018817222e-09,0.024305828502804362,0.03457512105717647,0.05075173901514049,0.06415346186971925,0.08973391975338661,0.1372891494305137,0.024305828502804362,0.03457512105717647,0.05075173901514049,0.06415346186971925,0.08973391975338661,0.1372891494305137,116.17573391848035,871.3691283064204,4.0938872232867565e-16
1.0025062656641605e-06,160,31.415926530163063,31.415926530163063,-1.1144029175611289e-08,-1.1144029177106206e-08,-1.1144029175611289e-08,-1.1144029177106206e-08,0.023799305588652613,0.034359189119361644,0.04980620113994781,0.06327644159483842,0.08849877985603845,0.13625333072662293,0.023799305588652613,0.034359189119361644,0.04980620113994781,0.06327644159483842,0.08849877985603845,0.13625333072662293,117.51590363152233,902.6904634236024,4.2697865346976755e-16
1.5037593984962408e-06,160,31.415926530163063,31.415926530163063,-1.8322682857217833e-08,-1.8322682858869855e-08,-1.8322682857217833e-08,-1.8322682858869855e-08,0.023512339365528868,0.033752499086212834,0.049396588321997656,0.06226016447800819,0.08746172862788189,0.1350607628818593,0.023512339365528868,0.033752499086212834,0.049396588321997656,0.06226016447800819,0.08746172862788189,0.1350607628818593,118.88923334948126,935.1134874708474,4.438067448072616e-16
2.005012531328321e-06,160,31.415926530163055,31.415926530163055,-2.6256105865517434e-08,-2.6256105861814957e-08,-2.6256105865517434e-08,-2.6256105861814957e-08,0.022918462796061485,0.03327746165439258,0.04833631210245575,0.06139650625471544,0.08635639434010133,0.13417244471937617,0.022918462796061485,0.03327746165439258,0.04833631210245575,0.06139650625471544,0.08635639434010133,0.13417244471937617,120.29626911177793,968.6753648954489,4.605084090624568e-16
2.5062656641604014e-06,160,31.415926530163055,31.415926530163055,-3.473187102183809e-08,-3.473187102022412e-08,-3.473187102183809e-08,-3.473187102022412e-08,0.02256695953799296,0.0324320003177091,0.04740600243772002,0.06022111455664379,0.08519555264347126,0.13290696862248613,0.02256695953799296,0.0324320003177091,0.04740600243772002,0.06022111455664379,0.08519555264347126,0.13290696862248613,121.73754003791578,1003.4188204669882,4.769938656189343e-16
3.0075187969924816e-06,160,31.415926530163055,31.415926530163055,-4.361044554543931e-08,-4.3610445544872516e-08,-4.361044554543931e-08,-4.3610445544872516e-08,0.022097128761083606,0.03210684837615011,0.04697900665238408,0.05963344321222562,0.0843778969042374,0.13188289835926442,0.022097128761083606,0.03210684837615011,0.04697900665238408,0.05963344321222562,0.0843778969042374,0.13188289835926442,123.21356531866837,1039.3868331074566,4.932941127660507e-16
3.508771929824562e-06,160,31.415926530163052,31.415926530163052,-5.280000055496931e-08,-5.280000055993075e-08,-5.280000055496931e-08,-5.280000055993075e-08,0.0220970271757435,0.03140628942140465,0.046140050606881124,0.058746422835981145,0.08301126252705116,0.13080553527835753,0.0220970271757435,0.03140628942140465,0.046140050606881124,0.058746422835981145,0.08301126252705116,0.13080553527835753,124.72485871895529,1076.6230726926776,5.093883015012251e-16
4.010025062656642e-06,160,31.41592653016305,31.41592653016305,-6.223981854763304e-08,-6.223981854852498e-08,-6.223981854763304e-08,-6.223981854852498e-08,0.02188627362384749,0.031044891688940472,0.04526907417951114,0.057707110381514236,0.08204708820931803,0.12959360425543218,0.02188627362384749,0.031044891688940472,0.04526907417951114,0.057707110381514236,0.08204708820931803,0.12959360425543218,126.27193174044122,1115.1721700630537,5.252686764051603e-16
4.511278195488723e-06,160,31.41592653016305,31.41592653016305,-7.188940092322213e-08,-7.188940092478702e-08,-7.188940092322213e-08,-7.188940092478702e-08,0.021558860837871306,0.030553661588944746,0.04456401200701603,0.056847626410452975,0.08084520347973574,0.12846745300045873,0.021558860837871306,0.030553661588944746,0.04456401200701603,0.056847626410452975,0.08084520347973574,0.12846745300045873,127.85529581852855,1155.0799050410435,5.409279264952859e-16
