t,seed,N_u,N_v,M_u,M_v,M_v_exact,abs_Mu_drift,abs_Mv_error,rel_Mv_error,E_u_modes,E_v_modes,E_grad_v_particles,G_v,max_v_occupancy
0.0,1,320000,0,10.0,0.0,0.0,0.0,0.0,0.0,0.00010364186065941302,0.0,0.0,0.0,0
0.02,1,320000,6298,10.0,0.1968125,0.19801326693244747,0.0,0.0012007669324474723,0.006064073135347622,0.00010459052930438114,2.1563289272648017e-05,0.007681867357681043,0.09075270104762952,6298
0.04,1,320000,12435,10.0,0.38859375,0.39210560847676823,0.0,0.003511858476768215,0.008956409704035866,5.681297563541691e-05,2.740694578210129e-05,0.006186523517402633,0.1316268164173368,12435
0.06,1,320000,18517,10.0,0.57865625,0.5823546641575128,0.0,0.0036984141575128193,0.006350793399866182,7.382182289856561e-05,3.929810839513626e-05,0.007757731471392678,0.15285858847991754,18517
0.08,1,320000,24357,10.0,0.76115625,0.7688365361336424,0.0,0.007680286133642467,0.009989491618420493,9.836325186444483e-05,3.26952074801475e-05,0.00794840425557815,0.15854703319982197,24357
0.1,1,320000,30194,10.0,0.9435625,0.9516258196404048,0.0,0.008063319640404853,0.008473203935819833,0.00012245447101728068,4.5898583661450646e-05,0.00552695121895087,0.16049659936451066,30194
0.12,1,320000,36029,10.0,1.12590625,1.1307956328284252,0.0,0.004889382828425104,0.004323843041554235,0.00010492877980136756,3.41347171847957e-05,0.007803862112217212,0.15678597794063712,36029
0.14,1,320000,41544,10.0,1.2982500000000001,1.3064176460119414,0.0,0.00816764601194131,0.0062519409752879685,0.00012542198591337938,4.536664842611514e-05,0.00986913478313639,0.15264038243621558,41544
0.16,1,320000,47053,10.0,1.4704062500000001,1.4785621103378865,0.0,0.0081558603378864,0.0055160755715717566,0.00011795262541765558,4.422709589713718e-05,0.01060066587092583,0.14722610415406925,47053
0.18,1,320000,52452,10.0,1.639125,1.64729788588728,0.0,0.008172885887280046,0.004961389167860131,0.00010133578142249718,4.753919826233091e-05,0.009664168444015821,0.1418902096101323,52452
0.2,1,320000,57799,10.0,1.80621875,1.8126924692201818,0.0,0.006473719220181806,0.003571327916955926,8.509155250379154e-05,5.233610505371447e-05,0.009278924281020397,0.1369621158818095,57799
0.22,1,320000,62819,10.0,1.96309375,1.974812020375215,0.0,0.011718270375215,0.005933866238564076,9.669023143322997e-05,5.1582407432273136e-05,0.009006543233726174,0.1326868436040018,62819
0.24,1,320000,68095,10.0,2.12796875,2.1337213893344664,0.0,0.005752639334466458,0.0026960592714781644,0.00011344009460254655,3.577876025169323e-05,0.008171687868184374,0.12782436133716354,68095
0.26,1,320000,73037,10.0,2.28240625,2.2894841419643375,0.0,0.0070778919643372795,0.003091478920777574,0.00010981326312053614,3.736055215518091e-05,0.011279733770108288,0.1221078714165383,73037
0.28,1,320000,77872,10.0,2.4335,2.4421625854427456,0.0,0.008662585442745563,0.0035470961247140317,0.00010906842351389719,5.4260998310338597e-05,0.011181687053199139,0.1160326011293534,77872
0.3,1,320000,82841,10.0,2.5887812500000003,2.5918177931828215,0.0,0.0030365431828212053,0.0011715882153475955,9.934337825646056e-05,6.040868480633041e-05,0.011746171774450712,0.11143007251071174,82841
0.32,1,320000,87441,10.0,2.73253125,2.7385096292630906,0.0,0.0059783792630905275,0.002183077685470567,0.0001298115823783818,6.127171519492198e-05,0.01238479007412023,0.1082679097592483,87441
0.34,1,320000,91960,10.0,2.8737500000000002,2.8822967723739037,0.0,0.008546772373903444,0.002965264526478372,0.00010598559415831441,6.789290705497487e-05,0.012391691403127741,0.10399459331576107,91960
0.36,1,320000,96406,10.0,3.0126875,3.0232367392896897,0.0,0.010549239289689538,0.0034893857806742863,9.179908626313098e-05,6.861878671339084e-05,0.010863529000414903,0.0995850503055808,96406
0.38,1,320000,100734,10.0,3.1479375000000003,3.1613859078764417,0.0,0.013448407876441415,0.004253959582389277,0.00010931341116789788,5.9298588994007816e-05,0.009776669754625598,0.0961551612994435,100734
0.4,1,320000,105103,10.0,3.2844687500000003,3.2967995396436067,0.0,0.012330789643606455,0.003740230334095305,9.882561871884665e-05,5.2305631874122824e-05,0.009788043456409223,0.09225003876257876,105103
0.42,1,320000,109430,10.0,3.4196875,3.4295318018494325,0.0,0.009844301849432302,0.0028704506673836927,9.658733964928224e-05,5.612356763571339e-05,0.009077145191043861,0.08838713295657967,109430
0.44,1,320000,113533,10.0,3.54790625,3.559635789168587,0.0,0.011729539168586989,0.0032951514883287035,9.441888406893716e-05,5.8789347117117773e-05,0.010051747475527405,0.08541959418928381,113533
0.46,1,320000,117673,10.0,3.67728125,3.6871635449307405,0.0,0.009882294930740443,0.0026801889339373125,9.540201110159395e-05,5.2790529388350296e-05,0.009926432506370186,0.08247660656804816,117673
0.48,1,320000,121718,10.0,3.8036875,3.8121660819385914,0.0,0.0084785819385913,0.002224085141190834,0.00010609239953041086,6.179646613529975e-05,0.00917187558709198,0.07960595142225958,121718
0.5,1,320000,125818,10.0,3.9318125,3.9346934028736658,0.0,0.002880902873665825,0.0007321797605784952,9.368891899696613e-05,5.965503442455308e-05,0.008415634060260227,0.07669113618495695,125818
0.52,1,320000,129682,10.0,4.0525625000000005,4.054794520298057,0.0,0.0022320202980568027,0.0005504644654330678,0.00011586162206878923,7.261564502427407e-05,0.00958990075362748,0.07389665105863984,129682
0.54,1,320000,133540,10.0,4.173125,4.172517476260103,0.0,0.0006075237398963651,0.0001456012451362813,0.00010541961180218361,7.247825631672039e-05,0.00830646402467589,0.07155120510605127,133540
0.56,1,320000,137151,10.0,4.28596875,4.2879093615118515,0.0,0.001940611511851209,0.00045257754962595083,0.00010145660352757515,5.669309998929383e-05,0.009088926463175662,0.06909753936991862,137151
0.58,1,320000,140804,10.0,4.400125,4.40101633434598,0.0,0.0008913343459795442,0.00020252920649793554,0.00011517229595845998,5.5140698532282795e-05,0.00874965713661828,0.06695900272588076,140804
0.6,1,320000,144231,10.0,4.50721875,4.511883639059736,0.0,0.004664889059736055,0.001033911650413973,0.00010692067936749981,6.707790371496681e-05,0.009838942983376947,0.06509465846135229,144231
0.62,1,320000,147934,10.0,4.6229375,4.620555624053255,0.0,0.0023818759467451045,0.0005154955681835661,0.00011170725049263113,7.329144113678635e-05,0.00899512094630354,0.06281990544576663,147934
0.64,1,320000,151367,10.0,4.73021875,4.727075759569514,0.0,0.0031429904304856038,0.000664891063808935,0.00010985843856577684,6.796172481622673e-05,0.008593225925735165,0.060801375488491044,151367
0.66,1,320000,154766,10.0,4.8364375,4.831486655083008,0.0,0.0049508449169914925,0.0010247042515957097,0.00010186295607100773,7.892764581736428e-05,0.008685627106591307,0.058850913363416864,154766
