step,t,N,K,M_u,M_v,xc_x,xc_y,L,h_eff,S_u,R2,R_0.1,R_0.2,R_0.5,R_0.8,R_0.9,R_0.99,N_0.5,N_0.8,N_0.9,R50_over_heff,peak_PK_u,peak_PK_v,S_L2_u,S_L2,outside_v_frac,drift_cfl,n_birth,n_death,drift_cfl_solver_field,drift_cfl_fourier_diag,max_grad_solver_field,max_grad_fourier_diag,solver_field_mode,solver_field_h,solver_field_residual_E,S_dg_raw_80,S_dg_cross_80,peak_dg_80,ppc_80,empty_80,S_dg_raw_160,S_dg_cross_160,peak_dg_160,ppc_160,empty_160
0,0.0,80000,10,31.41592653589793,31.41592653589793,0.00014152332180111126,-0.00017593831783516123,0.41597041424542475,0.04159704142454247,0.011948212486302031,0.10930787934225981,0.03573119634795941,0.05161643994135021,0.0908995602605841,0.13865680474847492,0.16596292863192985,0.23500810496462557,40000,64000,72000,2.185240996657827,823.1287083812697,431.96927910397284,114.7851760753669,114.7851760753669,0.000225,0.6949934480207952,0,0,0.6949934480207952,0.6949934480207952,2197.7622546395546,2197.7622546395546,current_fourier,nan,nan,115.83451040416209,114.77659789180457,1064.6238564388163,12.5,0.75984375,118.80846685406895,114.69754247919225,1766.0601237299197,3.125,0.8113671875
5,1e-06,80000,10,31.41592653589793,31.41592653589793,0.00015306023067137027,-0.0001562037984344826,0.410057237379479,0.041005723737947905,0.011617745872346158,0.10778564780315679,0.034635951437100375,0.050069536992836595,0.08888149573640264,0.13668574579315967,0.1642733284400057,0.23461511830845505,40000,64000,72000,2.167538763720175,882.159107295545,432.5779413074313,117.15306165874829,117.15306165874829,0.000275,0.6963437416541041,0,0,0.6963437416541041,0.6963437416541041,2202.032258030835,2202.032258030835,current_fourier,nan,nan,118.12836472000669,117.08069010646746,1178.546165242278,12.5,0.76046875,121.09095352568121,117.02351681220658,1570.3064113876865,3.125,0.8123046875
10,2e-06,80000,10,31.41592653589793,31.41592653589793,0.0001640032871934828,-0.00014779068116278773,0.40423064999391745,0.040423064999391745,0.011291721766383026,0.1062625134578654,0.03353644092305489,0.04854665924535553,0.08700251652507715,0.13474354999797247,0.16263533034930816,0.23366243032276304,40000,64000,72000,2.1522988552794375,949.7124904239505,432.7074052236989,119.6550192155611,119.6550192155611,0.0003875,0.6981922663856681,0,0,0.6981922663856681,0.6981922663856681,2207.8778064937287,2207.8778064937287,current_fourier,nan,nan,120.6163462954456,119.659862298595,1204.3501686909824,12.5,0.7625,123.58964548881534,119.69968361112801,1885.9320725652601,3.125,0.8146875
15,3e-06,80000,10,31.41592653589793,31.41592653589793,0.00017572082585929038,-0.00013813980525002656,0.398640161745211,0.0398640161745211,0.010971896522235371,0.10474682106028503,0.032400048153032615,0.047156430895038695,0.08503903682689078,0.13288005391507032,0.16084522713958094,0.2327577270252111,40000,64000,72000,2.13322803338724,1022.3162277415414,433.1783386807199,122.27983653194978,122.27983653194978,0.0004375,0.699842199511028,0,0,0.699842199511028,0.699842199511028,2213.0953531568257,2213.0953531568257,current_fourier,nan,nan,123.21639736601482,122.25723698584876,1224.7990089147172,12.5,0.76203125,126.10735202336731,122.29648774350143,1873.0890919569722,3.125,0.81640625
20,4e-06,80000,10,31.41592653589793,31.41592653589793,0.00019149500622137953,-0.0001256919530191853,0.39260326963426007,0.039260326963426004,0.010656132331160896,0.10322854416856268,0.03144189202348986,0.04573399099263489,0.08310354856035455,0.13086775654475336,0.15919149262314664,0.23196330114252398,40000,64000,72000,2.1167309339469296,1099.889010752134,433.80932625817417,125.05671612254392,125.05671612254392,0.0005375,0.7003374085567412,0,0,0.7003374085567412,0.7003374085567412,2214.661341659198,2214.661341659198,current_fourier,nan,nan,125.9507050417482,125.04528409355075,1376.7559134239152,12.5,0.763125,128.73022285101968,125.01017666120366,2079.5751907867716,3.125,0.8185546875
25,4.9999999999999996e-06,80000,10,31.41592653589793,31.41592653589793,0.0001933390908199483,-0.00011444406916364683,0.3868261067169474,0.03868261067169474,0.01034662197402393,0.10171834630008457,0.030429914790276524,0.04432224238826708,0.08112029897062056,0.1289420355723158,0.15733880582513374,0.23138150756962203,40000,64000,72000,2.0970740485718764,1184.2023421436932,434.271203983176,127.96543097265692,127.96543097265692,0.000675,0.7015199924022947,0,0,0.7015199924022947,0.7015199924022947,2218.401000135268,2218.401000135268,current_fourier,nan,nan,128.8712791154583,127.90807142857642,1524.0901715770424,12.5,0.76515625,131.67612134417965,128.00798906359455,1856.5540440884242,3.125,0.8187890625
30,6e-06,80000,10,31.41592653589793,31.41592653589793,0.00019510078780465663,-9.187610956112985e-05,0.38075272310627784,0.03807527231062778,0.010041127550129866,0.10020542674990145,0.02947333621646299,0.042970165652783096,0.07910405154954453,0.12691757436875928,0.15564581304283862,0.23045426122920554,40000,64000,72000,2.0775702115586596,1275.1915745101244,434.8289073121237,131.05185431608584,131.05185431608584,0.000875,0.7048804288608956,0,0,0.7048804288608956,0.7048804288608956,2229.027633276717,2229.027633276717,current_fourier,nan,nan,131.96697198716353,131.07320173798803,1569.3008623562237,12.5,0.76359375,134.55433277632207,131.002146309024,2213.0529394594805,3.125,0.8213671875
35,7e-06,80000,10,31.41592653589793,31.41592653589793,0.00019963080191661326,-7.640964733533209e-05,0.37474204937996547,0.037474204937996546,0.009741294638874739,0.09869799713709868,0.028437787833936714,0.04162322692788279,0.07719020062102502,0.12491401645998848,0.15391809053020286,0.2295574894135495,40000,64000,72000,2.059822236355411,1374.7981189817635,433.5859419809151,134.3040932943577,134.3040932943577,0.0011625,0.7064820233418518,0,0,0.7064820233418518,0.7064820233418518,2234.092319724494,2234.092319724494,current_fourier,nan,nan,135.14035273429732,134.24495783500197,1649.6192084182094,12.5,0.7659375,137.76046821519904,134.2840332207314,2321.7157293093196,3.125,0.822578125
40,8e-06,80000,10,31.41592653589793,31.41592653589793,0.0001997523113162149,-5.753139168832178e-05,0.36862553113992147,0.03686255311399215,0.009448636232642768,0.09720409576063535,0.02757765455203738,0.04034351097625759,0.07525162360448881,0.12287517704664049,0.15210846422381488,0.22881206769849863,40000,64000,72000,2.0414110593963466,1482.015099538056,431.7762858213838,137.71601556521898,137.71601556521898,0.001525,0.7071316976384024,0,0,0.7071316976384024,0.7071316976384024,2236.1467702388613,2236.1467702388613,current_fourier,nan,nan,138.55451464087227,137.70136662557934,1731.1211848105831,12.5,0.76625,141.10805240754846,137.64757588745667,2194.013128142439,3.125,0.823671875
45,9e-06,80000,10,31.41592653589793,31.41592653589793,0.00019429604822190184,-3.964667750106028e-05,0.36274536374634136,0.03627453637463414,0.009160742852527342,0.09571176966563381,0.02669329832412146,0.039068627335477994,0.07321507729113597,0.12091512124878045,0.15015289020199105,0.22783173498747394,40000,64000,72000,2.0183601117596477,1593.1102658511584,431.97980947610756,141.29535824707577,141.29535824707577,0.0018625,0.708829862028367,0,0,0.708829862028367,0.708829862028367,2241.5168375525395,2241.5168375525395,current_fourier,nan,nan,142.12316839909926,141.2850773320806,1901.0742294947465,12.5,0.76859375,144.59827288477825,141.20681409556613,2476.929258652839,3.125,0.8255078125
50,9.999999999999999e-06,80000,10,31.41592653589793,31.41592653589793,0.000190916302076938,-2.3637517694301182e-05,0.35659966151459843,0.035659966151459846,0.00888029765175472,0.094235331228551,0.02579243087059938,0.03789529903969376,0.07139653827218578,0.11886655383819948,0.14817254854293307,0.22693184044310885,40000,64000,72000,2.0021482344918873,1713.1197745602356,432.788573018794,145.04189681842269,145.04189681842269,0.0022625,0.7109347745396456,0,0,0.7109347745396456,0.7109347745396456,2248.173155363565,2248.173155363565,current_fourier,nan,nan,145.82731815663942,145.09171221277967,2038.594912061279,12.5,0.7696875,148.37522707831855,145.22983912998416,2470.917134428587,3.125,0.825546875
55,1.1e-05,80000,10,31.41592653589793,31.41592653589793,0.000183856542574486,-1.0836053170899862e-06,0.35045501821851016,0.03504550182185102,0.008603596814858923,0.09275557565375207,0.024938609711448442,0.03666148677073629,0.06949941641728884,0.11681833940617005,0.14637614486951905,0.2258146702955136,40000,64000,72000,1.983119453406019,1843.2273485760522,432.24566559372784,148.99453494111944,148.99453494111944,0.0028625,0.7147174082931136,0,0,0.7147174082931136,0.7147174082931136,2260.1348935787555,2260.1348935787555,current_fourier,nan,nan,149.85194448285432,149.10546025738645,2243.7331893589167,12.5,0.77125,152.17212280574324,149.17434043003595,2683.0344761411943,3.125,0.827421875
60,1.2e-05,80000,10,31.41592653589793,31.41592653589793,0.00018674081593825467,2.0946441266471394e-05,0.3442852431699437,0.03442852431699437,0.008334675340840772,0.09129444309946128,0.02417718881290213,0.03554900499427632,0.06772857153440123,0.11476174772331457,0.1444615161350099,0.22510280761682275,40000,64000,72000,1.9672226120063334,1982.9964686033197,433.26185895241196,153.1154347839934,153.1154347839934,0.0035,0.7147559930092623,0,0,0.7147559930092623,0.7147559930092623,2260.2569091646565,2260.2569091646565,current_fourier,nan,nan,153.98628430951666,153.15826315062742,2482.4115669665257,12.5,0.77359375,156.3206481564291,153.22767379702046,2796.309162445318,3.125,0.828984375
65,1.3e-05,80000,10,31.41592653589793,31.41592653589793,0.00017774506566365926,4.78804524925446e-05,0.33804915989308826,0.03380491598930883,0.00807009976410915,0.08983373399847715,0.023354522789141862,0.03426202965854206,0.06583936304510214,0.1126830532976961,0.14252858429742196,0.22402261620914787,40000,64000,72000,1.94762687965042,2140.080853146341,434.16805092529927,157.51973635172234,157.51973635172234,0.00425,0.7169724048433306,0,0,0.7169724048433306,0.7169724048433306,2267.2658187932634,2267.2658187932634,current_fourier,nan,nan,158.3075181632261,157.4964837230547,2481.4904291624916,12.5,0.7734375,160.62442395695004,157.62098764747577,2980.782951336697,3.125,0.8314453125
70,1.4e-05,80000,10,31.41592653589793,31.41592653589793,0.00016463840040020883,7.92672763043415e-05,0.3317172943855863,0.03317172943855863,0.007811065189734538,0.08838023076307584,0.022565308952185517,0.03323044357841853,0.06402391035590475,0.11057243146186209,0.1406007747966487,0.22311061578151037,40000,64000,72000,1.9300745375513562,2300.2789247365076,433.7485808580697,162.07705364796,162.07705364796,0.004975,0.7218502059947581,0,0,0.7218502059947581,0.7218502059947581,2282.6907804051666,2282.6907804051666,current_fourier,nan,nan,162.8808165193364,162.07511467691782,2560.021231503034,12.5,0.7740625,165.11498857507763,162.215535559074,3487.370004398373,3.125,0.8326953125
75,1.4999999999999999e-05,80000,10,31.41592653589793,31.41592653589793,0.00015167783216700996,0.00010546598120646883,0.325478585908752,0.0325478585908752,0.007560152478285625,0.08694913730616093,0.02188422527135496,0.032213122967879516,0.06226010162932698,0.10849286196958399,0.13863372916691002,0.22214017357344654,40000,64000,72000,1.9128785832559076,2470.166619828988,435.8242695938196,166.8355063008174,166.8355063008174,0.0060125,0.7250894369913967,0,0,0.7250894369913967,0.7250894369913967,2292.9341282219616,2292.9341282219616,current_fourier,nan,nan,167.68337159730737,166.93134670742882,2859.716582751191,12.5,0.774375,169.8343511912825,167.09052417158895,3426.068449955577,3.125,0.8340625
80,1.6e-05,80000,10,31.41592653589793,31.41592653589793,0.00012122351233759324,0.00013634873043324286,0.31926381432546236,0.03192638143254624,0.007312498909647192,0.08551315050708395,0.021117930662470096,0.031175420071985063,0.06044584160522965,0.10642127144182079,0.13654563559195218,0.22094326224182165,40000,64000,72000,1.893288211598269,2651.8918399657914,436.52424151206276,171.82921121101987,171.82921121101987,0.0072,0.7290734497611815,0,0,0.7290734497611815,0.7290734497611815,2305.5326828016778,2305.5326828016778,current_fourier,nan,nan,172.67870162047555,172.0013065144347,2998.492377656429,12.5,0.775625,174.697446210096,171.94141276842876,3555.0767040298006,3.125,0.8355859375
85,1.7e-05,80000,10,31.41592653589793,31.41592653589793,9.509048761075603e-05,0.00016935061606468318,0.31329281862701774,0.03132928186270177,0.007069813411847682,0.0840821824874193,0.020490450841078756,0.03016921016308596,0.05864227865884464,0.10443093954233924,0.13461217289195682,0.21985123153165065,40000,64000,72000,1.871804113348018,2848.7925542055286,438.27700757206446,177.11565059106562,177.11565059106562,0.0085875,0.7335961085597861,0,0,0.7335961085597861,0.7335961085597861,2319.8345856850688,2319.8345856850688,current_fourier,nan,nan,177.99721481541636,177.29372041843027,3233.7888492901006,12.5,0.7775,180.0155460391266,177.23665882382008,4146.515663799842,3.125,0.8366796875
90,1.8e-05,80000,10,31.41592653589793,31.41592653589793,7.439021452003331e-05,0.00020511151913795984,0.307122519283946,0.0307122519283946,0.006835827011279836,0.08267906029509428,0.01977531731805778,0.029205717935759296,0.05699578535293251,0.10237417309464868,0.13276532164357224,0.21897196554322523,40000,64000,72000,1.8557996165770516,3062.0601012776497,439.6310943688193,182.65661553957054,182.65661553957054,0.010075,0.7408663597224342,0,0,0.7408663597224342,0.7408663597224342,2342.8251385205244,2342.8251385205244,current_fourier,nan,nan,183.54041141223647,182.92473050544797,3581.0017196039607,12.5,0.7775,185.5109858639064,182.92729145890536,4140.353975953072,3.125,0.8378125
95,1.8999999999999998e-05,80000,10,31.41592653589793,31.41592653589793,5.287966999497364e-05,0.0002425039266678258,0.3004991851369321,0.030049918513693208,0.006606959467392983,0.08128320532184359,0.019211768137815933,0.02829520149656757,0.055241077758341986,0.10016639504564404,0.1306610173490614,0.2180246512850084,40000,64000,72000,1.8383104011802767,3294.0148304498775,440.747328857678,188.4725918341194,188.4725918341194,0.01205,0.7569606989118428,0,0,0.7569606989118428,0.7569606989118428,2393.7199077943637,2393.7199077943637,current_fourier,nan,nan,189.47256166890142,188.8399238078187,3828.562813229294,12.5,0.7790625,191.34518194203758,188.82862987700145,4559.0117442027295,3.125,0.84015625
100,1.9999999999999998e-05,80000,10,31.41592653589793,31.41592653589793,3.00822418191694e-05,0.00028931248962622906,0.2943425652098859,0.029434256520988588,0.006383377189149354,0.07989603988402275,0.018579750342425407,0.02737821901077302,0.05365025728716348,0.09811418840329529,0.1286916515054404,0.21700137937576028,40000,64000,72000,1.8227148781185374,3547.987780196646,440.60361810880113,194.63087441680247,194.63087441680247,0.014325,0.7618487127174807,0,0,0.7618487127174807,0.7618487127174807,2409.1771646545267,2409.1771646545267,current_fourier,nan,nan,195.6772807644239,195.05145740446932,4030.990434106445,12.5,0.77921875,197.3976250732994,194.99460906648534,4837.357320501361,3.125,0.8426171875
