t,seed,N_u,N_v,M_u,M_v,M_v_exact,abs_Mu_drift,G_v,max_v_occupancy,d_min,overlap,m_center,E_sym,drift_resolution_number,R05_c0,R09_c0,c0_x,c0_y,c0_z,R05_c1,R09_c1,c1_x,c1_y,c1_z,R05_c2,R09_c2,c2_x,c2_y,c2_z,R05_c3,R09_c3,c3_x,c3_y,c3_z
0.0,0,40000,0,120.0,0.0,0.0,0.0,0.0,0,1.6943349340808294,2.210418239140622,41.04,0.0010601385240856863,0.0,0.3829039774844427,0.6246844901939136,0.6019804414622048,0.600614614949035,0.6004227238898219,0.38300836608457955,0.6280436297770563,0.5993536840304552,-0.6006095145108521,-0.601253510460972,0.3837505897281499,0.6243756379333841,-0.6003674972572606,0.5985346418301347,-0.6002756123344204,0.3827717380732899,0.6285224013121581,-0.6010934003567758,-0.5990141073618114,0.5983266299545651
0.04,0,40000,1531,120.0,4.593,4.705267301721219,0.0,1.9077102860362685,1531,1.689484849905632,1.5797267713232157,38.568,0.0020777605240788048,0.007293964936734669,0.5305938268399594,0.9252944456753801,0.5996688029346364,0.5990601781293261,0.6037903040542734,0.5368926397880454,0.9300058418565551,0.5960733455763947,-0.5988693031486108,-0.6019665288957299,0.5325865135534407,0.9171020733557239,-0.5990432938109027,0.5953020657891219,-0.598801417578505,0.5351679317391176,0.9199815865183391,-0.600612888723151,-0.5971438362124495,0.6023081228449891
0.08,0,40000,3057,120.0,9.171,9.226038433603708,0.0,2.0832919648744697,3057,1.674072612065622,1.3373009733133459,36.714,0.003977101011239154,0.008685038085590154,0.6237938861643639,1.1309415981956679,0.5986090127341397,0.5958010954199908,0.6038218488133298,0.6237050962310333,1.1488261445284327,0.5841965958626139,-0.5954084105501174,-0.5980509183111984,0.6202130827660098,1.126667261766156,-0.5951087305215932,0.5927657780069531,-0.5976568665371671,0.6336211711211847,1.1404584004514486,-0.5960746307163678,-0.5971888516540513,0.5995058121186396
0.12,0,40000,4442,120.0,13.326,13.569547593941103,0.0,1.7983899820767673,4442,1.6554945866679784,1.1476015408789295,35.427,0.005103416556105981,0.008866864954043355,0.7060462599225381,1.3093726502845469,0.5944343383996946,0.5912831958381508,0.5988143751947552,0.7149742013354115,1.320232624979505,0.5755642970468973,-0.592265066451013,-0.5918044416987724,0.7075463560501443,1.2987700185275022,-0.5839397563573945,0.5893467183630419,-0.5893011209958079,0.7312638652140978,1.3140684724954932,-0.5864910386355087,-0.5953331159661026,0.5932013737330788
0.16,0,40000,5833,120.0,17.499,17.74274532405464,0.0,1.6753467750131725,5833,1.6381897155756673,1.0119468904049307,34.356,0.004890828776070617,0.007936496378531449,0.7921187762771212,1.4623052042755817,0.5853496498315938,0.5859488124293302,0.5876870733855073,0.8016466969385394,1.4711083956531037,0.5703312302473336,-0.5890081628828892,-0.5855706562077154,0.78047641169637,1.457876688265698,-0.5714740770444457,0.5856966932992327,-0.5817385131581982,0.8182239868590189,1.457846074460793,-0.573825694139062,-0.5850261846220839,0.5882868530974212
0.2,0,40000,7191,120.0,21.573,21.75230963064218,0.0,1.5019391031696752,7191,1.6101232190349462,0.9056571956327376,33.45,0.004845750806860154,0.007091618253435238,0.8829000012682152,1.576284986548134,0.5773563966550306,0.5734102616698777,0.5770989871500545,0.8767230452334425,1.6014571256689085,0.5618551820406825,-0.5792800099615176,-0.5771885740999343,0.866180252671108,1.568777817014524,-0.558533381402313,0.5782003946523036,-0.5748775581414236,0.9011275883167422,1.607109582578155,-0.5638570709292408,-0.5745186450434385,0.5740047343382937
0.24,0,40000,8504,120.0,25.512,25.604656672013597,0.0,1.4948123301299359,8504,1.57806443789705,0.8179347412262629,33.336,0.006390359192004804,0.008287263025261695,0.9456542271550977,1.7026346537955912,0.5649031066571215,0.5598190342409204,0.5684025917444098,0.9578248445584752,1.7143909903235426,0.548931460406302,-0.5668877834876449,-0.5718875041052183,0.9417741498525112,1.6981431868053602,-0.5433370607322363,0.5720500882096742,-0.5643130537129597,0.9769901749435502,1.726905163728175,-0.551764336171999,-0.5675622202857964,0.5651879014190619
0.28,0,40000,9682,120.0,29.046,29.305951025312943,0.0,1.4206543006812788,9682,1.5443737399446498,0.7462843829545518,32.976,0.006896352054164422,0.006282205924026517,1.0067077014650372,1.8061129364099977,0.5548350238920321,0.552329171055649,0.5569710627631457,1.0299534494032867,1.8214825466346722,0.5407342947987956,-0.5527380124195078,-0.5556125977084818,1.0292726066844087,1.8193495837077158,-0.5326398208933538,0.5576482425289475,-0.5564007691775901,1.0463029017087635,1.8380892280738297,-0.5379668614451969,-0.5583553219908186,0.556706319094987
0.32,0,40000,10933,120.0,32.799,32.86211555115709,0.0,1.4694431213484276,10933,1.5127649779660495,0.6844302553478976,32.289,0.007981978079833685,0.008316118891148134,1.069631059894923,1.9167408977010973,0.5447423256205264,0.5411062690952084,0.5458786337945938,1.10164351265841,1.925175389479138,0.5259901654995405,-0.5430327067457155,-0.5427284484509691,1.0867532142498044,1.9253880195105486,-0.5216965053973457,0.5482370816657056,-0.5428158887301064,1.108610879437549,1.9317706868586408,-0.5235827082793278,-0.549620373524391,0.5466802277741669
0.36,0,40000,12099,120.0,36.297000000000004,36.27884087147628,0.0,1.4082219551868154,12099,1.4869957399515679,0.6394346189594987,31.893,0.007903159550518844,0.007487865183245404,1.1346584376215239,2.0248738336951124,0.5360927233283936,0.5332167443550277,0.5361555538929279,1.1552345095276957,2.001886722295703,0.5172880707400189,-0.5310427328002536,-0.5366261120018949,1.1475716871357724,2.031516078151997,-0.5152313317255288,0.5404324977441348,-0.5345108707611343,1.1702506860834494,2.039362127405757,-0.5141693780988774,-0.5407261589878996,0.5344285519280723
