t,seed,N_u,N_v,M_u,M_v,M_v_exact,abs_Mu_drift,abs_Mv_error,rel_Mv_error,E_u_modes,E_v_modes,E_grad_v_particles,G_v,max_v_occupancy
0.0,5,320000,0,10.0,0.0,0.0,0.0,0.0,0.0,0.00011184954092597124,0.0,0.0,0.0,0
0.02,5,320000,6447,10.0,0.20146875,0.19801326693244747,0.0,0.0034554830675525283,0.017450765401145426,8.122382792001627e-05,2.171603910208418e-05,0.005424779643151379,0.08950016313186268,6447
0.04,5,320000,12734,10.0,0.3979375,0.39210560847676823,0.0,0.005831891523231769,0.014873267296245015,9.350639226220106e-05,2.8260599326093586e-05,0.00776458811729855,0.13098815021567975,12734
0.06,5,320000,18831,10.0,0.58846875,0.5823546641575128,0.0,0.0061140858424871825,0.010498904222450721,0.0001243198374161305,3.7253659544536875e-05,0.008724016773749047,0.15478099508555507,18831
0.08,5,320000,24733,10.0,0.77290625,0.7688365361336424,0.0,0.004069713866357572,0.005293340879484631,0.00014280308511182448,3.395698360352766e-05,0.00817564361153298,0.1650998096424394,24733
0.1,5,320000,30558,10.0,0.9549375,0.9516258196404048,0.0,0.0033116803595951705,0.0034800236513618035,0.0001444825249198344,2.8369624035765366e-05,0.006500933981651287,0.1641378350646874,30558
0.12,5,320000,36275,10.0,1.13359375,1.1307956328284252,0.0,0.0027981171715747433,0.0024744676140779714,0.0001504603063793674,3.751194204144609e-05,0.010955585379315456,0.16389479062333978,36275
0.14,5,320000,41786,10.0,1.3058125,1.3064176460119414,0.0,0.0006051460119413932,0.0004632102251440821,0.0001356137644539775,2.7774891798251096e-05,0.008219716976302194,0.15547318984332556,41786
0.16,5,320000,47405,10.0,1.48140625,1.4785621103378865,0.0,0.0028441396621134984,0.001923584841128889,0.00012892465677463263,3.779521883539092e-05,0.008657425293129694,0.15199376168009587,47405
0.18,5,320000,52957,10.0,1.65490625,1.64729788588728,0.0,0.007608364112720034,0.004618693545291573,0.00012768427988498108,4.558148907023294e-05,0.009199968646928876,0.14820755680210898,52957
0.2,5,320000,58325,10.0,1.82265625,1.8126924692201818,0.0,0.009963780779818299,0.005496674669865378,0.00013740626769922362,4.890294803606186e-05,0.009624963617605587,0.14131095316382222,58325
0.22,5,320000,63546,10.0,1.9858125,1.974812020375215,0.0,0.011000479624784898,0.005570393288721628,0.00011389774842376694,6.593411729022638e-05,0.011453852576317893,0.13720873053937607,63546
0.24,5,320000,68654,10.0,2.1454375,2.1337213893344664,0.0,0.011716110665533463,0.005490928067786704,9.111285270656163e-05,6.27404474860656e-05,0.009327717145097843,0.13065157767163404,68654
