t,seed,N_u,N_v,M_u,M_v,M_v_exact,abs_Mu_drift,G_v,max_v_occupancy,d_min,overlap,m_center,E_sym,drift_resolution_number,R05_c0,R09_c0,c0_x,c0_y,c0_z,R05_c1,R09_c1,c1_x,c1_y,c1_z,R05_c2,R09_c2,c2_x,c2_y,c2_z,R05_c3,R09_c3,c3_x,c3_y,c3_z
0.4,0,40000,13238,320.0,105.904,105.49758526859542,0.0,21.931603813310307,13238,2.7133296350221947,10.200274936150795,1.352,0.01944563335530691,0.09202756330067975,0.13262347008682454,0.31849898473216276,0.9513651598326867,0.9546826592030282,0.9832496868401464,0.1265349551792929,1.008840774704324,1.0276417644830529,-1.0126954497052623,-0.9530925185874732,0.13338206917622836,0.31056968802168755,-0.9059805375098522,1.078828013062254,-0.9908355696693087,0.13393381250342196,1.083444137599096,-0.9740764473991348,-0.9954117453481146,0.9793167848944488
0.44,0,40000,14201,320.0,113.608,113.90834525339478,0.0,21.55285248837899,14201,2.730924669936295,9.897265567768526,1.112,0.015803545074701407,0.08520403447296332,0.1373341052750216,0.30760699510103273,0.9480809414721305,0.9553857265441179,1.0181040936032604,0.1394728042940186,0.8004730077540438,1.026455928113931,-1.0105737538068382,-0.9282167240226524,0.13951921640765513,0.31607960337008795,-0.9193815400232985,1.0693041628345838,-0.9838210612016924,0.13639092671543984,0.984444858192367,-0.9753966381178447,-0.9820236730100307,0.9500719526654313
0.48,0,40000,15226,320.0,121.808,121.98931462203493,0.0,22.15221687815484,15226,2.700965146513955,9.980661763364296,1.088,0.021645637766683327,0.08838613704176854,0.13558074234010772,0.29391793761631513,0.9173041749916573,0.9569750059708078,1.0427077403406138,0.1377872270955684,0.343483208986013,1.0290499901033225,-0.9945047722461693,-0.927450179955672,0.135909687947814,0.28749769236537454,-0.9075809069799217,1.0961011134793397,-0.986968173584807,0.1350391033727591,0.7082314498173098,-0.9498329115824546,-0.9932906620654798,0.9687101275300751
0.52,0,40000,16283,320.0,130.264,129.75342464953783,0.0,22.484594962231764,16283,2.703681339539402,10.013187458523287,0.872,0.024579313666951385,0.09279336029882555,0.13334472080750998,0.2814198717600519,0.9321603998614449,0.9544724280045358,1.0379294999274125,0.1309678712885368,0.2994434161344157,1.0685783786370022,-1.0144020173155344,-0.925048202256713,0.13756907944360527,0.27909890204450366,-0.9169000666780747,1.1024737375986113,-0.99466840668501,0.13666733586661245,0.3327442134370838,-0.9406479124700633,-0.9935070346633017,0.9492851314660946
0.56,0,40000,17278,320.0,138.224,137.21309956837925,0.0,23.075900817773682,17278,2.685858447691952,10.38514051822545,0.744,0.020709101962686174,0.0979223829762377,0.12347846315360692,0.24558326511164938,0.91726818377344,0.9478178508628918,1.035791655384796,0.12625964190175948,0.2740940352874947,1.022725743896193,-1.0063347307353272,-0.9349150115133789,0.13861551571241215,0.27301586528706506,-0.9057733835006818,1.087497761687123,-1.0018425059112595,0.13348712524719372,0.3062234122168359,-0.95637188870879,-0.9737010502395647,0.9305605167754729
0.6,0,40000,18250,320.0,146.0,144.38027644991155,0.0,22.530898532842727,18250,2.640025399130631,10.116148780076385,0.72,0.02538892367588529,0.09655376416609945,0.13371059831773488,0.264694586490337,0.9087362357027082,0.9194977481957567,1.0225157171024097,0.12942183902872023,0.27866269713123043,1.0224973130619928,-0.9994368548246015,-0.9627742631585194,0.1275762495696638,0.2524427504641884,-0.8739919514721342,1.1154088483866538,-0.9982594720343396,0.12726079074784746,0.27821270284073474,-0.9450379096030677,-0.9574347199179334,0.9206332534919408
0.64,0,40000,19072,320.0,152.576,151.26642430622445,0.0,23.307683756122454,19072,2.6586206851077345,10.408859800341899,0.648,0.02384951226481495,0.09254094928090954,0.12698568273207445,0.25446064194158224,0.902303442011597,0.9226476058832631,1.0708947317938868,0.13044428117124304,0.2723586284459433,1.0449403362246885,-1.009114290430455,-0.9701707604912002,0.1324000012206211,0.25833355370265293,-0.8612032391234479,1.1137140073684009,-0.9918318538411368,0.12843332915820072,0.27500295642870154,-0.9662593252298723,-0.9617476929008468,0.910297440154312
0.68,0,40000,19922,320.0,159.376,157.88256244301135,0.0,23.110236423229356,19922,2.6556311092420426,10.517062407695212,0.608,0.02729013901765054,0.09348667097052682,0.1250627155471602,0.2454989056298744,0.9080369006859943,0.904449230373408,1.0845865391807266,0.1280151251887286,0.2589605391024137,1.055462984791923,-1.0319134006453892,-0.9539597753545008,0.13236123380516474,0.2568597121544571,-0.8710048854910939,1.1238944549779735,-1.0124630184980141,0.12744421141553883,0.26869699606913233,-0.9629421095855895,-0.9717597908172468,0.9066712776091199
0.72,0,40000,20650,320.0,165.20000000000002,164.23927809280906,0.0,23.086539919901476,20650,2.628699544152247,9.850848199258788,0.44,0.02886560003426681,0.10360646772779071,0.12880642861818914,0.2534551911757976,0.914004509885082,0.910980519390594,1.0964703119640173,0.12661223779456576,0.2518555120366223,1.0495057601156716,-1.0232959223215152,-0.9836630293445054,0.13555134412281078,0.2644032626285383,-0.8598368024094576,1.1201761247842175,-1.0054728051166553,0.13804364266298635,0.29471691490555524,-0.9432592956183639,-0.9426581841515667,0.9394479985062603
0.76,0,40000,21492,320.0,171.936,170.34674335682905,0.0,23.87868659696439,21492,2.57012045730491,10.041038593788265,0.376,0.035812586746149656,0.10297733540994082,0.12583779891378322,0.24501908626803925,0.9157185090297322,0.8901627588035428,1.0693886457309985,0.1296615023209326,0.2566204485947195,1.0298867671641698,-1.0422592124566243,-1.0027672325067911,0.12241423463958843,0.22950190517014063,-0.864254055612597,1.1178030337669806,-1.002970946507098,0.1301238163413235,0.26539665393842776,-0.8977380006742051,-0.9261839828290253,0.9360501043021703
0.8,0,40000,22201,320.0,177.608,176.2147314824891,0.0,23.471239083157606,22201,2.5579485283391836,10.211579238526687,0.384,0.037207071315574713,0.09702338513759369,0.12526517060740855,0.24482471974543185,0.9181562214615591,0.8721420692702635,1.0484688673105884,0.12735678717277713,0.24903770701800404,1.0399953482183548,-1.0366095832105975,-1.0045213144467589,0.12629697569483983,0.24226209520531936,-0.8691880337961413,1.127957478530993,-1.0151828708740656,0.1252297301899574,0.25842257132400387,-0.8980287622220011,-0.9237881591312078,0.9098781266791143
