t,seed,N_u,N_v,M_u,M_v,M_v_exact,abs_Mu_drift,G_v,max_v_occupancy,R_0_2,R_0_5,R_0_8,cov_eig0,cov_eig1,cov_eig2,drift_resolution_number
0.0,2,320000,0,95.99999999999999,0.0,0.0,0.0,0.0,0,0.4517728238980787,0.6923876673469808,0.9693035024302031,0.20319679758856024,0.202449995412755,0.2016713381219947,0.0
0.04,2,320000,12524,95.99999999999999,3.7571999999999997,3.7642138413769746,0.0,1.454324577874867,12524,0.4968466887683925,0.7844769759394183,1.12726563701185,0.2703290494403324,0.2691224890492057,0.2687432767706922,0.004976025613363181
0.08,2,320000,24492,95.99999999999999,7.347599999999999,7.380830746882967,0.0,2.064352875510314,24492,0.5007599621930454,0.8324442596449035,1.2428357228678146,0.3214709723590138,0.3211483848040053,0.3203691457523696,0.007260570458830692
0.12,2,320000,36159,95.99999999999999,10.8477,10.85563807515288,0.0,2.5272602035369394,36159,0.49028933655345236,0.8590669667783767,1.3368085140750596,0.3650400630258765,0.36402982686589,0.3633368422164689,0.008821055064817744
0.16,2,320000,47568,95.99999999999999,14.270399999999999,14.194196259243709,0.0,2.874645712693949,47568,0.4714506242986317,0.8734419161856241,1.4159575377679035,0.4027935125261371,0.4020471377721797,0.40077348799109186,0.010467552325275674
0.2,2,320000,58145,95.99999999999999,17.4435,17.40184770451374,0.0,3.3107093119162334,58145,0.44574701059617916,0.8791561808649306,1.483245123244287,0.43735031128882196,0.4357488091481254,0.43391385431996327,0.012133687584234991
0.24,2,320000,68661,95.99999999999999,20.5983,20.483725337610874,0.0,3.9829418193056183,68661,0.4113785208802371,0.8786029119861463,1.5467912326860613,0.46727314620839044,0.4665683457785191,0.4645012514765267,0.01529679573310059
0.28,2,320000,78620,95.99999999999999,23.586,23.44476082025035,0.0,4.489594545523574,78620,0.37067586129442437,0.8677319809202394,1.6048022572527916,0.4958404206375397,0.4942769878491465,0.49253120831945657,0.017356025129708783
0.32,2,320000,88096,95.99999999999999,26.4288,26.289692440925666,0.0,5.426281595913296,88096,0.3248668190649322,0.8420631075180608,1.658348179758065,0.5199542279579481,0.5188776126431145,0.517259030617956,0.020777182515791744
0.36,2,320000,97171,95.99999999999999,29.1513,29.023072697181018,0.0,6.719109849660422,97171,0.2708991050353443,0.7999674743270853,1.7094530834684216,0.5414961311775955,0.5395235120135563,0.5383755437044961,0.026122385086215616
0.4,2,320000,105747,95.99999999999999,31.724099999999996,31.64927558057862,0.0,8.11096028905583,105747,0.22518946801720588,0.7129677249808332,1.7547387072446117,0.5589146656201339,0.5570200630995621,0.5556324039331083,0.031299182139183
0.44,2,320000,114195,95.99999999999999,34.2585,34.17250357601843,0.0,9.684783319697546,114195,0.18758089763075722,0.5478237672899742,1.7979800155904855,0.5759622169389279,0.572592953037717,0.5724890307822613,0.03819023512281413
0.48,2,320000,122186,95.99999999999999,36.6558,36.596794386610476,0.0,11.49623732599056,122186,0.15834069505731432,0.3706871393700879,1.8366484607677636,0.5910624331676784,0.5880041052929418,0.5868517748530853,0.04590578537454423
0.52,2,320000,130012,95.99999999999999,39.0036,38.92602739486134,0.0,12.692687631510433,130012,0.14052994542033767,0.28819234525677867,1.8724656668396222,0.6075134334309764,0.603746058034596,0.6028628244602326,0.05179011220952735
0.56,2,320000,137516,95.99999999999999,41.254799999999996,41.16392987051377,0.0,13.980469478937438,137516,0.12731921602854493,0.24596541326858326,1.9098366548208836,0.6243574824155812,0.6207266291019967,0.6192324752260554,0.05858924529877914
0.6,2,320000,144566,95.99999999999999,43.3698,43.31408293497346,0.0,14.839815562972564,144566,0.11972811488580287,0.22334522824971742,1.940892808559621,0.6416407086841244,0.6384063490275177,0.6365659303993642,0.06282344438805347
0.64,2,320000,151548,95.99999999999999,45.4644,45.37992729186733,0.0,15.281836363603011,151548,0.1166443858543962,0.21259445107275135,1.9717843454750745,0.6601256650227563,0.6555826702834898,0.6534933078313335,0.06445053388668795
0.68,2,320000,157928,95.99999999999999,47.3784,47.3647687329034,0.0,15.491452681009017,157928,0.11427978985588952,0.20463236582436833,1.997781589987768,0.6780350778635356,0.6723786978969887,0.6698478445705347,0.06546707996784064
0.72,2,320000,163973,95.99999999999999,49.1919,49.271783427842706,0.0,15.705955945832123,163973,0.11197460886373074,0.19860908857408285,2.021672494416407,0.6954758313260501,0.6896637333411777,0.6863631253256083,0.06650768520500532
0.76,2,320000,170135,95.99999999999999,51.040499999999994,51.1040230070487,0.0,16.463391964205794,170135,0.10750168712681193,0.188261997937333,2.0456564845148373,0.7128848597602752,0.7062128983001181,0.7025152820281549,0.07054741268847664
0.8,2,320000,175918,95.99999999999999,52.7754,52.86441944474672,0.0,16.774034464466432,175918,0.10677913843934021,0.18614202132100205,2.0644428316840915,0.7304281129476786,0.7238977472242987,0.718811803234007,0.07162502187901812
0.84,2,320000,181351,95.99999999999999,54.4053,54.555789750808344,0.0,16.813816648817554,181351,0.10523200118324207,0.18244682147857483,2.082918286455878,0.7472773332062679,0.7405238209129338,0.7366593697329566,0.07141568705597612
0.88,2,320000,186656,95.99999999999999,55.99679999999999,56.180840478568186,0.0,17.1774879687879,186656,0.10446933816586579,0.17988709294645427,2.0966140682358683,0.7651919001788603,0.7577617384804181,0.7530182887773407,0.07248920719545998
0.92,2,320000,191844,95.99999999999999,57.5532,57.74217205588664,0.0,17.534789667498288,191844,0.10183174082262544,0.17447239133214287,2.112169132577263,0.7806514059992203,0.7734202044190811,0.7692068430471395,0.07479265138769252
0.96,2,320000,196852,95.99999999999999,59.0556,59.242282946389246,0.0,17.727550799748354,196852,0.10077412524737549,0.1721646579815205,2.1244970227153206,0.7974679591334911,0.7903329412252824,0.7852492833020239,0.07569084070391008
1.0,2,320000,201766,95.99999999999999,60.529799999999994,60.68357364754153,0.0,17.9389623781632,201766,0.09984063138770011,0.16916250022949397,2.1354981867938023,0.8143633798792184,0.8054845284678239,0.8026804063091403,0.07659194506848525
1.04,2,320000,206281,95.99999999999999,61.884299999999996,62.068350531957094,0.0,17.99201299149292,206281,0.09982250222571165,0.16831731119686635,2.142275785580241,0.8297668535813856,0.8211840250443397,0.818937166863931,0.07654289343924071
1.08,2,320000,210766,95.99999999999999,63.2298,63.398829538085835,0.0,18.557565262642704,210766,0.09658328069457905,0.16283888342622005,2.150135146585412,0.8441768316842135,0.8370411710220742,0.834057558559779,0.0796806152074412
1.12,2,320000,215505,95.99999999999999,64.6515,64.67713971618821,0.0,19.225203682542542,215505,0.09486929258867875,0.15916185829854534,2.156823865175738,0.8628243566188379,0.8529216510466707,0.848143222136271,0.0831878272102179
1.16,2,320000,219380,95.99999999999999,65.814,65.90532663526989,0.0,18.981557870586048,219380,0.09517695384376042,0.15988101687869538,2.1650601196780417,0.8800909025127442,0.8706605616582003,0.8638130517108892,0.08166353883552968
1.2,2,320000,223237,95.99999999999999,66.97109999999999,67.08535565642859,0.0,18.785866094688625,223237,0.09657786491399778,0.16145384120813244,2.1693701428868155,0.8972668415567463,0.8877655746870114,0.8795726261020937,0.07968778602212204
1.24,2,320000,226897,95.99999999999999,68.06909999999999,68.21911507785113,0.0,18.762720961785973,226897,0.09495019903633622,0.1589275677066327,2.1730521147800634,0.9138395819617187,0.904742196668576,0.8943759901422859,0.08082865697971038
1.28,2,320000,230804,95.99999999999999,69.24119999999999,69.30841915649334,0.0,19.08866934547258,230804,0.09440694938415059,0.15710760039417754,2.1796447450002856,0.9285368069848436,0.919144162834378,0.9075549808864583,0.08163133207597531
1.32,2,320000,234104,95.99999999999999,70.23119999999999,70.35501101127836,0.0,18.831879352841977,234104,0.09519523031885294,0.15870940523093885,2.1811319289084907,0.9424386031659748,0.9340472133064454,0.9221178995962973,0.08132411187779265
1.36,2,320000,237320,95.99999999999999,71.196,71.36056541245863,0.0,19.33326670044518,237320,0.09413566310824029,0.15565168287587722,2.179110501973899,0.9570012568342463,0.948873001367969,0.9375550398403443,0.08236169290496537
1.4000000000000001,2,320000,240324,95.99999999999999,72.09719999999999,72.32669146160576,0.0,19.05746197610791,240324,0.09448148043792232,0.15663633905027996,2.1814132087107354,0.9725887196205697,0.9648177345844081,0.9541536801431787,0.08110302686618494
1.44,2,320000,243470,95.99999999999999,73.041,73.25493516651629,0.0,19.455422530727414,243470,0.09364582434343761,0.15497605073902165,2.181499086697019,0.9874116119246715,0.9795657192552609,0.9692839646729743,0.08316130353544755
1.48,2,320000,246385,95.99999999999999,73.9155,74.14678191515397,0.0,19.464309147970088,246385,0.09341973779395374,0.15452416526215712,2.175423160968203,1.0015590386173345,0.9947926649093141,0.9850184959278958,0.08251418060973675
1.52,2,320000,248956,95.99999999999999,74.68679999999999,75.00365885258736,0.0,19.50252521438213,248956,0.0926939672553664,0.152672149571082,2.176601425894006,1.0164746102722952,1.009464118504177,0.999022897393722,0.08349143840656485
1.56,2,320000,251563,95.99999999999999,75.46889999999999,75.82693716472657,0.0,19.720310223630094,251563,0.09187961905524915,0.15131702983957335,2.176815025586079,1.032272723551459,1.024272443165251,1.0161105085249245,0.08459158159657654
1.6,2,320000,254127,95.99999999999999,76.23809999999999,76.61793427251307,0.0,20.09616405085395,254127,0.0914871069042509,0.15030931626796412,2.1680044840131183,1.0460794232172221,1.0367445904622272,1.032216803246374,0.0860395817544153
1.6400000000000001,2,320000,256583,95.99999999999999,76.97489999999999,77.37791594007436,0.0,19.967327174389744,256583,0.09056623280966873,0.149189542556792,2.152953991894878,1.0604442455791872,1.0499672154404218,1.0463216351500366,0.08610404819796993
1.68,2,320000,258894,95.99999999999999,77.6682,78.10809830021662,0.0,20.122898154126418,258894,0.09038088161682521,0.14822080351758443,2.150758005913325,1.0736152429860295,1.065914377205594,1.0609974189646691,0.0867877060118177
1.72,2,320000,261351,95.99999999999999,78.4053,78.80964980049664,0.0,20.185731123291188,261351,0.0905895028382775,0.14879428625278268,2.1506378656732204,1.087609704169321,1.0831102967130937,1.0723863573884826,0.086993885779789
1.76,2,320000,263661,95.99999999999999,79.0983,79.48369307298714,0.0,20.422749435464937,263661,0.0902169825744236,0.1478846896546182,2.139580072262409,1.1014024095757762,1.0974996314006205,1.0873572759169758,0.08729135940122712
1.8,2,320000,265767,95.99999999999999,79.7301,80.13130673072767,0.0,19.95634199198984,265767,0.09073876472521773,0.1487793840931353,2.1278927918931663,1.1135439457961307,1.1129921307909936,1.1009502785234586,0.08494104430908953
1.84,2,320000,268147,95.99999999999999,80.44409999999999,80.75352709373561,0.0,20.279221076779802,268147,0.08961567565228044,0.14659688894614403,2.117990001454449,1.1284402414971955,1.1262826334228764,1.115347526016855,0.0870074946712004
1.8800000000000001,2,320000,270182,95.99999999999999,81.0546,81.35134984733914,0.0,20.622255692274237,270182,0.08839298472341146,0.144906398127436,2.0990664750243733,1.1418377054527376,1.1396484347503708,1.1307270945123151,0.08906313745052434
