seed,d,method,t,total_mass,moment_m,local_mass_B,N_active,N_local_B,global_nESS,local_nESS_B,max_w_over_mean_w,runtime_s
0,6,weighted,1.0,1.7445576270299392,0.5693678097103925,0.4812936769599006,20000,1751,0.5404300691041558,0.8434528491705919,9.043052107399607,21.425246953964233
0,6,poisson,1.0,1.7449,0.56496854588222,0.4713,34898,9426,nan,nan,nan,21.425246953964233
0,6,minvar,1.0,1.7496,0.5697820657566729,0.4747,34992,9494,nan,nan,nan,21.425246953964233
0,6,weighted,1.1,1.8035529204143905,0.5855615025989701,0.4889448773762865,20000,1579,0.49156526107034726,0.8172885378893545,10.42595627744177,21.425246953964233
0,6,poisson,1.1,1.80375,0.5819850440557506,0.4868,36075,9736,nan,nan,nan,21.425246953964233
0,6,minvar,1.1,1.8066,0.5846889684650297,0.4912,36132,9824,nan,nan,nan,21.425246953964233
0,6,weighted,1.2,1.8580643174703952,0.5999352437691027,0.5080773648781464,20000,1460,0.4465672718224491,0.7969826272880538,11.824112726563621,21.425246953964233
0,6,poisson,1.2,1.85765,0.5955647862271599,0.5027,37153,10054,nan,nan,nan,21.425246953964233
0,6,minvar,1.2,1.86425,0.6009325259699109,0.5102,37285,10204,nan,nan,nan,21.425246953964233
0,6,weighted,1.3,1.9083459856724247,0.6116268322239538,0.5276290592286871,20000,1366,0.40534528026730254,0.7722847106888472,13.537554038198271,21.425246953964233
0,6,poisson,1.3,1.9127,0.6090295577931384,0.5182,38254,10364,nan,nan,nan,21.425246953964233
0,6,minvar,1.3,1.91495,0.6130787743085935,0.5262,38299,10524,nan,nan,nan,21.425246953964233
0,6,weighted,1.4000000000000001,1.954848637396137,0.6194075109474749,0.5271932462339344,20000,1208,0.3677176884977569,0.7548799545142266,15.343118770117748,21.425246953964233
0,6,poisson,1.4000000000000001,1.96395,0.6199444698414349,0.5274,39279,10548,nan,nan,nan,21.425246953964233
0,6,minvar,1.4000000000000001,1.96045,0.6219606098339406,0.53735,39209,10747,nan,nan,nan,21.425246953964233
0,6,weighted,1.5,1.997976175154089,0.6259160785263239,0.5344627052837834,20000,1109,0.3334154147818526,0.7301401387511021,17.180302210642335,21.425246953964233
0,6,poisson,1.5,2.0083,0.6276665262390753,0.5332,40166,10664,nan,nan,nan,21.425246953964233
0,6,minvar,1.5,2.0064,0.6306192849377776,0.54765,40128,10953,nan,nan,nan,21.425246953964233
0,6,weighted,1.6,2.0380816074104353,0.6319786664102314,0.5396845553775284,20000,1009,0.30223226918572976,0.7110998592795926,18.79439923666869,21.425246953964233
0,6,poisson,1.6,2.04805,0.6331172747458184,0.53685,40961,10737,nan,nan,nan,21.425246953964233
0,6,minvar,1.6,2.0482,0.6388789843516971,0.556,40964,11120,nan,nan,nan,21.425246953964233
0,6,weighted,1.7,2.075424943141528,0.6368524133571088,0.5425618705973632,20000,921,0.27385950439464024,0.6879765225719409,21.355187806097994,21.425246953964233
0,6,poisson,1.7,2.0845,0.6374602809133866,0.5409,41690,10818,nan,nan,nan,21.425246953964233
0,6,minvar,1.7,2.08265,0.6426435330714405,0.56015,41653,11203,nan,nan,nan,21.425246953964233
0,6,weighted,1.8,2.1102795830762466,0.638321506691993,0.5487857019709088,20000,829,0.2480294365508527,0.6762166326406075,23.984331610817396,21.425246953964233
0,6,poisson,1.8,2.11875,0.6404663283954697,0.54145,42375,10829,nan,nan,nan,21.425246953964233
0,6,minvar,1.8,2.11535,0.646699746812079,0.56125,42307,11225,nan,nan,nan,21.425246953964233
0,6,weighted,1.9000000000000001,2.1431630368559214,0.6404918428274184,0.5401752316013761,20000,760,0.22457305833174152,0.6481229671533326,26.668767881634718,21.425246953964233
0,6,poisson,1.9000000000000001,2.1516,0.6424307672918405,0.5425,43032,10850,nan,nan,nan,21.425246953964233
0,6,minvar,1.9000000000000001,2.1492,0.6517190560603191,0.5688,42984,11376,nan,nan,nan,21.425246953964233
0,6,weighted,2.0,2.1742769812983758,0.6404061463234575,0.5526946592867061,20000,694,0.20321937438395096,0.6347138405956209,29.606020507468752,21.425246953964233
0,6,poisson,2.0,2.18315,0.6455622687720546,0.54645,43663,10929,nan,nan,nan,21.425246953964233
0,6,minvar,2.0,2.18045,0.6554509509437535,0.57345,43609,11469,nan,nan,nan,21.425246953964233
1,6,weighted,0.0,1.0,0.2669143318531738,0.1443,20000,2886,1.0,1.0,1.0,16.39864158630371
1,6,poisson,0.0,1.0,0.2669143318531738,0.1443,20000,2886,nan,nan,nan,16.39864158630371
1,6,minvar,0.0,1.0,0.2669143318531738,0.1443,20000,2886,nan,nan,nan,16.39864158630371
1,6,weighted,0.1,1.0708705664684977,0.30066361199233654,0.1766991146986447,20000,2832,0.9920931794378335,0.9980340955777566,1.3578445108071087,16.39864158630371
1,6,poisson,0.1,1.07245,0.3011956139294132,0.17755,21449,3551,nan,nan,nan,16.39864158630371
1,6,minvar,0.1,1.0704,0.3005086279112807,0.1764,21408,3528,nan,nan,nan,16.39864158630371
1,6,weighted,0.2,1.1464554591586642,0.33523022578052525,0.21399139881907495,20000,2786,0.9687732444470659,0.9920332619752558,1.808314901395022,16.39864158630371
1,6,poisson,0.2,1.1472,0.3357905774337604,0.2139,22944,4278,nan,nan,nan,16.39864158630371
1,6,minvar,0.2,1.14585,0.3346610991015118,0.212,22917,4240,nan,nan,nan,16.39864158630371
1,6,weighted,0.3,1.2252504932514279,0.37044095975710256,0.2500283893394169,20000,2674,0.9318184709688955,0.9821659250780801,2.3635943066236993,16.39864158630371
1,6,poisson,0.3,1.22885,0.37218854262124573,0.2525,24577,5050,nan,nan,nan,16.39864158630371
1,6,minvar,0.3,1.2238,0.36921297692520405,0.24815,24476,4963,nan,nan,nan,16.39864158630371
1,6,weighted,0.4,1.305656636541451,0.40522525993572567,0.2901363890714647,20000,2584,0.8841952142118507,0.9688246834164439,3.02566927864652,16.39864158630371
1,6,poisson,0.4,1.30665,0.406350084081823,0.29085,26133,5817,nan,nan,nan,16.39864158630371
1,6,minvar,0.4,1.30065,0.4029011265585329,0.2839,26013,5678,nan,nan,nan,16.39864158630371
1,6,weighted,0.5,1.3860715739371974,0.43910709275211274,0.3299413274785065,20000,2478,0.8293360081920647,0.9520942404771121,3.795533094213079,16.39864158630371
1,6,poisson,0.5,1.39005,0.44095885632264564,0.32995,27801,6599,nan,nan,nan,16.39864158630371
1,6,minvar,0.5,1.38045,0.43437100049739785,0.3178,27609,6356,nan,nan,nan,16.39864158630371
1,6,weighted,0.6,1.4649846918895995,0.4705619770734685,0.36215866663324103,20000,2314,0.7707785063229431,0.9329149657565333,4.62776719938126,16.39864158630371
1,6,poisson,0.6,1.46925,0.47257432674922956,0.3656,29385,7312,nan,nan,nan,16.39864158630371
1,6,minvar,0.6,1.45825,0.46514108884668803,0.3565,29165,7130,nan,nan,nan,16.39864158630371
1,6,weighted,0.7000000000000001,1.5411577408820165,0.4992705995817916,0.39322102064619374,20000,2157,0.7112908934436254,0.9127433070573752,5.545198813434157,16.39864158630371
1,6,poisson,0.7000000000000001,1.54495,0.5010236268879755,0.3948,30899,7896,nan,nan,nan,16.39864158630371
1,6,minvar,0.7000000000000001,1.53785,0.49534622742283635,0.3904,30757,7808,nan,nan,nan,16.39864158630371
1,6,weighted,0.8,1.6136597482655268,0.5245922873950201,0.418276755447006,20000,1979,0.6529191043134083,0.8919610887725968,6.50720737393173,16.39864158630371
1,6,poisson,0.8,1.61825,0.5274185167581025,0.42355,32365,8471,nan,nan,nan,16.39864158630371
1,6,minvar,0.8,1.60975,0.5210480485394486,0.419,32195,8380,nan,nan,nan,16.39864158630371
1,6,weighted,0.9,1.6819142250985146,0.5476181473023846,0.4454750137418642,20000,1844,0.5970247632256669,0.8698711393523848,7.740612840386471,16.39864158630371
1,6,poisson,0.9,1.68765,0.5518056065020125,0.45375,33753,9075,nan,nan,nan,16.39864158630371
1,6,minvar,0.9,1.6776,0.5441390575215372,0.44625,33552,8925,nan,nan,nan,16.39864158630371
1,6,weighted,1.0,1.745659473993694,0.5661764262710144,0.46608252153326646,20000,1686,0.5445767861571882,0.8499931944353242,9.054447112064546,16.39864158630371
1,6,poisson,1.0,1.7519,0.5714706665832915,0.47555,35038,9511,nan,nan,nan,16.39864158630371
1,6,minvar,1.0,1.7428,0.5647162011308751,0.47005,34856,9401,nan,nan,nan,16.39864158630371
1,6,weighted,1.1,1.8049180267682698,0.5817354933722894,0.4805672500614146,20000,1544,0.4958267955542001,0.8245441107375193,10.268173553296183,16.39864158630371
1,6,poisson,1.1,1.8099,0.587122483411053,0.4905,36198,9810,nan,nan,nan,16.39864158630371
1,6,minvar,1.1,1.797,0.5791739883423599,0.48475,35940,9695,nan,nan,nan,16.39864158630371
1,6,weighted,1.2,1.8598656748524582,0.5951922810395529,0.4926781550298809,20000,1407,0.45080406494406594,0.8028910849525698,11.332971201351729,16.39864158630371
1,6,poisson,1.2,1.8657,0.6006075079640179,0.507,37314,10140,nan,nan,nan,16.39864158630371
1,6,minvar,1.2,1.8555,0.5937470842439033,0.49765,37110,9953,nan,nan,nan,16.39864158630371
1,6,weighted,1.3,1.9107302526721035,0.6057514844991256,0.5040499956610963,20000,1280,0.40939393281511877,0.7804421651975649,12.738732284394569,16.39864158630371
1,6,poisson,1.3,1.9155,0.6119160550100758,0.51865,38310,10373,nan,nan,nan,16.39864158630371
1,6,minvar,1.3,1.9044,0.6046946707335192,0.51155,38088,10231,nan,nan,nan,16.39864158630371
1,6,weighted,1.4000000000000001,1.9578499520494028,0.614822832505762,0.5185285600664296,20000,1178,0.3714386619549343,0.7594560393791666,14.295622729656648,16.39864158630371
1,6,poisson,1.4000000000000001,1.95965,0.6199622990041689,0.52535,39193,10507,nan,nan,nan,16.39864158630371
1,6,minvar,1.4000000000000001,1.95265,0.6146871932800959,0.5236,39053,10472,nan,nan,nan,16.39864158630371
1,6,weighted,1.5,2.0014798693755944,0.6232643730565147,0.5311710961355673,20000,1088,0.3367423108094635,0.7393062044859433,16.327377595981705,16.39864158630371
1,6,poisson,1.5,2.0018,0.6273809291791672,0.53625,40036,10725,nan,nan,nan,16.39864158630371
1,6,minvar,1.5,1.9965,0.6218910988919802,0.52905,39930,10581,nan,nan,nan,16.39864158630371
1,6,weighted,1.6,2.0418275433101645,0.6307665791120979,0.53773439376161,20000,987,0.3050769953271764,0.7227849479216478,18.624970202819046,16.39864158630371
1,6,poisson,1.6,2.0414,0.6327571442057384,0.543,40828,10860,nan,nan,nan,16.39864158630371
1,6,minvar,1.6,2.03735,0.6279591881987208,0.5326,40747,10652,nan,nan,nan,16.39864158630371
1,6,weighted,1.7,2.079212718024144,0.6351360696199783,0.5466946588786639,20000,910,0.27625962510511737,0.7050626400487414,21.14017699650159,16.39864158630371
1,6,poisson,1.7,2.07415,0.6356037643807542,0.54745,41483,10949,nan,nan,nan,16.39864158630371
1,6,minvar,1.7,2.08095,0.6348823495501212,0.5401,41619,10802,nan,nan,nan,16.39864158630371
1,6,weighted,1.8,2.1139874167796497,0.6397838059600159,0.5544239017885698,20000,831,0.2500938411834257,0.6896651534191477,23.981279721196778,16.39864158630371
1,6,poisson,1.8,2.1071,0.6390220484597665,0.55305,42142,11061,nan,nan,nan,16.39864158630371
1,6,minvar,1.8,2.1141,0.6381812393351923,0.54235,42282,10847,nan,nan,nan,16.39864158630371
1,6,weighted,1.9000000000000001,2.1464537933865837,0.6430762463790499,0.5557350385023421,20000,756,0.22633801768562042,0.6719891904230976,27.134783281115315,16.39864158630371
1,6,poisson,1.9000000000000001,2.1375,0.640473781197246,0.5519,42750,11038,nan,nan,nan,16.39864158630371
1,6,minvar,1.9000000000000001,2.14605,0.6412644329971852,0.54335,42921,10867,nan,nan,nan,16.39864158630371
1,6,weighted,2.0,2.1767167103095852,0.6462929926948001,0.5553967835532763,20000,693,0.20472901153884987,0.6479892695278664,30.575531592616098,16.39864158630371
1,6,poisson,2.0,2.17695,0.6480203055607796,0.5596,43539,11192,nan,nan,nan,16.39864158630371
1,6,minvar,2.0,2.1776,0.6425918680113434,0.54425,43552,10885,nan,nan,nan,16.39864158630371
2,6,weighted,0.0,1.0,0.27026374630333505,0.15165,20000,3033,1.0,1.0,1.0,16.53712797164917
2,6,poisson,0.0,1.0,0.27026374630333505,0.15165,20000,3033,nan,nan,nan,16.53712797164917
2,6,minvar,0.0,1.0,0.27026374630333505,0.15165,20000,3033,nan,nan,nan,16.53712797164917
2,6,weighted,0.1,1.0718072653009831,0.3044229232546071,0.18415322965299427,20000,2955,0.992040755660899,0.9980687883221031,1.3512309309643922,16.53712797164917
2,6,poisson,0.1,1.06985,0.30344429459570244,0.18255,21397,3651,nan,nan,nan,16.53712797164917
2,6,minvar,0.1,1.07235,0.3048008656069911,0.18395,21447,3679,nan,nan,nan,16.53712797164917
2,6,weighted,0.2,1.1482140937109153,0.3397635079410688,0.22149667183363916,20000,2891,0.9686609452197841,0.9921429007502115,1.788626939326231,16.53712797164917
2,6,poisson,0.2,1.14585,0.3389640706307811,0.2204,22917,4408,nan,nan,nan,16.53712797164917
2,6,minvar,0.2,1.15155,0.34200349237654115,0.22435,23031,4487,nan,nan,nan,16.53712797164917
2,6,weighted,0.3,1.227731707364407,0.3752570999571044,0.25692950448617274,20000,2757,0.9318192957117296,0.9824925026180171,2.3123749381435905,16.53712797164917
2,6,poisson,0.3,1.2212,0.37154890389542894,0.252,24424,5040,nan,nan,nan,16.53712797164917
2,6,minvar,0.3,1.2304,0.37806579212559976,0.26425,24608,5285,nan,nan,nan,16.53712797164917
2,6,weighted,0.4,1.3086627743633825,0.4103361691361517,0.29383916572823565,20000,2629,0.8846204845009705,0.968987722851605,2.9254197922718395,16.53712797164917
2,6,poisson,0.4,1.30535,0.40750418179036957,0.2898,26107,5796,nan,nan,nan,16.53712797164917
2,6,minvar,0.4,1.31075,0.41349549531931334,0.3012,26215,6024,nan,nan,nan,16.53712797164917
2,6,weighted,0.5,1.389396555368779,0.4446202076131931,0.3352847571217934,20000,2539,0.8305691616797373,0.9520262530102077,3.6710125020563087,16.53712797164917
2,6,poisson,0.5,1.38575,0.439799199557647,0.32275,27715,6455,nan,nan,nan,16.53712797164917
2,6,minvar,0.5,1.38905,0.44627838436910205,0.33855,27781,6771,nan,nan,nan,16.53712797164917
2,6,weighted,0.6,1.4684442416053025,0.4760767228519152,0.368764722004882,20000,2371,0.7728768294892352,0.9345430167873204,4.5149961321536205,16.53712797164917
2,6,poisson,0.6,1.4645,0.4717461306423846,0.3583,29290,7166,nan,nan,nan,16.53712797164917
2,6,minvar,0.6,1.47275,0.4806864786803174,0.3771,29455,7542,nan,nan,nan,16.53712797164917
2,6,weighted,0.7000000000000001,1.544529583096254,0.5045634952302421,0.3986028693489183,20000,2199,0.7144050005716922,0.9153549141951794,5.422632846367803,16.53712797164917
2,6,poisson,0.7000000000000001,1.53865,0.499244265958829,0.3897,30773,7794,nan,nan,nan,16.53712797164917
2,6,minvar,0.7000000000000001,1.5462,0.5099986575019331,0.41145,30924,8229,nan,nan,nan,16.53712797164917
2,6,weighted,0.8,1.6167697767913087,0.5295967276363017,0.427566689069293,20000,2054,0.6571483885189809,0.8934670039384831,6.35763077624101,16.53712797164917
2,6,poisson,0.8,1.61145,0.5250905125915366,0.4172,32229,8344,nan,nan,nan,16.53712797164917
2,6,minvar,0.8,1.6146,0.5343217608079496,0.436,32292,8720,nan,nan,nan,16.53712797164917
2,6,weighted,0.9,1.6846728680213066,0.5513959579623501,0.4556648052673998,20000,1929,0.6023720159062512,0.86930173267164,7.474349509472733,16.53712797164917
2,6,poisson,0.9,1.68195,0.5492314559854993,0.4463,33639,8926,nan,nan,nan,16.53712797164917
2,6,minvar,0.9,1.68075,0.5559193022977336,0.4638,33615,9276,nan,nan,nan,16.53712797164917
2,6,weighted,1.0,1.7479848983322162,0.5696533416322396,0.4792582879728543,20000,1796,0.5507424869320553,0.8451765464377718,8.833392227545026,16.53712797164917
2,6,poisson,1.0,1.7447,0.5684560964913953,0.4689,34894,9378,nan,nan,nan,16.53712797164917
2,6,minvar,1.0,1.74495,0.5783197939384784,0.48745,34899,9749,nan,nan,nan,16.53712797164917
2,6,weighted,1.1,1.8067792345098583,0.5851993265063735,0.4947643381465899,20000,1632,0.5026310649038467,0.8249591269229484,10.266414583568492,16.53712797164917
2,6,poisson,1.1,1.80295,0.5837954309833467,0.48895,36059,9779,nan,nan,nan,16.53712797164917
2,6,minvar,1.1,1.80305,0.5958241719482894,0.50855,36061,10171,nan,nan,nan,16.53712797164917
2,6,weighted,1.2,1.8612052971387747,0.5987428106695079,0.5081323282338425,20000,1503,0.4580146651256707,0.8018403089518458,11.767995825528102,16.53712797164917
2,6,poisson,1.2,1.86105,0.5984773576826535,0.5066,37221,10132,nan,nan,nan,16.53712797164917
2,6,minvar,1.2,1.85825,0.6104284822538903,0.5224,37165,10448,nan,nan,nan,16.53712797164917
2,6,weighted,1.3,1.9115836283736691,0.6092642243612584,0.523658491009853,20000,1384,0.4169082950457907,0.7814711708401558,13.433223035834047,16.53712797164917
2,6,poisson,1.3,1.9102,0.6110198517963273,0.5206,38204,10412,nan,nan,nan,16.53712797164917
2,6,minvar,1.3,1.90605,0.620246092211681,0.53205,38121,10641,nan,nan,nan,16.53712797164917
2,6,weighted,1.4000000000000001,1.9582647801284319,0.6167109601404801,0.5266400959234652,20000,1254,0.37913664572750966,0.7590741006521258,15.355836037644597,16.53712797164917
2,6,poisson,1.4000000000000001,1.9575,0.6200344977437209,0.52985,39150,10597,nan,nan,nan,16.53712797164917
2,6,minvar,1.4000000000000001,1.95155,0.6300485221219152,0.5413,39031,10826,nan,nan,nan,16.53712797164917
2,6,weighted,1.5,2.0017088027185856,0.6228880569098868,0.5322344980090358,20000,1133,0.3443632381388359,0.7405884228534543,17.802947610893042,16.53712797164917
2,6,poisson,1.5,2.00025,0.6259008730916641,0.5362,40005,10724,nan,nan,nan,16.53712797164917
2,6,minvar,1.5,1.9902,0.6353674334196278,0.5478,39804,10956,nan,nan,nan,16.53712797164917
2,6,weighted,1.6,2.042166452874135,0.6288828654892755,0.5333625111973571,20000,1024,0.31239386932004826,0.7196772742395069,20.620018746137543,16.53712797164917
2,6,poisson,1.6,2.0407,0.6314674839741203,0.5438,40814,10876,nan,nan,nan,16.53712797164917
2,6,minvar,1.6,2.02775,0.6404844081722068,0.5536,40555,11072,nan,nan,nan,16.53712797164917
2,6,weighted,1.7,2.0797730061393462,0.6340786341283067,0.5394604092502495,20000,924,0.2830641992119266,0.7040141564473132,23.754423623188018,16.53712797164917
2,6,poisson,1.7,2.07895,0.6373151667317987,0.5512,41579,11024,nan,nan,nan,16.53712797164917
2,6,minvar,1.7,2.06295,0.6454724812054016,0.5609,41259,11218,nan,nan,nan,16.53712797164917
2,6,weighted,1.8,2.1148901929098516,0.6362164291036949,0.5287347000267144,20000,822,0.2560967623953234,0.6831148473908742,27.25500458424261,16.53712797164917
2,6,poisson,1.8,2.11155,0.6392705713122041,0.549,42231,10980,nan,nan,nan,16.53712797164917
2,6,minvar,1.8,2.102,0.6515358306675397,0.56915,42040,11383,nan,nan,nan,16.53712797164917
2,6,weighted,1.9000000000000001,2.147820199524058,0.6394117931836995,0.5276991487587234,20000,735,0.23141335562734294,0.6610788623661884,31.290340537010387,16.53712797164917
2,6,poisson,1.9000000000000001,2.1446,0.6420522656033584,0.552,42892,11040,nan,nan,nan,16.53712797164917
2,6,minvar,1.9000000000000001,2.1383,0.6575118192337838,0.578,42766,11560,nan,nan,nan,16.53712797164917
2,6,weighted,2.0,2.1787340641856967,0.6415316149873102,0.5328526269164673,20000,664,0.208772541895967,0.6477181292486486,36.056761774097914,16.53712797164917
2,6,poisson,2.0,2.17385,0.6458218920973265,0.5538,43477,11076,nan,nan,nan,16.53712797164917
2,6,minvar,2.0,2.1674,0.6597456197434036,0.57905,43348,11581,nan,nan,nan,16.53712797164917
