step,t,N,K,M_u,M_v,xc_x,xc_y,L,h_eff,S_u,R2,R_0.5,R_0.8,R_0.9,R_0.99,N_0.5,N_0.8,N_0.9,R50_over_heff,peak_PK_u,peak_PK_v,S_L2_u,S_L2,outside_v_frac,drift_cfl,n_birth,n_death,S_dg_raw_40,S_dg_cross_40,peak_dg_40,ppc_40,empty_40,S_dg_raw_80,S_dg_cross_80,peak_dg_80,ppc_80,empty_80,S_dg_raw_160,S_dg_cross_160,peak_dg_160,ppc_160,empty_160
10,9.999999999999999e-06,20000,5,31.41592653589793,31.41592653589793,-0.000516855075266118,-0.0008650614834885069,0.3674784461781636,0.07349568923563272,0.009489652182757583,0.097414845802668,0.0772383928044576,0.1224928153927212,0.15001792812729559,0.2271665543938912,10000,16000,18000,1.0509241236833018,1177.7164864422832,414.9803392868433,133.89616774165208,133.89616774165208,0.0018,1.1479905347696349,0,0,134.844710191714,133.94478583346182,1475.0251967037518,12.5,0.76625,137.19721525029672,133.74854547529745,1829.291718420379,3.125,0.82390625,146.86668006175898,133.37168040442856,3041.0447579459333,0.78125,0.8789453125
11,1.1e-05,20000,5,31.41592653589793,31.41592653589793,-0.000529501037390004,-0.0008781100480374889,0.3629785375001685,0.0725957075000337,0.009272836375924395,0.0962955677896153,0.07598717915402442,0.1209928458333895,0.14844958719708645,0.2261362504882374,10000,16000,18000,1.0467172477654982,1219.2220036866097,414.91952601355393,136.03308001871105,136.03308001871105,0.0021,1.158167752373134,0,0,137.04376063559246,136.14971665640374,1548.605565378075,12.5,0.766875,139.6244417593062,136.4196413433146,1980.1272771128004,3.125,0.8278125,149.3510871940498,135.86133723635555,2956.764291435068,0.78125,0.88109375
12,1.2e-05,20000,5,31.41592653589793,31.41592653589793,-0.0005090794782715908,-0.0008769889412649825,0.35806842094279134,0.07161368418855826,0.009056205959102658,0.09516410015916012,0.0745412810359398,0.11935614031426378,0.14708253479569214,0.22498813406961282,10000,16000,18000,1.040880411063243,1264.7208254395223,414.6343257199275,138.3033624771517,138.3033624771517,0.00255,1.1701663101796393,0,0,139.246888869575,138.3909099287076,1551.4965171596393,12.5,0.77,141.8558010972845,138.490570384177,1980.9103522639089,3.125,0.82828125,151.35670841557535,138.24810462540034,3440.953060827639,0.78125,0.882265625
13,1.3e-05,20000,5,31.41592653589793,31.41592653589793,-0.00050830252615499,-0.000876116495284504,0.353151037152766,0.0706302074305532,0.008846523723151489,0.09405596059342272,0.07319325628655576,0.11771701238425535,0.1454921860592771,0.22499053259238466,10000,16000,18000,1.0362882815900358,1310.6828088848004,415.17606023940965,140.5713641184199,140.5713641184199,0.00315,1.1811675477752603,0,0,141.50377348554238,140.71175247729894,1622.615300266727,12.5,0.77,143.9653460020089,140.5862493455781,2081.4071135645136,3.125,0.8284375,153.3202622905406,140.3382377188334,2780.222853794771,0.78125,0.8837109375
14,1.4e-05,20000,5,31.41592653589793,31.41592653589793,-0.0005021028305738221,-0.000875417462522658,0.3487044395452682,0.06974088790905364,0.00863127275384392,0.09290464333844634,0.07196498813849554,0.11623481318175606,0.14402867441081532,0.22351554969586196,10000,16000,18000,1.031890907846517,1359.6650451645437,415.08977970978293,143.0023050750063,143.0023050750063,0.0035,1.1905988418643711,0,0,144.00531484072644,143.2127753592837,1679.1074366123066,12.5,0.771875,146.63792956055602,143.2729301004831,2091.565334599045,3.125,0.83109375,155.7551009406342,143.04133359535996,3304.6936093653076,0.78125,0.885625
15,1.4999999999999999e-05,20000,5,31.41592653589793,31.41592653589793,-0.0004816969668245542,-0.0008714929015800996,0.3437527591059693,0.06875055182119386,0.008419686591238887,0.09175885020660889,0.07068844429766524,0.1145842530353231,0.14249003912748467,0.22263820241754123,10000,16000,18000,1.0281873006854032,1411.4241280600788,414.57184262538374,145.49800930599832,145.49800930599832,0.0038,1.201802262648832,0,0,146.55190195736265,145.77097722687938,1721.518154111934,12.5,0.770625,148.99152155803196,145.84768376813014,2413.412417701481,3.125,0.83375,157.7506907549136,145.30592294373162,3287.132773591583,0.78125,0.8858984375
16,1.6e-05,20000,5,31.41592653589793,31.41592653589793,-0.0004970619338458999,-0.0008762088556096087,0.33913900583883677,0.06782780116776735,0.008216399703814452,0.09064435836727211,0.06940145024159831,0.11304633527961226,0.14075964089645931,0.2215252940886249,10000,16000,18000,1.023200649980362,1464.621921443541,414.6322351110187,148.02630409832616,148.02630409832616,0.0044,1.2111561116305856,0,0,149.07660299615995,148.31550147805817,1844.6759023233062,12.5,0.7725,151.42946688432502,148.12474382636015,2411.107229442996,3.125,0.83640625,160.4921515267397,148.3537246086947,3494.8812861514984,0.78125,0.888125
17,1.7e-05,20000,5,31.41592653589793,31.41592653589793,-0.0005064553762037122,-0.0008724183816502063,0.33392691407463954,0.06678538281492791,0.008009088340397312,0.08949351004624476,0.06811308591646795,0.11130897135821317,0.13923440868402176,0.22020716972401175,10000,16000,18000,1.019880145109287,1522.5413957097091,414.47465705521853,150.726876222818,150.726876222818,0.00515,1.2201788565462126,0,0,151.83169855065992,150.97315524221275,1953.7774201635302,12.5,0.773125,154.13360418450523,150.85963761913786,2556.6044939901226,3.125,0.83671875,163.31900613130364,151.0295873693674,3439.2163259162144,0.78125,0.88875
18,1.8e-05,20000,5,31.41592653589793,31.41592653589793,-0.0005028562647551761,-0.0008861389713928913,0.3291668844025629,0.06583337688051258,0.007805341494758456,0.08834784374707996,0.0669346719595369,0.1097222948008543,0.13748611819955375,0.21908263446984147,10000,16000,18000,1.016728521780421,1582.5767646052884,415.48110344306326,153.51347751094553,153.51347751094553,0.00595,1.2328401338653576,0,0,154.6015917811686,153.8585488346858,1928.925633646841,12.5,0.77625,157.12751685551103,154.18290313176678,2822.6228015415604,3.125,0.838125,166.1263752960793,154.48743275988542,3936.1198950828984,0.78125,0.8908984375
19,1.8999999999999998e-05,20000,5,31.41592653589793,31.41592653589793,-0.0005069435861003174,-0.0008899209059742676,0.3243317508759488,0.06486635017518975,0.007603578198374115,0.08719849883096678,0.06564984644395874,0.10811058362531625,0.13582034369265833,0.21813705383809223,10000,16000,18000,1.012078624227399,1646.1785673212175,415.0244375444801,156.41347399855312,156.41347399855312,0.00675,1.2438587717607714,0,0,157.57387086755995,156.81228417132846,2148.471504230094,12.5,0.779375,159.79481136352635,156.93421425257296,2837.3797538075933,3.125,0.83921875,168.2282081964087,157.04013732394466,3637.3384196123516,0.78125,0.8921484375
20,1.9999999999999998e-05,20000,5,31.41592653589793,31.41592653589793,-0.0004867368523217394,-0.0008953550570988295,0.319531731314477,0.0639063462628954,0.007403395688213751,0.08604298744356655,0.06434003883667468,0.10651057710482566,0.13430722186241215,0.2177294800545652,10000,16000,18000,1.006786377240144,1712.241057554715,415.10279894025155,159.40449187930247,159.40449187930247,0.0076,1.2570180906872706,0,0,160.58102603955206,159.83260090386844,2094.4176309247714,12.5,0.77875,162.77035666262742,160.08596895473426,2684.18885305757,3.125,0.84046875,171.01528330226458,159.60739839623704,3812.257048281086,0.78125,0.89375
21,2.1e-05,20000,5,31.41592653589793,31.414355739571135,-0.0004847962800448014,-0.0008822134403953911,0.31458481094707347,0.0629169621894147,0.007209970911382409,0.08491154757382773,0.06306965115740504,0.1048616036490245,0.13264381999668856,0.2159424921633556,10000,16000,18000,1.0024268331253925,1781.0480711868672,414.9374231231669,162.43540210457792,162.43540210457792,0.0088004400220011,1.2659607801835397,0,1,163.7252746299376,162.99249933516163,2351.6720510217046,12.5,0.778125,165.9148711831431,163.3883841657414,2796.450847090775,3.125,0.84140625,174.4964908247081,163.08321461103773,4596.226835007186,0.78125,0.8955859375
22,2.2e-05,20000,5,31.41592653589793,31.414355739571135,-0.00048382164396616506,-0.0008739035072270312,0.30971119150166637,0.061942238300333276,0.00701660860247883,0.0837651992326099,0.06184287954093401,0.10323706383388878,0.13089218982008824,0.21451040535897684,10000,16000,18000,0.9983959449621838,1853.7553645564026,415.3616126536827,165.60052971201094,165.60052971201094,0.009850492524626232,1.275476765026042,0,0,166.9311698776318,166.1917754488872,2449.2327022574077,12.5,0.77625,169.12862469827493,166.4753943153304,2894.8847533870608,3.125,0.84203125,177.58485494783125,166.75674786433015,4605.744530687146,0.78125,0.8960546875
23,2.3e-05,20000,5,31.41592653589793,31.414355739571135,-0.00046797721000219126,-0.0008793989575442688,0.30460721415735137,0.060921442831470274,0.006824221529089247,0.0826088465546472,0.060514649221256975,0.10153573805245046,0.12885491548156636,0.21305899129446576,10000,16000,18000,0.9933226530543829,1931.925171684212,416.426303988611,168.91846998197227,168.91846998197227,0.0112005600280014,1.2875997274910154,0,0,170.36733727625227,169.62883198760994,2683.0692583285254,12.5,0.78,172.4984368183168,169.91138355810412,3413.0007980786067,3.125,0.8453125,180.67192362084887,170.27330080598765,4308.519841544272,0.78125,0.8990625
24,2.4e-05,20000,5,31.41592653589793,31.414355739571135,-0.00047019552654206767,-0.0008944094964768191,0.2992263690338191,0.05984527380676382,0.006636270107614901,0.08146330528289962,0.05936772030323285,0.09974212301127304,0.12723548291058215,0.21184762903286478,10000,16000,18000,0.9920201968651199,2014.529899607229,416.67565662891013,172.33641395993146,172.33641395993146,0.012650632531626581,1.2987318265341312,0,0,173.84108944706261,173.15544704084417,2667.266819931026,12.5,0.780625,175.79822328976869,173.15009189196877,3189.573233904921,3.125,0.84640625,183.77665866634098,173.61358835685306,5797.807990795647,0.78125,0.89890625
25,2.4999999999999998e-05,20000,5,31.41592653589793,31.414355739571135,-0.00045610188561520177,-0.0008864425012374174,0.29451115124930005,0.05890223024986001,0.006448242765356648,0.0803009512107836,0.05808615518079739,0.09817038374976668,0.12540222673013246,0.21101548449400334,10000,16000,18000,0.9861452602796045,2101.109316993731,417.5509684160014,175.9351954310241,175.9351954310241,0.014600730036501825,1.3086429394619357,0,0,177.52406360531086,176.81266312727863,2876.266947768691,12.5,0.78125,179.3482815021405,176.77743641551623,3163.9518914892938,3.125,0.8484375,187.4002419779393,176.948450680969,4334.9953789452065,0.78125,0.901328125
26,2.6e-05,20000,5,31.41592653589793,31.414355739571135,-0.00044978183473992677,-0.0008923879925701109,0.2895284723543577,0.05790569447087154,0.006264062918529874,0.07914583323542607,0.05691987720088228,0.09650949078478589,0.12371577168386277,0.209073159926361,10000,16000,18000,0.9829754693558652,2192.3425384894895,417.94317981891993,179.61903909611294,179.61903909611294,0.01640082004100205,1.3173183300471316,0,0,181.43716421600786,180.6725257671895,3117.57609015557,12.5,0.783125,183.51521920356242,180.86299335131008,3690.2574462154184,3.125,0.84875,190.8153293925847,180.89627721921124,4463.653714873738,0.78125,0.9020703125
27,2.7e-05,20000,5,31.41592653589793,31.414355739571135,-0.00043427522611119403,-0.0008903390595792266,0.2841586153711681,0.05683172307423362,0.006085982277468334,0.07801270587198174,0.05566712514329431,0.09471953845705604,0.12177539321363443,0.20873130845582202,10000,16000,18000,0.9795079602035274,2291.422411426723,419.1481346138513,183.4766280145365,183.4766280145365,0.018700935046752337,1.3284562875325776,0,0,185.32145600907802,184.63518980029738,3154.429471406982,12.5,0.78375,187.32773900140663,184.8808416929314,3721.772319416494,3.125,0.84984375,194.40149092014016,184.35963930099683,4145.153771577398,0.78125,0.903203125
28,2.8e-05,20000,5,31.41592653589793,31.414355739571135,-0.00044104884916172876,-0.0008868709093054799,0.27891243273438104,0.05578248654687621,0.005911439938335454,0.07688588907163299,0.0544422779353589,0.09297081091146034,0.11989916319478336,0.20786529013568256,10000,16000,18000,0.975974383816844,2395.378483318591,419.25431186981,187.4530253435185,187.4530253435185,0.020901045052252612,1.340083271671975,0,0,189.37006450697712,188.76011131420552,3269.525425872139,12.5,0.785625,191.37297407911973,189.08730004778522,3541.967146540411,3.125,0.85171875,199.18648172486195,190.15737159081866,5380.448732109558,0.78125,0.904375
29,2.9e-05,20000,5,31.41592653589793,31.414355739571135,-0.0004152621827738706,-0.0008876817916021198,0.27414591339254757,0.05482918267850952,0.0057393200971530625,0.07575830051653128,0.053282432120633175,0.09138197113084918,0.11825433408938121,0.20574818835853947,10000,16000,18000,0.971789647732929,2501.1678899822523,419.13720718781593,191.52608248458512,191.52608248458512,0.02360118005900295,1.3499808028280265,0,0,193.5660364271929,192.93680488509767,3363.101774608943,12.5,0.788125,195.54749436971053,193.23028428888054,3897.242005919336,3.125,0.8540625,202.75633461379167,193.1790220839572,5265.3807582144145,0.78125,0.9071484375
30,2.9999999999999997e-05,20000,5,31.41592653589793,31.414355739571135,-0.0003971624833815151,-0.0009085323691691601,0.2692492255341783,0.05384984510683566,0.005570858304965416,0.07463818262099779,0.05214792465377678,0.08974974184472609,0.11643560584212159,0.20504141473918955,10000,16000,18000,0.9683950724522541,2610.519541928253,418.7617820533687,195.65416625910527,195.65416625910527,0.027701385069253463,1.3634809523712688,0,0,197.6823904060484,197.07519200758907,3466.0861654804576,12.5,0.79125,199.55847288467726,197.2126369616,4044.7096854874144,3.125,0.85625,206.77959755029957,197.21788097072758,5540.6613730289555,0.78125,0.907890625
31,3.1e-05,20000,5,31.41592653589793,31.414355739571135,-0.00037050699493013903,-0.0009101851284305536,0.26421163938822523,0.05284232787764505,0.005405482298012915,0.07352198513378781,0.05109409994094585,0.08807054646274175,0.11470145744347535,0.20384745588050532,10000,16000,18000,0.9669161445584462,2728.315568632963,419.2397270467092,199.9566985630647,199.9566985630647,0.031451572578628934,1.372908033107302,0,0,202.16852485080807,201.55935816479686,3734.739525961936,12.5,0.793125,203.93602112827668,201.68513644958452,4310.760895667235,3.125,0.85734375,210.5269735569804,201.75198825682472,5541.164209190154,0.78125,0.909765625
32,3.2e-05,20000,5,31.41592653589793,31.414355739571135,-0.0003531773726749102,-0.0009111127558314418,0.2593968111915301,0.05187936223830601,0.005243833352154507,0.07241431731470309,0.0498700362426069,0.08646560373051003,0.11313256151598966,0.20306438874279517,10000,16000,18000,0.9612692618218909,2852.7194361882607,419.81961251460194,204.45611492302257,204.45611492302257,0.03595179758987949,1.3810351921131447,0,0,206.69922399199677,206.20123176553832,4018.427577492649,12.5,0.795625,208.82026169947153,206.5120106134056,4821.4696933224395,3.125,0.8584375,215.60931859746785,206.86445396837286,5861.877557650025,0.78125,0.9108203125
33,3.2999999999999996e-05,20000,5,31.41592653589793,31.414355739571135,-0.0003220877304318763,-0.000928347249780337,0.25370097423780363,0.050740194847560725,0.005085594679739681,0.07131335554957206,0.048836299274875365,0.08456699141260121,0.11136393643962443,0.20192069848956085,10000,16000,18000,0.9624775667810254,2989.664293309114,419.4901336153513,209.14690975011095,209.14690975011095,0.041552077603880196,1.3988711431788852,0,0,211.48257714699244,210.98371987661636,4102.756798089523,12.5,0.794375,213.54716579424527,211.2374971149148,4839.821805231434,3.125,0.86125,219.7343744675207,211.05335428958722,5705.244690467318,0.78125,0.912109375
34,3.4e-05,20000,5,31.41592653589793,31.414355739571135,-0.0002908610490776569,-0.0009436695569395536,0.24929193366980207,0.04985838673396041,0.004928532631829842,0.0702035086860325,0.04749814113617333,0.08309731122326736,0.10924243052840164,0.20106976101772867,10000,16000,18000,0.9526610114687198,3130.5623742006537,420.9691175058364,214.10714378548622,214.10714378548622,0.04545227261363068,1.407040576004595,0,0,216.68699461622055,216.17687971597007,4370.246447694987,12.5,0.79625,218.69403841600652,216.44863888855065,5336.301164797325,3.125,0.86328125,224.9147059775761,216.1211972823813,6760.083764151554,0.78125,0.913515625
35,3.5e-05,20000,5,31.41592653589793,31.414355739571135,-0.0002663752073593473,-0.0009589442843498308,0.24390958367845003,0.048781916735690004,0.004778487339186975,0.06912660370065185,0.046456176145043326,0.08130319455948334,0.10755521124559607,0.19964934267016274,10000,16000,18000,0.9523237144770674,3280.2870776053387,421.0497928564649,219.0756595667276,219.0756595667276,0.05225261263063153,1.4174432485167188,0,0,221.69524279386297,221.14495403161544,4538.651001749927,12.5,0.795,223.5542752590896,221.4339535132015,5327.275395258268,3.125,0.86453125,230.05402585223217,221.1936892598534,6116.7050496310585,0.78125,0.914609375
36,3.6e-05,20000,5,31.41592653589793,31.414355739571135,-0.0002542923927412079,-0.0009574850705401405,0.23892422980872982,0.04778484596174597,0.004627164804628719,0.06802326664185365,0.045328108265782,0.07964140993624327,0.1057380852209937,0.19793282404068377,10000,16000,18000,0.9485875145871412,3440.778531778846,423.4448116654355,224.3748788634157,224.3748788634157,0.05805290264513226,1.4246907902697235,0,0,227.00937822102173,226.55019217272223,4706.350815260881,12.5,0.79875,228.7387574067481,226.7926099681429,5266.582300503556,3.125,0.86546875,234.7999725886653,226.68342274510763,7894.171653493415,0.78125,0.91625
37,3.7e-05,20000,5,31.41592653589793,31.414355739571135,-0.00021963429209383438,-0.0009887598891339772,0.2338952532166047,0.04677905064332094,0.004483879159787253,0.06696177386977778,0.04406825390396327,0.0779650844055349,0.1040251920955855,0.19743944516815304,10000,16000,18000,0.9420510527238604,3608.5876967311196,424.71761961851274,229.8050012403386,229.8050012403386,0.06555327766388319,1.4352162167133207,0,0,232.78198808508344,232.32612215552632,4934.142712164901,12.5,0.796875,234.4705330243425,232.55669768189045,5353.642515275671,3.125,0.86671875,240.7076317383285,232.8338981319942,7349.933763736713,0.78125,0.9176171875
38,3.7999999999999995e-05,20000,5,31.41592653589793,31.414355739571135,-0.00021227959921944534,-0.0010078177949266766,0.22880666762894913,0.04576133352578983,0.004343894786175411,0.06590823003370225,0.04304611084462424,0.0762688892096497,0.10199848161039149,0.19777993356791312,10000,16000,18000,0.9406655691177495,3788.3583950996212,424.9231003095383,235.41351105744263,235.41351105744263,0.07235361768088404,1.4440714437597244,0,0,238.43749512910907,238.01859533791585,5244.139806158122,12.5,0.8,239.97610671072374,237.90993279481947,5892.866219391688,3.125,0.8671875,245.72290631082387,237.31873267994422,6689.114022935719,0.78125,0.91875
39,3.9e-05,20000,5,31.41592653589793,31.414355739571135,-0.00019121506657707434,-0.0010338506128512895,0.22409775144956923,0.04481955028991384,0.004205010656952674,0.06484605351871982,0.042003785139134345,0.07469925048318975,0.10033825450725231,0.19623178407780703,10000,16000,18000,0.9371755153149505,3975.850936322896,428.315192529846,241.25373823527178,241.25373823527178,0.080054002700135,1.4606204489495143,0,0,244.3771813386009,243.9559549480676,5555.946235703115,12.5,0.79875,246.24756532614956,244.36394575657522,6049.578033288209,3.125,0.868125,251.37018854149886,243.65397224264913,6498.688791104131,0.78125,0.9202734375
40,3.9999999999999996e-05,20000,5,31.41592653589793,31.414355739571135,-0.00015768730278059668,-0.001052723023602344,0.21889168778463947,0.04377833755692789,0.004071501227315232,0.06380831628647814,0.04094073271418289,0.07296389592821316,0.09822813031034024,0.19522689293599504,10000,16000,18000,0.9351824440785336,4181.595736823119,430.06227826961316,247.3825312338775,247.3825312338775,0.08935446772338616,1.480944766322709,0,0,250.6070002456677,250.11796390245644,5721.714332268889,12.5,0.8025,252.43853917921024,250.45645871615656,6144.10177941042,3.125,0.86953125,258.1547631101035,250.30675125437415,8348.042045853663,0.78125,0.9214453125
41,4.1e-05,20000,5,31.41592653589793,31.414355739571135,-0.00012515096523188724,-0.001081728009194566,0.2140297539347192,0.04280595078694384,0.0039408967180269315,0.06277656185254916,0.03993895609072281,0.07134325131157307,0.09678211441874031,0.1951828809082316,10000,16000,18000,0.933023454834801,4399.433996934737,434.273434149827,253.76982978877268,253.76982978877268,0.09945497274863743,1.5000932481293776,0,0,257.26742985776843,256.8943474167273,6168.470175360506,12.5,0.79875,258.95784544108403,257.3852615659552,6618.286726230953,3.125,0.870625,264.4826019583082,257.16564902537357,8265.47876122632,0.78125,0.9228125
42,4.2e-05,20000,5,31.41592653589793,31.414355739571135,-0.00010103820408691076,-0.0011208769028141455,0.20928880309945244,0.04185776061989049,0.003814589631125187,0.061762364196371135,0.03902163643325586,0.06976293436648415,0.09509635544036663,0.19401026731019805,10000,16000,18000,0.932243766875409,4622.463029036588,434.5698472444424,260.2068197542933,260.2068197542933,0.10865543277163858,1.5165754822113768,0,0,263.86463542446927,263.49011244374003,6382.360451953774,12.5,0.8025,265.5437618948479,263.9106314510543,7220.304635655933,3.125,0.87328125,270.8313939395533,263.86987418539815,8230.251022948245,0.78125,0.9246875
43,4.2999999999999995e-05,20000,5,31.41592653589793,31.414355739571135,-6.854197492297421e-05,-0.001154026713762,0.20463929583944757,0.04092785916788951,0.0036905949166103087,0.06075026680279115,0.0379682688122665,0.06821309861314918,0.0929887570943345,0.1932177286006885,10000,16000,18000,0.92768763341658,4873.457909630991,434.80007794092563,267.32427973002007,267.32427973002007,0.11855592779638982,1.5293126696209145,0,0,271.4727074818137,271.1444474149531,6873.742542220302,12.5,0.800625,273.2342545276393,271.66199531424746,7281.125884492776,3.125,0.874375,278.4719068317412,272.0478465777806,8600.175903115938,0.78125,0.925625
44,4.4e-05,20000,5,31.41592653589793,31.414355739571135,-4.122565416439267e-07,-0.0012036917382148185,0.2001763846987224,0.04003527693974448,0.00357044096951136,0.05975316702494823,0.036857098996076115,0.0667254615662408,0.09092831759598316,0.1915591910238297,10000,16000,18000,0.9206155624088298,5127.879995092596,438.50799939668957,274.43801827568734,274.43801827568734,0.12900645032251612,1.54330846143847,0,0,278.8936394986719,278.5455302358103,7285.22247547552,12.5,0.8,280.52515283971024,278.84282524343547,7567.777797925157,3.125,0.8765625,285.87943905065003,279.0781139561413,9894.12982558576,0.78125,0.92765625
