t,seed,N_u,N_v,M_u,M_v,M_v_exact,abs_Mu_drift,abs_Mv_error,rel_Mv_error,E_u_modes,E_v_modes,E_grad_v_particles,G_v,max_v_occupancy
0.0,5,80000,0,10.0,0.0,0.0,0.0,0.0,0.0,9.702583821007821e-05,0.0,0.0,0.0,0
0.02,5,80000,1583,10.0,0.197875,0.19801326693244747,0.0,0.00013826693244747834,0.0006982710531948767,0.0001208630798777025,3.289358688341601e-05,0.010561862337454644,0.091569188870668,1583
0.04,5,80000,3125,10.0,0.390625,0.39210560847676823,0.0,0.0014806084767682304,0.0037760451387574443,0.00013797927223451527,2.7819661312569744e-05,0.010456033107049154,0.13143613217062458,3125
0.06,5,80000,4628,10.0,0.5785,0.5823546641575128,0.0,0.0038546641575127882,0.006619100686845697,0.0001719770900360856,3.090862860222129e-05,0.013372456393320888,0.15546835224321554,4628
0.08,5,80000,6091,10.0,0.761375,0.7688365361336424,0.0,0.007461536133642421,0.009704970800640287,0.00016472937646008607,5.190597763312029e-05,0.01826703888032203,0.1570728279959027,6091
0.1,5,80000,7490,10.0,0.93625,0.9516258196404048,0.0,0.015375819640404798,0.016157421670436524,0.00016714654563625755,8.280666787230627e-05,0.018949860403816885,0.15610607005656685,7490
0.12,5,80000,8801,10.0,1.100125,1.1307956328284252,0.0,0.030670632828425193,0.02712305560617497,0.00018866700728108294,0.00013119564053370398,0.019743433933825036,0.15388538205882052,8801
0.14,5,80000,10234,10.0,1.27925,1.3064176460119414,0.0,0.027167646011941438,0.02079552897564973,0.00018952564230074169,0.00014395166246179375,0.02171027054620379,0.14589382829285932,10234
0.16,5,80000,11618,10.0,1.45225,1.4785621103378865,0.0,0.026312110337886496,0.017795742332307945,0.00018149960722386717,0.0001772299939839098,0.019437416654581926,0.14334495619179674,11618
0.18,5,80000,13026,10.0,1.62825,1.64729788588728,0.0,0.019047885887280014,0.0115631095325666,0.00021673068906426875,0.00013603437340407748,0.013952087338592557,0.13959651867465472,13026
0.2,5,80000,14357,10.0,1.7946250000000001,1.8126924692201818,0.0,0.018067469220181653,0.009967200463934326,0.00027479393737257736,0.00014281276997306214,0.018255199136129018,0.13443766492517992,14357
0.22,5,80000,15722,10.0,1.96525,1.974812020375215,0.0,0.009562020375215141,0.004841990162384344,0.0002495778014136924,0.00012410482805825645,0.018168838216918004,0.13037480303037136,15722
0.24,5,80000,17025,10.0,2.128125,2.1337213893344664,0.0,0.0055963893344666005,0.0026228304044007274,0.0002716773107974561,0.00013570910478088606,0.01972201054942765,0.12474271708469309,17025
0.26,5,80000,18291,10.0,2.286375,2.2894841419643375,0.0,0.003109141964337425,0.0013580098273447028,0.00021625051474587946,0.00010182621719957378,0.017404418237019593,0.12052560274125729,18291
0.28,5,80000,19415,10.0,2.426875,2.4421625854427456,0.0,0.015287585442745666,0.006259855725360784,0.00023610903072402226,0.00014138797005229588,0.017431869983240214,0.1131341949752535,19415
0.3,5,80000,20580,10.0,2.5725000000000002,2.5918177931828215,0.0,0.01931779318282123,0.0074533762495312085,0.00025605324534717325,0.00016434828018737943,0.01831004328959596,0.10899152304392631,20580
0.32,5,80000,21709,10.0,2.713625,2.7385096292630906,0.0,0.024884629263090652,0.009086924141941722,0.00028756323784735,0.00015954077654365835,0.01904003550838401,0.10552308996353414,21709
0.34,5,80000,22888,10.0,2.861,2.8822967723739037,0.0,0.021296772373903483,0.007388820116661039,0.0002332119480585035,0.0001398815631386971,0.020151167158573863,0.10120295067821543,22888
0.36,5,80000,24037,10.0,3.004625,3.0232367392896897,0.0,0.018611739289689844,0.006156229529700237,0.00023574655686210976,9.81708028125528e-05,0.017966626929143473,0.09846961088305513,24037
0.38,5,80000,25140,10.0,3.1425,3.1613859078764417,0.0,0.01888590787644162,0.005973933087190743,0.0002697254132577807,9.63532792408972e-05,0.019193857671566946,0.09593286603387785,25140
0.4,5,80000,26265,10.0,3.283125,3.2967995396436067,0.0,0.013674539643606654,0.004147822601638955,0.00023596596307235218,0.0001268518202173344,0.019578829937612695,0.09167570954168813,26265
0.42,5,80000,27363,10.0,3.420375,3.4295318018494325,0.0,0.009156801849432572,0.002669985985986371,0.0002332394347449728,0.00011213943144692818,0.019196440584689382,0.0894267743458694,27363
0.44,5,80000,28447,10.0,3.555875,3.559635789168587,0.0,0.003760789168587131,0.0010565095395519458,0.000223240593411827,0.00010834043299543846,0.018228825728376613,0.08714131036890112,28447
0.46,5,80000,29465,10.0,3.683125,3.6871635449307405,0.0,0.0040385449307405175,0.0010952985625747114,0.00020789756511769677,0.00011243786578127756,0.016110428189023262,0.08236638950653749,29465
0.48,5,80000,30455,10.0,3.8068750000000002,3.8121660819385914,0.0,0.00529108193859118,0.0013879463341483064,0.0002713414517055078,0.00012990439774558784,0.01891866902891234,0.07970444857693844,30455
