t,seed,N_u,N_v,M_u,M_v,M_v_exact,abs_Mu_drift,G_v,max_v_occupancy,d_min,overlap,m_center,E_sym,drift_resolution_number,R05_c0,R09_c0,c0_x,c0_y,c0_z,R05_c1,R09_c1,c1_x,c1_y,c1_z,R05_c2,R09_c2,c2_x,c2_y,c2_z,R05_c3,R09_c3,c3_x,c3_y,c3_z
0.0,0,40000,0,240.0,0.0,0.0,0.0,0.0,0,2.825705656153199,3.686397060680494,0.222,0.0006360319684984113,0.0,0.38290397748444344,0.6246844901939136,1.001980441462205,1.0006146149490345,1.0004227238898222,0.38300836608458033,0.6280436297770564,0.9993536840304555,-1.0006095145108524,-1.0012535104609723,0.38375058972815,0.6243756379333838,-1.00036749725726,0.9985346418301351,-1.0002756123344199,0.3827717380732901,0.6285224013121584,-1.0010934003567762,-0.9990141073618117,0.9983266299545654
0.04,0,40000,1531,240.0,9.186,9.410534603442438,0.0,4.500943239913638,1531,2.8165320188999767,2.9231313047282454,2.2680000000000002,0.001947598462583944,0.016547473394701705,0.4676433836416808,0.9007273125089619,0.9987567338081176,0.9983311157757209,1.0059215932301608,0.48413288311210995,0.907474453838729,0.9937682296240391,-0.9981507154924829,-1.004301095015384,0.47302431720162347,0.8895588368482291,-0.9952741039667865,0.9959709241210595,-0.9978130215463459,0.48384144586653216,0.8935095041650656,-1.000507845458241,-0.9936393742220115,1.0029367424424054
0.08,0,40000,3057,240.0,18.342,18.452076867207417,0.0,6.467112171483724,3057,2.797515808017686,2.9557109363909833,3.588,0.0037478799803906736,0.023273831333918124,0.4626427471265626,1.0583403688248354,0.9971015248339921,0.9926455161623426,1.0113309536597859,0.45680754038070304,1.0855189750330856,0.976397200741121,-0.989477665181159,-0.9988706003489867,0.44694388773180993,1.0495445700076955,-0.9869417201088764,1.0033570458535896,-0.99668142711195,0.4897208756494705,1.0778220393344273,-0.9926084591173101,-0.9984885780152464,0.9984322986461818
0.12,0,40000,4442,240.0,26.652,27.139095187882205,0.0,7.367558244431573,4442,2.781649692817377,3.0358133549152835,3.918,0.004922344715159522,0.030213017686760518,0.4308008623391718,1.188021496375473,0.9919985112502143,0.9897165120710341,1.0050059984906712,0.4462617139609395,1.2132201274825196,0.9776827627304847,-0.9887374940419047,-0.9895278031872552,0.3841731387072058,1.1698166834538024,-0.9682435852010132,1.0129870541922168,-0.9929426214106147,0.47001651780637577,1.2055834529135436,-0.9736581427109359,-0.9958578206742041,0.9928427437213481
0.16,0,40000,5833,240.0,34.998,35.48549064810928,0.0,8.28890326959536,5833,2.7747016760941876,3.2200485779260632,4.098,0.008043069177336479,0.03385295332790053,0.38333647435516727,1.2772859138245067,0.9839164382868706,0.9841898064507362,0.9917569695646735,0.3897878541122013,1.3046838080625935,0.9837447099037,-0.9818912678959819,-0.9849793155923967,0.3068514626082648,1.272536762920092,-0.9599803678885657,1.0360675947982827,-0.9945031607137809,0.4719077411391256,1.305614310315164,-0.9639379798576684,-0.9926366658443921,0.9912256504338366
0.2,0,40000,7191,240.0,43.146,43.50461926128436,0.0,9.460830154344677,7191,2.7536696793958715,3.51453805993409,3.894,0.011223802728057146,0.038129357464631315,0.3512909722720816,1.3598497165790675,0.9796516274766569,0.9715921853520406,0.9819181040488703,0.3032668450445892,1.3924076353476527,0.9924166660112483,-0.991007916182685,-0.9797272496681426,0.29656294363618424,1.3486013493983784,-0.9613948467203777,1.0501846855082189,-0.9960834636831635,0.43221731030645805,1.4147257303465997,-0.9598053381285476,-0.9831966572596471,0.9839087296971138
0.24,0,40000,8504,240.0,51.024,51.209313344027194,0.0,10.525376355799176,8504,2.7591499647217246,4.041297384910391,3.72,0.009272512010259396,0.040312394785525264,0.29572003296236377,1.4365330132974976,0.9861549290665774,0.9719353930774446,0.9772785974979907,0.26074383458687295,1.4666185176188657,0.9857210297119501,-0.9891790328149597,-0.9826123121490626,0.2998494548596024,1.4324047593075455,-0.9403269976520443,1.050898016309274,-0.9963831815266602,0.3903769067703592,1.4881119093999202,-0.9755280653943723,-0.9875911605889716,0.9708350481570669
0.28,0,40000,9682,240.0,58.092,58.611902050625886,0.0,10.88805193832225,9682,2.7600952523749855,4.522132294929456,3.504,0.00803666825762729,0.04602244529906659,0.25974476730405816,1.505147698870399,0.9850367216103972,0.9807821338723839,0.9725825266462005,0.22409180022781788,1.5358969006161345,0.9937718967821016,-0.9820085364045905,-0.967907690688409,0.2721588845495505,1.463769450612557,-0.9524039830227355,1.0298433753585003,-1.010258007286005,0.35275980266428186,1.5924681757309542,-0.9830912885562295,-0.9886942010224846,0.9672764157067819
0.32,0,40000,10933,240.0,65.598,65.72423110231418,0.0,13.473297308961184,10933,2.7459692613561644,5.294825097154544,3.2520000000000002,0.011514900021491898,0.05244868448287292,0.2388965566229336,1.5535446596753355,0.9649606449138295,0.9893009793261776,0.9647812982318387,0.20917451277032906,1.5883296221085532,0.9973143909875795,-0.9839266418719994,-0.9625687173563051,0.23310846218311024,1.525886042422566,-0.9512885681684606,1.0430235494173852,-1.0012934773393294,0.28645136444713526,1.6391538716552205,-0.9882336377057541,-0.9911434495749178,0.9824331056399283
0.36,0,40000,12099,240.0,72.59400000000001,72.55768174295255,0.0,13.542480477523108,12099,2.6973297946619668,5.858972142784316,3.0180000000000002,0.01963579728211567,0.05425027397822593,0.22268234745388438,1.6125559107934808,0.9540906513941714,0.975958762863713,0.9481681491555403,0.19567068854011208,1.61711783885413,1.0086901408305184,-0.9932378540510882,-0.9570218010378575,0.21960743107187763,1.6025671439831466,-0.9216636962425717,1.059559970841864,-0.9883608298472577,0.25190467791146687,1.7093912825383646,-0.9931891195153764,-1.0082957688949152,0.9984494826353094
