seed,d,method,t,step,total_mass,M_v_chem,c_inf_grid,rho_inf_grid,c_inf_part,rho_inf_part,R_core_0p5,R_core_0p9,xc0,xc1,xc2,N_active,global_nESS,max_w_over_mean_w,N_local_B,local_ESS_B,local_mass_B,corr_r_c,corr_r_rho,mean_Sc,mean_Srho,mean_r,mean_Sc_in,mean_Sc_out,mean_r_in,mean_r_out,frac_mass_rpos,frac_mass_rneg,cfl_proxy,n_resample_events,mass_jump_resample,runtime_s
0,6,weighted,0.7000000000000001,350,1.4610380883425047,1.4610380883425047,0.1260441654596886,0.8805590762675862,0.13303310625772902,0.9906491339816651,0.7364607106387379,1.2958347146581677,-0.004490590710919357,-0.010925956915025379,-0.011876147924675116,12000,0.9927590759811955,1.1993649163266977,4791,0.996650238533007,0.6268015999699766,0.8281016978462507,0.6512303459723958,0.677460885803275,0.48808382874838663,0.8455920569679398,0.8704161306203898,0.4844866529743618,0.9631929159313941,0.727979625339023,1.0,0.0,0.00613635272521522,0,0.0,13490.048322677612
0,6,weighted_resample,0.7000000000000001,350,1.4610380883425047,1.4610380883425047,0.1260441654596886,0.8805590762675862,0.13303310625772902,0.9906491339816651,0.7364607106387379,1.2958347146581677,-0.004490590710919357,-0.010925956915025379,-0.011876147924675116,12000,0.9927590759811955,1.1993649163266977,4791,0.996650238533007,0.6268015999699766,0.8281016978462507,0.6512303459723958,0.677460885803275,0.48808382874838663,0.8455920569679398,0.8704161306203898,0.4844866529743618,0.9631929159313941,0.727979625339023,1.0,0.0,0.00613635272521522,0,0.0,13490.048322677612
0,6,poisson,0.7000000000000001,350,1.4610833333333333,1.4610833333333333,0.12482742371552753,0.8532032038834838,0.1311325986445076,0.9471452502930722,0.7390071016185477,1.2922571953553614,-0.003544283377236149,-0.010177002364853242,-0.012282697568835507,17533,1.0,1.0,7517,1.0,0.6264166666666666,0.8645049940485804,0.7056232916755734,0.6755452811098134,0.4879366012905413,0.8383713205676298,0.865090748764662,0.48597819065463915,0.9606594636537656,0.7160692272027939,1.0,0.0,0.00776186253415895,0,0.0,13490.048322677612
0,6,minvar,0.7000000000000001,350,1.448,1.448,0.1227184713141826,0.8305591627128017,0.1291198277914883,0.9271450581113738,0.7405997896588583,1.2982748031744005,-0.006325089218092555,-0.010574992593285688,-0.015604827481922911,17376,1.0,1.0,7381,1.0,0.6150833333333333,0.8823601003888988,0.7309540648850379,0.6679162716712567,0.4830414348330071,0.8225407821860053,0.8589004495746099,0.47693209376790346,0.9467903645562428,0.6982911998157681,1.0,0.0,0.006457525324490266,0,0.0,13490.048322677612
0,6,weighted,0.8,400,1.59852406960462,1.59852406960462,0.1405000399958251,1.011611563669488,0.14840368473702417,1.1412281737499401,0.7264091862885886,1.2964540574145784,-0.004555525348227866,-0.010836461301552188,-0.011678711240794394,12000,0.9901796242095904,1.2107553830264988,4884,0.9964085059579559,0.7042091051006755,0.6463184992463792,0.4118061644072499,0.7198172637975049,0.5079826482174217,0.9553211105377546,0.9111872284881273,0.5284086751144027,1.0451815834696674,0.8654425011640218,1.0,0.0,0.006426140763327735,0,0.0,13490.048322677612
0,6,weighted_resample,0.8,400,1.59852406960462,1.59852406960462,0.1405000399958251,1.011611563669488,0.14840368473702417,1.1412281737499401,0.7264091862885886,1.2964540574145784,-0.004555525348227866,-0.010836461301552188,-0.011678711240794394,12000,0.9901796242095904,1.2107553830264988,4884,0.9964085059579559,0.7042091051006755,0.6463184992463792,0.4118061644072499,0.7198172637975049,0.5079826482174217,0.9553211105377546,0.9111872284881273,0.5284086751144027,1.0451815834696674,0.8654425011640218,1.0,0.0,0.006426140763327735,0,0.0,13490.048322677612
0,6,poisson,0.8,400,1.5975,1.5975,0.13821790614795793,0.9617864709532207,0.14559366887986916,1.0751924219771203,0.7294725013539295,1.2917100771296852,-0.003771699009321717,-0.008446487268539431,-0.011686980351979959,19170,1.0,1.0,8346,1.0,0.6955,0.7190193877227721,0.5024092298898627,0.7179406755248674,0.5082912724171333,0.9468888848480695,0.9052722022073681,0.5306091488423667,1.046112835383818,0.847664934312321,1.0,0.0,0.006628420865312329,0,0.0,13490.048322677612
0,6,minvar,0.8,400,1.5803333333333334,1.5803333333333334,0.1365273105735721,0.9525140222513988,0.1441201091308506,1.0716274762691296,0.7294046114356141,1.296184637967231,-0.005533112234115431,-0.009791147616856125,-0.01577331809171843,18964,1.0,1.0,8256,1.0,0.688,0.7321897699704749,0.5186810666068928,0.7108657582426142,0.503428199817077,0.9331784335192258,0.9014741209655328,0.5202573955196953,1.035006870971503,0.8313499960669487,1.0,0.0,0.006882105792178739,0,0.0,13490.048322677612
0,6,weighted,0.9,450,1.7680978101206388,1.7680978101206388,0.15814700526360614,1.1681033138215278,0.16741594822848807,1.3256235991088825,0.7177649441162868,1.2910076118467013,-0.004547102727815713,-0.011069257557199667,-0.011523803796683297,12000,0.987403220730546,1.2150249519916496,4919,0.9965239550384222,0.7875556365865928,0.3733494396127143,0.10375924494823054,0.7627078457742068,0.529565411143745,1.0621351496655924,0.9448152936722408,0.5805486388550702,1.0991686923452808,1.0250910812224654,1.0,0.0,0.006432427148916137,0,0.0,13490.048322677612
0,6,weighted_resample,0.9,450,1.7680978101206388,1.7680978101206388,0.15814700526360614,1.1681033138215278,0.16741594822848807,1.3256235991088825,0.7177649441162868,1.2910076118467013,-0.004547102727815713,-0.011069257557199667,-0.011523803796683297,12000,0.987403220730546,1.2150249519916496,4919,0.9965239550384222,0.7875556365865928,0.3733494396127143,0.10375924494823054,0.7627078457742068,0.529565411143745,1.0621351496655924,0.9448152936722408,0.5805486388550702,1.0991686923452808,1.0250910812224654,1.0,0.0,0.006432427148916137,0,0.0,13490.048322677612
0,6,poisson,0.9,450,1.7595833333333333,1.7595833333333333,0.15489748128378414,1.1087792627592201,0.16363627999932476,1.2456084099530784,0.7197551013279986,1.2903296326250537,-0.004259046669254657,-0.009997866378549033,-0.011082812763530275,21115,1.0,1.0,9390,1.0,0.7825,0.4644278027562795,0.20243603116182984,0.7608245159670849,0.5303632152903401,1.0522084179973186,0.9397774942724542,0.5818545865412925,1.103626205938282,1.0007857595639864,1.0,0.0,0.007166559814645531,0,0.0,13490.048322677612
0,6,minvar,0.9,450,1.7380833333333334,1.7380833333333334,0.1525882481136748,1.089321794699847,0.16123350997460492,1.2280660030020671,0.7200865389541327,1.2920084703171009,-0.005223155470840716,-0.010400374952480189,-0.016134570928092166,20857,1.0,1.0,9244,1.0,0.7703333333333333,0.5014799353060585,0.24379476753587276,0.7526706695331974,0.524658715927539,1.0367065303501724,0.9358315234454923,0.5694922512889203,1.096458782234544,0.9769485484838404,1.0,0.0,0.008110146259344782,0,0.0,13490.048322677612
0,6,weighted,1.0,500,1.9758753851751305,1.9758753851751305,0.17984812324004829,1.3618700984406185,0.19053855363048255,1.5473182373682668,0.7148034496318181,1.280863420225096,-0.004508482963329938,-0.011460542319250628,-0.011509097961612627,12000,0.9845180958951345,1.2476082929786114,4985,0.9967199838475594,0.8890411851219407,0.05345276973363805,-0.21314467509403445,0.8042269566674383,0.5523891824310773,1.1597402793765221,0.969473466337052,0.638978762298059,1.119067427580831,1.2004135458347924,0.9999481830733379,5.1816926661992765e-05,0.006428349128927908,0,0.0,13490.048322677612
0,6,weighted_resample,1.0,500,1.9758753851751305,1.9758753851751305,0.17984812324004829,1.3618700984406185,0.19053855363048255,1.5473182373682668,0.7148034496318181,1.280863420225096,-0.004508482963329938,-0.011460542319250628,-0.011509097961612627,12000,0.9845180958951345,1.2476082929786114,4985,0.9967199838475594,0.8890411851219407,0.05345276973363805,-0.21314467509403445,0.8042269566674383,0.5523891824310773,1.1597402793765221,0.969473466337052,0.638978762298059,1.119067427580831,1.2004135458347924,0.9999481830733379,5.1816926661992765e-05,0.006428349128927908,0,0.0,13490.048322677612
0,6,poisson,1.0,500,1.9625833333333333,1.9625833333333333,0.17539355001804838,1.283519790059009,0.1856880282522605,1.4465622962093299,0.709379798145219,1.2841204528562853,-0.002552733331602641,-0.010602537430862887,-0.011147463766927174,23551,1.0,1.0,10647,1.0,0.88725,0.14300771360491793,-0.12732144510991406,0.8020567963296332,0.5532141494972854,1.1485847368266764,0.9658805745818008,0.6382191052300558,1.1296886488095217,1.1674824296071444,1.0,0.0,0.006960009843297325,0,0.0,13490.048322677612
0,6,minvar,1.0,500,1.9388333333333334,1.9388333333333334,0.1732477405683318,1.264467066792956,0.183177711331136,1.428832885583683,0.7121765118144089,1.2912043060398504,-0.005861549201821282,-0.01051344142806273,-0.016316818086651204,23266,1.0,1.0,10485,1.0,0.87375,0.17974505416397593,-0.09102149227796139,0.7957908321738377,0.5487304427452395,1.1369720004596322,0.9637396252181717,0.6278420391295036,1.126332081975889,1.147611918943375,0.9999140376515087,8.596234849136078e-05,0.006483372508547685,0,0.0,13490.048322677612
0,6,weighted,1.1,550,2.228168125516564,2.228168125516564,0.20591394389562123,1.595966351698244,0.2184297260235229,1.8141399463097894,0.7080582534284786,1.2748706343575462,-0.004649796190326752,-0.011801911989881455,-0.01100084934222698,12000,0.9813058216583385,1.3347311706282785,5056,0.9968056411688658,1.005227853480932,-0.2295373104023793,-0.4589667604172039,0.8420523436973812,0.5752564350391327,1.242440069672126,0.9850214390341786,0.6990772282397646,1.1078132512449799,1.3770725569447702,0.9999544638486442,4.553615135597094e-05,0.006568289465880076,0,0.0,13490.048322677612
0,6,weighted_resample,1.1,550,2.228168125516564,2.228168125516564,0.20591394389562123,1.595966351698244,0.2184297260235229,1.8141399463097894,0.7080582534284786,1.2748706343575462,-0.004649796190326752,-0.011801911989881455,-0.01100084934222698,12000,0.9813058216583385,1.3347311706282785,5056,0.9968056411688658,1.005227853480932,-0.2295373104023793,-0.4589667604172039,0.8420523436973812,0.5752564350391327,1.242440069672126,0.9850214390341786,0.6990772282397646,1.1078132512449799,1.3770725569447702,0.9999544638486442,4.553615135597094e-05,0.006568289465880076,0,0.0,13490.048322677612
0,6,poisson,1.1,550,2.2100833333333334,2.2100833333333334,0.20148300876342004,1.5173608432442232,0.21349697636312323,1.713941572929088,0.7018886432848888,1.2800760448735768,-0.0015589802573189816,-0.009766071974061107,-0.009601808833763352,26521,1.0,1.0,12117,1.0,1.00975,-0.17554588192893,-0.4141342069328786,0.8402958860941403,0.5768532530901366,1.2306237851061521,0.9835589332552755,0.6970220347816357,1.1185363780468103,1.3427196452127832,1.0,0.0,0.0071673600062771865,0,0.0,13490.048322677612
0,6,minvar,1.1,550,2.18125,2.18125,0.19809648037128488,1.4794861998292206,0.20966455793557304,1.6720414274125257,0.7047696927336337,1.2844082149709826,-0.007493118380382673,-0.010135207997539832,-0.01634065384268307,26175,1.0,1.0,11886,1.0,0.9905,-0.1325920565021194,-0.37742030899419865,0.8348592697363731,0.5729803947689139,1.220495894638751,0.981784809843075,0.6879225027984568,1.122456622490246,1.3185426581353228,0.9999235912129895,7.640878701050621e-05,0.006416709717365591,0,0.0,13490.048322677612
0,6,weighted,1.2,600,2.531536871283367,2.531536871283367,0.23750663245724582,1.8850143085985755,0.252055752627673,2.1436636559950415,0.7019113406411898,1.266868736435651,-0.0043496754099202305,-0.01201353492030353,-0.010582841452142881,12000,0.977068372909004,1.4916557059433995,5174,0.9965570392865385,1.14541360131161,-0.4413031719331156,-0.6170582091473664,0.8755051636164982,0.5977652928387546,1.308724775949729,0.9937154027188441,0.7572695643893284,1.0721422035471526,1.5453581033766837,0.9999257524039507,7.424759604930728e-05,0.00640702625830002,0,0.0,13490.048322677612
0,6,weighted_resample,1.2,600,2.531536871283367,2.531536871283367,0.23750663245724582,1.8850143085985755,0.252055752627673,2.1436636559950415,0.7019113406411898,1.266868736435651,-0.0043496754099202305,-0.01201353492030353,-0.010582841452142881,12000,0.977068372909004,1.4916557059433995,5174,0.9965570392865385,1.14541360131161,-0.4413031719331156,-0.6170582091473664,0.8755051636164982,0.5977652928387546,1.308724775949729,0.9937154027188441,0.7572695643893284,1.0721422035471526,1.5453581033766837,0.9999257524039507,7.424759604930728e-05,0.00640702625830002,0,0.0,13490.048322677612
0,6,poisson,1.2,600,2.5163333333333333,2.5163333333333333,0.23381009409058376,1.803295469121769,0.24813057288331702,2.0506348317642185,0.6955890176466366,1.2741461557739882,-0.0014776785211036158,-0.009729668024975236,-0.008597204897552882,30196,1.0,1.0,13890,1.0,1.1575,-0.4170662981733199,-0.6005165607110541,0.8745177422263544,0.600638648571206,1.2961550231917995,0.9933471579479366,0.755688326504772,1.0796197632272342,1.5126902831563644,0.999966883030865,3.3116969134984766e-05,0.007124647882150155,0,0.0,13490.048322677612
0,6,minvar,1.2,600,2.4726666666666666,2.4726666666666666,0.2279513000111153,1.7480901633281933,0.24132517553269844,1.9746923271997259,0.6984702572436331,1.2789450258703554,-0.005973485951744517,-0.008778691639749375,-0.01825440630423008,29672,1.0,1.0,13566,1.0,1.1305,-0.3748099168421918,-0.5703197786983797,0.8679431426777521,0.595065350766826,1.2865765184105307,0.9919922738550564,0.7438940115004479,1.0920127623500753,1.4811402744709858,0.9999325963871664,6.740361283364789e-05,0.007622158445445391,0,0.0,13490.048322677612
0,6,weighted,1.3,650,2.893012423985998,2.893012423985998,0.27554641835021254,2.238185390915479,0.29336805947209993,2.5667949751018484,0.6970781253062348,1.2620718135613185,-0.0033532584824968424,-0.012051525941786658,-0.010772083112742943,12000,0.9705056753537257,1.6943539236536358,5315,0.9955006234411928,1.30824124917904,-0.5826769052513932,-0.7033968456721793,0.9037167423315352,0.6186754769519707,1.3588405384702287,0.9977589130816222,0.8096691390668622,1.021686007960485,1.696014545315856,0.999935581098514,6.44189014858885e-05,0.007195567658643179,0,0.0,13490.048322677612
0,6,weighted_resample,1.3,650,2.893012423985998,2.893012423985998,0.27554641835021254,2.238185390915479,0.29336805947209993,2.5667949751018484,0.6970781253062348,1.2620718135613185,-0.0033532584824968424,-0.012051525941786658,-0.010772083112742943,12000,0.9705056753537257,1.6943539236536358,5315,0.9955006234411928,1.30824124917904,-0.5826769052513932,-0.7033968456721793,0.9037167423315352,0.6186754769519707,1.3588405384702287,0.9977589130816222,0.8096691390668622,1.021686007960485,1.696014545315856,0.999935581098514,6.44189014858885e-05,0.007195567658643179,0,0.0,13490.048322677612
0,6,poisson,1.3,650,2.8695,2.8695,0.27203822669550504,2.1617676915197808,0.2893111925854096,2.4736896120938554,0.688143329807152,1.2671117523331783,-0.0015591001512423259,-0.008630351362577879,-0.009179707168524294,34434,1.0,1.0,15889,1.0,1.3240833333333333,-0.5720130258827351,-0.6979273367183935,0.9028811548891461,0.6229502996879092,1.342673720492857,0.9976884732074739,0.8080738365708181,1.0257266391550854,1.6596208018306284,0.9998547946796771,0.00014520532032293664,0.007337170382263359,0,0.0,13490.048322677612
0,6,minvar,1.3,650,2.8353333333333333,2.8353333333333333,0.26615696334816624,2.0980037323052048,0.2822512487236582,2.382295122260164,0.6929662980709784,1.2717995136220817,-0.0038719967111388257,-0.008936105489180352,-0.018687390431732603,34024,1.0,1.0,15500,1.0,1.2916666666666667,-0.5519388090251137,-0.6874024469903522,0.8982012565892703,0.6179556755643824,1.338937999663934,0.997212429488288,0.7991900836902526,1.039605004375118,1.6382709949527496,0.9998824359275805,0.00011756407241946862,0.007017108249257499,0,0.0,13490.048322677612
0,6,weighted,1.4000000000000001,700,3.320837337254312,3.320837337254312,0.32195307112557253,2.6929272333938177,0.3437327111119004,3.1148652539997626,0.6888822158775664,1.2562992063294858,-0.002356524704195106,-0.01223406397207454,-0.010960057346301495,12000,0.959592366226303,1.9767384206394611,5421,0.9933349885396155,1.4801036452369845,-0.6669121882079269,-0.7386360345445492,0.9267714625355491,0.6360872848544319,1.3988239955789006,0.9993436841124932,0.8541876631860721,0.9649375239460801,1.8327796870697373,0.9999163468705536,8.365312944646193e-05,0.006858698466561506,0,0.0,13490.048322677612
0,6,weighted_resample,1.4000000000000001,700,3.320837337254312,3.320837337254312,0.32195307112557253,2.6929272333938177,0.3437327111119004,3.1148652539997626,0.6888822158775664,1.2562992063294858,-0.002356524704195106,-0.01223406397207454,-0.010960057346301495,12000,0.959592366226303,1.9767384206394611,5421,0.9933349885396155,1.4801036452369845,-0.6669121882079269,-0.7386360345445492,0.9267714625355491,0.6360872848544319,1.3988239955789006,0.9993436841124932,0.8541876631860721,0.9649375239460801,1.8327796870697373,0.9999163468705536,8.365312944646193e-05,0.006858698466561506,0,0.0,13490.048322677612
0,6,poisson,1.4000000000000001,700,3.2795833333333335,3.2795833333333335,0.31761919989433995,2.616647289251132,0.33882328581142285,3.0200651763832997,0.6815007121919869,1.262903282760185,0.00023953100625267516,-0.008676272789280754,-0.008228307126505357,39355,1.0,1.0,17807,1.0,1.4839166666666668,-0.6611180022488893,-0.7368335927831833,0.9251896398227165,0.6407531990676686,1.3784989620878598,0.9993266180706855,0.8510488938775247,0.9666250721247399,1.790393783793113,0.999771312412654,0.0002286875873459535,0.007509852631740222,0,0.0,13490.048322677612
0,6,minvar,1.4000000000000001,700,3.2438333333333333,3.2438333333333333,0.31140368705681437,2.551694932239879,0.3311149898469986,2.920343811459588,0.6869660362508634,1.2679296256002521,-0.002216378799175601,-0.008492913594274681,-0.019372172671956886,38926,1.0,1.0,17548,1.0,1.4623333333333333,-0.6531180835151877,-0.7360239031475563,0.9212239752513487,0.6357828221316897,1.377547434610326,0.9991694135553033,0.8432785369473941,0.9792432884350474,1.7758515807856048,0.9998715511483327,0.0001284488516672661,0.007774592612089421,0,0.0,13490.048322677612
0,6,weighted,1.5,750,3.8262429722761895,3.8262429722761895,0.378997754815579,3.2833540304528017,0.40594193518727384,3.836431504208247,0.682782506374783,1.2465076223369298,-0.0014870882105126409,-0.012161782594397283,-0.01118467567245478,12000,0.9412113245839194,2.401030530457067,5571,0.989491046868583,1.680769932380288,-0.7115215026529743,-0.7459130428618739,0.9454173529175378,0.6495301871911532,1.433078850096692,0.9998500645216418,0.89098032269272,0.9066626543505835,1.9595368110207672,0.9998157482025722,0.00018425179742769538,0.006858607791458137,0,0.0,13490.048322677612
0,6,weighted_resample,1.5,750,3.8262429722761895,3.8262429722761895,0.378997754815579,3.2833540304528017,0.40594193518727384,3.836431504208247,0.682782506374783,1.2465076223369298,-0.0014870882105126409,-0.012161782594397283,-0.01118467567245478,12000,0.9412113245839194,2.401030530457067,5571,0.989491046868583,1.680769932380288,-0.7115215026529743,-0.7459130428618739,0.9454173529175378,0.6495301871911532,1.433078850096692,0.9998500645216418,0.89098032269272,0.9066626543505835,1.9595368110207672,0.9998157482025722,0.00018425179742769538,0.006858607791458137,0,0.0,13490.048322677612
0,6,poisson,1.5,750,3.76925,3.76925,0.3743525394957077,3.2176773908882206,0.4006525266605016,3.7475086277946645,0.6746718533863157,1.2610952998404,-0.000717608930873538,-0.007064793031551392,-0.009298880026483885,45231,1.0,1.0,20113,1.0,1.6760833333333334,-0.7058028299027429,-0.7423329051375597,0.9430470718199958,0.6537962763759453,1.410799458152147,0.9998478487630961,0.8862437832351997,0.906678624460609,1.914942583280063,0.9996904777696712,0.00030952223032875684,0.007733217043102495,0,0.0,13490.048322677612
0,6,minvar,1.5,750,3.7195833333333335,3.7195833333333335,0.36688432364677087,3.1401177346645595,0.3911586312548935,3.6230943770869986,0.6800569075762977,1.262793351266746,-0.0035376622008926988,-0.008985246210506165,-0.01908578055061901,44635,1.0,1.0,19697,1.0,1.6414166666666667,-0.7039711199300487,-0.7455925806984671,0.9402008984015867,0.6497120483578223,1.4116674485328797,0.9998049282865625,0.8805941977261871,0.9176267045469277,1.9057303299362254,0.9998655763414361,0.00013442365856390723,0.006915971496813047,0,0.0,13490.048322677612
0,6,weighted,1.6,800,4.4224541644643764,4.4224541644643764,0.4503745933186295,4.079257562526789,0.4848293264701536,4.819027384406443,0.6773561534231265,1.2427060511498222,-0.0006800324003459011,-0.011950616436312853,-0.011812564005219727,12000,0.9117649321800171,2.9322914333939014,5541,0.9842161646108765,1.840323489220183,-0.7340220457016571,-0.7431875765034175,0.9600044784174804,0.6592108653202312,1.4623853177092279,0.9999750494323059,0.920022659377915,0.8501923964549298,2.074750514739151,0.9996817510750204,0.00031824892497959355,0.0071159020895317,0,0.0,13490.048322677612
0,6,weighted_resample,1.6,800,4.4224541644643764,4.4224541644643764,0.4503745933186295,4.079257562526789,0.4848293264701536,4.819027384406443,0.6773561534231265,1.2427060511498222,-0.0006800324003459011,-0.011950616436312853,-0.011812564005219727,12000,0.9117649321800171,2.9322914333939014,5541,0.9842161646108765,1.840323489220183,-0.7340220457016571,-0.7431875765034175,0.9600044784174804,0.6592108653202312,1.4623853177092279,0.9999750494323059,0.920022659377915,0.8501923964549298,2.074750514739151,0.9996817510750204,0.00031824892497959355,0.0071159020895317,0,0.0,13490.048322677612
0,6,poisson,1.6,800,4.353166666666667,4.353166666666667,0.4465113265406568,4.042489515218767,0.47881415346506595,4.725103358919402,0.664105557387265,1.2571633897543677,-0.0011503916121242735,-0.007021129363411893,-0.010157300622284883,52238,1.0,1.0,22181,1.0,1.8484166666666666,-0.731158730520759,-0.7403234520958707,0.9578956417052845,0.6629362537715638,1.4427738055064465,0.9999759590241021,0.915815324386467,0.8481551122849688,2.0373924987279244,0.9996362801026073,0.0003637198973927026,0.008867313138593036,0,0.0,13490.048322677612
0,6,minvar,1.6,800,4.288916666666666,4.288916666666666,0.43625189420980104,3.925194395001897,0.4668182104152477,4.5666582052259415,0.6724927720155415,1.2631764438409336,-0.004573999415496432,-0.009022070162425826,-0.020028355733787678,51467,1.0,1.0,21888,1.0,1.824,-0.7293621362575661,-0.7426766170935177,0.9557227150874689,0.6580223901532978,1.4488236898899824,0.9999661652466136,0.911477545600995,0.8586353113639744,2.0390350034946256,0.9997668408883362,0.00023315911166378456,0.00784569914029772,0,0.0,13490.048322677612
0,6,weighted,1.7,850,5.125885734012376,5.125885734012376,0.54215217842344,5.1882961772438865,0.5864544115258867,6.181340989009218,0.6662634967276846,1.2463413685338047,0.0003918428217915196,-0.011707589843183609,-0.012820669938962507,12000,0.8679508096069725,3.5969880538175483,5439,0.9734652912827627,1.9825362215017424,-0.7440567976584807,-0.7391247747277487,0.9710003276497128,0.6649607199997853,1.4891191505994947,0.9999973163608594,0.9419975969298569,0.7961255482160866,2.182249980173627,0.9995957116387446,0.00040428836125555145,0.007729311367271925,0,0.0,13490.048322677612
0,6,weighted_resample,1.7,850,5.125885734012376,5.125885734012376,0.54215217842344,5.1882961772438865,0.5864544115258867,6.181340989009218,0.6662634967276846,1.2463413685338047,0.0003918428217915196,-0.011707589843183609,-0.012820669938962507,12000,0.8679508096069725,3.5969880538175483,5439,0.9734652912827627,1.9825362215017424,-0.7440567976584807,-0.7391247747277487,0.9710003276497128,0.6649607199997853,1.4891191505994947,0.9999973163608594,0.9419975969298569,0.7961255482160866,2.182249980173627,0.9995957116387446,0.00040428836125555145,0.007729311367271925,0,0.0,13490.048322677612
0,6,poisson,1.7,850,5.044583333333334,5.044583333333334,0.5379100849688643,5.16759740671105,0.5797839595756333,6.094264940385386,0.6502683896035041,1.258435343761753,-0.001820700767874079,-0.0067299632251193635,-0.008102271039012027,60535,1.0,1.0,23804,1.0,1.9836666666666667,-0.7445094745311048,-0.7388900391994585,0.9694319130300625,0.6676504854314658,1.4747761958258527,0.9999976418713024,0.9388651743190358,0.7922313981772077,2.157343544265711,0.9995704964070372,0.0004295035929627488,0.008841603088274084,0,0.0,13490.048322677612
0,6,minvar,1.7,850,4.951666666666667,4.951666666666667,0.5245982919248402,5.0097081391418765,0.5634634702444331,5.868918204276832,0.6584955597683232,1.2640024646961376,-0.00545096495283417,-0.0088786707800711,-0.01993851696479876,59420,1.0,1.0,23492,1.0,1.9576666666666667,-0.7421940437026596,-0.7399590347756063,0.9675656162177518,0.6625996783529591,1.4824634298121295,0.9999962505896175,0.935134981845886,0.8018200317224795,2.1631068279017795,0.9995792662403231,0.0004207337596768765,0.008776943256188635,0,0.0,13490.048322677612
0,6,weighted,1.8,900,5.9568086728886716,5.9568086728886716,0.6610915256742802,6.734263990756765,0.718544899117684,8.086541254340293,0.646997814418258,1.2497965315131918,0.0018637139965357828,-0.011310970299841966,-0.014412687040383608,12000,0.8079862605399684,4.424288527848118,5050,0.9529453746086627,2.0071038386323496,-0.7504093933137165,-0.7395986725379844,0.9790008736441965,0.6674769323177829,1.5135726976234374,0.9999998531894004,0.957996429117157,0.7458734107904829,2.281471778101076,0.9994370220729303,0.0005629779270697027,0.008364446036340465,0,0.0,13490.048322677612
0,6,weighted_resample,1.8,900,5.9568086728886716,5.9568086728886716,0.6610915256742802,6.734263990756765,0.718544899117684,8.086541254340293,0.646997814418258,1.2497965315131918,0.0018637139965357828,-0.011310970299841966,-0.014412687040383608,12000,0.8079862605399684,4.424288527848118,5050,0.9529453746086627,2.0071038386323496,-0.7504093933137165,-0.7395986725379844,0.9790008736441965,0.6674769323177829,1.5135726976234374,0.9999998531894004,0.957996429117157,0.7458734107904829,2.281471778101076,0.9994370220729303,0.0005629779270697027,0.008364446036340465,0,0.0,13490.048322677612
0,6,poisson,1.8,900,5.85,5.85,0.656652837498392,6.754427543238768,0.7115094446866381,8.03179600142667,0.6292971880539392,1.2598593295998166,-0.002671242445946518,-0.006680293716374753,-0.008433421693936898,70200,1.0,1.0,24090,1.0,2.0075,-0.7531071064978354,-0.7421711644214044,0.9779246910611875,0.6711282361265349,1.4983140558651449,0.9999998859689463,0.9558494961534285,0.7406447959002316,2.2559833158300577,0.9994159544159544,0.0005840455840455841,0.009468991113318106,0,0.0,13490.048322677612
0,6,minvar,1.8,900,5.7508333333333335,5.7508333333333335,0.6386975964004751,6.50058163583743,0.6897994044691937,7.688142580737769,0.6426207892809896,1.2678858665438297,-0.005716562042648491,-0.008569743074773295,-0.01988444585402036,69010,1.0,1.0,24087,1.0,2.00725,-0.7519583733275759,-0.7430518519403329,0.9766994755347528,0.6647705992145174,1.5124861044954598,0.9999997747523242,0.9533978257317879,0.7504376742689307,2.274578706321237,0.9994493551659179,0.0005506448340820171,0.00974824716133973,0,0.0,13490.048322677612
0,6,weighted,1.9000000000000001,950,6.935895478102007,6.935895478102007,0.8154883880056457,8.874690464680608,0.8913820382031632,10.744763202585345,0.6258756753280862,1.2420840383264438,0.002749313276646304,-0.010564169739362157,-0.016341566222333598,12000,0.7344446345354895,5.44401374209514,4291,0.9266683893487752,1.8345974939262226,-0.7560613412374516,-0.7430949594804228,0.9847886388219267,0.6711404290587648,1.5257332681114124,0.9999999966985977,0.9695756958633154,0.7022222528939434,2.3493300963409993,0.9994542379803952,0.0005457620196045372,0.00866157141973588,0,0.0,13490.048322677612
0,6,weighted_resample,1.9000000000000001,950,6.935895478102007,6.935895478102007,0.8154883880056457,8.874690464680608,0.8913820382031632,10.744763202585345,0.6258756753280862,1.2420840383264438,0.002749313276646304,-0.010564169739362157,-0.016341566222333598,12000,0.7344446345354895,5.44401374209514,4291,0.9266683893487752,1.8345974939262226,-0.7560613412374516,-0.7430949594804228,0.9847886388219267,0.6711404290587648,1.5257332681114124,0.9999999966985977,0.9695756958633154,0.7022222528939434,2.3493300963409993,0.9994542379803952,0.0005457620196045372,0.00866157141973588,0,0.0,13490.048322677612
0,6,poisson,1.9000000000000001,950,6.7955,6.7955,0.8099251865678389,8.944700395736668,0.8825923297462563,10.721205308435954,0.6019216158260507,1.2593225870991922,-0.0038603318561857944,-0.006988722359351733,-0.008254668916301246,81546,1.0,1.0,22154,1.0,1.8461666666666667,-0.7600398120167914,-0.7479828806873993,0.9842055547441667,0.6759955729680259,1.5088355000725884,0.9999999979550135,0.9684111115333195,0.6974628680921192,2.3202081320530574,0.999313271037206,0.0006867289627940058,0.009634719445277155,0,0.0,13490.048322677612
