seed,method,t,Nact,total_mass,global_nESS,max_mean_weight,global_rel_L2,mean_Em,max_Em,num_Em_gt_20pct,mean_late_Em,max_late_Em,num_late_gt_20pct,max_late_localL2,min_local_eff,min_late_local_eff,median_local_eff,n_resamples
4,minvar_branch,0.052000000000000005,20108,39.69160105942097,1.0,1.0,0.89144219685254,0.9449780467209712,0.9742086285175697,16,0.9733236304765058,0.9742086285175697,4,0.9729775111905845,50.0,51.0,56.5,0
4,minvar_branch,0.10400000000000001,20358,40.18508127947543,1.0,1.0,0.8980823015726999,0.925688592896591,0.9737029153512475,16,0.9726914890186033,0.9737029153512475,4,0.9788804279807445,50.0,52.0,55.5,0
4,minvar_branch,0.156,20764,40.98649315684389,1.0,1.0,0.8670530114718369,0.8968281457056672,0.9731972021849253,16,0.9724386324354422,0.9731972021849253,4,1.0384561895825455,49.0,53.0,55.5,0
4,minvar_branch,0.20800000000000002,21464,42.3682377729964,1.0,1.0,0.8007241986896717,0.8500848004613895,0.9747143416838919,16,0.9743350568091502,0.9747143416838919,4,1.11857220993941,49.0,50.0,54.0,0
4,minvar_branch,0.26,22602,44.614559734684335,1.0,1.0,0.6863212935867402,0.776442954423759,0.9772429075155027,14,0.9740822002259891,0.9772429075155027,4,0.9174985490137033,45.0,45.0,55.0,0
4,minvar_branch,0.313,24636,48.62951480504749,1.0,1.0,0.5494657944682091,0.7755657422769897,0.9762314811828583,15,0.9743350568091502,0.9762314811828583,4,1.0968213316130355,47.0,47.0,74.5,0
4,minvar_branch,0.365,26633,52.57143480284258,1.0,1.0,0.45148906399881267,0.865758790858944,0.9742086285175697,16,0.9739557719344085,0.9742086285175697,4,0.9656222940708308,48.0,51.0,90.5,0
4,minvar_branch,0.417,27342,53.97094470691705,1.0,1.0,0.4318688119617394,0.8478785229233524,0.9757257680165362,16,0.9748407699754724,0.9757257680165362,4,0.9376620495838359,45.0,48.0,126.5,0
4,minvar_branch,0.46900000000000003,28159,55.58363806605505,1.0,1.0,0.4401205519349532,0.7919334985044123,0.9761725814066315,16,0.9744614851007309,0.9752200548502141,4,0.9598014818530558,43.0,49.0,171.5,0
4,minvar_branch,0.521,29456,58.14381344769763,1.0,1.0,0.4474871087095847,0.7091337881964628,0.975220054850214,15,0.9740822002259891,0.975220054850214,4,0.9673002904879107,49.0,49.0,251.0,0
4,minvar_branch,0.5730000000000001,31592,62.360108447843004,1.0,1.0,0.4272526193282903,0.668857070739166,0.9757257680165362,14,0.9734500587680865,0.9757257680165362,4,0.9345082302201649,48.0,48.0,433.5,0
4,minvar_branch,0.626,33375,65.87960937727146,1.0,1.0,0.41121243603773205,0.6973305359390258,0.9762314811828584,14,0.9740822002259892,0.9762314811828584,4,0.9899396171249681,47.0,47.0,511.0,0
4,minvar_branch,0.678,33931,66.97710938667261,1.0,1.0,0.39955486333024914,0.6659222968721699,0.978254333848147,14,0.9739557719344085,0.978254333848147,4,1.055270568250982,43.0,43.0,561.5,0
4,minvar_branch,0.73,34612,68.32134950610097,1.0,1.0,0.40399150978993714,0.6184357713262629,0.9762314811828583,14,0.9739557719344087,0.9762314811828583,4,0.977542652049635,47.0,47.0,626.0,0
4,minvar_branch,0.782,35781,70.62886301507567,1.0,1.0,0.39688753245305974,0.5609669374073444,0.9772429075155027,14,0.9720593475607006,0.9772429075155027,4,0.9220114436978204,45.0,45.0,735.5,0
4,minvar_branch,0.834,37713,74.4424781556566,1.0,1.0,0.37459999033023916,0.4863095219471809,0.9726914890186033,14,0.9668757876058983,0.9726914890186033,4,1.0242685056438072,54.0,54.0,980.0,0
4,minvar_branch,0.886,40690,80.3188406160652,1.0,1.0,0.33425328242617264,0.380536039183023,0.9585315203615826,9,0.9470265458277535,0.9585315203615826,4,0.8295174145066292,82.0,82.0,1013.5,0
4,minvar_branch,0.9390000000000001,42245,83.38828758480399,1.0,1.0,0.31626157192704635,0.3437216807603675,0.9362801410434074,8,0.9149137597662961,0.9362801410434074,4,0.7370646103428501,126.0,126.0,969.0,0
4,minvar_branch,0.991,42718,84.32195216114705,1.0,1.0,0.31394702345365433,0.3180500547383597,0.8968345140702787,6,0.8672502938404323,0.8968345140702787,4,0.6594243934249611,204.0,204.0,929.0,0
4,minvar_branch,1.043,43380,85.62868778385128,1.0,1.0,0.3226577375797834,0.2912624132687507,0.826540383951498,6,0.7835547648141143,0.826540383951498,4,0.5150395372479969,343.0,343.0,906.5,0
4,minvar_branch,1.095,44609,88.05463654563904,1.0,1.0,0.32802814089047394,0.24871397415202098,0.7289377428513205,6,0.6443572157839391,0.7289377428513205,4,0.435833881932644,536.0,536.0,936.0,0
4,minvar_branch,1.147,46735,92.25119233698224,1.0,1.0,0.3334578578969779,0.18686126567928574,0.5453638634763752,4,0.4171655758137074,0.5453638634763752,3,0.4286642436566092,646.0,899.0,1009.0,0
4,minvar_branch,1.2,49343,97.39917799259045,1.0,1.0,0.3261392996611406,0.14572546750165552,0.306161535805992,5,0.23348916134822081,0.306161535805992,3,0.3463498191710263,635.0,1372.0,1188.5,0
4,weighted,0.0,20000,39.47841760435744,1.0,1.0,0.9093246243407479,0.9516580846022846,0.971680062685959,16,0.971680062685959,0.971680062685959,4,0.9878933817376743,56.0,56.0,56.0,0
4,weighted,0.052000000000000005,20000,39.6616511249421,0.9967537134809995,1.705253365691921,0.8978853269656691,0.9426297677940281,0.9723300344205092,16,0.9718269441372458,0.9723300344205092,4,0.9642230260034127,54.5960503830352,55.0,55.999999999999915,0
4,weighted,0.10400000000000001,20000,40.11358866529022,0.974487099849745,3.2410929865565477,0.8898159854931736,0.9270131629331888,0.9734745067987757,16,0.9709721017797923,0.9734745067987757,4,0.961891763418439,50.24900410051486,53.00000000000005,55.111144005081165,0
4,weighted,0.156,20000,40.88339861838822,0.9017265874830215,6.171087071999779,0.898009313316279,0.9011745540330165,0.975105737131663,16,0.972740782159171,0.975105737131663,4,0.8930992137906637,44.31827462775203,50.00000000000001,54.000000000000014,0
4,weighted,0.20800000000000002,20000,42.151843461777936,0.7364954873168564,11.41758056631607,0.890613373265569,0.859897167162321,0.9742442453632065,16,0.9725106849549607,0.9742442453632065,4,0.8612940631147288,38.02063208785091,52.00000000000001,54.5,0
