t,N,M_raw,M_clip,xc_x_raw,xc_y_raw,xc_x_clip,xc_y_clip,R_0.05_raw,R_0.1_raw,R_0.2_raw,R_0.3_raw,R_0.5_raw,R_0.8_raw,R_0.05_clip,R_0.1_clip,R_0.2_clip,R_0.3_clip,R_0.5_clip,R_0.8_clip,S_L2,peak,u_min
6.0651629072681715e-05,320,31.4159265301626,31.4159265301626,-1.993535021590067e-07,-1.9935350212068215e-07,-1.993535021590067e-07,-1.9935350212068215e-07,0.0036258324501744774,0.005268026342538073,0.007845892496042383,0.010122048241321645,0.014985758696846912,0.028916186360654194,0.0036258324501744774,0.005268026342538073,0.007845892496042383,0.010122048241321645,0.014985758696846912,0.028916186360654194,671.8064403929325,40050.95014805166,2.826846020106172e-15
6.115288220551379e-05,320,31.4159265301626,31.4159265301626,-2.0354148067904482e-07,-2.035414806404405e-07,-2.0354148067904482e-07,-2.035414806404405e-07,0.0036254910337166174,0.005267722424308051,0.007818851776180438,0.010067868880451964,0.014885212328222172,0.02848858446160034,0.0036254910337166174,0.005267722424308051,0.007818851776180438,0.010067868880451964,0.014885212328222172,0.02848858446160034,680.8224435075063,41083.364302891336,2.852085774502081e-15
6.165413533834588e-05,320,31.415926530162597,31.415926530162597,-2.0796718467512597e-07,-2.079671846363217e-07,-2.0796718467512597e-07,-2.079671846363217e-07,0.003625289355456433,0.005049393260581829,0.007700558758968318,0.009858509990429023,0.01461640396823353,0.02808129449091411,0.003625289355456433,0.005049393260581829,0.007700558758968318,0.009858509990429023,0.01461640396823353,0.02808129449091411,689.9108637976045,42136.59182066629,2.877490106319573e-15
6.215538847117796e-05,320,31.415926530162594,31.415926530162594,-2.126468171388891e-07,-2.126468171004768e-07,-2.126468171388891e-07,-2.126468171004768e-07,0.0033995690189985517,0.004941327825155099,0.007580751994187039,0.009820095916079762,0.014438207052269031,0.02767221125191666,0.0033995690189985517,0.004941327825155099,0.007580751994187039,0.009820095916079762,0.014438207052269031,0.02767221125191666,699.071138761857,43210.914203446,2.903060624161296e-15
6.265664160401004e-05,320,31.415926530162587,31.415926530162587,-2.1759745578595766e-07,-2.1759745574562298e-07,-2.1759745578595766e-07,-2.1759745574562298e-07,0.003399323204506461,0.00494118637563256,0.00737414578814962,0.00957100774536449,0.014266301807945919,0.02725617456083687,0.003399323204506461,0.00494118637563256,0.00737414578814962,0.00957100774536449,0.014266301807945919,0.02725617456083687,708.3027033180631,44306.617784534785,2.9287989382100422e-15
6.315789473684212e-05,320,31.415926530162583,31.415926530162583,-2.2283708883332565e-07,-2.2283708879070105e-07,-2.2283708883332565e-07,-2.2283708879070105e-07,0.003363678413578576,0.004940849577145152,0.0072488030879645764,0.009536080331238426,0.014133928249731772,0.02683969702591415,0.003363678413578576,0.004940849577145152,0.0072488030879645764,0.009536080331238426,0.014133928249731772,0.02683969702591415,717.6049915473274,45423.99407681681,2.954706663435948e-15
6.36591478696742e-05,320,31.41592653016258,31.41592653016258,-2.283846516658323e-07,-2.2838465162471972e-07,-2.283846516658323e-07,-2.2838465162471972e-07,0.0033633923172396146,0.0048748492091534356,0.007237704565106591,0.009461134499648695,0.01394719853828471,0.026564862876017097,0.0033633923172396146,0.0048748492091534356,0.007237704565106591,0.009461134499648695,0.01394719853828471,0.026564862876017097,726.9774384668027,46563.34013376214,2.980785417883804e-15
6.416040100250627e-05,320,31.41592653016258,31.41592653016258,-2.3426006439065364e-07,-2.3426006434790253e-07,-2.3426006439065364e-07,-2.3426006434790253e-07,0.0033630612854953263,0.00486420713242555,0.007144383891240113,0.009256754764072062,0.013687479836941052,0.0260728951835369,0.0033630612854953263,0.00486420713242555,0.007144383891240113,0.009256754764072062,0.013687479836941052,0.0260728951835369,736.41948182675,47724.9589203805,3.007036816206217e-15
6.466165413533835e-05,320,31.415926530162572,31.415926530162572,-2.4048427028679204e-07,-2.4048427024403085e-07,-2.4048427028679204e-07,-2.4048427024403085e-07,0.003350416853436847,0.004742858646682083,0.007143816808626628,0.00915175235372107,0.013487158503827904,0.02575219311773361,0.003350416853436847,0.004742858646682083,0.007143816808626628,0.00915175235372107,0.013487158503827904,0.02575219311773361,745.930563927556,48909.15969340416,3.0334624604502543e-15
6.516290726817043e-05,320,31.41592653016257,31.41592653016257,-2.470792751625781e-07,-2.4707927511772056e-07,-2.470792751625781e-07,-2.4707927511772056e-07,0.0033500706885591512,0.004742440481226716,0.007008562663737086,0.009069382688490802,0.013313425545846296,0.025358732744651568,0.0033500706885591512,0.004742440481226716,0.007008562663737086,0.009069382688490802,0.013313425545846296,0.025358732744651568,755.5101334523248,50116.25839014241,3.0600639315674062e-15
