step,t,N,K,M_u,M_v,xc_x,xc_y,L,h_eff,S_u,R2,R_0.1,R_0.2,R_0.5,R_0.8,R_0.9,R_0.99,N_0.5,N_0.8,N_0.9,R50_over_heff,peak_PK_u,peak_PK_v,S_L2_u,S_L2,outside_v_frac,drift_cfl,n_birth,n_death
0,0.0,80000,10,31.41592653589793,31.41592653589793,-0.00017592213060875532,-0.00010815205978851175,0.41502970175702614,0.04150297017570261,0.011908612310654645,0.10912658846795609,0.03541177348271342,0.05167699561835202,0.09075627577967588,0.1383432339190087,0.16597825787289616,0.23297720922277604,40000,64000,72000,2.186741705363728,836.3707353298093,421.681559471009,114.84426357571611,114.84426357571611,0.000375,0.7955463791998602,0,0
4,1e-06,80000,10,31.41592653589793,31.41592653589793,-0.00015974329885871304,-9.938982727376604e-05,0.4088633256638141,0.04088633256638141,0.011555027000266668,0.10749431147863904,0.03437036495556727,0.04993908612667099,0.0886837857312428,0.13628777522127136,0.16416822251016447,0.2324461000669971,40000,64000,72000,2.169032538862696,894.2585915789532,421.60462122678507,117.41573170803416,117.41573170803416,0.000475,0.7987304769250634,0,0
8,2e-06,80000,10,31.41592653589793,31.41592653589793,-0.0001362207492269452,-0.00010262587925131257,0.40271946938670067,0.04027194693867007,0.011210077116711572,0.10587765163957676,0.03338929875743627,0.04824393880758596,0.08664063096468161,0.13423982312890023,0.16229830415857083,0.23171768093990427,40000,64000,72000,2.1513891815716324,958.5202454955944,420.1552243412634,120.14075014994866,120.14075014994866,0.000525,0.8026724591790817,0,0
12,3e-06,80000,10,31.41592653589793,31.41592653589793,-0.0001176461803493715,-9.84920608429178e-05,0.3960082060890536,0.039600820608905365,0.010869016152995455,0.10425457377494503,0.03246757349510933,0.04667245721837796,0.0845986544573549,0.13200273536301788,0.16037827834651303,0.23086919742631015,40000,64000,72000,2.1362853889530387,1023.3822412747508,419.4277864353646,123.0481645120481,123.0481645120481,0.0006375,0.8094485012608017,0,0
16,4e-06,80000,10,31.41592653589793,31.41592653589793,-8.835912299546186e-05,-8.436530565482202e-05,0.38954942529679937,0.03895494252967994,0.010536837472385967,0.102649098741226,0.03160363820767829,0.04521480082661937,0.08261943189783999,0.12984980843226646,0.1586705992552513,0.23020791367087115,40000,64000,72000,2.1208972862658415,1091.542271397724,420.2581102678985,126.1351608472892,126.1351608472892,0.00075,0.8114894076290523,0,0
20,4.9999999999999996e-06,80000,10,31.41592653589793,31.41592653589793,-6.360053421930586e-05,-7.6694232848194e-05,0.3828566200836836,0.03828566200836836,0.010212046255211382,0.10105466963585295,0.03083843637280457,0.043798373701949056,0.08062364832565927,0.12761887336122787,0.15672630578233934,0.22968586143757136,40000,64000,72000,2.105844436176572,1161.7595907022044,420.6264710235874,129.403641495852,129.403641495852,0.0009375,0.8151366298902343,0,0
24,6e-06,80000,10,31.41592653589793,31.41592653589793,-2.989128323099718e-05,-7.364297357855915e-05,0.37655494528220435,0.03765549452822044,0.009897182551918514,0.09948458449387279,0.029971347903527103,0.04251978548176709,0.0787362581468834,0.1255183150940681,0.15495449348152804,0.22897784060865312,40000,64000,72000,2.090963327752222,1246.7278905500543,421.0803506661986,132.8536706611067,132.8536706611067,0.0011875,0.8205123496437996,0,0
28,7e-06,80000,10,31.41592653589793,31.41592653589793,7.601305691524619e-07,-6.32982537240686e-05,0.36995200527401484,0.03699520052740148,0.009591119353427312,0.0979342603659583,0.029238212269118373,0.041251437471121775,0.07672926064588528,0.12331733509133827,0.15311170878526398,0.2278252821350525,40000,64000,72000,2.07403283539587,1333.1032833563693,419.9501748119239,136.5016213229643,136.5016213229643,0.0015,0.8275357575295438,0,0
32,8e-06,80000,10,31.41592653589793,31.41592653589793,3.4311385034573293e-05,-5.936091596369271e-05,0.36380631063742436,0.03638063106374244,0.009292165659315088,0.09639587988765437,0.02860085813153886,0.04009966141190242,0.0748294551767007,0.12126877021247479,0.1510195996367298,0.22681730204719408,40000,64000,72000,2.056848740352858,1421.3897546500655,419.27295104976224,140.33969540566923,140.33969540566923,0.0019625,0.8318800016186076,0,0
36,9e-06,80000,10,31.41592653589793,31.41592653589793,6.143362771736627e-05,-4.886720018843711e-05,0.35736220143462455,0.035736220143462456,0.009000236230995665,0.09486957484354858,0.027978501249049593,0.039015486478099076,0.0729570092559158,0.11912073381154152,0.14912195655240404,0.22593816698305455,40000,64000,72000,2.0415424172738783,1512.329171184228,419.1732197963182,144.40105025399853,144.40105025399853,0.002375,0.8377068415344645,0,0
40,9.999999999999999e-06,80000,10,31.41592653589793,31.41631923497963,9.06536082066119e-05,-4.57747806804065e-05,0.3509855946564658,0.03509855946564658,0.008717705841927102,0.09336865556452606,0.02732881995168631,0.03800401076448312,0.07114062047963968,0.11699519821882193,0.1470471754680095,0.22517578694804977,40000,64000,72000,2.0268814892323426,1615.575148523433,419.63889302194815,148.67036495220677,148.67036495220677,0.0027749653129335882,0.8412869079932123,0,0
44,1.1e-05,80000,10,31.41592653589793,31.41631923497963,0.00012313978353362007,-3.913250949872563e-05,0.3444528879698271,0.034445288796982707,0.008442039260547913,0.09188057063682133,0.026742865711275925,0.03709799890999334,0.06923704739685126,0.1148176293232757,0.1451902408113834,0.2242457712864837,40000,64000,72000,2.010058554158971,1722.7503557914858,419.8640000966632,153.13582274735862,153.13582274735862,0.003487456406794915,0.8437982515360936,0,0
