step,t,N,K,M_u,M_v,xc_x,xc_y,L,h_eff,S_u,R2,R_0.5,R_0.8,R_0.9,R_0.99,N_0.5,N_0.8,N_0.9,R50_over_heff,peak_PK_u,peak_PK_v,S_L2_u,S_L2,outside_v_frac,drift_cfl,n_birth,n_death,S_dg_raw_40,S_dg_cross_40,peak_dg_40,ppc_40,empty_40,S_dg_raw_80,S_dg_cross_80,peak_dg_80,ppc_80,empty_80,S_dg_raw_160,S_dg_cross_160,peak_dg_160,ppc_160,empty_160
40,9.999999999999999e-06,80000,10,31.41592653589793,31.41592653589793,0.00023477003399562557,-0.00023807623702832217,0.354016282579035,0.0354016282579035,0.008795080764792622,0.09378209191947375,0.07119622676268014,0.118005427526345,0.14707730853419348,0.2246894307516294,40000,64000,72000,2.011100343860184,1625.206256416813,431.1492235340563,144.82934690036217,144.82934690036217,0.0022,0.8020405027207785,0,0,145.0334209279504,144.85228183425542,1748.4757264199532,50.0,0.715,145.71228939038343,144.977215439283,1958.1251220487775,12.5,0.77015625,148.24501023312345,145.13404849937368,2408.438670642242,3.125,0.8287890625
44,1.1e-05,80000,10,31.41592653589793,31.41592653589793,0.0002248987929755422,-0.00024382035930942806,0.3479706045141735,0.03479706045141735,0.008517938052274764,0.09229267604894098,0.06928838688248035,0.1159902015047245,0.1451590294760539,0.2236385477377162,40000,64000,72000,1.9912137974763353,1737.1574100227979,432.288220337092,148.6800242664406,148.6800242664406,0.0026875,0.809718726422003,0,0,148.87098411158803,148.69379082502837,1915.1585729112116,50.0,0.714375,149.48216061145044,148.73826082936975,1979.4686764937412,12.5,0.77234375,151.8335034093772,148.76272393806815,2445.8461533538007,3.125,0.83
48,1.2e-05,80000,10,31.41592653589793,31.41592653589793,0.00022850060025747016,-0.00025359524295059244,0.3417358393819146,0.03417358393819146,0.008247311236236418,0.09081470825938064,0.06741839919911308,0.1139119464606382,0.14323747385129276,0.22278167109421726,40000,64000,72000,1.9728220288820255,1856.4390517315562,434.93585039533315,152.69046357266046,152.69046357266046,0.0033125,0.8184253429973676,0,0,152.9128067802727,152.72125763856877,2045.2206699688452,50.0,0.715,153.5225026608923,152.7784562175284,2330.5600871011493,12.5,0.77484375,155.7618385968018,152.73149780152468,2844.4031562019127,3.125,0.830546875
52,1.3e-05,80000,10,31.41592653589793,31.41592653589793,0.00022899080494278754,-0.00026440558959388717,0.33556436604162754,0.03355643660416276,0.007984392513295897,0.08935542800130218,0.06553193880587788,0.11185478868054252,0.1412785418332881,0.2219764465418281,40000,64000,72000,1.9528872978648895,1987.2493376450839,435.69171469718924,156.90605418907572,156.90605418907572,0.0042125,0.8223237896063981,0,0,157.15991167442388,156.97979538096362,2198.6483664904185,50.0,0.71625,157.79647559289333,157.08912226551232,2527.0378651926962,12.5,0.77453125,159.83520683564566,156.84279378734445,2876.812976847905,3.125,0.8325390625
56,1.4e-05,80000,10,31.41592653589793,31.41592653589793,0.0002297584762546365,-0.00027873924583560677,0.3293813986552582,0.032938139865525816,0.007725352868291365,0.08789398653088483,0.06369250280938205,0.10979379955175272,0.13929429929282428,0.22077873676885992,40000,64000,72000,1.9337006603716804,2127.2917481716395,436.9183540891517,161.33947293195308,161.33947293195308,0.00515,0.8213506309078034,0,0,161.63704458347118,161.4497792369929,2453.220549734205,50.0,0.71875,162.2121282354541,161.47816356717217,2674.8245636987617,12.5,0.775625,164.52148474139904,161.5472104525045,3078.298356352102,3.125,0.8348828125
60,1.4999999999999999e-05,80000,10,31.41592653589793,31.41631923497963,0.00023835518628564573,-0.00028489423055191203,0.3230446356463842,0.03230446356463842,0.007473251677030516,0.08644797092488936,0.06188264178967622,0.10768154521546139,0.13737770754992618,0.2197130300961635,40000,64000,72000,1.9156065435308791,2273.312301790872,438.157460252698,165.96755881742948,165.96755881742948,0.0059999250009374885,0.8252105262314194,0,0,166.26935134856922,166.09357577572243,2597.713564101826,50.0,0.7175,166.85877095666223,166.1552447198321,2811.38394383886,12.5,0.77546875,169.05060102821082,166.33875834169578,3431.089657024075,3.125,0.8351953125
64,1.6e-05,80000,10,31.41592653589793,31.41631923497963,0.00024590016034362945,-0.00029378920338653155,0.31688373439843,0.031688373439843,0.007226418081022655,0.0850083412438018,0.06010584892634728,0.10562791146614332,0.13546880628851302,0.21849560204532129,40000,64000,72000,1.8967792411450788,2430.5032143463955,439.61040903851784,170.80058434279005,170.80058434279005,0.0073124085948925634,0.8309644942698842,0,0,171.16412835691847,170.9841090904462,2940.329243035415,50.0,0.716875,171.77021575281236,171.04768321865308,3207.8486929801215,12.5,0.7784375,173.81465372011732,171.12373903621872,3567.8704826704225,3.125,0.8370703125
68,1.7e-05,80000,10,31.41592653589793,31.41631923497963,0.0002494337778316196,-0.00030334436533801184,0.3105796117861328,0.03105796117861328,0.006985345247016043,0.08357837786781963,0.058325805915345065,0.10352653726204428,0.13349528348053485,0.2175826182979217,40000,64000,72000,1.8779663474983221,2604.7136512940438,439.0389969944516,175.91338082872667,175.91338082872667,0.009012387345158185,0.840130245513997,0,0,176.34525483312208,176.18621751243634,3190.9142469141148,50.0,0.720625,176.9515007862036,176.26909711030572,3343.6190252771794,12.5,0.77953125,178.94302980230373,176.2692083319325,3943.2894622060226,3.125,0.8376953125
72,1.8e-05,80000,10,31.41592653589793,31.41631923497963,0.00025402024023221773,-0.0003070707605792774,0.30435086796539995,0.030435086796539994,0.006749870655672069,0.08215759645749181,0.05660399519183455,0.10145028932179999,0.13137709690469623,0.21657961588163085,40000,64000,72000,1.8598269678097177,2789.9189480881887,440.4126501619846,181.22909139697916,181.22909139697916,0.010799865001687479,0.8465508465719075,0,0,181.77585020677546,181.60325081636694,3493.8684671438346,50.0,0.72125,182.36565615503181,181.62176533644754,3619.813790532031,12.5,0.7809375,184.44943816575483,181.68586152679046,4142.601747880833,3.125,0.840234375
76,1.8999999999999998e-05,80000,10,31.41592653589793,31.41592653589793,0.00025348805390672507,-0.0003122731977157902,0.2976938739380654,0.02976938739380654,0.006521255070645975,0.0807542882492687,0.05494357484597423,0.09923129131268847,0.12931934555171462,0.2156135010179709,40000,64000,72000,1.8456400905785897,2996.1060711743894,443.0436134448048,186.8766549516887,186.8766549516887,0.013025,0.8471855188347197,0,0,187.52041242088225,187.33593369812763,3899.8345126884933,50.0,0.7225,188.2129145222077,187.52877643589346,3835.4038803382527,12.5,0.78234375,190.17768606759736,187.54374754307565,4206.081786509472,3.125,0.8425390625
80,1.9999999999999998e-05,80000,10,31.41592653589793,31.41592653589793,0.0002516935464952953,-0.00032160725875434804,0.29158078178442615,0.029158078178442615,0.0062985261370045635,0.07936325432468457,0.05331735978441757,0.09719359392814206,0.12726890989496564,0.2149176724374566,40000,64000,72000,1.8285622069508198,3225.762048551875,444.47223111118655,192.8607597306759,192.8607597306759,0.0155875,0.8547483098898301,0,0,193.61580725605134,193.4598758435508,4168.185934307131,50.0,0.72,194.33488911837406,193.69245037494966,4004.005183141171,12.5,0.7821875,196.17959555656955,193.63494110369717,4689.6431711274145,3.125,0.8430078125
84,2.1e-05,80000,10,31.41592653589793,31.41631923497963,0.00026146713106761703,-0.00033201745413109,0.285320323484148,0.0285320323484148,0.006081134330895217,0.07798162816263339,0.05166278993889972,0.095106774494716,0.125152478975942,0.2135328783734869,40000,64000,72000,1.8106943560145667,3471.363250774838,441.334084353887,199.12801531378807,199.12801531378807,0.018462269221634728,0.8639387831553748,0,0,200.00379184259356,199.83195099959391,4537.663175240231,50.0,0.72125,200.78357822941467,200.1043774859446,4357.852996673509,12.5,0.78359375,202.53288876639803,200.03418711375735,6006.542735830737,3.125,0.8451953125
88,2.2e-05,80000,10,31.41592653589793,31.41631923497963,0.0002740460641334235,-0.0003439469449591783,0.27903964676398907,0.027903964676398905,0.005869204693868484,0.07661073484746432,0.050064948467566366,0.09301321558799636,0.12321214985703677,0.21180851272525983,40000,64000,72000,1.7941876377843597,3731.202976538427,440.5025266033044,205.61118939096784,205.61118939096784,0.021787227659654254,0.8792538819894996,0,0,206.62184950164843,206.4347664177619,4848.057319753924,50.0,0.721875,207.51209361379264,206.88597519560167,4898.807732339019,12.5,0.78453125,209.28029851236988,206.89475295903515,5369.066473656789,3.125,0.8476953125
92,2.3e-05,80000,10,31.41592653589793,31.416711934061325,0.00027403583245331017,-0.000361488740032802,0.2724391434234867,0.027243914342348668,0.005663897510332538,0.07525886997778095,0.04852393856096596,0.0908130478078289,0.12110805504619186,0.21080712580774966,40000,64000,72000,1.7810927589630192,4033.6018136853436,441.57388590580183,212.50213763559267,212.50213763559267,0.026024349391265217,0.8978693198323294,0,0,213.59137404265644,213.43260454318022,5289.65505538786,50.0,0.721875,214.65733145909752,214.05304017773656,5612.822079744169,12.5,0.78484375,216.4502137591834,214.1987959636642,5688.001190246506,3.125,0.8490234375
96,2.4e-05,80000,10,31.41592653589793,31.416711934061325,0.00029686988576108883,-0.00037366867183187986,0.2663880364708925,0.02663880364708925,0.005464137930999978,0.07391980743346115,0.04709831023247141,0.08879601215696416,0.11890574259818314,0.2097742038107832,40000,64000,72000,1.7680339874278743,4357.115341609452,440.9188601141924,219.7307480355479,219.7307480355479,0.030124246893827655,0.9120310366171368,0,0,220.98551698457814,220.8175769453683,5809.424382332994,50.0,0.72125,222.15684099859965,221.6198091612006,6247.6002617734985,12.5,0.78578125,223.72699059972499,221.61139635657514,6667.40607187805,3.125,0.8503125
100,2.4999999999999998e-05,80000,10,31.41592653589793,31.416711934061325,0.0003135863871470633,-0.00039535802311434703,0.25983475244074955,0.025983475244074954,0.005270709309533685,0.0725996508912659,0.04556867652507442,0.08661158414691651,0.11674915672898845,0.20852061783560683,40000,64000,72000,1.7537560352118604,4718.439096305355,439.17764905570476,227.2533188872485,227.2533188872485,0.035124121896952576,0.9437124236587506,0,0,228.707720467266,228.55769313337444,6450.668337810573,50.0,0.72125,230.03643104656797,229.49648220820345,6530.451900955526,12.5,0.7878125,231.6661874615067,229.67167395930352,7304.099904483359,3.125,0.8516015625
104,2.6e-05,80000,10,31.41592653589793,31.416711934061325,0.0003269934714062781,-0.00040275357890084317,0.25368350088514696,0.025368350088514697,0.005083162299512593,0.0712962993395351,0.044172644276355234,0.08456116696171566,0.11472220905242679,0.20728027967375165,40000,64000,72000,1.741250184668258,5113.050652358062,440.6073775559687,235.15562859950157,235.15562859950157,0.041086472838179046,0.9542092754569914,0,0,236.76136234087807,236.6051318068406,7035.955492471825,50.0,0.72125,238.24926139668747,237.6997606970762,7249.584847769541,12.5,0.7903125,239.89484143133808,237.76485284579016,8115.206346199249,3.125,0.8531640625
108,2.7e-05,80000,10,31.41592653589793,31.416711934061325,0.00035180286650435434,-0.00041107932639864294,0.24754316197242215,0.024754316197242214,0.004901600089021919,0.0700114282744033,0.04285298824630884,0.08251438732414072,0.1124991772974272,0.20614932044252765,40000,64000,72000,1.7311319733034247,5536.884538910618,439.60989169946225,243.40533395190155,243.40533395190155,0.04759881002974926,0.9821944936757375,0,0,245.16828622943893,245.0226084602921,7610.123536871954,50.0,0.723125,246.85821763149855,246.31858649497312,8142.834694735359,12.5,0.7903125,248.46374634976462,246.53240313942777,8461.081582199458,3.125,0.856171875
112,2.8e-05,80000,10,31.41592653589793,31.416711934061325,0.00037332468913228695,-0.0004320957858264311,0.24146649960413613,0.024146649960413612,0.004725376127199243,0.06874137129268838,0.04154621101525408,0.08048883320137871,0.11044315318286616,0.204909390107102,40000,64000,72000,1.720578675856302,5991.937943526752,442.902963553695,252.2394370230478,252.2394370230478,0.05471113222169446,1.0137382817847114,0,0,254.1967275708088,254.07523525258253,8282.827342030716,50.0,0.725625,256.10806075777646,255.6129768341805,8976.76240723554,12.5,0.79234375,257.8316812699376,255.90562038964083,9298.58291276549,3.125,0.8571875
116,2.9e-05,80000,10,31.41592653589793,31.416711934061325,0.00039186259714731904,-0.0004642691588071106,0.2350985672632342,0.02350985672632342,0.004555424173213767,0.06749388248733189,0.04034760901093244,0.07836618908774473,0.10827679138447853,0.20391063149555155,40000,64000,72000,1.7161996978805998,6476.161811612811,443.3544280712584,261.3824516152145,261.3824516152145,0.06263593410164746,1.0210550471470643,0,0,263.3755785912816,263.26070413489964,8895.929705674354,50.0,0.72125,265.6292114228032,265.16496627441575,9810.70253723372,12.5,0.79265625,267.2370115702038,265.43699975227884,9882.400495516404,3.125,0.8599609375
120,2.9999999999999997e-05,80000,10,31.41592653589793,31.416711934061325,0.000408420896519751,-0.0005035730392149474,0.22891952702099783,0.02289195270209978,0.004393013693441947,0.06627981361954745,0.03918135781477286,0.07630650900699927,0.1060237129356117,0.20257527228657804,40000,64000,72000,1.7115777900056084,7002.2951879607135,443.1795703051041,271.13522287561347,271.13522287561347,0.07219819504512387,1.0353331306657276,0,0,273.1443803014566,273.02520683526825,9440.43430643759,50.0,0.723125,275.82013746896445,275.3501468026478,10849.036540300727,12.5,0.7928125,277.45390830040526,275.7604477992136,10584.054141001376,3.125,0.85984375
124,3.1e-05,80000,10,31.41592653589793,31.41631923497963,0.0004495588396902777,-0.0005456057284227685,0.22285451919652172,0.02228545191965217,0.004236514621723509,0.06508851374646304,0.038022779111242314,0.07428483973217391,0.1038970417619284,0.2013483953566473,40000,64000,72000,1.7061704312001122,7592.98818096842,438.3325831492888,281.4632325401798,281.4632325401798,0.08229897126285922,1.0352100974007876,0,0,283.28780674015735,283.1692265085999,10141.399700556507,50.0,0.721875,286.3642687522476,285.9175518244616,12006.785719805684,12.5,0.79484375,288.20578228309336,286.5062221979573,11518.27306782448,3.125,0.861171875
128,3.2e-05,80000,10,31.41592653589793,31.41631923497963,0.00048994467750716,-0.0005889303954976102,0.21664297272615404,0.021664297272615405,0.004086728628558572,0.06392752637603438,0.036945293585083416,0.07221432424205135,0.10178922322784277,0.20034719736380277,40000,64000,72000,1.7053538880203534,8282.18178192941,442.97841952025396,292.3613336512575,292.3613336512575,0.09397382532718342,1.0357552877896725,0,0,293.9880136256455,293.85388547794975,11020.216861422297,50.0,0.72125,297.92349301196185,297.5223884660567,13552.983414673941,12.5,0.79578125,299.5676705845988,297.9786772663058,12344.413662203591,3.125,0.8640234375
132,3.2999999999999996e-05,80000,10,31.41592653589793,31.41631923497963,0.0005332110470990384,-0.0006391050438013931,0.21063837462294183,0.021063837462294184,0.003941980803036422,0.06278519573144949,0.03586907023252267,0.0702127915409806,0.09963724112157431,0.19930743392401715,40000,64000,72000,1.7028744309640131,9068.029781666277,447.1086573847205,304.06415811243744,304.06415811243744,0.10607367407907402,1.0533840473111797,0,0,305.46543873510115,305.3287592307185,11762.935711496193,50.0,0.72,310.32378526066407,309.91351410728345,14898.031184352925,12.5,0.79625,312.0786094817337,310.6328161659483,13842.70980728985,3.125,0.8650390625
136,3.4e-05,80000,10,31.41592653589793,31.41631923497963,0.000580193377788853,-0.0006846923031819761,0.2047053219662252,0.02047053219662252,0.0038051885034277207,0.061686209994031245,0.03485851303914746,0.06823510732207506,0.09741193285719855,0.1979723284038087,40000,64000,72000,1.70286305721445,9953.602341613707,446.16774774497327,316.6214073475008,316.6214073475008,0.11961100486243922,1.0601713247871691,0,0,317.32001324875205,317.19407663714384,12671.907579764571,50.0,0.723125,323.7712577547516,323.35646791924273,16418.339043890075,12.5,0.79671875,325.7452681851973,324.4226955364015,15936.880954028362,3.125,0.86640625
140,3.5e-05,80000,10,31.41592653589793,31.41631923497963,0.0006505970674112055,-0.0007259358149652288,0.19913764222286162,0.019913764222286162,0.0036731185103351344,0.06060625801297366,0.03387449710374617,0.06637921407428721,0.09527198227802215,0.19712475858387568,40000,64000,72000,1.7010594644801549,10864.006318320991,449.94233430745373,329.62073683673424,329.62073683673424,0.13331083361457982,1.0912031836631693,0,0,329.80033517282453,329.68526387289705,13592.22244700999,50.0,0.72125,337.6530377546326,337.2650365107161,17806.09949430552,12.5,0.79796875,340.14950972641,338.6944414107413,17911.370853249708,3.125,0.8680078125
144,3.6e-05,80000,10,31.41592653589793,31.41631923497963,0.0007242811916311476,-0.0007649569635300745,0.1931799238964989,0.01931799238964989,0.0035473195917729862,0.05955937870539774,0.03292951621868781,0.06439330796549964,0.09308921787134222,0.19650304098784133,40000,64000,72000,1.7046034367593312,11883.286850756602,455.41214581277814,343.55186183283377,343.55186183283377,0.14887313908576144,1.1046515464238928,0,0,343.04382104282524,342.9493199840913,14635.77556985527,50.0,0.719375,352.9442671009475,352.58910655097003,19931.51434054786,12.5,0.79859375,355.75063261783947,354.3657426163481,20027.400472459438,3.125,0.8713671875
148,3.7e-05,80000,10,31.41592653589793,31.41631923497963,0.0008005439443976613,-0.0008077026076365385,0.18747591530206645,0.018747591530206643,0.0034297092110869344,0.058563719238850724,0.0321156089840662,0.062491971767355485,0.09105977564645652,0.19620849754303993,40000,64000,72000,1.7130525236972778,13019.279191190726,456.94247245380603,358.54241480022426,358.54241480022426,0.1658604267446657,1.155337272847388,0,0,356.71415249096066,356.60063758613296,15794.592391788046,50.0,0.72,369.8304169261752,369.48728647347747,22173.26048212065,12.5,0.7990625,372.9575544450675,371.7100436703439,21694.908634049552,3.125,0.8712890625
152,3.7999999999999995e-05,80000,10,31.41592653589793,31.41631923497963,0.0008588428218558546,-0.0008703980079147535,0.18223629491129875,0.018223629491129874,0.0033169935666553154,0.05759334654849738,0.03129071821920061,0.060745431637099584,0.0889156877781124,0.19604001881239805,40000,64000,72000,1.7170409568758507,14364.988447290709,459.21106280274097,375.6702578454814,375.6702578454814,0.18291021362232973,1.1598308902013506,0,0,371.8967851787838,371.81014880865655,16961.824500529812,50.0,0.715625,389.5544560332842,389.28119908882735,25483.928927494686,12.5,0.79984375,393.37843121132346,392.2130889262366,25663.104903535663,3.125,0.8741796875
156,3.9e-05,80000,10,31.41592653589793,31.41592653589793,0.0009287485789255981,-0.0009304385646373614,0.17642053752193457,0.017642053752193458,0.0032102925421164485,0.05665944353871161,0.030562608911214074,0.058806845840644856,0.08692216309929099,0.1954563057221572,40000,64000,72000,1.7323725083546007,15882.039395703536,455.1003123790946,393.90022744441114,393.90022744441114,0.202725,1.1402682843095353,0,1,387.072642151385,386.9874160673054,18089.445079470835,50.0,0.713125,410.8588821555806,410.5638012010423,28499.34792520557,12.5,0.79875,415.41802953859786,414.2692739169322,31982.59890492626,3.125,0.875546875
160,3.9999999999999996e-05,80000,10,31.41592653589793,31.41592653589793,0.0009860177720749923,-0.0009973286892403352,0.1710357415928645,0.01710357415928645,0.0031118715547001474,0.05578415146526966,0.02985024582997009,0.057011913864288166,0.08485384509849214,0.19576446393642388,40000,64000,72000,1.7452636245484858,17455.46467083213,456.98495434263106,412.92567740032166,412.92567740032166,0.22215,1.14470005981902,0,0,402.3970827606313,402.33285976868194,18978.571785100597,50.0,0.7125,433.3469029072012,433.0571736215149,31540.471971072326,12.5,0.800625,438.78203992552017,437.6290560713156,34892.87590602542,3.125,0.8773828125
164,4.1e-05,80000,10,31.41592653589793,31.415533836816234,0.001079059351507288,-0.0010785220350174852,0.1654060260763788,0.01654060260763788,0.0030204771218839475,0.05495886754550122,0.029314316918641992,0.055135342025459604,0.08291716127182563,0.19637160156643502,40000,64000,72000,1.7722641438169642,19118.05768308687,467.95564107956085,432.9066823074485,432.9066823074485,0.24470305878823484,1.2227246545541381,0,0,417.4640761261169,417.3756563790976,20389.00829880363,50.0,0.711875,456.2086544082709,455.92033093788194,35325.561703625805,12.5,0.80125,463.397621615524,462.326957435986,39421.398104826905,3.125,0.88
168,4.2e-05,80000,10,31.41592653589793,31.415533836816234,0.0012099502268106182,-0.0011412200006044933,0.16077733178919149,0.016077733178919147,0.0029352598414116,0.05417803836806571,0.02860316020773715,0.0535924439297305,0.08086877084878576,0.19778524066118577,40000,64000,72000,1.7790542913873661,20851.54395685685,476.1381563230434,455.3672804658783,455.3672804658783,0.2638157976974712,1.252044862051685,0,0,434.3137282169137,434.244572653958,22153.44720614917,50.0,0.710625,483.92366708189644,483.60339737560474,39818.98972703748,12.5,0.80078125,493.2880207849777,492.1792460564794,45312.67838427001,3.125,0.881328125
172,4.2999999999999995e-05,80000,10,31.41592653589793,31.415533836816234,0.0013232178836995233,-0.0011941739670006208,0.1560816892270339,0.015608168922703388,0.0028548488375414573,0.053430785484975395,0.027914389572835638,0.05202722974234463,0.07886139199956763,0.1985823679406547,40000,64000,72000,1.7884474284636824,22949.879331126012,470.97486013861527,482.79738227627035,482.79738227627035,0.2849785622320279,1.3304796415941846,0,0,453.72907727330266,453.66235728068847,24116.230956769876,50.0,0.71,519.7331939789152,519.4546288032902,46875.43768257301,12.5,0.803125,532.3303877498377,531.3233103193465,53028.75413955295,3.125,0.8827734375
176,4.4e-05,80000,10,31.41592653589793,31.415533836816234,0.0014137512161671193,-0.0012307182334280941,0.15185098868714533,0.015185098868714534,0.002778899716226993,0.05271527023763601,0.027238459409018295,0.050616996229048444,0.07692484027375404,0.19895772334281855,40000,64000,72000,1.793762401187719,25388.956905028044,466.31295307573095,511.74602213791024,511.74602213791024,0.3038162977037213,1.4048947353565733,0,0,472.99398281439164,472.9498902063953,25869.907654334427,50.0,0.70875,556.189939423978,555.9586723909433,53827.73172082527,12.5,0.80421875,572.943007529053,571.8969154238794,59502.141640118825,3.125,0.8847265625
