step,t,N,K,M_u,M_v,xc_x,xc_y,L,h_eff,S_u,R2,R_0.05,R_0.1,R_0.2,R_0.3,R_0.5,R_0.8,R_0.9,R_0.99,N_0.5,N_0.8,N_0.9,R50_over_heff,peak_PK_u,peak_PK_v,S_L2_u,S_L2,outside_v_frac,drift_cfl,n_birth,n_death,drift_cfl_solver_field,drift_cfl_fourier_diag,max_grad_solver_field,max_grad_fourier_diag,solver_field_mode,solver_field_h,solver_field_residual_E,S_dg_raw_80,S_dg_cross_80,peak_dg_80,ppc_80,empty_80,S_dg_raw_160,S_dg_cross_160,peak_dg_160,ppc_160,empty_160
0,0.0,80000,8,31.41592653589793,31.41592653589793,0.00014152332180111126,-0.00017593831783516123,0.41597041424542475,0.05199630178067809,0.011948212486302031,0.10930787934225981,0.024798004454317846,0.03573119634795941,0.05161643994135021,0.06516113912443332,0.0908995602605841,0.13865680474847492,0.16596292863192985,0.23500810496462557,40000,64000,72000,1.7481927973262614,831.8664900643056,428.9791959281667,114.7699851987644,114.7699851987644,0.000225,0.6484008570461699,0,0,0.6484008570461699,0.6484008570461699,2050.423545071134,2050.423545071134,current_fourier,nan,nan,115.83451040416209,114.77659789180457,1064.6238564388163,12.5,0.75984375,118.80846685406895,114.69754247919225,1766.0601237299197,3.125,0.8113671875
5,1e-06,80000,8,31.41592653589793,31.41592653589793,0.00015327532685847168,-0.00015751518780395544,0.4103153841616828,0.05128942302021035,0.011636996037902603,0.10787490921387885,0.02420877018467692,0.03475215674369667,0.05022783668643209,0.06359291561532307,0.08903474186603659,0.13677179472056092,0.16434648334861132,0.23460251782144137,40000,64000,72000,1.7359279286677272,882.3922786223807,429.4908241523359,116.95694092380594,116.95694092380594,0.000275,0.6508521807444703,0,0,0.6508521807444703,0.6508521807444703,2058.1753112401107,2058.1753112401107,current_fourier,nan,nan,117.95344195206218,116.92055176224814,1139.7172274744469,12.5,0.76046875,120.90486850951679,116.8709799221354,1662.237675812019,3.125,0.81234375
10,2e-06,80000,8,31.41592653589793,31.41592653589793,0.00016473307745449418,-0.00015052951361058586,0.4047226923478079,0.050590336543475986,0.011329211811243361,0.10643877024488474,0.023495525824858473,0.033762473849545185,0.0488468143654259,0.06200855549610196,0.08727943446545477,0.13490756411593596,0.16278187763591226,0.23362615879567006,40000,64000,72000,1.7252194871336575,937.4140150927186,429.7772162839421,119.25520266027654,119.25520266027654,0.0003875,0.6540984563340321,0,0,0.6540984563340321,0.6540984563340321,2068.440936015732,2068.440936015732,current_fourier,nan,nan,120.23724674182343,119.26980596792902,1204.7053278663398,12.5,0.76234375,123.20985522273094,119.33696639262736,1702.2742526677648,3.125,0.8144921875
15,3e-06,80000,8,31.41592653589793,31.41592653589793,0.00017725739887948605,-0.00014242963554497715,0.39936516098531494,0.04992064512316437,0.011026621259575698,0.1050077199998919,0.022774890322806437,0.03272421849135075,0.047572201763933564,0.06043498632400847,0.08545582938885748,0.1331217203284383,0.16105854274118733,0.23278847700048483,40000,64000,72000,1.7118334344041548,995.2009586824528,430.22648976002444,121.65291769153947,121.65291769153947,0.0004375,0.6570185756312447,0,0,0.6570185756312447,0.6570185756312447,2077.6751640343336,2077.6751640343336,current_fourier,nan,nan,122.61790710533394,121.6346700042619,1254.9641442010147,12.5,0.76203125,125.5344431807115,121.67259216657202,1715.0500912882844,3.125,0.81640625
20,4e-06,80000,8,31.41592653589793,31.41592653589793,0.00019410671443163642,-0.00013166865795366344,0.393607923214252,0.0492009904017815,0.010727088773640843,0.1035716600892389,0.022148506589098324,0.03188346682645703,0.04627673839247459,0.05889079337659059,0.08366398690405533,0.13120264107141733,0.1594565722265539,0.23189538593289755,40000,64000,72000,1.7004533083753934,1057.2994149912543,430.2655514708177,124.17705628147293,124.17705628147293,0.0005,0.6588706748431794,0,0,0.6588706748431794,0.6588706748431794,2083.5320159966504,2083.5320159966504,current_fourier,nan,nan,125.11594188455486,124.18866645550459,1307.3585082303846,12.5,0.7634375,127.92005777840713,124.18767713696357,1943.7194029929392,3.125,0.818515625
25,4.9999999999999996e-06,80000,8,31.41592653589793,31.41592653589793,0.00019732592040232433,-0.00012225932731086845,0.3881447133661986,0.048518089170774825,0.010432791786868678,0.10214103870075278,0.021474286351133784,0.030974537639885336,0.04500635217537759,0.05738912817180055,0.08180642869903043,0.1293815711220662,0.15768787499610062,0.23132711964484337,40000,64000,72000,1.6861016189464249,1122.0474917570846,430.52485064966856,126.80494223351901,126.80494223351901,0.000625,0.6615101740104354,0,0,0.6615101740104354,0.6615101740104354,2091.8788452472972,2091.8788452472972,current_fourier,nan,nan,127.70598540264949,126.77299090133386,1395.3367150436195,12.5,0.7646875,130.48079499753644,126.77798245080366,1776.0772929581929,3.125,0.8183984375
30,6e-06,80000,8,31.41592653589793,31.41592653589793,0.00020083849038642573,-0.00010182583766157019,0.3823004456743625,0.04778755570929531,0.010141530319409953,0.1007051653065023,0.020904728475436757,0.030080968699865387,0.043760816232511664,0.055843153966535435,0.07989117485508072,0.12743348189145418,0.15605593256486613,0.2304089649333348,40000,64000,72000,1.671798728126637,1192.1348271827917,431.3398614862785,129.5810394350838,129.5810394350838,0.0008375,0.665033579879235,0,0,0.665033579879235,0.665033579879235,2103.020832913908,2103.020832913908,current_fourier,nan,nan,130.5064526869739,129.56059944586414,1477.7001440677584,12.5,0.7640625,133.18495611576407,129.57823660578543,1917.8292102808543,3.125,0.821171875
35,7e-06,80000,8,31.41592653589793,31.41592653589793,0.00020753699241535912,-8.889287454603805e-05,0.37652400617849224,0.04706550077231153,0.009854912757865897,0.09927191323766203,0.0202700401789379,0.029136340800464167,0.04251748621342289,0.054413066814216794,0.0781201709917921,0.12550800205949741,0.154410670188721,0.22957470581800227,40000,64000,72000,1.6598181196395538,1267.7520527444233,431.151445646482,132.49138091077356,132.49138091077356,0.00105,0.6677932464968823,0,0,0.6677932464968823,0.6677932464968823,2111.747665008407,2111.747665008407,current_fourier,nan,nan,133.39222089008007,132.50812887990557,1580.6731564115564,12.5,0.76703125,136.0461047539862,132.41041306679088,2237.1927333602926,3.125,0.8224609375
40,8e-06,80000,8,31.41592653589793,31.41592653589793,0.00021044005291880014,-7.292637187558366e-05,0.3707404348221692,0.04634255435277115,0.009574416134041967,0.09784894549274391,0.01955238361280072,0.0283316394885113,0.041329957840638074,0.05294288371451702,0.07627366662460083,0.12358014494072306,0.15266880919773043,0.22878290726468675,40000,64000,72000,1.6458666918527312,1347.702870740722,430.2506685679807,135.52956671256095,135.52956671256095,0.0014125,0.6703694237141014,0,0,0.6703694237141014,0.6703694237141014,2119.8942526710534,2119.8942526710534,current_fourier,nan,nan,136.4181794688172,135.5442334290451,1631.052574533516,12.5,0.765625,138.98198031109573,135.50358390320446,2128.514585406665,3.125,0.8234375
45,9e-06,80000,8,31.41592653589793,31.41592653589793,0.00020813939269624334,-5.8255949367507246e-05,0.3650113277736413,0.045626415971705164,0.009297735904536317,0.09642476810724679,0.019016143684117182,0.027503993560974174,0.04015430968834932,0.051518346050058915,0.07438042760543358,0.12167044259121378,0.15076617325524302,0.22789023369518843,40000,64000,72000,1.6302053540992563,1431.5231801173225,430.53036831440954,138.70709541209052,138.70709541209052,0.0017375,0.6730258273171406,0,0,0.6730258273171406,0.6730258273171406,2128.294538441335,2128.294538441335,current_fourier,nan,nan,139.54624771896675,138.68579549470618,1759.0815588833848,12.5,0.76828125,142.12862567415192,138.65518611086046,2288.97481920328,3.125,0.8251171875
