t,N,M_raw,M_clip,xc_x_raw,xc_y_raw,xc_x_clip,xc_y_clip,R_0.05_raw,R_0.1_raw,R_0.2_raw,R_0.3_raw,R_0.5_raw,R_0.8_raw,R_0.05_clip,R_0.1_clip,R_0.2_clip,R_0.3_clip,R_0.5_clip,R_0.8_clip,S_L2,peak,u_min
0.0,320,31.415926530163055,31.415926530163055,-3.9361349062874645e-18,-7.06789929343137e-18,-3.9361349062874645e-18,-7.06789929343137e-18,0.024705294220065465,0.03540808289724096,0.05156208533672068,0.06516177856197065,0.09082958274743923,0.13842895606632194,0.024705294220065465,0.03540808289724096,0.05156208533672068,0.06516177856197065,0.09082958274743923,0.13842895606632194,114.86813748577772,840.2294489451787,4.662094662272682e-16
5.012531328320803e-07,320,31.415926530163055,31.415926530163055,-8.257468149851035e-10,-8.257468197745226e-10,-8.257468149851035e-10,-8.257468197745226e-10,0.024306795603287593,0.03484685426823263,0.050728189617053186,0.06419313394870399,0.08972334476237923,0.13734346618373247,0.024306795603287593,0.03484685426823263,0.050728189617053186,0.06419313394870399,0.08972334476237923,0.13734346618373247,116.17494233790025,870.4442263839758,5.089235437907356e-16
1.0025062656641605e-06,320,31.41592653016305,31.41592653016305,-1.9069892688612574e-09,-1.9069892651818827e-09,-1.9069892688612574e-09,-1.9069892651818827e-09,0.023862611809073,0.034260574348674404,0.0499479807397512,0.06326512554540953,0.08857650621252423,0.13622981367892983,0.023862611809073,0.034260574348674404,0.0499479807397512,0.06326512554540953,0.08857650621252423,0.13622981367892983,117.51450752031806,901.6446868523544,5.432289473797917e-16
1.5037593984962408e-06,320,31.41592653016304,31.41592653016304,-3.051294774710834e-09,-3.0512947769886613e-09,-3.051294774710834e-09,-3.0512947769886613e-09,0.023460563581493562,0.03367793000980209,0.049147019275061044,0.062331391623226665,0.08746282354128573,0.1351513172247668,0.023460563581493562,0.03367793000980209,0.049147019275061044,0.062331391623226665,0.08746282354128573,0.1351513172247668,118.88741000978798,933.9348996132607,5.732745651743873e-16
2.005012531328321e-06,320,31.41592653016304,31.41592653016304,-4.221330603655831e-09,-4.221330605108464e-09,-4.221330603655831e-09,-4.221330605108464e-09,0.023072834223725996,0.033126105287657366,0.04839100013111967,0.06141062684526136,0.08636136279662375,0.13403320121410192,0.023072834223725996,0.033126105287657366,0.04839100013111967,0.06141062684526136,0.08636136279662375,0.13403320121410192,120.2941472127414,967.3624032705275,6.001337421687828e-16
2.5062656641604014e-06,320,31.415926530163034,31.415926530163034,-5.411350926849552e-09,-5.4113509220143935e-09,-5.411350926849552e-09,-5.4113509220143935e-09,0.022701633547209086,0.032559448383363325,0.04761484083675267,0.060489253201912306,0.08527566961488879,0.1329449646076959,0.022701633547209086,0.032559448383363325,0.04761484083675267,0.060489253201912306,0.08527566961488879,0.1329449646076959,121.73520828744726,1001.9676320569971,6.245825796154271e-16
3.0075187969924816e-06,320,31.41592653016303,31.41592653016303,-6.62020582291096e-09,-6.6202058228988055e-09,-6.62020582291096e-09,-6.6202058228988055e-09,0.02229818638326866,0.03202436983602674,0.04685923413064879,0.05957298512072517,0.08416468586325147,0.13182902080436273,0.02229818638326866,0.03202436983602674,0.04685923413064879,0.05957298512072517,0.08416468586325147,0.13182902080436273,123.21108458795008,1037.7911545977154,6.471981539863019e-16
3.508771929824562e-06,320,31.415926530163027,31.415926530163027,-7.847383311709664e-09,-7.847383316204781e-09,-7.847383311709664e-09,-7.847383316204781e-09,0.021954670770263585,0.03149617751468562,0.04610462932606492,0.0586884104986729,0.08306272108603428,0.13072829579108927,0.021954670770263585,0.03149617751468562,0.04610462932606492,0.0586884104986729,0.08306272108603428,0.13072829579108927,124.72227126851016,1074.8746972749468,6.68407463863908e-16
4.010025062656642e-06,320,31.415926530163027,31.415926530163027,-9.092451187458173e-09,-9.09245119282263e-09,-9.092451187458173e-09,-9.09245119282263e-09,0.021527929175580118,0.030976134384759255,0.04536570278363706,0.05782354471226071,0.08198121046029493,0.12961862309426136,0.021527929175580118,0.030976134384759255,0.04536570278363706,0.05782354471226071,0.08198121046029493,0.12961862309426136,126.26926760571541,1113.2613158701563,6.885267172138671e-16
4.511278195488723e-06,320,31.415926530163024,31.415926530163024,-1.0354979056103281e-08,-1.0354979053024875e-08,-1.0354979056103281e-08,-1.0354979053024875e-08,0.021165920104611467,0.030441841634551627,0.04468474132444185,0.056923966927925986,0.08091141700867632,0.1285007102672349,0.021165920104611467,0.030441841634551627,0.04468474132444185,0.056923966927925986,0.08091141700867632,0.1285007102672349,127.85257713379652,1152.9954522317682,7.077914378678116e-16
5.012531328320803e-06,320,31.41592653016302,31.41592653016302,-1.163452783929056e-08,-1.1634527838907413e-08,-1.163452783929056e-08,-1.1634527838907413e-08,0.020833989045512705,0.029939343160238652,0.04393601337053225,0.05606259293732937,0.07982492594764297,0.12735742511809023,0.020833989045512705,0.029939343160238652,0.04393601337053225,0.05606259293732937,0.07982492594764297,0.12735742511809023,129.47270775140768,1194.1229760147255,7.263786617746749e-16
5.5137844611528826e-06,320,31.415926530163016,31.415926530163016,-1.2930648758251153e-08,-1.2930648749466956e-08,-1.2930648758251153e-08,-1.2930648749466956e-08,0.020430914587629804,0.029443606161097126,0.04325446769770031,0.05524271103447694,0.07875332515224787,0.12623452638533406,0.020430914587629804,0.029443606161097126,0.04325446769770031,0.05524271103447694,0.07875332515224787,0.12623452638533406,131.13017182224408,1236.6912250389482,7.444229659434176e-16
6.015037593984963e-06,320,31.415926530163013,31.415926530163013,-1.4242883660856799e-08,-1.4242883668208956e-08,-1.4242883660856799e-08,-1.4242883668208956e-08,0.020100144308078452,0.028973518140405562,0.04256167028292537,0.054361662740568834,0.07771766874969695,0.1251050763609766,0.020100144308078452,0.028973518140405562,0.04256167028292537,0.054361662740568834,0.07771766874969695,0.1251050763609766,132.82548627217426,1280.749046095346,7.620279374857621e-16
6.516290726817044e-06,320,31.415926530163006,31.415926530163006,-1.5570765537823413e-08,-1.557076553774625e-08,-1.5570765537823413e-08,-1.557076553774625e-08,0.019746603239632492,0.028483289974297814,0.041842023908643874,0.05353684367590504,0.07664897717875761,0.12397349987121503,0.019746603239632492,0.028483289974297814,0.041842023908643874,0.05353684367590504,0.07664897717875761,0.12397349987121503,134.55917268271196,1326.3468363835016,7.792743645717433e-16
7.017543859649124e-06,320,31.415926530163,31.415926530163,-1.691381909030485e-08,-1.6913819087792702e-08,-1.691381909030485e-08,-1.6913819087792702e-08,0.01944221692383268,0.027946392764895234,0.04117584083958161,0.05272121938563624,0.07559901503091974,0.12283352879843684,0.01944221692383268,0.027946392764895234,0.04117584083958161,0.05272121938563624,0.07559901503091974,0.12283352879843684,136.33175738024661,1373.5365856521423,7.962260943093847e-16
7.518796992481204e-06,320,31.415926530163,31.415926530163,-1.827156129552605e-08,-1.8271561298110598e-08,-1.827156129552605e-08,-1.8271561298110598e-08,0.01910239677353403,0.027502244587286832,0.04053699535899293,0.05188743074217097,0.07458830478960318,0.12168001855809944,0.01910239677353403,0.027502244587286832,0.04053699535899293,0.05188743074217097,0.07458830478960318,0.12168001855809944,138.1437715203946,1422.371918991088,8.129342458954774e-16
8.020050125313284e-06,320,31.415926530162995,31.415926530162995,-1.9643501990625778e-08,-1.9643501992214186e-08,-1.9643501990625778e-08,-1.9643501992214186e-08,0.018762278504851366,0.02708763634824721,0.03983610598715944,0.05106311301601788,0.07353366598243209,0.1205531126057425,0.018762278504851366,0.02708763634824721,0.03983610598715944,0.05106311301601788,0.07353366598243209,0.1205531126057425,139.99575116683334,1472.9081402587926,8.294402689971524e-16
8.521303258145365e-06,320,31.41592653016299,31.41592653016299,-2.1029144462976604e-08,-2.102914446994668e-08,-2.1029144462976604e-08,-2.102914446994668e-08,0.01842780000933984,0.026608393969037435,0.03921310791639481,0.0502806112959936,0.07254179058563529,0.119401377725078,0.01842780000933984,0.026608393969037435,0.03921310791639481,0.0502806112959936,0.07254179058563529,0.119401377725078,141.88823736398538,1525.2022761148994,8.457781889884277e-16
