t,seed,N_u,N_v,M_u,M_v,M_v_exact,abs_Mu_drift,abs_Mv_error,rel_Mv_error,E_u_modes,E_v_modes,E_grad_v_particles,G_v,max_v_occupancy
0.0,1,80000,0,10.0,0.0,0.0,0.0,0.0,0.0,0.00021665289243840975,0.0,0.0,0.0,0
0.02,1,80000,1628,10.0,0.20350000000000001,0.19801326693244747,0.0,0.0054867330675525405,0.027708916440555207,0.00017485949219258733,3.619076376786971e-05,0.009593921702199623,0.08978999656737931,1628
0.04,1,80000,3151,10.0,0.39387500000000003,0.39210560847676823,0.0,0.0017693915232318003,0.004512538165688172,0.00012673641157150904,5.091378654286617e-05,0.015226372711940456,0.13149934429244303,3151
0.06,1,80000,4654,10.0,0.58175,0.5823546641575128,0.0,0.0006046641575128131,0.0010383091176707157,0.00018419170400125993,2.6226635752756418e-05,0.016014563226098955,0.14630799928022042,4654
0.08,1,80000,6076,10.0,0.7595000000000001,0.7688365361336424,0.0,0.009336536133642381,0.012143720667327216,0.0001146975881966577,5.531394119397534e-05,0.02266101363974707,0.1507152090479127,6076
0.1,1,80000,7519,10.0,0.939875,0.9516258196404048,0.0,0.011750819640404808,0.012348151340455584,0.00011311107117150683,5.675972643430762e-05,0.023742994972829834,0.15141899735365016,7519
0.12,1,80000,8971,10.0,1.121375,1.1307956328284252,0.0,0.009420632828425202,0.00833097737109371,0.00011162470518895324,7.582967983829263e-05,0.02134830649619138,0.15411227948181447,8971
0.14,1,80000,10399,10.0,1.2998750000000001,1.3064176460119414,0.0,0.006542646011941322,0.0050080814752570466,0.00014732170636631357,8.772136175594545e-05,0.02372627421645701,0.15336294396538347,10399
0.16,1,80000,11730,10.0,1.46625,1.4785621103378865,0.0,0.012312110337886484,0.008327083625234299,0.00015801643575948294,0.00010659441552927485,0.02160546071341423,0.15141272238685488,11730
0.18,1,80000,13038,10.0,1.62975,1.64729788588728,0.0,0.017547885887279957,0.010652527413296704,0.0002013953504132861,0.00011033450456374822,0.019208347156916696,0.14755569093946974,13038
0.2,1,80000,14394,10.0,1.79925,1.8126924692201818,0.0,0.013442469220181774,0.007415747264600657,0.00018661512768397592,9.582452231623812e-05,0.016760305282190923,0.14004727585921387,14394
0.22,1,80000,15694,10.0,1.96175,1.974812020375215,0.0,0.013062020375214978,0.00661431074980655,0.0001921863131247814,0.0001131242108893906,0.019267439648246943,0.13452120357473862,15694
0.24,1,80000,16997,10.0,2.124625,2.1337213893344664,0.0,0.009096389334466437,0.0042631570269367315,0.00020400869468278958,8.39922249610543e-05,0.01953897441807016,0.12894550684849002,16997
0.26,1,80000,18301,10.0,2.2876250000000002,2.2894841419643375,0.0,0.0018591419643372298,0.0008120353097279452,0.0002089426749670104,9.230827745850445e-05,0.02004181785785544,0.12566987320826878,18301
0.28,1,80000,19504,10.0,2.438,2.4421625854427456,0.0,0.004162585442745392,0.0017044669620105359,0.00020193914258224695,0.00010918754590639847,0.02099002785239133,0.12091858392219336,19504
0.3,1,80000,20604,10.0,2.5755,2.5918177931828215,0.0,0.01631779318282156,0.006295887475478311,0.00020179638519112473,0.00011396005846256664,0.016393102987805355,0.11296396800520167,20604
0.32,1,80000,21856,10.0,2.732,2.7385096292630906,0.0,0.0065096292630904,0.00237707006523913,0.00019245780748497747,0.00011482888782120343,0.02083280962776911,0.10964336478314998,21856
0.34,1,80000,23042,10.0,2.88025,2.8822967723739037,0.0,0.0020467723739034938,0.0007101185393264486,0.00020697752984078226,0.00013654691461996042,0.019951059803266367,0.10722518974662966,23042
0.36,1,80000,24208,10.0,3.0260000000000002,3.0232367392896897,0.0,0.0027632607103105222,0.0009140073863219032,0.00021185509538870577,0.00011329694541375292,0.020262681698232428,0.10336719348293827,24208
0.38,1,80000,25276,10.0,3.1595,3.1613859078764417,0.0,0.001885907876441717,0.0005965446583863956,0.00019514139694010673,0.00012124544778029629,0.023485590335733622,0.09902747250205057,25276
0.4,1,80000,26423,10.0,3.3028750000000002,3.2967995396436067,0.0,0.006075460356393503,0.0018428358422575724,0.00020978701722491782,0.00012530129731638025,0.021761594860852808,0.09421448662089654,26423
0.42,1,80000,27449,10.0,3.431125,3.4295318018494325,0.0,0.0015931981505676873,0.00046455266859124283,0.000225989739283664,0.00011357683607041639,0.02030800587247577,0.08987976219339529,27449
0.44,1,80000,28445,10.0,3.555625,3.559635789168587,0.0,0.004010789168586992,0.0011267414438272574,0.00024492193407096293,0.000122505894067093,0.020200985668565236,0.08749235565176633,28445
0.46,1,80000,29589,10.0,3.6986250000000003,3.6871635449307405,0.0,0.011461455069259774,0.0031084748288470795,0.00026270936213444046,9.96838219847529e-05,0.01688037514527562,0.08282557612059804,29589
0.48,1,80000,30602,10.0,3.82525,3.8121660819385914,0.0,0.013083918061408628,0.003432147965273091,0.0002583535324625226,0.00012213864269205167,0.018214921166587506,0.07980633231412428,30602
0.5,1,80000,31576,10.0,3.947,3.9346934028736658,0.0,0.012306597126334307,0.0031277143772743005,0.0002401730816810805,0.00011944328970618606,0.021360572290702106,0.07890795596575653,31576
0.52,1,80000,32505,10.0,4.063125,4.054794520298057,0.0,0.008330479701943005,0.0020544764131058,0.0002138326971905019,0.00013435326171666386,0.01860762481992389,0.0749879684773725,32505
0.54,1,80000,33487,10.0,4.185875,4.172517476260103,0.0,0.013357523739896848,0.003201310435701139,0.0002025500699257261,0.00011832730791229381,0.017529473620195954,0.07261927904239383,33487
0.56,1,80000,34533,10.0,4.316625,4.2879093615118515,0.0,0.02871563848814862,0.006696885607214403,0.00019653803408740492,0.0001341119988577749,0.017686325020298363,0.07076565526930124,34533
0.58,1,80000,35409,10.0,4.426125,4.40101633434598,0.0,0.025108665654020257,0.005705197105966109,0.0001716283744752027,0.0001458616631615197,0.0174614962106909,0.06844665494871253,35409
0.6,1,80000,36200,10.0,4.525,4.511883639059736,0.0,0.013116360940264471,0.0029070698602940664,0.00017175952954352037,0.0001359815944362227,0.01659027324081931,0.06565770582725146,36200
0.62,1,80000,37037,10.0,4.629625,4.620555624053255,0.0,0.009069375946745062,0.001962832326816402,0.00019891116544160393,0.00014467824331748422,0.016146242795615075,0.06413174856993263,37037
0.64,1,80000,37806,10.0,4.72575,4.727075759569514,0.0,0.0013257595695144175,0.00028046082545441414,0.0002062918547738606,0.00016842179195479174,0.01802249745303771,0.06234327150821501,37806
0.66,1,80000,38602,10.0,4.8252500000000005,4.831486655083008,0.0,0.006236655083007747,0.0012908356222916231,0.0002416178151130561,0.000182553458642853,0.01858992664149425,0.061108556695428036,38602
0.68,1,80000,39472,10.0,4.934,4.933830076344105,0.0,0.0001699236558954098,3.4440516447887225e-05,0.0002517025873198453,0.00015836318557723168,0.016191682170051007,0.05910859602575708,39472
0.7000000000000001,1,80000,40400,10.0,5.05,5.034146962085906,0.0,0.01585303791409398,0.0031491011354037334,0.0002352264629173581,0.00015234345744073553,0.01691674504565654,0.05773285434581455,40400
0.72,1,80000,41189,10.0,5.148625,5.132477440400283,0.0,0.01614755959971692,0.0031461530590687933,0.000262881133384159,0.00016064049095745832,0.016257433929928133,0.05570401974302337,41189
0.74,1,80000,41957,10.0,5.244625,5.228860844789656,0.0,0.015764155210344022,0.003014835482962288,0.00022582904537931487,0.00017479560054672026,0.01707341905304838,0.05428693836134518,41957
0.76,1,80000,42772,10.0,5.3465,5.323335729900908,0.0,0.023164270099091944,0.004351457671358094,0.00023841398419008548,0.00021296763919678477,0.01720104227922816,0.052865267888851104,42772
0.78,1,80000,43558,10.0,5.44475,5.415939886947765,0.0,0.02881011305223513,0.005319503844875854,0.00025847466188212427,0.0001900165190717927,0.014862887323829151,0.05070916655640184,43558
0.8,1,80000,44275,10.0,5.534375,5.506710358827784,0.0,0.027664641172215454,0.005023805388250788,0.0002446931689775149,0.00018194276459101164,0.016216906713150854,0.05026609926254251,44275
0.8200000000000001,1,80000,44865,10.0,5.608125,5.5956834549400085,0.0,0.012441545059991732,0.0022234183116645076,0.00027404293961449114,0.00016523253274626165,0.016203849795627622,0.04933912848431471,44865
0.84,1,80000,45614,10.0,5.7017500000000005,5.682894765709204,0.0,0.01885523429079683,0.003317892564995222,0.00024010039992026586,0.0001448120505821879,0.014615907947497004,0.04731455299625359,45614
0.86,1,80000,46391,10.0,5.798875,5.768379176822512,0.0,0.030495823177488113,0.005286723053855592,0.0002377935039077389,0.00014927649279756545,0.015738827618963353,0.04673969126499356,46391
0.88,1,80000,47063,10.0,5.882875,5.852170883184186,0.0,0.030704116815813975,0.0052466200028505935,0.00025632122639162854,0.00013577559591585448,0.015807477681066537,0.04581945000545592,47063
0.9,1,80000,47689,10.0,5.961125,5.934303402594009,0.0,0.026821597405991326,0.00451975498830529,0.00025540819907887507,0.0001475419670430574,0.015556138293373952,0.04490222589040839,47689
0.92,1,80000,48221,10.0,6.0276250000000005,6.01480958915486,0.0,0.012815410845140818,0.002130642816731545,0.00024466057684473805,0.00015278594857437688,0.016979240366188263,0.04397179390743111,48221
0.9400000000000001,1,80000,48740,10.0,6.0925,6.093721646414789,0.0,0.001221646414788502,0.0002004762418886087,0.0002528975076779275,0.00014981743894310856,0.015625452084911725,0.04265134419717333,48740
0.96,1,80000,49322,10.0,6.16525,6.1710711402488805,0.0,0.005821140248880141,0.0009432949510034936,0.00025079595122686155,0.00015945155231466212,0.014876141176549154,0.04166546325897524,49322
0.98,1,80000,50001,10.0,6.250125,6.246889011486005,0.0,0.0032359885139943145,0.0005180160089357087,0.0002344496896640011,0.00016913503007638675,0.015281807234671643,0.04070792278108447,50001
1.0,1,80000,50591,10.0,6.323875,6.321205588285577,0.0,0.0026694117144234752,0.0004222947153262052,0.0002316338761650337,0.00015868460566787103,0.014188307396435106,0.039483755896334786,50591
