t,seed,N_u,N_v,M_u,M_v,M_v_exact,abs_Mu_drift,abs_Mv_error,rel_Mv_error,E_u_modes,E_v_modes,E_grad_v_particles,G_v,max_v_occupancy
0.0,1,320000,0,10.0,0.0,0.0,0.0,0.0,0.0,0.00010364186065941302,0.0,0.0,0.0,0
0.02,1,320000,6370,10.0,0.1990625,0.19801326693244747,0.0,0.0010492330675525297,0.005298801862152384,9.985064950561981e-05,1.881499797802578e-05,0.005880272186150115,0.09090515421976855,6370
0.04,1,320000,12656,10.0,0.3955,0.39210560847676823,0.0,0.003394391523231788,0.008656829817910909,8.448290995495512e-05,2.384616334671372e-05,0.0085103643325417,0.13637323788418687,12656
0.06,1,320000,18784,10.0,0.587,0.5823546641575128,0.0,0.004645335842487164,0.007976815724842745,8.90715708421537e-05,3.564416844670389e-05,0.008900099604592954,0.15712910145567827,18784
0.08,1,320000,24765,10.0,0.77390625,0.7688365361336424,0.0,0.0050697138663575725,0.006594007475051021,7.008189229171866e-05,2.8917113796914574e-05,0.009987829209741459,0.16015691937154805,24765
0.1,1,320000,30724,10.0,0.960125,0.9516258196404048,0.0,0.008499180359595182,0.00893122084771387,8.302883608098958e-05,3.6080452644851546e-05,0.008879694151858767,0.16268074902745291,30724
0.12,1,320000,36304,10.0,1.1345,1.1307956328284252,0.0,0.0037043671715748516,0.003275894479985945,9.292328241626856e-05,2.3401881467384217e-05,0.008821206172960498,0.16124449780838324,36304
0.14,1,320000,41851,10.0,1.30784375,1.3064176460119414,0.0,0.0014261039880585358,0.0010916141498945279,9.082948665335915e-05,2.5185381972823306e-05,0.00944597947411442,0.15784961922230542,41851
0.16,1,320000,47463,10.0,1.48321875,1.4785621103378865,0.0,0.004656639662113493,0.0031494379773125258,7.809592508918763e-05,3.517514474497141e-05,0.01201725541167539,0.15510129417143942,47463
0.18,1,320000,52712,10.0,1.64725,1.64729788588728,0.0,4.7885887279885964e-05,2.9069355148290807e-05,5.7198655555169966e-05,2.583070856751072e-05,0.01177403331667095,0.14846073958102943,52712
0.2,1,320000,57965,10.0,1.81140625,1.8126924692201818,0.0,0.0012862192201816836,0.0007095628420274806,0.00010143797571512146,2.8485380054876563e-05,0.012518757645194303,0.14302985021624628,57965
0.22,1,320000,63159,10.0,1.97371875,1.974812020375215,0.0,0.0010932703752151163,0.0005536073124607549,0.0001224180640523586,3.8091056153485546e-05,0.00977857660042236,0.13691734753714954,63159
0.24,1,320000,68263,10.0,2.13321875,2.1337213893344664,0.0,0.0005026393344662594,0.0002355693376739494,0.00010322952559701835,4.138274891528935e-05,0.0099888072654498,0.1314221072239406,68263
0.26,1,320000,73251,10.0,2.28909375,2.2894841419643375,0.0,0.00039039196433732215,0.00017051525152839568,0.00010526456448054107,4.4386529564665196e-05,0.00867157929312718,0.12455081591630571,73251
0.28,1,320000,78074,10.0,2.4398125,2.4421625854427456,0.0,0.0023500854427456197,0.0009622968825884158,9.635237188401494e-05,4.911219892722414e-05,0.010629560958645447,0.11972022001610556,78074
0.3,1,320000,82547,10.0,2.57959375,2.5918177931828215,0.0,0.012224043182821553,0.004716397585885118,9.56971268503137e-05,5.406457590422085e-05,0.014005901926391524,0.11530988600154604,82547
0.32,1,320000,87203,10.0,2.72509375,2.7385096292630906,0.0,0.013415879263090513,0.0048989710022310975,8.369542257472683e-05,6.26301784099124e-05,0.01170303761137457,0.10876382297385159,87203
0.34,1,320000,91709,10.0,2.86590625,2.8822967723739037,0.0,0.016390522373903593,0.005686618578281968,9.668576108306181e-05,6.0688335912882524e-05,0.009063928046650505,0.10279984510736231,91709
0.36,1,320000,96312,10.0,3.00975,3.0232367392896897,0.0,0.013486739289689798,0.00446102652644348,0.00011157534895208725,7.35011660462956e-05,0.009445302750633197,0.0980173204057677,96312
0.38,1,320000,100657,10.0,3.14553125,3.1613859078764417,0.0,0.015854657876441802,0.005015097282790019,0.00010566292180068401,5.5368263051233766e-05,0.009971156428150342,0.09459426923327315,100657
0.4,1,320000,104871,10.0,3.27721875,3.2967995396436067,0.0,0.019580789643606877,0.005939332800842242,8.150011527030635e-05,5.6674665087221814e-05,0.009910442158302762,0.09106158672300978,104871
0.42,1,320000,108933,10.0,3.40415625,3.4295318018494325,0.0,0.0253755518494323,0.0073991300607704254,9.6832249013367e-05,6.89311298923971e-05,0.009542244020955075,0.0873004103594209,108933
0.44,1,320000,112994,10.0,3.5310625,3.559635789168587,0.0,0.028573289168587035,0.008027026038880457,9.300163933423423e-05,7.88142819696345e-05,0.010145094878547983,0.08408656153213995,112994
0.46,1,320000,117178,10.0,3.6618125,3.6871635449307405,0.0,0.025351044930740585,0.006875486975779583,9.66019035400341e-05,6.88986161061407e-05,0.00947680275750558,0.08062951146381671,117178
0.48,1,320000,121151,10.0,3.78596875,3.8121660819385914,0.0,0.026197331938591528,0.006872033215633004,9.063611289900929e-05,7.183292317347538e-05,0.010033939869104945,0.07789866171949426,121151
0.5,1,320000,124935,10.0,3.90421875,3.9346934028736658,0.0,0.030474652873665686,0.007745114994578438,8.564428327500767e-05,7.823598879927362e-05,0.009972671518033091,0.07459970417814889,124935
0.52,1,320000,129063,10.0,4.0332187500000005,4.054794520298057,0.0,0.021575770298056796,0.00532105145897031,8.511196057728261e-05,7.811022396528685e-05,0.009875173172127997,0.07239407207893934,129063
0.54,1,320000,132790,10.0,4.1496875,4.172517476260103,0.0,0.022829976260103635,0.005471511237519494,9.229771126694541e-05,8.88879003398698e-05,0.009035309598402977,0.07052605810661003,132790
0.56,1,320000,136507,10.0,4.26584375,4.2879093615118515,0.0,0.02206561151185138,0.005146006981843334,9.660549117217195e-05,7.132058368431388e-05,0.009349730412945314,0.06812624355631836,136507
0.58,1,320000,140076,10.0,4.377375,4.40101633434598,0.0,0.023641334345979814,0.005371789729904076,9.605811603251947e-05,6.874717220697605e-05,0.008985499776348882,0.06564546318408891,140076
0.6,1,320000,143492,10.0,4.484125,4.511883639059736,0.0,0.02775863905973619,0.006152339306676139,9.903606302303505e-05,7.769713025229431e-05,0.009336095809306737,0.06358894361033561,143492
0.62,1,320000,147101,10.0,4.59690625,4.620555624053255,0.0,0.023649374053254846,0.00511829658107418,9.452371049595253e-05,7.707529392817878e-05,0.008206044190273291,0.061575374017084496,147101
0.64,1,320000,150402,10.0,4.7000625000000005,4.727075759569514,0.0,0.027013259569513615,0.005714581475625358,9.672414432471353e-05,8.673525506909433e-05,0.00823387727387246,0.059426446205759674,150402
0.66,1,320000,153659,10.0,4.80184375,4.831486655083008,0.0,0.029642905083008486,0.006135358989726776,9.262037794118573e-05,0.00010063783825912239,0.008851650135659483,0.0574551483572904,153659
0.68,1,320000,156977,10.0,4.90553125,4.933830076344105,0.0,0.028298826344104633,0.005735671051945438,9.772670921971347e-05,9.580234172943376e-05,0.009045806675647056,0.05586729682537917,156977
