step,t,N,K,M_u,M_v,xc_x,xc_y,L,h_eff,S_u,R2,R_0.1,R_0.2,R_0.5,R_0.8,R_0.9,R_0.99,N_0.5,N_0.8,N_0.9,R50_over_heff,peak_PK_u,peak_PK_v,S_L2_u,S_L2,outside_v_frac,drift_cfl,n_birth,n_death,drift_cfl_solver_field,drift_cfl_fourier_diag,max_grad_solver_field,max_grad_fourier_diag,solver_field_mode,solver_field_h,solver_field_residual_E,S_dg_raw_80,S_dg_cross_80,peak_dg_80,ppc_80,empty_80,S_dg_raw_160,S_dg_cross_160,peak_dg_160,ppc_160,empty_160
0,0.0,80000,10,31.41592653589793,31.41592653589793,0.0002564925024122629,-0.00013053632664816023,0.41386428799385755,0.041386428799385755,0.011880653383719289,0.10899841000546424,0.035660668770776005,0.051401032442506066,0.09108837467658959,0.13795476266461917,0.165278150478161,0.2330569621376486,40000,64000,72000,2.2009237646023108,832.3523471863231,428.9443519336394,114.84550680511656,114.84550680511656,0.0003,0.8116532916089954,0,0,0.8116532916089954,0.764245958935092,2295.702185876412,2161.614000229677,two_level_blob_residual,0.03724778591944718,0.0663739861186436,115.82477158554389,114.7607033004864,1053.1174062024807,12.5,0.76203125,118.82517795070565,114.77009326818832,1547.1716720582745,3.125,0.8129296875
4,1e-06,80000,10,31.41592653589793,31.41592653589793,0.0002535452360530357,-0.00014142463359875576,0.40781961319106663,0.04078196131910666,0.011526225705580123,0.10736026129616173,0.03442904732430662,0.04985179067231543,0.08883584123126595,0.13593987106368888,0.16347199652928618,0.2324196470286962,40000,64000,72000,2.1783121350185204,895.1454383609495,428.3792994707114,117.403290678561,117.403290678561,0.00035,0.8136915133278654,0,0,0.8136915133278654,0.7672192948631683,2301.467147472311,2170.0238642196305,two_level_blob_residual,0.036703765187195994,0.06463714257424727,118.3768880885015,117.36154258558237,1213.1848391828594,12.5,0.7628125,121.38611798799833,117.41468695537137,1934.635408370969,3.125,0.8137109375
8,2e-06,80000,10,31.41592653589793,31.41592653589793,0.0002468404180941952,-0.00015769646224565663,0.40156949470684,0.040156949470684,0.01117912452249648,0.10573137908159753,0.03330412445491058,0.04830451095485013,0.08673111221909705,0.13385649823561332,0.16158776842751413,0.2315580546219512,40000,64000,72000,2.159803305836611,963.8583429817835,429.63841127020476,120.10264213710157,120.10264213710157,0.0004875,0.8137203345393126,0,0,0.8137203345393126,0.771025100610228,2301.548666168536,2180.7883084261293,two_level_blob_residual,0.0361412545236156,0.06285398541519724,121.03435001062275,120.04033911544332,1228.8599778722514,12.5,0.76328125,123.87836036762312,120.12661956539675,1607.3795095894914,3.125,0.8163671875
12,3e-06,80000,10,31.41592653589793,31.41592653589793,0.00024463842319682804,-0.00016804383415968167,0.39534041303173095,0.0395340413031731,0.010836422558729911,0.10409813907428851,0.03212544428751706,0.04671812975829536,0.0845875406937997,0.13178013767724364,0.15968997308943775,0.2309135019295677,40000,64000,72000,2.1396127971113974,1037.7607453859055,429.37261143277703,122.95875112004084,122.95875112004084,0.0006125,0.8163333934089511,0,0,0.8163333934089511,0.778393744320237,2308.9395127539797,2201.6299801681093,two_level_blob_residual,0.035580637172855784,0.06110696035592398,123.89126351980633,122.9181297650559,1333.3531168723173,12.5,0.76515625,126.6951130829385,122.9535676327505,1742.3101338571744,3.125,0.817578125
16,4e-06,80000,10,31.41592653589793,31.41592653589793,0.0002507659748449455,-0.00018409699087460586,0.3892304795090993,0.03892304795090993,0.010500677529835486,0.10247281361334569,0.031029806530123306,0.04520866124763548,0.08245804029717324,0.12974349316969977,0.15785783650702317,0.22994189150006739,40000,64000,72000,2.118488778195634,1115.2931377319558,429.6276075084257,125.95569486122845,125.95569486122845,0.000775,0.8182590818302964,0,0,0.8182590818302964,0.7810775736513146,2314.386182118723,2209.220995846318,two_level_blob_residual,0.03503074315581894,0.05938588595153897,126.77264965027197,125.74350221777412,1365.9632477080531,12.5,0.76640625,129.45729423286215,125.71089325077116,1818.8425086195984,3.125,0.818984375
20,4.9999999999999996e-06,80000,10,31.41592653589793,31.41592653589793,0.00024732886355282056,-0.0001985009842173252,0.3828789952679693,0.03828789952679693,0.010171362042149976,0.10085317070945254,0.029965691700876856,0.043782943952283104,0.08029923763389364,0.12762633175598978,0.1558515315146476,0.22898261688775134,40000,64000,72000,2.097248442100978,1198.786051029739,429.2023318529738,129.11764161963862,129.11764161963862,0.0009125,0.8193833071487086,0,0,0.8193833071487086,0.783687520122876,2317.565971503646,2216.6030392406183,two_level_blob_residual,0.034459109574117235,0.05762155831873861,129.9076547609785,128.9609630670341,1396.726264693914,12.5,0.76671875,132.60247420690754,128.9695056122428,1936.9273157430405,3.125,0.819921875
24,6e-06,80000,10,31.41592653589793,31.41592653589793,0.0002449784080722134,-0.00021444069170947034,0.37626354124851336,0.03762635412485134,0.009849310172799558,0.09924369084631807,0.02889100577332866,0.04237406495544797,0.07815819145736592,0.12542118041617112,0.1539913308655965,0.2281691125072302,40000,64000,72000,2.0772193659269327,1288.4088212025347,428.30675286225977,132.4474295590988,132.4474295590988,0.0010625,0.8226899820618763,0,0,0.8226899820618763,0.788016793112231,2326.9186605207674,2228.848072394141,two_level_blob_residual,0.0338637187123662,0.0558085702447779,133.25136009867643,132.34996801141475,1489.3173141432776,12.5,0.76828125,135.90944267122563,132.38297385118628,2004.9706670549726,3.125,0.8220703125
28,7e-06,80000,10,31.41592653589793,31.41592653589793,0.00024102437223929896,-0.00022022572388105056,0.3698655176242244,0.036986551762422444,0.009533783433101697,0.09764109500154992,0.027928212660834853,0.04102891361173345,0.07608501252449182,0.12328850587474148,0.15195554624023322,0.22741267997445785,40000,64000,72000,2.0570993752867923,1385.7155347684916,427.7312058109376,135.9631778803584,135.9631778803584,0.0013125,0.8219007634763189,0,0,0.8219007634763189,0.7911000218638635,2324.6864132660235,2237.5687602270555,two_level_blob_residual,0.0332878965861802,0.05406770642425603,136.760929702151,135.8623294571146,1592.0113508777708,12.5,0.76921875,139.3160408471924,135.84716125324965,2023.5756137107865,3.125,0.823359375
32,8e-06,80000,10,31.41592653589793,31.41592653589793,0.00023764197524702083,-0.00023851813628129168,0.36312400283768187,0.036312400283768184,0.009225687898855745,0.0960504445531396,0.026979568553720173,0.03968386065240765,0.0740879311022993,0.1210413342792273,0.15016511292746498,0.22660410591871177,40000,64000,72000,2.0402928620341565,1487.6753908716937,427.3378091900337,139.62284817731145,139.62284817731145,0.0015625,0.8240707177883426,0,0,0.8240707177883426,0.7938252833295604,2330.823970901611,2245.2769636786584,two_level_blob_residual,0.03268116025539137,0.05225013601090744,140.39991150330886,139.51818164502924,1809.5629548369443,12.5,0.77078125,142.95497623909122,139.5537657520004,2310.876276169141,3.125,0.8253125
36,9e-06,80000,10,31.41592653589793,31.41592653589793,0.00023513722054297013,-0.00024198444672643223,0.35672080658181743,0.03567208065818174,0.008926000444909056,0.09447751290602995,0.026049931055875785,0.03841500937747784,0.07202082870377385,0.11890693552727248,0.14807438181511223,0.22603381733284925,40000,64000,72000,2.0189691034255715,1596.843267090382,428.85874841157784,143.4576593204948,143.4576593204948,0.0020125,0.8275511988430042,0,0,0.8275511988430042,0.8002385754574193,2340.6682579237813,2263.4164930920156,two_level_blob_residual,0.03210487259236357,0.05057297823084144,144.2311523726641,143.44364470688922,1869.619455457073,12.5,0.7703125,146.66736424742123,143.4566676643761,2452.2661883503415,3.125,0.8263671875
