t,seed,N_u,N_v,M_u,M_v,M_v_exact,abs_Mu_drift,G_v,max_v_occupancy,R_0_2,R_0_5,R_0_8,cov_eig0,cov_eig1,cov_eig2,drift_resolution_number
0.0,1,100000,0,88.0,0.0,0.0,0.0,0.0,0,0.44955153333934045,0.6903651838825492,0.9677080848755244,0.20347758571390226,0.20156071027367764,0.20080268726766362,0.0
0.04,1,100000,4047,88.0,3.56136,3.4505293545955604,0.0,1.4099981673631243,4047,0.4951663084481697,0.7838390844934465,1.124899542418715,0.27092092355012715,0.26843757590512746,0.26572727888447667,0.004921239243839904
0.08,1,100000,7828,88.0,6.8886400000000005,6.7657615179760535,0.0,1.9581132305924207,7828,0.5042024831223014,0.8345462092481054,1.2451437577685633,0.3258937396479468,0.3218905256784903,0.31903163521652483,0.00721988143486585
0.12,1,100000,11551,88.0,10.16488,9.951001568890142,0.0,2.415659446706657,11551,0.5001194075128403,0.8662546929969461,1.3400284061556271,0.3732846255270298,0.3669843471986516,0.3615665373928439,0.009684096817521944
0.16,1,100000,15036,88.0,13.23168,13.011346570973402,0.0,2.5027649590143755,15036,0.4917148872052763,0.8888997044751019,1.4243639301802316,0.4140974723659954,0.4067070614693199,0.4056867178206462,0.009357228803655845
0.2,1,100000,18333,88.0,16.13304,15.951693729137599,0.0,2.93237280679293,18333,0.4788143314740421,0.9051112744525023,1.4967678759358316,0.45397756646614407,0.44498851717383314,0.4439608806321775,0.01134612371050891
0.24,1,100000,21488,88.0,18.90944,18.776748226143305,0.0,2.9897863991252365,21488,0.4682075460749913,0.9159309846702093,1.5641949859354116,0.48841532297641016,0.48191416771512274,0.48032335997351505,0.01124416165734844
0.28,1,100000,24623,88.0,21.66824,21.491030751896158,0.0,3.047425148140671,24623,0.4517149646361163,0.9337636355900302,1.6287472141202681,0.5253700677446408,0.5185547306009,0.5133324289859408,0.011562335562602052
0.32,1,100000,27614,88.0,24.30032,24.0988847375152,0.0,3.512470236583135,27614,0.43466735537881324,0.935656857026089,1.6831351986981358,0.5597255894883261,0.5516308435618653,0.5464240237786188,0.013573183092727195
0.36,1,100000,30366,88.0,26.722080000000002,26.60448330574927,0.0,3.7082485748549585,30366,0.4142589837664067,0.9374639588805718,1.7408095087100561,0.5926340898824023,0.5828595301976445,0.5757911063758024,0.014283588383383578
0.4,1,100000,33014,88.0,29.05232,29.01183594886374,0.0,4.006371807475046,33014,0.39959747374726695,0.9356772728630216,1.7969393117739216,0.6246225158189704,0.6144833493652537,0.6072169817494211,0.016480436994204303
0.44,1,100000,35632,88.0,31.356160000000003,31.324794944683568,0.0,4.381136659216162,35632,0.37448341122542217,0.9302370291412125,1.8463392455929226,0.6532253227597997,0.6456660758624091,0.6365314606900995,0.017704348491356693
0.48,1,100000,38151,88.0,33.57288,33.547061521059604,0.0,4.286372828695072,38151,0.36267674943809763,0.9210663477220842,1.8846413913169533,0.6832355230537336,0.6724824879856316,0.6660752543794279,0.017643889247080838
0.52,1,100000,40534,88.0,35.669920000000005,35.68219177862291,0.0,4.666269569937299,40534,0.3481279858064521,0.913409712048997,1.9346224164140682,0.7124175221640354,0.7003829592814207,0.6945909265289878,0.018332771076894693
0.56,1,100000,42866,88.0,37.72208,37.733602381304294,0.0,5.656196927363337,42866,0.31383083556049024,0.9045093746951911,1.975153824121574,0.7386082478870337,0.7292611612509732,0.7224851007223234,0.022957497639157033
0.6,1,100000,45175,88.0,39.754000000000005,39.70457602372568,0.0,6.085753258602185,45175,0.2798624494820253,0.8814961669189121,2.0262336635872744,0.768462728437471,0.7547350298870577,0.7468510518698628,0.024857456900619024
0.64,1,100000,47402,88.0,41.71376,41.59826668421173,0.0,6.7868890046499075,47402,0.25276848346098707,0.8441419965586805,2.067531726979702,0.7915750466048157,0.7786023700504673,0.7706851200157526,0.02759979745284708
0.68,1,100000,49407,88.0,43.47816,43.41770467182812,0.0,7.792299432568971,49407,0.22496931142371188,0.7836622024513175,2.1066100548573017,0.8159808883960086,0.7990890466928093,0.796739588159376,0.03177762275686392
0.72,1,100000,51415,88.0,45.245200000000004,45.165801475522485,0.0,8.673431303718328,51415,0.19842506022965117,0.680310973029137,2.1468745178096333,0.8400514017454143,0.8213234748339452,0.81678873153765,0.03502321755454737
0.76,1,100000,53278,88.0,46.884640000000005,46.845354423127986,0.0,9.496091718465014,53278,0.18279426847514746,0.5263181576635741,2.1891081056888706,0.8597867292157556,0.8426602049215653,0.8386979681251557,0.0376913291202369
0.8,1,100000,55043,88.0,48.43784,48.4590511576845,0.0,11.010845455273806,55043,0.1604317249439723,0.3921577228972672,2.224569540481677,0.8792941938776446,0.860618825510024,0.8590290042986588,0.04451121663887416
0.84,1,100000,56758,88.0,49.94704,50.00947393824099,0.0,11.269225083620533,56758,0.1514178408216618,0.32795666023378595,2.2644367481430754,0.9016683242795562,0.8859722799435024,0.880774986175549,0.046075618618914155
0.88,1,100000,58303,88.0,51.30664,51.499103772020845,0.0,12.038741822791778,58303,0.14436082645181833,0.296780622075524,2.2959075644939397,0.9245629106314239,0.9068286156770831,0.9019168354030831,0.049715169907717724
0.92,1,100000,59973,88.0,52.77624,52.93032438456276,0.0,13.088428107835982,59973,0.1375887119798845,0.27494518769252074,2.3267303113663105,0.9448096632274968,0.9275745775872362,0.9228753901372189,0.05397184858786838
0.96,1,100000,61514,88.0,54.13232,54.30542603419015,0.0,12.744385475875704,61514,0.13477469706975195,0.262149412375862,2.356046585172181,0.9635639350382521,0.9465037149211328,0.9448189695189356,0.0528745115585745
1.0,1,100000,63013,88.0,55.451440000000005,55.62660917691308,0.0,13.524302017560132,63013,0.1296029335326999,0.24777291943726554,2.390274384524037,0.9846695127315869,0.9680799821070125,0.9672236364902137,0.056689580896419706
1.04,1,100000,64331,88.0,56.61128,56.89598798762734,0.0,13.414321161418961,64331,0.12889206504092537,0.24265031222702477,2.4188551987771887,1.0068366796942299,0.9924988547300817,0.9842538799479864,0.05513403213761887
1.08,1,100000,65641,88.0,57.76408,58.115593743245356,0.0,14.186043762206289,65641,0.1250222156343324,0.23059516772816738,2.447340007592096,1.029804003996946,1.0136105503371755,1.0094073331999123,0.059249886620390387
1.12,1,100000,66903,88.0,58.87464,59.287378073172526,0.0,14.540646565218141,66903,0.12150593842104329,0.22184060819513718,2.4757398713143233,1.0503019064194308,1.0331879482759654,1.0278783183443194,0.06104814658823893
1.16,1,100000,68215,88.0,60.0292,60.413216082330734,0.0,14.648681501121448,68215,0.11943886874398207,0.21753030709104976,2.505516010606274,1.0744514293904215,1.0543865159188643,1.048743091688573,0.06226731448732486
1.2,1,100000,69436,88.0,61.103680000000004,61.494909351726214,0.0,14.854008208661632,69436,0.11852888417160229,0.21317969629461797,2.5306713035833592,1.0929241064490882,1.0759335560804988,1.0702970835957855,0.06249476522326622
1.24,1,100000,70724,88.0,62.237120000000004,62.53418882136354,0.0,15.222674538504943,70724,0.1170470081358052,0.20781663114803522,2.556145567705193,1.1123175503392888,1.1000785465731953,1.0905158569709683,0.06402831535314095
1.28,1,100000,71995,88.0,63.3556,63.53271756011891,0.0,15.718271339648513,71995,0.11350788856825765,0.2020143417370267,2.583509806959563,1.1330608896949765,1.1217415670613506,1.1076736023615905,0.06686918933803432
1.32,1,100000,72985,88.0,64.2268,64.49209342700517,0.0,15.094404985879045,72985,0.11594429981616071,0.20504328992894913,2.605347100168086,1.154757396007764,1.1438670385655814,1.1284136388020165,0.06308210200696655
1.36,1,100000,74081,88.0,65.19128,65.41385162808709,0.0,15.26991967127692,74081,0.1140650438474141,0.2017749861272462,2.6244424589444626,1.1750916948270533,1.1650021987296473,1.1504143673000093,0.06319181097870497
1.4000000000000001,1,100000,75058,88.0,66.05104,66.29946717313864,0.0,15.696691234295903,75058,0.1124715882251724,0.19726748089866528,2.6422761855634613,1.192225469369481,1.1831688592960037,1.1707645804184474,0.06564713505101082
1.44,1,100000,76188,88.0,67.04544,67.15035723597329,0.0,15.865498373598463,76188,0.11091660752977472,0.19326430398632038,2.6664203613434845,1.2137067154501182,1.2028216117068342,1.1901870641445078,0.06714484176687924
1.48,1,100000,77138,88.0,67.88144,67.96788342222447,0.0,15.547269107337845,77138,0.11165456408750617,0.19437873234788638,2.691763189988838,1.23414125103431,1.2236710402336222,1.2066352181840097,0.06545887879576884
