t,seed,N_u,N_v,M_u,M_v,M_v_exact,abs_Mu_drift,abs_Mv_error,rel_Mv_error,E_u_modes,E_v_modes,E_grad_v_particles,G_v,max_v_occupancy
0.62,2,80000,37110,10.0,4.63875,4.620555624053255,0.0,0.01819437594674511,0.003937703044203285,0.00017740260165246795,0.00016294383872409525,0.018073896221156124,0.06550257346001773,37110
0.64,2,80000,37941,10.0,4.742625,4.727075759569514,0.0,0.015549240430486222,0.0032893994556800294,0.00017203520012204913,0.00015654210138798635,0.019440693773093327,0.06485546671299931,37941
0.66,2,80000,38739,10.0,4.8423750000000005,4.831486655083008,0.0,0.01088834491699231,0.0022536220617596307,0.00017003777536739447,0.00014234392976049815,0.01810077027282833,0.0623419954825242,38739
0.68,2,80000,39587,10.0,4.948375,4.933830076344105,0.0,0.014544923655895658,0.002947998498293081,0.00020148505898859038,0.0001353956455040554,0.018265979690306258,0.06040962863944229,39587
0.7000000000000001,2,80000,40290,10.0,5.03625,5.034146962085906,0.0,0.0021030379140940525,0.000417754572906361,0.00020241851044284375,0.00013204383527754858,0.018561961855474887,0.059053185608429856,40290
0.72,2,80000,41140,10.0,5.1425,5.132477440400283,0.0,0.010022559599716985,0.0019527722656556524,0.0002122455779294353,0.00015411044172270494,0.017224115093767294,0.05685771265468602,41140
0.74,2,80000,41916,10.0,5.2395000000000005,5.228860844789656,0.0,0.01063915521034442,0.0020346984794873436,0.00022274315933760007,0.000152543549008463,0.01572761646038216,0.05489762670240507,41916
0.76,2,80000,42729,10.0,5.341125,5.323335729900908,0.0,0.017789270099092036,0.0033417524277438685,0.00021832988662253292,0.00017461913701417858,0.01695776507308097,0.05389345331578179,42729
0.78,2,80000,43458,10.0,5.43225,5.415939886947765,0.0,0.016310113052234954,0.003011501861669806,0.00021331106676303276,0.00020646594915517993,0.016179881845375093,0.05236593454232206,43458
0.8,2,80000,44217,10.0,5.527125,5.506710358827784,0.0,0.020414641172215475,0.0037072298780866236,0.0002021830549313826,0.00020929733292741,0.016629712813312332,0.051023012197718265,44217
0.8200000000000001,2,80000,44952,10.0,5.619,5.5956834549400085,0.0,0.023316545059991256,0.004166880640720809,0.00019397967165409345,0.00021914522431086824,0.016978757110017687,0.0505208543436546,44952
0.84,2,80000,45721,10.0,5.7151250000000005,5.682894765709204,0.0,0.032230234290796744,0.005671446616480594,0.00019153747612458342,0.0002164740066618975,0.01499989290314152,0.04871071449116812,45721
0.86,2,80000,46427,10.0,5.803375,5.768379176822512,0.0,0.03499582317748828,0.006066838206146772,0.0001842990656367404,0.0002498763324110584,0.0164232243133283,0.04847556627672313,46427
0.88,2,80000,47035,10.0,5.8793750000000005,5.852170883184186,0.0,0.02720411681581414,0.004648551342542527,0.00017725741275206213,0.00021698587196637977,0.016312471573610828,0.0471239727958529,47035
0.9,2,80000,47608,10.0,5.9510000000000005,5.934303402594009,0.0,0.01669659740599183,0.0028135732660203045,0.00018696284717671378,0.00021359071263416416,0.018128679382954323,0.046548186212407756,47608
0.92,2,80000,48096,10.0,6.0120000000000005,6.01480958915486,0.0,0.0028095891548591823,0.00046711190324712464,0.0001969171388846934,0.00019395633363548134,0.017229989652683773,0.0450202877060454,48096
0.9400000000000001,2,80000,48720,10.0,6.09,6.093721646414789,0.0,0.003721646414788893,0.0006107345610343894,0.00019823137077101545,0.00018907706421929707,0.015143647381387276,0.0430786625587238,48720
0.96,2,80000,49360,10.0,6.17,6.1710711402488805,0.0,0.0010711402488805533,0.000173574445106357,0.00020566098162552065,0.00017107821730529127,0.015125691584574368,0.04207251914744565,49360
0.98,2,80000,49850,10.0,6.23125,6.246889011486005,0.0,0.015639011486005217,0.002503487969331637,0.00019056384992806837,0.0001632518384440222,0.015194114274978396,0.04027576123688138,49850
1.0,2,80000,50475,10.0,6.309375,6.321205588285577,0.0,0.011830588285576482,0.0018715715096343114,0.00019376448083882028,0.0001948601282923085,0.01488959673693501,0.039172838303178546,50475
