t,seed,N_u,N_v,M_u,M_v,M_v_exact,abs_Mu_drift,G_v,max_v_occupancy,R_0_2,R_0_5,R_0_8,cov_eig0,cov_eig1,cov_eig2,drift_resolution_number
0.0,0,20000,0,95.99999999999999,0.0,0.0,0.0,0.0,0,0.45264636635471217,0.6898061142379389,0.9701262422815995,0.20657284840854348,0.20204581388753645,0.19926185518345851,0.0
0.04,0,20000,845,95.99999999999999,4.056,3.7642138413769746,0.0,1.3589948580516347,845,0.5017998901540517,0.780241234313928,1.1226103459899173,0.27151582289321086,0.26836304162475977,0.2635814446850875,0.002797878486063486
0.08,0,20000,1623,95.99999999999999,7.790399999999999,7.380830746882967,0.0,2.111573331759473,1623,0.4974721628727949,0.8264880974942488,1.2345071874413582,0.32207866645237476,0.317198511629887,0.31500413987676057,0.004778152937125073
0.12,0,20000,2348,95.99999999999999,11.270399999999999,10.85563807515288,0.0,2.4465068021701306,2348,0.4996948969566261,0.8483386380908353,1.332886218641321,0.3662403846892668,0.3617458829699754,0.35760088220839414,0.005485925932257888
0.16,0,20000,3046,95.99999999999999,14.6208,14.194196259243709,0.0,2.750951183814686,3046,0.487836154887551,0.8595145962926203,1.4130800680127704,0.4072857333351526,0.3973342066472702,0.39393574942070564,0.006517248848435542
0.2,0,20000,3692,95.99999999999999,17.7216,17.40184770451374,0.0,3.100431505851888,3692,0.4723254110799938,0.8630439842259814,1.4722713073511027,0.44054381137888815,0.4329561225544965,0.4197534095747725,0.007164017791616631
0.24,0,20000,4363,95.99999999999999,20.9424,20.483725337610874,0.0,3.4078021336205593,4363,0.4518337335578558,0.852692105360443,1.534240455418283,0.47201650181192445,0.4600747004770303,0.44661482764885313,0.008169977511955032
0.28,0,20000,4936,95.99999999999999,23.6928,23.44476082025035,0.0,3.683611192211302,4936,0.42083114020486484,0.8407614536275656,1.5814029293731255,0.4931431087925182,0.4881765709464742,0.47196895908049835,0.00898220027124163
0.32,0,20000,5534,95.99999999999999,26.5632,26.289692440925666,0.0,3.6724535107099374,5534,0.4055252778265416,0.8183263758928545,1.641845220668998,0.5171323458704751,0.511921363909326,0.4964854792989178,0.008812676202620573
0.36,0,20000,6074,95.99999999999999,29.155199999999997,29.023072697181018,0.0,3.4547426102136565,6074,0.40493902318909253,0.8073934785797362,1.68111360631215,0.5423921431870199,0.53745142287768,0.5206016746654751,0.008126370281869914
0.4,0,20000,6626,95.99999999999999,31.804799999999997,31.64927558057862,0.0,4.213420517580569,6626,0.3948260915461202,0.792008995555811,1.7222443476819282,0.5646842950371,0.5630835279581722,0.5495821324772462,0.009842202403223073
0.44,0,20000,7162,95.99999999999999,34.377599999999994,34.17250357601843,0.0,4.493514823642936,7162,0.3771488116046712,0.7650373431008457,1.7540265087381948,0.591462723306019,0.5827986996998649,0.5694012722552404,0.010541350715794132
0.48,0,20000,7678,95.99999999999999,36.8544,36.596794386610476,0.0,4.482104025035443,7678,0.35875621594371315,0.7289728498510448,1.7974381223093934,0.6104077212687112,0.6032644459263502,0.5896395416241171,0.011019937946682209
0.52,0,20000,8138,95.99999999999999,39.0624,38.92602739486134,0.0,5.010832835759168,8138,0.3315138618615303,0.6896079006565198,1.8246594634203706,0.6292774899505943,0.6175776269778229,0.607274709939911,0.012032796991611106
0.56,0,20000,8571,95.99999999999999,41.1408,41.16392987051377,0.0,5.409656530891677,8571,0.3125956451471247,0.6404339324388744,1.8462689334480624,0.642402236117731,0.6336443896313216,0.618686031425322,0.012792968813673452
0.6,0,20000,9073,95.99999999999999,43.550399999999996,43.31408293497346,0.0,6.007276181679022,9073,0.2898877118290731,0.5903843698314433,1.8928992098745148,0.6612150862653795,0.6530971328502001,0.6397970587525853,0.01425667784757822
