step,t,N,K,M_u,M_v,xc_x,xc_y,L,h_eff,S_u,R2,R_0.1,R_0.2,R_0.5,R_0.8,R_0.9,R_0.99,N_0.5,N_0.8,N_0.9,R50_over_heff,peak_PK_u,peak_PK_v,S_L2_u,S_L2,outside_v_frac,drift_cfl,n_birth,n_death
0,0.0,80000,10,31.41592653589793,31.41592653589793,0.00014152332180111126,-0.00017593831783516123,0.41597041424542475,0.04159704142454247,0.011948212486302031,0.10930787934225981,0.03573119634795941,0.05161643994135021,0.0908995602605841,0.13865680474847492,0.16596292863192985,0.23500810496462557,40000,64000,72000,2.185240996657827,823.1287083812697,431.96927910397284,114.7851760753669,114.7851760753669,0.000225,0.7770262968457324,0,0
4,1e-06,80000,10,31.41592653589793,31.415533836816234,0.00015526903259756975,-0.00015846974840464046,0.4097242814647034,0.04097242814647034,0.011590376643438966,0.10765861156191346,0.03460894913098383,0.049834520626003125,0.08879148413175453,0.13657476048823447,0.16417866634432118,0.2345128546195378,40000,64000,72000,2.1671032972304736,905.8936573182465,432.5590858778598,117.45242560912148,117.45242560912148,0.0002750034375429693,0.7794647391288955,0,1
8,2e-06,80000,10,31.41592653589793,31.415533836816234,0.00016111290997143017,-0.00014250107981727555,0.4036026712045026,0.04036026712045026,0.011239986253705037,0.10601880141609335,0.033318698136670065,0.0480679257601368,0.08668042329609049,0.1345342237348342,0.1625003053740947,0.2338204972653137,40000,64000,72000,2.1476672351400308,1001.7425402771408,432.7150704226351,120.33832173711697,120.33832173711697,0.0004000050000625008,0.7790240969580418,0,0
12,3e-06,80000,10,31.41592653589793,31.415533836816234,0.00017549739580186125,-0.00014155804688411583,0.3976237351953579,0.039762373519535786,0.010900806723488582,0.10440692852243372,0.032225233588480603,0.04642136269665725,0.08461888864192783,0.1325412450651193,0.1606346412409282,0.2331171749451075,40000,64000,72000,2.1281146257618007,1101.1346906437511,433.3217364903074,123.40035093208076,123.40035093208076,0.00043750546881836025,0.7788438573563777,0,0
16,4e-06,80000,10,31.41592653589793,31.415533836816234,0.00018690318961349812,-0.00012447757614800233,0.3913079372059865,0.03913079372059865,0.0105725028240718,0.10282267660429678,0.031223619363074735,0.04488376894755922,0.08257589317676883,0.13043597906866217,0.15874557882200174,0.2324494288883977,40000,64000,72000,2.110253468569447,1209.5052272060022,433.0655367347423,126.67136866440254,126.67136866440254,0.0005625070313378918,0.7827572512543604,0,0
20,4.9999999999999996e-06,80000,10,31.41592653589793,31.415533836816234,0.0002062927975974377,-0.00011085064031925321,0.38487581907731955,0.03848758190773195,0.010252738188157223,0.10125580570099288,0.03027454037719873,0.04327869344902351,0.08055387635879488,0.12829193969243985,0.1570503150098231,0.23160099689938946,40000,64000,72000,2.0929835642028745,1322.4300667478885,433.6049039881294,130.13458056065588,130.13458056065588,0.0007625095313691421,0.7838339315719165,0,0
24,6e-06,80000,10,31.41592653589793,31.415533836816234,0.00021060464784672647,-9.347963729332055e-05,0.3780922987721867,0.03780922987721867,0.009946946128363644,0.09973437786622848,0.02934475184756838,0.04185511123025503,0.07851730737417312,0.12603076625739557,0.1553893953389951,0.23101076865818285,40000,64000,72000,2.076670369355564,1441.9420239416984,434.057704859687,133.77808215881166,133.77808215881166,0.001000012500156252,0.7876666571083883,0,0
28,7e-06,80000,10,31.41592653589793,31.415533836816234,0.00021616368978279903,-6.488385290151079e-05,0.3716472445255623,0.03716472445255623,0.00965282414085707,0.09824878696888359,0.028461900703426544,0.04034833369924382,0.0764865487020217,0.1238824148418541,0.15364741587747885,0.23021718773260139,40000,64000,72000,2.0580415926307474,1574.0125152557373,434.2528393560936,137.61681172737767,137.61681172737767,0.0013125164064550806,0.7941516238467092,0,0
32,8e-06,80000,10,31.41592653589793,31.415533836816234,0.00022122137672565164,-3.583195594391112e-05,0.364811887811356,0.0364811887811356,0.009369826198391861,0.09679786257140113,0.027686619826587495,0.03899671492589411,0.07441383608784861,0.12160396260378532,0.15197757173698312,0.22946787477846795,40000,64000,72000,2.039786491999624,1713.103991423506,433.32050265859823,141.62177780866963,141.62177780866963,0.0017375217190214879,0.7976318251505271,0,0
36,9e-06,80000,10,31.41592653589793,31.415533836816234,0.00021829489403339878,2.8361043432805433e-06,0.35848841484347316,0.03584884148434732,0.00910008459227259,0.09539436352464746,0.02695463463379276,0.03778017922827139,0.07249365428825238,0.11949613828115771,0.1502834549612116,0.22878547327804677,40000,64000,72000,2.0222035437297268,1858.8743004819203,432.72516843407215,145.7686898735941,145.7686898735941,0.0021250265628320352,0.8014531814515002,0,0
