t,seed,N_u,N_v,M_u,M_v,M_v_exact,abs_Mu_drift,abs_Mv_error,rel_Mv_error,E_u_modes,E_v_modes,E_grad_v_particles,G_v,max_v_occupancy
0.0,0,320000,0,10.0,0.0,0.0,0.0,0.0,0.0,9.639339951114847e-05,0.0,0.0,0.0,0
0.02,0,320000,6346,10.0,0.1983125,0.19801326693244747,0.0,0.000299233067552529,0.001511176862985715,7.074331485488668e-05,1.8280146888855718e-05,0.006428487687190641,0.08995040473769908,6346
0.04,0,320000,12483,10.0,0.39009375,0.39210560847676823,0.0,0.0020118584767682135,0.005130909717368691,8.632874835683432e-05,2.0744000891608236e-05,0.0078116528804720135,0.1335303143502806,12483
0.06,0,320000,18670,10.0,0.5834375,0.5823546641575128,0.0,0.0010828358424872508,0.0018594095817087335,8.881413983888507e-05,1.834704423362371e-05,0.008123336641575519,0.15618573403817942,18670
0.08,0,320000,24704,10.0,0.772,0.7688365361336424,0.0,0.0031634638663575743,0.004114611777252594,0.00010346839429637685,2.1656589618045225e-05,0.00695109451387903,0.16119136855636565,24704
0.1,0,320000,30544,10.0,0.9545,0.9516258196404048,0.0,0.002874180359595191,0.0030202841287779165,0.00011601464946586151,2.824937917476964e-05,0.007595696464839813,0.1643736135422874,30544
0.12,0,320000,36320,10.0,1.135,1.1307956328284252,0.0,0.0042043671715747966,0.003718061026693691,0.00011710243831906367,2.5697832034579823e-05,0.00960951649596629,0.16062354647620683,36320
0.14,0,320000,41904,10.0,1.3095,1.3064176460119414,0.0,0.0030823539880586726,0.002359394024926159,9.558075344212361e-05,2.541650482922869e-05,0.007794590416818521,0.15561409201056126,41904
0.16,0,320000,47433,10.0,1.48228125,1.4785621103378865,0.0,0.0037191396621134576,0.002515376010320964,0.00010398095392712415,3.66870468077031e-05,0.008045010627862496,0.15122487753696354,47433
0.18,0,320000,52802,10.0,1.6500625,1.64729788588728,0.0,0.0027646141127199986,0.0016782721184826273,8.393394754111883e-05,3.0163598485074517e-05,0.008074646689134324,0.14662969106290483,52802
0.2,0,320000,58146,10.0,1.8170625,1.8126924692201818,0.0,0.004370030779818235,0.002410795462563055,0.00010861591452545683,4.393916473254244e-05,0.008886417794646512,0.1419280147646325,58146
0.22,0,320000,63250,10.0,1.9765625,1.974812020375215,0.0,0.0017504796247849175,0.0008864031648198726,0.0001249893297300322,3.3234584875517024e-05,0.009031928364217736,0.13641778844743047,63250
0.24,0,320000,68302,10.0,2.1344375,2.1337213893344664,0.0,0.0007161106655337868,0.00033561582553060047,0.00012146725929940776,3.87614083433e-05,0.010113914990550175,0.13118526659373947,68302
0.26,0,320000,73317,10.0,2.2911562500000002,2.2894841419643375,0.0,0.001672108035662756,0.0007303427025391478,0.0001248904722139353,5.266471951583505e-05,0.009356480458052222,0.12430640922806008,73317
0.28,0,320000,78050,10.0,2.4390625,2.4421625854427456,0.0,0.003100085442745648,0.0012694017430389985,0.00012498270201284566,4.4515142040833844e-05,0.009617374655057704,0.11845328663645381,78050
0.3,0,320000,82926,10.0,2.5914375,2.5918177931828215,0.0,0.0003802931828214007,0.0001467283633215553,0.0001423064724043734,4.7058943308572885e-05,0.00988327264186108,0.11454493165454352,82926
0.32,0,320000,87542,10.0,2.7356875,2.7385096292630906,0.0,0.002822129263090556,0.001030534723315896,0.00014224291631872318,5.682546813862114e-05,0.011116033758534743,0.1091078397140805,87542
0.34,0,320000,92246,10.0,2.8826875,2.8822967723739037,0.0,0.0003907276260961545,0.0001355612058554072,0.00012722104997095842,5.5333320775484314e-05,0.01054778951149924,0.10524954285797573,92246
0.36,0,320000,96641,10.0,3.02003125,3.0232367392896897,0.0,0.003205489289689556,0.0010602839162515228,0.0001282197904675881,6.175580182471302e-05,0.008823617844739689,0.09952666875233582,96641
0.38,0,320000,101256,10.0,3.16425,3.1613859078764417,0.0,0.002864092123558315,0.0009059609320148377,0.0001278677731900708,6.457017046414956e-05,0.010423925972554307,0.09633828555439733,101256
0.4,0,320000,105560,10.0,3.29875,3.2967995396436067,0.0,0.0019504603563933465,0.0005916223697981336,0.00014559536655819384,6.452091120288902e-05,0.010509705195145946,0.09270645097358067,105560
0.42,0,320000,109719,10.0,3.4287187500000003,3.4295318018494325,0.0,0.0008130518494322558,0.000237073716299643,0.00015812029663524432,7.256552947967127e-05,0.011844653281886938,0.08969874533271864,109719
0.44,0,320000,113981,10.0,3.5619062500000003,3.559635789168587,0.0,0.0022704608314132457,0.0006378351510909913,0.00014124240477932223,7.544799204055375e-05,0.009613000789993026,0.08567508593500502,113981
0.46,0,320000,118043,10.0,3.68884375,3.6871635449307405,0.0,0.0016802050692596993,0.00045569041047005147,0.00013165525755326916,6.072482535342654e-05,0.009205826590889367,0.08253566887889902,118043
0.48,0,320000,122127,10.0,3.8164687500000003,3.8121660819385914,0.0,0.0043026680614088875,0.0011286675262639299,0.00011157919955445138,6.151759062530667e-05,0.008808229626462697,0.07887396690083216,122127
0.5,0,320000,125963,10.0,3.9363437500000003,3.9346934028736658,0.0,0.0016503471263344949,0.00041943474557107287,0.00010417110366572019,5.9227853925961884e-05,0.011141036347504869,0.07658887854276103,125963
0.52,0,320000,129757,10.0,4.05490625,4.054794520298057,0.0,0.00011172970194284204,2.7554960278142303e-05,0.00011961401940158679,6.146261448371986e-05,0.008989954680782496,0.07371420751834824,129757
0.54,0,320000,133614,10.0,4.1754375,4.172517476260103,0.0,0.002920023739896749,0.0006998230100917431,0.00011144256642497521,6.794288040507619e-05,0.008546408674056483,0.0709381906600356,133614
0.56,0,320000,137286,10.0,4.2901875,4.2879093615118515,0.0,0.0022781384881485067,0.0005312935270033949,0.0001038147024156356,8.235882548068093e-05,0.009333308082392308,0.06824960127246663,137286
0.58,0,320000,140935,10.0,4.40421875,4.40101633434598,0.0,0.003202415654020463,0.0007276536624116764,0.00010788328242482273,7.956316305509118e-05,0.010279379441154975,0.06608099839019568,140935
0.6,0,320000,144445,10.0,4.51390625,4.511883639059736,0.0,0.0020226109402639025,0.0004482852622248496,0.00010347435441027522,8.603243934142932e-05,0.009882922809393643,0.06435271057858451,144445
0.62,0,320000,147931,10.0,4.62284375,4.620555624053255,0.0,0.002288125946745545,0.0004952058005392758,0.00010061881893401842,9.541042702321628e-05,0.009269077321852136,0.06264331099216618,147931
0.64,0,320000,151307,10.0,4.7283437500000005,4.727075759569514,0.0,0.001267990430486421,0.0002682399214608514,0.00010117033270787824,8.46701359836815e-05,0.009461321576446784,0.06072413371776057,151307
0.66,0,320000,154775,10.0,4.83671875,4.831486655083008,0.0,0.005232094916991947,0.0010829161478667184,0.00011023490908031176,9.151412897706818e-05,0.009889065440221079,0.05900418516136319,154775
0.68,0,320000,158112,10.0,4.941,4.933830076344105,0.0,0.007169923655895083,0.0014532165771724125,0.00010291976888715751,8.866526767555913e-05,0.008871610679288372,0.057476867378063186,158112
0.7000000000000001,0,320000,161242,10.0,5.0388125,5.034146962085906,0.0,0.0046655379140938535,0.0009267782504626526,9.941431698040259e-05,9.206608284137434e-05,0.00941847985177947,0.05602880812345625,161242
0.72,0,320000,164291,10.0,5.13409375,5.132477440400283,0.0,0.0016163095997168142,0.0003149180134712405,0.00011225424219856275,9.468954021672488e-05,0.008698679459139996,0.05407737403356136,164291
0.74,0,320000,167400,10.0,5.23125,5.228860844789656,0.0,0.002389155210344107,0.00045691696169822564,0.00011007014986508385,9.750659847868435e-05,0.008533392869742324,0.05220593510257889,167400
