step,t,N,K,M_u,M_v,xc_x,xc_y,L,h_eff,S_u,R2,R_0.1,R_0.2,R_0.5,R_0.8,R_0.9,R_0.99,N_0.5,N_0.8,N_0.9,R50_over_heff,peak_PK_u,peak_PK_v,S_L2_u,S_L2,outside_v_frac,drift_cfl,n_birth,n_death
52,1.3e-05,80000,10,31.41592653589793,31.415533836816234,0.00018102130829280764,0.0001267516755262064,0.33418785729280853,0.03341878572928085,0.007924899283780812,0.08902190339338298,0.022546377914125476,0.032871270557336615,0.06395512933158928,0.11139595243093618,0.14216688603090424,0.22494249277835116,40000,64000,72000,1.9137478497775913,2481.6508585378515,434.6249883948835,164.53676868379065,164.53676868379065,0.0046625582819785245,0.8053567794331783,0,0
56,1.4e-05,80000,10,31.41592653589793,31.415533836816234,0.0001732723065537904,0.00015795421495594071,0.3283355090282686,0.03283355090282686,0.007666182115227199,0.0875567365496636,0.021678001864141865,0.03166708048757893,0.06203451795534247,0.10944516967608953,0.14027280169448683,0.2245225416764484,40000,64000,72000,1.8893636615466256,2689.6006809002147,435.21800389664037,170.0674180344539,170.0674180344539,0.0055625695321191515,0.8092309829524608,0,0
60,1.4999999999999999e-05,80000,10,31.41592653589793,31.415533836816234,0.00018194954891745304,0.00019477375387726934,0.3218091447315534,0.03218091447315534,0.0074160301753149445,0.08611637576741688,0.020867920598085406,0.03047232779146779,0.060231866314507346,0.1072697149105178,0.13828521729177676,0.22332510595896637,40000,64000,72000,1.8716642239844221,2923.216609212016,436.42712095912606,176.00813574309288,176.00813574309288,0.006737584219802748,0.8054816505443674,0,0
64,1.6e-05,80000,10,31.41592653589793,31.415533836816234,0.00018394381660379755,0.0002362584136727775,0.3158369147918048,0.031583691479180484,0.007172540902238089,0.08469085489141132,0.019947618518860195,0.02927820697373614,0.05852240966362787,0.10527897159726828,0.13625989465257193,0.22245611683788985,40000,64000,72000,1.8529312731605487,3182.935984342271,437.6599914215947,182.31830064478913,182.31830064478913,0.007925099063738297,0.8089694071969029,0,0
68,1.7e-05,80000,10,31.41592653589793,31.415533836816234,0.00018403250674871581,0.0002820083210962835,0.3095227684126977,0.03095227684126977,0.006935991613667245,0.08328260090599504,0.01912567679449178,0.02817950962753871,0.0568818953406144,0.10317425613756591,0.13420441683289963,0.22176205784898487,40000,64000,72000,1.8377289539091919,3465.600401213609,438.8774573263065,189.0130828352814,189.0130828352814,0.009500118751484394,0.8120237871320028,0,0
72,1.8e-05,80000,10,31.41592653589793,31.415533836816234,0.00017514162954383183,0.00032204485552658773,0.30353678346237245,0.030353678346237246,0.006709381204785054,0.08191081250228845,0.018285412947516882,0.02713592889935416,0.05537762033904026,0.10117892782079083,0.13211381567685,0.22043500039298514,40000,64000,72000,1.8244121752678806,3756.183128271058,439.21736934495783,195.85525298600095,195.85525298600095,0.011162639532994163,0.819893463750899,0,0
76,1.8999999999999998e-05,80000,10,31.41592653589793,31.415533836816234,0.0001683211645677158,0.0003622258497153115,0.29732719308587163,0.029732719308587164,0.006488104346770021,0.08054876998918122,0.017559981579060496,0.026122122330755046,0.0538357561464964,0.09910906436195721,0.13006458467563664,0.21927338596354104,40000,64000,72000,1.8106569933194099,4067.087510796219,439.58516751037416,203.10729421105458,203.10729421105458,0.01313766422080276,0.8244323316347404,0,0
80,1.9999999999999998e-05,80000,10,31.41592653589793,31.415533836816234,0.0001497487486238929,0.00041039978500964804,0.2916763462741205,0.029167634627412047,0.006273660664544393,0.07920644332719651,0.01690519762856876,0.025191247531444864,0.052537809711337195,0.09722544875804016,0.12794502275458933,0.21841932391229674,40000,64000,72000,1.801236554916305,4382.743768090738,439.2670358388071,210.63874209950043,210.63874209950043,0.015325191564894562,0.8398858429763704,0,0
84,2.1e-05,80000,10,31.41592653589793,31.415533836816234,0.00012834752860459812,0.00045856426013377396,0.28589626542117086,0.028589626542117087,0.006065464727368711,0.07788109351677537,0.016297159209350983,0.024264629373005997,0.051272294994712586,0.0952987551403903,0.1256985269181989,0.21720338562582647,40000,64000,72000,1.7933880639951805,4731.972508727768,439.1075499184194,218.84701240056756,218.84701240056756,0.017887723596544957,0.8411344026964473,0,0
88,2.2e-05,80000,10,31.41592653589793,31.415533836816234,0.00011116024055688046,0.0005091233637141647,0.27990253961331796,0.027990253961331795,0.005864987727536063,0.07658320786919325,0.01562601809938157,0.02344257899458336,0.050111865777656764,0.09330084653777265,0.12364088341743594,0.21643201903828402,40000,64000,72000,1.7903326581775827,5099.609999049212,439.77251839504913,227.48855248003377,227.48855248003377,0.02091276140951762,0.8585886483808286,0,0
92,2.3e-05,80000,10,31.41592653589793,31.415533836816234,9.615332569639389e-05,0.0005569348406889121,0.27406878636554904,0.027406878636554905,0.005671057666392881,0.07530642513353612,0.014940761443499005,0.022670187128517365,0.0488704292451449,0.09135626212184968,0.1215175991716351,0.2151943117282938,40000,64000,72000,1.7831446584348432,5510.066279803807,440.8570934938078,236.52028076494017,236.52028076494017,0.024387804847560594,0.86019074435472,0,0
96,2.4e-05,80000,10,31.41592653589793,31.415533836816234,6.968707446100846e-05,0.0005961606721632246,0.2678773069933123,0.02678773069933123,0.005485806175481792,0.07406622830603561,0.014175147246570863,0.021735192055062576,0.047794624973244416,0.08929243566443744,0.11949172235286999,0.214095357125987,40000,64000,72000,1.7841983522119562,5981.3159440933705,437.6641681930393,246.3230181454296,246.3230181454296,0.028662858285728572,0.8675980187394638,0,0
100,2.4999999999999998e-05,80000,10,31.41592653589793,31.415533836816234,5.047678300744415e-05,0.0006389857546693506,0.26195837883494855,0.026195837883494853,0.005305751408331023,0.07284058901691434,0.013420698243200524,0.02091095150547875,0.046610673367452546,0.08731945961164951,0.11749765813777391,0.2135885078752704,40000,64000,72000,1.7793159957223745,6446.064834843831,437.91351392685357,256.0538986079429,256.0538986079429,0.03333791672395905,0.8832468495760373,0,0
104,2.6e-05,80000,10,31.41592653589793,31.415533836816234,2.5241542560598375e-05,0.000689350545545205,0.25616471683965314,0.025616471683965313,0.005132602918956823,0.07164218672651487,0.012812859378207819,0.020170323535372965,0.045524109894123595,0.08538823894655105,0.11566687588454132,0.21217332603761502,40000,64000,72000,1.7771420848180084,6915.974502857104,435.20319394227334,266.3283188235786,266.3283188235786,0.03836297953724421,0.8954294397114926,0,0
108,2.7e-05,80000,10,31.41592653589793,31.415533836816234,-6.348737353354145e-07,0.0007177838756673388,0.2503790464880854,0.02503790464880854,0.00496684216398172,0.07047582680594616,0.012241586096544382,0.019520311974445093,0.04439553781706336,0.08345968216269514,0.11376230303253136,0.21136296650537834,40000,64000,72000,1.7731331131647223,7396.8573282130665,435.136340767485,276.6482741715908,276.6482741715908,0.04425055313191415,0.9005358086369166,0,0
112,2.8e-05,80000,10,31.41592653589793,31.415533836816234,-1.959961063098353e-05,0.0007520199993169051,0.2446205948057984,0.02446205948057984,0.004808648207094186,0.06934441727416985,0.01175932051318211,0.018896549634561614,0.04321971528826496,0.08154019826859947,0.11181603753292017,0.21035866403391842,40000,64000,72000,1.7668060746306586,7901.317128435889,435.41445722435543,287.24742437419775,287.24742437419775,0.05067563344541807,0.8990569150155537,0,0
116,2.9e-05,80000,10,31.41592653589793,31.415533836816234,-3.905204241691747e-05,0.0007811234234195207,0.2392279587519886,0.02392279587519886,0.00465606548309603,0.06823536827112484,0.0113872524383013,0.018297780251168745,0.042133445910518715,0.07974265291732953,0.11005743962898966,0.20938254032656864,40000,64000,72000,1.7612258253726571,8474.848182892558,434.7739907142517,298.7529790812278,298.7529790812278,0.05727571594644933,0.9300520009305798,0,0
120,2.9999999999999997e-05,80000,10,31.41592653589793,31.415533836816234,-2.2509109341233524e-05,0.0007727392075255107,0.2336476221833376,0.023364762218333758,0.004511491856765351,0.06716763995232639,0.010965253617232353,0.01756737306059322,0.04103209591616285,0.0778825407277792,0.10813280058932744,0.2083705059114688,40000,64000,72000,1.756152942312675,9098.599832202293,430.6669866466817,310.5532214461103,310.5532214461103,0.0650758134476681,0.9517492228750921,0,0
124,3.1e-05,80000,10,31.41592653589793,31.415533836816234,-3.3619590869362837e-06,0.0007872998545219453,0.22794689323213882,0.022794689323213883,0.0043746616950848345,0.06614122538239547,0.01067190250728271,0.01701197595329562,0.03987413541884903,0.07598229774404627,0.10631113551554475,0.20740811601155681,40000,64000,72000,1.7492730369543406,9748.34385727539,433.09293685328527,322.43509860019657,322.43509860019657,0.0740134251678146,0.9708518035292617,0,0
128,3.2e-05,80000,10,31.41592653589793,31.41592653589793,5.2606846782570926e-05,0.00081598675503801,0.22251524306414416,0.022251524306414416,0.004244401252870887,0.06514906947049119,0.010530679197277223,0.01654325833232147,0.03869447137153425,0.07417174768804806,0.104438360189818,0.20633841996250105,40000,64000,72000,1.7389582321953487,10365.873271954393,435.1564272449508,334.4330744264317,334.4330744264317,0.0827875,0.9802266868970426,0,0
132,3.2999999999999996e-05,80000,10,31.41592653589793,31.41592653589793,9.794441954241808e-05,0.0008371409700040698,0.21754630618132934,0.021754630618132934,0.004118540933422146,0.064175859428777,0.010465589284898432,0.015937585162140323,0.03756926359747331,0.07251543539377645,0.10266454147970203,0.2050582595502803,40000,64000,72000,1.726954792151633,11160.233880532096,442.605495509966,347.34497511509096,347.34497511509096,0.0920875,1.0025125279430536,0,0
136,3.4e-05,80000,10,31.41592653589793,31.41592653589793,0.00012272510450952052,0.0008336433612209323,0.21284077753314767,0.021284077753314767,0.003999514305229337,0.0632417133324939,0.010422812385555145,0.015143196140934534,0.036479770612747854,0.07094692584438256,0.10087382436290156,0.20387077834495543,40000,64000,72000,1.7139465019604394,11982.09978621346,446.6219348353275,361.3015609456673,361.3015609456673,0.101425,1.0088843100163276,0,0
140,3.5e-05,80000,10,31.41592653589793,31.41592653589793,0.00019069212436568825,0.0008048249323521163,0.20803298942474052,0.02080329894247405,0.0038862561542117357,0.062339844034226904,0.010352308314662202,0.014409841182646347,0.03549465064801503,0.06934432980824684,0.09924889343588274,0.20275680286381856,40000,64000,72000,1.7062029799295764,12957.876892359302,446.46460780047596,377.15012649143046,377.15012649143046,0.1112625,1.010007402060316,0,0
144,3.6e-05,80000,10,31.41592653589793,31.41592653589793,0.00025154751501147804,0.0008248971835269613,0.2031096984918575,0.02031096984918575,0.003780785077121018,0.061488088904445695,0.010238699530192158,0.013809014624191372,0.034552026754734996,0.06770323283061917,0.0977737122017041,0.2015447297295319,40000,64000,72000,1.7011510041762066,13937.76567458839,449.4114716450029,393.26853673196507,393.26853673196507,0.122775,1.019608505666299,0,0
148,3.7e-05,80000,10,31.41592653589793,31.41592653589793,0.00024770901849035555,0.00087798191404586,0.19838426907674328,0.019838426907674327,0.003682571074770287,0.06068419130853016,0.009910221114253062,0.013248231624538573,0.03352815526272453,0.06612808969224776,0.09616175920558644,0.20042415070398148,40000,64000,72000,1.6900611837198867,14820.269263879696,451.7027345747248,409.89740834485,409.89740834485,0.1348875,1.0498603712677346,0,0
152,3.7999999999999995e-05,80000,10,31.41592653589793,31.41592653589793,0.00021403612820370906,0.0008923263499955262,0.19364598230296814,0.019364598230296813,0.0035884406132762232,0.0599035943268534,0.009307046765744453,0.012584607082606905,0.0324855010373295,0.06454866076765604,0.09462414442002709,0.19975248483835378,40000,64000,72000,1.6775716516805614,15772.930163977655,446.61697669453815,427.7339739035584,427.7339739035584,0.1480875,1.089433501371707,0,0
156,3.9e-05,80000,10,31.41592653589793,31.41592653589793,0.0002424656181733988,0.0008983498404258818,0.18916783146092264,0.018916783146092263,0.0034992193003610937,0.05915419934680118,0.008645195162703232,0.011915323641998158,0.031332470402077844,0.06305594382030755,0.09322755442340018,0.199092435760041,40000,64000,72000,1.6563318488191452,16749.556522596282,447.4809222121198,445.5180246290492,445.5180246290492,0.1617,1.0977470039007018,0,0
160,3.9999999999999996e-05,80000,10,31.41592653589793,31.41592653589793,0.0003147467642242686,0.0009768699738509482,0.18539621234380316,0.018539621234380316,0.0034139803033918273,0.05842927608136034,0.008429631749200773,0.011578403012617934,0.02989179797794326,0.06179873744793439,0.09205326435114446,0.19909643263487004,40000,64000,72000,1.612319777197562,17924.871646952404,450.93372330205875,463.76136507920205,463.76136507920205,0.1734125,1.122941091817544,0,0
164,4.1e-05,80000,10,31.41592653589793,31.41592653589793,0.0004548822399670879,0.0010594437025991939,0.18220730028488538,0.01822073002848854,0.0033342397425493333,0.05774287611947757,0.008268088952214777,0.01119852597526537,0.02851682425951185,0.06073576676162846,0.09090462445572213,0.19943094854978835,40000,64000,72000,1.5650758347730922,19067.55470806141,456.312960682082,482.8513479549448,482.8513479549448,0.1832125,1.1172346889481115,0,0
168,4.2e-05,80000,10,31.41592653589793,31.41592653589793,0.0006798136168170057,0.0011211228177916447,0.179556346022268,0.0179556346022268,0.0032577577898322547,0.0570767710179216,0.008170182308537046,0.010837965239596877,0.027249769600815037,0.059852115340756004,0.09002406421253714,0.19906311292202697,40000,64000,72000,1.517616625893891,20594.72754141952,452.6047401824614,502.98425257491533,502.98425257491533,0.19225,1.1700633296243605,0,0
172,4.2999999999999995e-05,80000,10,31.41592653589793,31.41592653589793,0.0008019037224875099,0.0010960504212589048,0.17742291599168059,0.01774229159916806,0.003186831340035022,0.05645202689040511,0.007930830543964087,0.010466419807107644,0.026312681599822564,0.059140971997226864,0.08902689331764377,0.19968353043749992,40000,64000,72000,1.4830486497615885,22018.012761543476,458.6165355280733,522.4269677980841,522.4269677980841,0.1996125,1.1965744899985458,0,0
176,4.4e-05,80000,10,31.41592653589793,31.41592653589793,0.0008245201217722031,0.000969726305404939,0.17551489251072297,0.0175514892510723,0.0031165525913939736,0.05582609238872065,0.0074188798063256805,0.009872728021440947,0.025300741579719503,0.05850496417024099,0.08816426798584633,0.19987951752812783,40000,64000,72000,1.441515373299378,23224.912999970216,454.16531614178115,543.179087530294,543.179087530294,0.206175,1.1755125903066652,0,0
180,4.4999999999999996e-05,80000,10,31.41592653589793,31.41592653589793,0.000890000887846872,0.000786906791834411,0.1734665181362716,0.01734665181362716,0.003045354859947058,0.0551847339392613,0.006690045931816354,0.009089420394372903,0.024553864413075686,0.05782217271209053,0.08725375617528847,0.20080746904017444,40000,64000,72000,1.4154814817800572,24048.475603871633,450.65135865435667,559.6476325388704,559.6476325388704,0.2133625,1.1562884503188446,0,0
184,4.6e-05,80000,10,31.41592653589793,31.41592653589793,0.0009623392581992523,0.0005900678390624923,0.17168050279433564,0.017168050279433564,0.002980770837944179,0.0545964361285989,0.006238766030812227,0.008402400520791463,0.023948479095370345,0.057226834264778544,0.08631675961551007,0.20088329636994878,40000,64000,72000,1.394944603817906,25327.31226066331,458.6374098263141,575.5980213395837,575.5980213395837,0.2202,1.2067668109325351,0,0
188,4.7e-05,80000,10,31.41592653589793,31.41592653589793,0.0010321862866355647,0.0004407657072084789,0.1702769504472757,0.01702769504472757,0.0029216649265097943,0.05405242757277229,0.0061133258924575,0.008029690165253983,0.023369411307555696,0.05675898348242524,0.08540551183837715,0.20111629923059876,40000,64000,72000,1.372435391059682,26517.875206584875,461.521998012497,592.7788357275755,592.7788357275755,0.225475,1.207714290328291,0,0
192,4.8e-05,80000,10,31.41592653589793,31.41592653589793,0.001045856196215995,0.0003007099128033056,0.16984952974626638,0.016984952974626637,0.0028657451454288992,0.05353265494470547,0.0060590728481838,0.007680764846037515,0.02293314085372837,0.05661650991542213,0.08436937683556633,0.20213920513122413,40000,64000,72000,1.350203376364219,27368.173994609857,466.7517886556639,607.0981252694448,607.0981252694448,0.2273375,1.1958082948747908,0,0
196,4.9e-05,80000,10,31.41592653589793,31.41592653589793,0.0011139582945848495,0.00013130830909211517,0.16963082646833405,0.016963082646833404,0.002810447727929637,0.05301365605133867,0.005823059698895879,0.007250970979072207,0.022483381092932207,0.05654360882277802,0.08306244945976517,0.2020415785408908,40000,64000,72000,1.3254301450408432,28185.843598455533,464.41076328791155,618.0864846214618,618.0864846214618,0.2282375,1.2003270921761044,0,0
200,4.9999999999999996e-05,80000,10,31.41592653589793,31.41592653589793,0.001267699441906949,-0.00016345801164591395,0.16900544109964166,0.016900544109964166,0.0027570830987394394,0.052507933674250024,0.005526914126213135,0.00680573015314237,0.022104922064418546,0.05633514703321389,0.0816093950620475,0.20321076230337218,40000,64000,72000,1.3079414438133976,29008.028025777174,459.1540274540583,625.1482164669832,625.1482164669832,0.2306125,1.191889378636299,0,0
204,5.1e-05,80000,10,31.41592653589793,31.41592653589793,0.0014215202840983576,-0.00031915192542299246,0.16907820588279734,0.016907820588279734,0.002708198498572341,0.052040354520048585,0.005248065374675617,0.006548491031006007,0.02152084076920912,0.05635940196093245,0.08012078721909686,0.20407510757451433,40000,64000,72000,1.2728335184800261,29845.77589605778,459.1644783755497,632.4179878550583,632.4179878550583,0.2305875,1.2892244247670204,0,0
208,5.2e-05,80000,10,31.41592653589793,31.41592653589793,0.0016446707246865746,-0.00041145508833056863,0.16900836343370984,0.016900836343370983,0.0026580785677171722,0.05155655698082614,0.005141537589544368,0.006455492748428567,0.02058737749090328,0.05633612114456994,0.07859046457967293,0.20455235049915507,40000,64000,72000,1.2181277347838628,30786.36489751389,460.0353547453998,641.6872673039088,641.6872673039088,0.2307625,1.2797596317047588,0,0
212,5.3e-05,80000,10,31.41592653589793,31.41592653589793,0.0018163100020906395,-0.00032532187049816,0.16839424112532403,0.016839424112532402,0.0026133223110864,0.051120664227750405,0.005189256544780556,0.006651309961803931,0.01990550556544577,0.056131413708441345,0.077239413693398,0.20537965640678185,40000,64000,72000,1.1820775717995902,31606.764382464073,457.6514631336165,651.9778541838673,651.9778541838673,0.2335125,1.3106437121397296,0,0
216,5.4e-05,80000,10,31.41592653589793,31.41592653589793,0.002105833739750931,-3.104238816458611e-05,0.16840608181065422,0.016840608181065423,0.002575451395057731,0.05074890535822158,0.005589011291087157,0.007187437750012675,0.019441061296939538,0.056135360603551406,0.07568079438509685,0.20570978500494813,40000,64000,72000,1.1544156296444157,32049.434851253845,458.3880704282537,660.2827675320555,660.2827675320555,0.2338375,1.281914387203793,0,0
220,5.4999999999999995e-05,80000,10,31.41592653589793,31.41592653589793,0.0023413994900918817,0.00018370055683032455,0.16781527064351887,0.016781527064351886,0.002536049146081724,0.05035920120575508,0.0056361682504012306,0.0071882955474506845,0.019009103874291798,0.05593842354783962,0.07427555221348371,0.20715401493173372,40000,64000,72000,1.1327398157150927,33107.12289559801,461.4499850247955,673.2529030469409,673.2529030469409,0.2363125,1.2914072258148326,0,0
224,5.6e-05,80000,10,31.41592653589793,31.41592653589793,0.0024668912510375693,0.00022537162347894798,0.16707167736573503,0.016707167736573502,0.0024992519977905317,0.04999251941831429,0.005451213857338781,0.007045971221109526,0.018709853155450727,0.055690559121911676,0.07292342449449377,0.20729568364126236,40000,64000,72000,1.119869833741668,34049.77497898883,457.01807538839824,683.7620890861606,683.7620890861606,0.2389125,1.2936357122322446,0,0
228,5.6999999999999996e-05,80000,10,31.41592653589793,31.41592653589793,0.0024386778919775784,7.977060589657288e-05,0.1659784822210688,0.01659784822210688,0.002456748651180823,0.049565599473635175,0.004762708288280838,0.006543275618704447,0.017934756936830786,0.05532616074035627,0.07163470451182943,0.20873767493275383,40000,64000,72000,1.0805471104949171,35684.56189871929,461.6622341011099,701.2726174106764,701.2726174106764,0.2437375,1.2633336147729555,0,0
232,5.8e-05,80000,10,31.41592653589793,31.41592653589793,0.0023587242087336237,-6.610435592160918e-05,0.16380039264771057,0.016380039264771058,0.0024144971076400655,0.04913753257582299,0.00415658000233049,0.006060760685800728,0.016792075223440655,0.05460013088257019,0.0703098649120999,0.21008391196955417,40000,64000,72000,1.0251547601327045,38214.92726918008,451.9987782555845,731.9305718278865,731.9305718278865,0.2530625,1.3341012277221898,0,0
236,5.9e-05,80000,10,31.41592653589793,31.41592653589793,0.0024195246626247664,-0.00029998526697243614,0.16085307706566035,0.016085307706566035,0.0023806044297223355,0.04879143807803102,0.0037993220103241204,0.005802687827386149,0.016128824783011923,0.05361769235522012,0.06933420350807491,0.21122422146229317,40000,64000,72000,1.0027053928491603,39952.09742778458,454.7485764982009,751.4799278436392,751.4799278436392,0.2650875,1.3237364807560679,0,0
240,5.9999999999999995e-05,80000,10,31.41592653589793,31.41592653589793,0.0023208363529025875,-0.000400706789656173,0.15666695164049033,0.015666695164049033,0.0023463836215765494,0.04843948411757241,0.003639001215131993,0.005670849884015389,0.015151557125319988,0.05222231721349677,0.06836426348197909,0.21208040275084586,40000,64000,72000,0.9671189084018721,42338.78592063254,455.80246539907705,782.0285299929499,782.0285299929499,0.2838875,1.3772927289483603,0,0
244,6.1e-05,80000,10,31.41592653589793,31.41592653589793,0.002272323849098264,-0.0004665091900497492,0.15220182081373096,0.015220182081373096,0.002317713028162625,0.048142632127487844,0.003467658224183146,0.005475705539696459,0.014543440950200655,0.05073394027124365,0.06722775525375799,0.21385263243913477,40000,64000,72000,0.9555365942697456,45039.484156691506,454.7898286234901,811.870666448908,811.870666448908,0.3043125,1.4402788045506199,0,0
248,6.2e-05,80000,10,31.41592653589793,31.41592653589793,0.0021393401414492126,-0.0002460854744863161,0.14876077919031022,0.014876077919031023,0.00228772553492302,0.04783017389601484,0.0034462637889561745,0.0052309985331746535,0.013712197809647324,0.04958692639677008,0.06588801850879149,0.2151924288398054,40000,64000,72000,0.9217616285879531,50404.64321456493,461.99129900979966,866.6053210771468,866.6053210771468,0.3212375,1.3962920463353081,0,0
252,6.3e-05,80000,10,31.41592653589793,31.41592653589793,0.0020251240608269603,-4.418273041731401e-05,0.14688849817924626,0.014688849817924626,0.002267728563586192,0.04762067369941538,0.00331289380232682,0.005010292054361963,0.013469769104574841,0.048962832726415426,0.06498050982253364,0.21648349180585844,40000,64000,72000,0.9170063872623876,53538.36456363306,456.62909782193987,899.9951801585638,899.9951801585638,0.3310625,1.454172138104696,0,0
