t,seed,N_u,N_v,M_u,M_v,M_v_exact,abs_Mu_drift,abs_Mv_error,rel_Mv_error,E_u_modes,E_v_modes,E_grad_v_particles,G_v,max_v_occupancy
0.0,0,80000,0,10.0,0.0,0.0,0.0,0.0,0.0,0.00010887981208821674,0.0,0.0,0.0,0
0.02,0,80000,1596,10.0,0.1995,0.19801326693244747,0.0,0.001486733067552537,0.007508249778332975,9.903999042258285e-05,3.605064708098423e-05,0.006383006241153657,0.08872546106545526,1596
0.04,0,80000,3247,10.0,0.405875,0.39210560847676823,0.0,0.013769391523231755,0.035116538059025426,8.910771938640297e-05,7.189424245817883e-05,0.013084500493973498,0.13886662202832667,3247
0.06,0,80000,4715,10.0,0.589375,0.5823546641575128,0.0,0.00702033584248718,0.012055086486932213,0.00011357063869933547,5.0697546139334006e-05,0.013079712624066188,0.1571424609166346,4715
0.08,0,80000,6222,10.0,0.77775,0.7688365361336424,0.0,0.008913463866357607,0.011593444701759374,0.0001599787818645259,5.594588741546611e-05,0.011409947242212108,0.15940446393942553,6222
0.1,0,80000,7677,10.0,0.9596250000000001,0.9516258196404048,0.0,0.007999180359595237,0.008405804250475175,0.00016395181384379793,6.778735531611956e-05,0.01966532192741864,0.15648394430343088,7677
0.12,0,80000,9170,10.0,1.14625,1.1307956328284252,0.0,0.015454367171574779,0.013666808327619052,0.00020442950872042985,9.992310001770053e-05,0.018263590435915418,0.1574509378955095,9170
0.14,0,80000,10509,10.0,1.313625,1.3064176460119414,0.0,0.007207353988058607,0.005516883525004628,0.00016576128106227504,8.009015840592831e-05,0.017746726225907433,0.15235476858659946,10509
0.16,0,80000,11866,10.0,1.48325,1.4785621103378865,0.0,0.00468788966211342,0.0031705733762121945,0.00013291549720427897,0.00010203044472163838,0.02388963443049038,0.14953840017764308,11866
0.18,0,80000,13289,10.0,1.661125,1.64729788588728,0.0,0.013827114112719974,0.008393815248097833,0.00014349052648486013,0.00012573047771341383,0.021213770211797833,0.14350773536655842,13289
