t,seed,N_u,N_v,M_u,M_v,M_v_exact,abs_Mu_drift,abs_Mv_error,rel_Mv_error,E_u_modes,E_v_modes,E_grad_v_particles,G_v,max_v_occupancy
0.0,6,320000,0,10.0,0.0,0.0,0.0,0.0,0.0,8.221160169874201e-05,0.0,0.0,0.0,0
0.02,6,320000,6279,10.0,0.19621875,0.19801326693244747,0.0,0.0017945169324474763,0.009062609593021253,8.164961275899746e-05,1.4634005089301753e-05,0.004486621494488306,0.08728394808833367,6279
0.04,6,320000,12471,10.0,0.38971875,0.39210560847676823,0.0,0.0023868584767682277,0.00608728471403552,8.861980807977264e-05,1.9201295459790085e-05,0.006612449954349305,0.12782755639095536,12471
0.06,6,320000,18584,10.0,0.58075,0.5823546641575128,0.0,0.001604664157512814,0.0027554757543399554,0.00010644290353983298,2.1154831629433484e-05,0.007813790455548768,0.14987147148816912,18584
0.08,6,320000,24481,10.0,0.76503125,0.7688365361336424,0.0,0.0038052861336423938,0.00494940856060064,0.00011091005154290918,2.4311152124394805e-05,0.009381357208364553,0.15909274889457914,24481
0.1,6,320000,30423,10.0,0.9507187500000001,0.9516258196404048,0.0,0.0009070696404047673,0.0009531788878401028,9.153270491642557e-05,1.7601224696145072e-05,0.008254870990873976,0.16028645527777644,30423
0.12,6,320000,36004,10.0,1.125125,1.1307956328284252,0.0,0.005670632828425282,0.005014728270785321,0.0001062044635959022,2.958254080820532e-05,0.011430370277654079,0.15567957992488124,36004
0.14,6,320000,41776,10.0,1.3055,1.3064176460119414,0.0,0.000917646011941331,0.0007024139751499829,0.00010723949015716209,3.204741434530658e-05,0.008336648335872731,0.15448522579314813,41776
0.16,6,320000,47231,10.0,1.47596875,1.4785621103378865,0.0,0.0025933603378864856,0.0017539745674220214,0.00011697868648853768,2.917559979744232e-05,0.00700889277425737,0.1506419332817612,47231
0.18,6,320000,52597,10.0,1.64365625,1.64729788588728,0.0,0.003641635887279948,0.002210672349232369,0.00011462959009591244,4.359328499586141e-05,0.008536494619646123,0.14575986628186147,52597
0.2,6,320000,57826,10.0,1.8070625,1.8126924692201818,0.0,0.005629969220181774,0.0031058601035639432,0.00011449864033195806,4.766775222268927e-05,0.008604495250097063,0.13958581169869527,57826
0.22,6,320000,62982,10.0,1.9681875,1.974812020375215,0.0,0.006624520375215104,0.0033545068122263315,0.00010904364428257806,4.9556323203213566e-05,0.011733835450997779,0.13426267762029953,62982
0.24,6,320000,68058,10.0,2.1268125,2.1337213893344664,0.0,0.006908889334466206,0.003237952887851573,9.810713701072509e-05,4.668304755105348e-05,0.010569985150835168,0.12763749922596973,68058
0.26,6,320000,72935,10.0,2.27921875,2.2894841419643375,0.0,0.0102653919643374,0.0044837139407001405,8.999529858364034e-05,5.800427113459759e-05,0.009726491701155231,0.1231486339219772,72935
0.28,6,320000,78003,10.0,2.43759375,2.4421625854427456,0.0,0.004568835442745556,0.0018708154280879955,0.00010572030780146496,4.305965207265198e-05,0.00976151788475128,0.11765564649137317,78003
0.3,6,320000,82872,10.0,2.58975,2.5918177931828215,0.0,0.0020677931828214646,0.0007978157987264064,0.00012370109253056179,5.0230305620139214e-05,0.010138338578653152,0.11436584586079919,82872
0.32,6,320000,87548,10.0,2.735875,2.7385096292630906,0.0,0.002634629263090549,0.0009620668245740312,0.00012609966760680744,5.534797257596075e-05,0.01214954828263984,0.11063360747614732,87548
0.34,6,320000,92069,10.0,2.87715625,2.8822967723739037,0.0,0.005140522373903611,0.0017834812928266919,0.00013137923973802787,6.647616922823847e-05,0.011224377895224803,0.1059875646452008,92069
0.36,6,320000,96426,10.0,3.0133125,3.0232367392896897,0.0,0.009924239289689663,0.0032826537071064324,0.00012752970039902887,6.19071891491143e-05,0.009475139820298177,0.10100215529556456,96426
0.38,6,320000,100900,10.0,3.153125,3.1613859078764417,0.0,0.008260907876441514,0.0026130653191879733,0.00013669428402989444,4.7939359638903106e-05,0.010157462024917772,0.09683231353054826,100900
0.4,6,320000,105183,10.0,3.28696875,3.2967995396436067,0.0,0.009830789643606508,0.002981919138665387,0.00011355994504480049,5.9405935972848445e-05,0.010204586602741239,0.09247752629423926,105183
0.42,6,320000,109412,10.0,3.419125,3.4295318018494325,0.0,0.010406801849432323,0.0030344672248906633,0.00012237339970473066,4.7331152508261544e-05,0.008704552848115155,0.08887550300665213,109412
0.44,6,320000,113469,10.0,3.5459062500000003,3.559635789168587,0.0,0.013729539168586768,0.0038570067225314458,0.00010354100461959857,6.229310367476792e-05,0.00883963795612762,0.08529869568383938,113469
0.46,6,320000,117653,10.0,3.67665625,3.6871635449307405,0.0,0.010507294930740319,0.0028496959255268637,8.781787590279644e-05,6.0563817483829195e-05,0.008506681635864365,0.08267814168721964,117653
0.48,6,320000,121669,10.0,3.80215625,3.8121660819385914,0.0,0.010009831938591507,0.0026257596661426754,9.637285896773924e-05,5.688264948423847e-05,0.008444494031331328,0.0790212628048309,121669
0.5,6,320000,125500,10.0,3.921875,3.9346934028736658,0.0,0.012818402873665757,0.003257789505099421,9.693438103343525e-05,6.163971769336863e-05,0.009009472634022835,0.07590235609852848,125500
0.52,6,320000,129285,10.0,4.04015625,4.054794520298057,0.0,0.01463827029805742,0.003610113958865023,0.00010047887130152439,7.425159963401477e-05,0.0091664867492336,0.07341166336276801,129285
0.54,6,320000,133114,10.0,4.1598125,4.172517476260103,0.0,0.012704976260103251,0.0030449186450121073,0.0001142038238112254,7.076977088819867e-05,0.009665173993977066,0.07117194313591663,133114
0.56,6,320000,136890,10.0,4.2778125000000005,4.2879093615118515,0.0,0.010096861511851074,0.0023547282977761158,0.0001133700604459581,7.553263433888147e-05,0.009031854126085894,0.06887388010029204,136890
0.58,6,320000,140385,10.0,4.38703125,4.40101633434598,0.0,0.013985084345979892,0.0031776942604913485,0.00011623775233843898,6.621104439931659e-05,0.00972534877726647,0.06634157780163284,140385
0.6,6,320000,143984,10.0,4.4995,4.511883639059736,0.0,0.012383639059735607,0.002744671638366171,0.00010618796220749855,6.879616821547674e-05,0.009396845373607176,0.06375060658543016,143984
0.62,6,320000,147667,10.0,4.61459375,4.620555624053255,0.0,0.005961874053254768,0.0012902937521667315,0.00011438181859542657,6.822528074200254e-05,0.009555831867173544,0.06257929342031707,147667
0.64,6,320000,151214,10.0,4.7254375,4.727075759569514,0.0,0.0016382595695141333,0.0003465693491790634,0.00011768876605585082,7.260367562497389e-05,0.008897791143663882,0.06081415341652227,151214
0.66,6,320000,154632,10.0,4.83225,4.831486655083008,0.0,0.000763344916991926,0.0001579937960066271,0.0001178015790097613,6.607864599992971e-05,0.009078541326720205,0.05888255477878291,154632
0.68,6,320000,157901,10.0,4.93440625,4.933830076344105,0.0,0.0005761736558955732,0.00011678019854354397,0.00010826917232260431,6.401915625492158e-05,0.009232710823766362,0.05721232866138427,157901
0.7000000000000001,6,320000,160948,10.0,5.029625,5.034146962085906,0.0,0.0045219620859056064,0.0008982578617514028,0.00010062724446366716,7.651166760560578e-05,0.009278072408163997,0.05571454341397571,160948
0.72,6,320000,164099,10.0,5.12809375,5.132477440400283,0.0,0.004383690400283413,0.0008541080698723009,0.00010161743573473856,7.840817374654357e-05,0.00991880419693328,0.05401645879127572,164099
0.74,6,320000,167159,10.0,5.22371875,5.228860844789656,0.0,0.005142094789656326,0.0009834063177986867,0.00010561375254676104,7.828697596024814e-05,0.009870639366412571,0.05240020779265055,167159
0.76,6,320000,170154,10.0,5.3173125,5.323335729900908,0.0,0.006023229900907978,0.0011314766166401642,0.0001050443861519947,7.502741588131314e-05,0.008902395345633862,0.050823492597442455,170154
0.78,6,320000,173064,10.0,5.40825,5.415939886947765,0.0,0.007689886947765068,0.001419861946085746,0.00011558490301311624,9.008684359434105e-05,0.008923642009004768,0.049361295290388546,173064
0.8,6,320000,175893,10.0,5.49665625,5.506710358827784,0.0,0.010054108827784347,0.0018257922012670682,0.00012565208240174173,0.00010789813997144633,0.00907800828999787,0.0479609078124123,175893
0.8200000000000001,6,320000,178630,10.0,5.5821875,5.5956834549400085,0.0,0.013495954940008659,0.002411851036372348,0.0001319705575948132,8.975581971573706e-05,0.008007736471822556,0.046791955904555996,178630
0.84,6,320000,181383,10.0,5.66821875,5.682894765709204,0.0,0.014676015709203405,0.0025824894379109435,0.0001295968211529834,9.191388997236432e-05,0.007681131134579292,0.04550475111120055,181383
0.86,6,320000,184151,10.0,5.75471875,5.768379176822512,0.0,0.01366042682251134,0.002368156878001236,0.00011267343287454466,8.728057090061678e-05,0.008086474391735736,0.04425853473110235,184151
0.88,6,320000,186813,10.0,5.8379062500000005,5.852170883184186,0.0,0.014264633184185804,0.0024374943023578234,0.00010716384402323893,9.294140737463221e-05,0.008079429945988998,0.042999598346022336,186813
0.9,6,320000,189378,10.0,5.9180625000000004,5.934303402594009,0.0,0.016240902594008233,0.0027367833243762013,0.00011288444685831919,9.237024495417059e-05,0.008364830199685971,0.04181678879971221,189378
0.92,6,320000,191976,10.0,5.99925,6.01480958915486,0.0,0.015559589154859665,0.0025868797547497994,0.00012110137821710923,8.686813370224861e-05,0.008444319015831243,0.040709327392606784,191976
0.9400000000000001,6,320000,194539,10.0,6.0793437500000005,6.093721646414789,0.0,0.01437789641478826,0.0023594606463929026,0.00013553194637357007,9.330002570668418e-05,0.00813227435313781,0.039737269982286584,194539
0.96,6,320000,197020,10.0,6.156875,6.1710711402488805,0.0,0.014196140248880162,0.002300433737716987,0.0001268677460363995,7.688162963278567e-05,0.008174216275533722,0.03895386258571812,197020
0.98,6,320000,199547,10.0,6.23584375,6.246889011486005,0.0,0.011045261486005487,0.0017681219348858013,0.0001380326546085275,8.37508675167204e-05,0.00853089122092842,0.03827250180370237,199547
1.0,6,320000,201944,10.0,6.3107500000000005,6.321205588285577,0.0,0.010455588285576134,0.0016540497124397239,0.00014091954694155835,8.680999699179117e-05,0.007870612158955015,0.03720622921424417,201944
