t,N,M_raw,M_clip,xc_x_raw,xc_y_raw,xc_x_clip,xc_y_clip,R_0.05_raw,R_0.1_raw,R_0.2_raw,R_0.3_raw,R_0.5_raw,R_0.8_raw,R_0.05_clip,R_0.1_clip,R_0.2_clip,R_0.3_clip,R_0.5_clip,R_0.8_clip,S_L2,peak,u_min
1.2531328320802007e-05,80,31.41592653016302,31.41592653016302,-1.584823057912282e-06,-1.5848230579198305e-06,-1.5848230579122807e-06,-1.5848230579198305e-06,0.015250583819627276,0.023346334289124124,0.03420469916707548,0.04419417388099169,0.06434847678718965,0.11017383813384404,0.015250583819627276,0.023346334289124124,0.03420469916707548,0.04419417388099169,0.06434847678718965,0.11017383813384404,158.61237043671326,2048.394754398759,-1.8079500585209605e-14
1.3032581453634088e-05,80,31.41592653016302,31.41592653016302,-1.6699280439154926e-06,-1.6699280439181133e-06,-1.6699280439154913e-06,-1.6699280439181133e-06,0.015249327539802762,0.02334524024753416,0.033162015680200475,0.04402444034642086,0.06392592877048338,0.10932805690747523,0.015249327539802762,0.02334524024753416,0.033162015680200475,0.04402444034642086,0.06392592877048338,0.10932805690747523,160.89449272085358,2121.745827424786,-1.826689420217617e-14
1.3533834586466167e-05,80,31.415926530163016,31.415926530163016,-1.75613578015662e-06,-1.756135780156051e-06,-1.7561357801566187e-06,-1.756135780156051e-06,0.015248389028453466,0.022472252527513593,0.03315764100561783,0.04319325718138817,0.06265322399739941,0.10786148692024325,0.015248389028453466,0.022472252527513593,0.03315764100561783,0.04319325718138817,0.06265322399739941,0.10786148692024325,163.2225182942745,2197.6618672836803,-1.8398359774122852e-14
1.4035087719298248e-05,80,31.415926530163013,31.415926530163013,-1.8433926892270079e-06,-1.843392689232324e-06,-1.8433926892270066e-06,-1.843392689232324e-06,0.015247562959320874,0.021785456337312544,0.03238761254908232,0.04311704385926904,0.06208794205653765,0.10643577891986673,0.015247562959320874,0.021785456337312544,0.03238761254908232,0.04311704385926904,0.06208794205653765,0.10643577891986673,165.59702265297634,2276.2275786894475,-1.8477798694591298e-14
1.4536340852130328e-05,80,31.415926530163013,31.415926530163013,-1.9316465203907605e-06,-1.931646520393844e-06,-1.9316465203907592e-06,-1.931646520393844e-06,0.015245934994943219,0.02178412918091993,0.031870932098178775,0.04091544508035486,0.06110572886786136,0.1060857666253113,0.015245934994943219,0.02178412918091993,0.031870932098178775,0.04091544508035486,0.06110572886786136,0.1060857666253113,168.0185842433395,2357.5299607692505,-1.8508894090572398e-14
1.5037593984962407e-05,80,31.415926530163013,31.415926530163013,-2.020846305702502e-06,-2.0208463057006436e-06,-2.0208463057025003e-06,-2.0208463057006436e-06,0.014760158087310224,0.02087997031111492,0.03186728676640599,0.04067197339702063,0.06016232791924105,0.10411911502102392,0.014760158087310224,0.02087997031111492,0.03186728676640599,0.04067197339702063,0.06016232791924105,0.10411911502102392,170.4877842522892,2441.6583269527664,-1.8495109037629612e-14
1.553884711779449e-05,80,31.415926530163013,31.415926530163013,-2.1109423167076627e-06,-2.110942316706719e-06,-2.110942316707661e-06,-2.110942316706719e-06,0.013982246552962825,0.01976666883072643,0.03128394197811912,0.04045726606870068,0.05910138004686159,0.10312928916350657,0.013982246552962825,0.01976666883072643,0.03128394197811912,0.04045726606870068,0.05910138004686159,0.10312928916350657,173.00520637324271,2528.704321114797,-1.8439690684161257e-14
1.604010025062657e-05,80,31.415926530163013,31.415926530163013,-2.201886022443626e-06,-2.2018860224449053e-06,-2.201886022443624e-06,-2.2018860224449053e-06,0.013981902506783645,0.019765628167279847,0.031279586793214825,0.03940502616764336,0.05788934361895687,0.10201544937415007,0.013981902506783645,0.019765628167279847,0.031279586793214825,0.03940502616764336,0.05788934361895687,0.10201544937415007,175.57143654685535,2618.7619296509733,-1.834567803058555e-14
1.6541353383458648e-05,80,31.415926530163006,31.415926530163006,-2.2936300493431813e-06,-2.293630049341285e-06,-2.293630049343179e-06,-2.293630049341285e-06,0.01397788290952103,0.019762784969994573,0.030135208856956853,0.03915171814738859,0.05733485005067551,0.10132377727122656,0.01397788290952103,0.019762784969994573,0.030135208856956853,0.03915171814738859,0.05733485005067551,0.10132377727122656,178.18706267560398,2711.927489160967,-1.821591182545943e-14
1.704260651629073e-05,80,31.415926530163002,31.415926530163002,-2.3861281434942298e-06,-2.3861281434902733e-06,-2.386128143494228e-06,-2.3861281434902733e-06,0.013977319235636167,0.019762030935326243,0.03011186277821765,0.03867992504300638,0.05659847406495703,0.09960904389305818,0.013977319235636167,0.019762030935326243,0.03011186277821765,0.03867992504300638,0.05659847406495703,0.09960904389305818,180.85267431126823,2808.2996894099565,-1.805304554211747e-14
1.754385964912281e-05,80,31.415926530163002,31.415926530163002,-2.4793351355848976e-06,-2.479335135583704e-06,-2.479335135584895e-06,-2.479335135583704e-06,0.012941374329903855,0.019761099299821998,0.029844215061267207,0.03775391686630054,0.056270179121293375,0.0988205497127871,0.012941374329903855,0.019761099299821998,0.029844215061267207,0.03775391686630054,0.056270179121293375,0.0988205497127871,183.56886231439586,2907.979571236215,-1.78595567484866e-14
1.804511278195489e-05,80,31.415926530163,31.415926530163,-2.5732069087805115e-06,-2.5732069087766274e-06,-2.5732069087805094e-06,-2.5732069087766274e-06,0.012734485587127472,0.019672535735884174,0.02864143145078821,0.03662700522353406,0.054724631531422215,0.09740176628829052,0.012734485587127472,0.019672535735884174,0.02864143145078821,0.03662700522353406,0.054724631531422215,0.09740176628829052,186.3362184848682,3011.0705190729004,-1.763775842419561e-14
1.854636591478697e-05,80,31.415926530163,31.415926530163,-2.667700369719728e-06,-2.6677003697195188e-06,-2.667700369719726e-06,-2.6677003697195188e-06,0.01273243296359313,0.019209350599729367,0.02738518494437692,0.036444793012865205,0.0537677032665181,0.09615077459704434,0.01273243296359313,0.019209350599729367,0.02738518494437692,0.036444793012865205,0.0537677032665181,0.09615077459704434,189.1553351627137,3117.678247753745,-1.738980994502255e-14
