t,seed,N_u,N_v,M_u,M_v,M_v_exact,abs_Mu_drift,abs_Mv_error,rel_Mv_error,E_u_modes,E_v_modes,E_grad_v_particles,G_v,max_v_occupancy
0.0,7,20000,0,10.0,0.0,0.0,0.0,0.0,0.0,0.00032854743679825165,0.0,0.0,0.0,0
0.02,7,20000,425,10.0,0.2125,0.19801326693244747,0.0,0.01448673306755252,0.07316041643055508,0.000322528962129586,8.663747392327464e-05,0.019916488519017738,0.09951635570677239,425
0.04,7,20000,845,10.0,0.4225,0.39210560847676823,0.0,0.030394391523231756,0.07751582957791991,0.00042033473442917976,0.00017641141620137522,0.03960276018343641,0.16570531957013598,845
0.06,7,20000,1251,10.0,0.6255000000000001,0.5823546641575128,0.0,0.043145335842487254,0.07408773123660857,0.00037222906978085575,0.00027252010736078666,0.05363743684408111,0.18983591130812152,1251
0.08,7,20000,1653,10.0,0.8265,0.7688365361336424,0.0,0.05766346386635757,0.0750009412356208,0.0003916539446851422,0.00028474867610762803,0.04332797682127902,0.19516454994548713,1653
0.1,7,20000,2056,10.0,1.028,0.9516258196404048,0.0,0.0763741803595952,0.0802565239228745,0.0003716788324210427,0.00037345453989044133,0.04964526961257459,0.1963936144445397,2056
0.12,7,20000,2439,10.0,1.2195,1.1307956328284252,0.0,0.08870436717157482,0.078444207420311,0.0003395622585216281,0.0003933459252363897,0.05895400064810218,0.20065333724590717,2439
0.14,7,20000,2812,10.0,1.4060000000000001,1.3064176460119414,0.0,0.0995823539880587,0.07622551202676305,0.00033028274924090754,0.00041345167440443124,0.05430495591905602,0.19238203492282982,2812
0.16,7,20000,3164,10.0,1.582,1.4785621103378865,0.0,0.10343788966211354,0.06995843389932095,0.0003824473942843466,0.0003516921527227863,0.04594067812606601,0.17428464046342618,3164
0.18,7,20000,3472,10.0,1.736,1.64729788588728,0.0,0.08870211411272,0.053847039368318375,0.00039642833547757323,0.00028896906273356485,0.040954107550136974,0.16165378289616714,3472
