t,seed,N_u,N_v,M_u,M_v,M_v_exact,abs_Mu_drift,abs_Mv_error,rel_Mv_error,E_u_modes,E_v_modes,E_grad_v_particles,G_v,max_v_occupancy
0.0,1,80000,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0002166528924384095,0.0,0.0,0.0,0
0.02,1,80000,1571,10.0,0.196375,0.19801326693244747,0.0,0.0016382669324474797,0.008273521051528213,0.00016386568045801374,2.0427358165864327e-05,0.007918380234606176,0.08619216352106908,1571
0.04,1,80000,3153,10.0,0.394125,0.39210560847676823,0.0,0.0020193915232317727,0.005150121496799297,0.00016434394240785201,4.1740304501860965e-05,0.013454065279498896,0.1324762364378914,3153
0.06,1,80000,4735,10.0,0.591875,0.5823546641575128,0.0,0.009520335842487238,0.016348003078605407,0.0001744212788046245,4.2606099863362735e-05,0.018716901463495854,0.1610896662307645,4735
0.08,1,80000,6286,10.0,0.7857500000000001,0.7688365361336424,0.0,0.016913463866357614,0.0219987774662905,0.00014725820507598957,7.525885627453022e-05,0.01698223129321445,0.1628733313986484,6286
0.1,1,80000,7686,10.0,0.96075,0.9516258196404048,0.0,0.009124180359595169,0.009587991594262296,0.0001828651629332239,5.443245558323781e-05,0.015491864018406682,0.15939091227895796,7686
0.12,1,80000,9085,10.0,1.135625,1.1307956328284252,0.0,0.004829367171574894,0.00427076921007852,0.00021351437487712258,6.0459204780566194e-05,0.015844944080001092,0.1578541925510529,9085
0.14,1,80000,10525,10.0,1.315625,1.3064176460119414,0.0,0.009207353988058609,0.007047787525042698,0.0002757030715866934,5.6775357116668584e-05,0.01660106832924752,0.1572649765190572,10525
0.16,1,80000,11925,10.0,1.490625,1.4785621103378865,0.0,0.012062889662113552,0.008158527516545716,0.00024190736622000113,7.425111492500928e-05,0.018322042018926333,0.1488224792661351,11925
0.18,1,80000,13279,10.0,1.659875,1.64729788588728,0.0,0.01257711411272,0.007634996815372965,0.00026164053290121507,8.144207732068014e-05,0.0159869163158099,0.14388171151318274,13279
0.2,1,80000,14594,10.0,1.82425,1.8126924692201818,0.0,0.011557530779818137,0.006375891650716778,0.00023229477835127877,9.133482290236737e-05,0.02016570646179905,0.1392852576763161,14594
0.22,1,80000,15868,10.0,1.9835,1.974812020375215,0.0,0.008687979624784958,0.004399395757746218,0.0002518665132593567,0.0001070886678901287,0.022527763220968704,0.13326934385009234,15868
0.24,1,80000,17125,10.0,2.140625,2.1337213893344664,0.0,0.006903610665533577,0.003235478961799646,0.00024040679531096048,9.847751801953476e-05,0.022009414067813794,0.12877254115642828,17125
0.26,1,80000,18348,10.0,2.2935,2.2894841419643375,0.0,0.004015858035662401,0.001754044923070253,0.0002199209662962267,0.00010310025950839723,0.021009024817262828,0.12421945647428659,18348
0.28,1,80000,19549,10.0,2.443625,2.4421625854427456,0.0,0.0014624145572543767,0.0005988194913686519,0.00018810112239377503,9.313170352459089e-05,0.01599713490756453,0.11745135682638955,19549
0.3,1,80000,20786,10.0,2.59825,2.5918177931828215,0.0,0.0064322068171787095,0.002481735727757231,0.00019013983154165498,7.701812418957326e-05,0.019146562337472126,0.11367862726270658,20786
0.32,1,80000,21864,10.0,2.733,2.7385096292630906,0.0,0.00550962926309051,0.0020119079386159045,0.00022106063211266584,6.86743721174854e-05,0.019690550341799385,0.10945954089848733,21864
